date,meta,sfd
2021-07-09,Control,3.5513867178970817
2021-07-09,Irrigation,6.99740976075912
2021-07-09,Irrigation Stop,5.083594051170211
2021-07-10,Control,3.480598932713547
2021-07-10,Irrigation,7.70943305694514
2021-07-10,Irrigation Stop,5.831821890077507
2021-07-11,Control,2.87404380828999
2021-07-11,Irrigation,7.454551623362145
2021-07-11,Irrigation Stop,5.045872403600569
2021-07-12,Control,3.138508240469668
2021-07-12,Irrigation,8.165808283475412
2021-07-12,Irrigation Stop,5.346434747947741
2021-07-13,Control,2.5685490277785443
2021-07-13,Irrigation,1.9469654142485326
2021-07-13,Irrigation Stop,1.1134803733852858
2021-07-14,Control,2.4015461663817406
2021-07-14,Irrigation,4.64960023020497
2021-07-14,Irrigation Stop,3.05594043730952
2021-07-15,Control,1.4411951960657097
2021-07-15,Irrigation,1.833111257012994
2021-07-15,Irrigation Stop,0.8931109419133618
2021-07-16,Control,3.88758318720903
2021-07-16,Irrigation,7.102200165007518
2021-07-16,Irrigation Stop,4.9393910317821526
2021-07-17,Control,4.010370476072433
2021-07-17,Irrigation,8.431360731103894
2021-07-17,Irrigation Stop,6.379243334728962
2021-07-18,Control,4.407661919667992
2021-07-18,Irrigation,8.518881298168703
2021-07-18,Irrigation Stop,6.288729702725133
2021-07-19,Control,4.274736545778559
2021-07-19,Irrigation,8.595796677131089
2021-07-19,Irrigation Stop,6.507635414007951
2021-07-20,Control,4.111549904364735
2021-07-20,Irrigation,8.563072511066023
2021-07-20,Irrigation Stop,6.398178721594453
2021-07-21,Control,4.177043308188211
2021-07-21,Irrigation,8.297964020432469
2021-07-21,Irrigation Stop,6.3676144357808475
2021-07-22,Control,4.1609225694159155
2021-07-22,Irrigation,8.396813514349988
2021-07-22,Irrigation Stop,6.280387603677911
2021-07-23,Control,3.969120956184123
2021-07-23,Irrigation,8.326020451880936
2021-07-23,Irrigation Stop,6.297478246984554
2021-07-24,Control,3.8793586522258905
2021-07-24,Irrigation,8.10772068376573
2021-07-24,Irrigation Stop,5.719020004118856
2021-07-25,Control,3.771017091960152
2021-07-25,Irrigation,7.544780580474723
2021-07-25,Irrigation Stop,5.1246191425949235
2021-07-26,Control,3.4723920843885225
2021-07-26,Irrigation,7.020274334071716
2021-07-26,Irrigation Stop,4.9060983511010186
2021-07-27,Control,3.1945015645532298
2021-07-27,Irrigation,6.688288826571185
2021-07-27,Irrigation Stop,4.517505888849849
2021-07-28,Control,2.6393594939281906
2021-07-28,Irrigation,5.8055969370269365
2021-07-28,Irrigation Stop,3.7848596280687277
2021-07-29,Control,4.165787652333734
2021-07-29,Irrigation,8.796946627206701
2021-07-29,Irrigation Stop,5.971119706748707
2021-07-30,Control,3.089631226791492
2021-07-30,Irrigation,6.792719873384874
2021-07-30,Irrigation Stop,4.372469556967846
2021-07-31,Control,2.8426480871126865
2021-07-31,Irrigation,6.2712974270332635
2021-07-31,Irrigation Stop,3.766927676120878
2021-08-01,Control,3.5863139598069034
2021-08-01,Irrigation,5.760442342735219
2021-08-01,Irrigation Stop,3.408763995806074
2021-08-02,Control,4.616014520475326
2021-08-02,Irrigation,8.333291170887257
2021-08-02,Irrigation Stop,5.94612992221887
2021-08-03,Control,3.2105988671352437
2021-08-03,Irrigation,6.483226658247558
2021-08-03,Irrigation Stop,4.473527680529965
2021-08-04,Control,0.3143543539017162
2021-08-04,Irrigation,0.3110661321274736
2021-08-04,Irrigation Stop,0.5326855625003308
2021-08-05,Control,2.9947871217645883
2021-08-05,Irrigation,5.967146586977806
2021-08-05,Irrigation Stop,4.311477134153043
2021-08-06,Control,4.056132150181695
2021-08-06,Irrigation,8.067316963829937
2021-08-06,Irrigation Stop,5.618499196321668
2021-08-07,Control,3.1729711093878183
2021-08-07,Irrigation,4.300956755564723
2021-08-07,Irrigation Stop,3.449325549927426
2021-08-08,Control,3.973939721599421
2021-08-08,Irrigation,6.513218904252073
2021-08-08,Irrigation Stop,5.0753590284787835
2021-08-09,Control,4.5366994287168945
2021-08-09,Irrigation,7.699643312610012
2021-08-09,Irrigation Stop,6.151535518653773
2021-08-10,Control,4.324538109873353
2021-08-10,Irrigation,8.319160222681022
2021-08-10,Irrigation Stop,6.492697159646427
2021-08-11,Control,3.5465442646307457
2021-08-11,Irrigation,7.505009708147673
2021-08-11,Irrigation Stop,5.746955223112672
2021-08-12,Control,3.868209117127792
2021-08-12,Irrigation,7.927648902907205
2021-08-12,Irrigation Stop,5.857799877405795
2021-08-13,Control,3.988041639443726
2021-08-13,Irrigation,6.816529599710591
2021-08-13,Irrigation Stop,5.200837571146331
2021-08-14,Control,4.027266658362515
2021-08-14,Irrigation,8.194307708143784
2021-08-14,Irrigation Stop,6.1271734921238235
2021-08-15,Control,3.6311751755339645
2021-08-15,Irrigation,8.270880863787102
2021-08-15,Irrigation Stop,5.878022951550606
2021-08-16,Control,3.2476876006119357
2021-08-16,Irrigation,5.130626410434225
2021-08-16,Irrigation Stop,4.086472341398577
2021-08-17,Control,4.167272859757536
2021-08-17,Irrigation,7.407217974038948
2021-08-17,Irrigation Stop,5.419919200883564
2021-08-18,Control,3.659881586358171
2021-08-18,Irrigation,7.643928233451293
2021-08-18,Irrigation Stop,5.520608622641388
2021-08-19,Control,3.176699978233539
2021-08-19,Irrigation,7.342605119155261
2021-08-19,Irrigation Stop,5.114167136388694
2021-08-20,Control,2.7642818429699654
2021-08-20,Irrigation,7.384338669888706
2021-08-20,Irrigation Stop,4.769967705328871
2021-08-21,Control,2.566592624508847
2021-08-21,Irrigation,7.790241761332018
2021-08-21,Irrigation Stop,4.412056174748744
2021-08-22,Control,1.5037808768913161
2021-08-22,Irrigation,4.7348679659671475
2021-08-22,Irrigation Stop,2.430852534994809
2021-08-23,Control,2.4796057448290165
2021-08-23,Irrigation,7.577099658745529
2021-08-23,Irrigation Stop,3.9417448380975526
2021-08-24,Control,2.200324115768412
2021-08-24,Irrigation,7.82952963484024
2021-08-24,Irrigation Stop,3.89002487198151
2021-08-25,Control,1.8435947699448754
2021-08-25,Irrigation,7.235140754407832
2021-08-25,Irrigation Stop,3.3550605900052974
2021-08-26,Control,1.4731771658639374
2021-08-26,Irrigation,7.0345569679745035
2021-08-26,Irrigation Stop,2.810414333907663
2021-08-27,Control,1.5412823463086207
2021-08-27,Irrigation,7.809615723128898
2021-08-27,Irrigation Stop,3.19913308717942
2021-08-28,Control,1.369596040339296
2021-08-28,Irrigation,6.874816172123045
2021-08-28,Irrigation Stop,2.8530815394943465
2021-08-29,Control,1.3689967215430863
2021-08-29,Irrigation,7.820864458781097
2021-08-29,Irrigation Stop,3.0706403539161826
2021-08-30,Control,0.8531849759262278
2021-08-30,Irrigation,6.956774687664226
2021-08-30,Irrigation Stop,2.662218485436751
2021-08-31,Control,1.4658955136735412
2021-08-31,Irrigation,7.043696439182278
2021-08-31,Irrigation Stop,2.5215868898880203
2021-09-01,Control,1.4338818829677207
2021-09-01,Irrigation,7.513928971603286
2021-09-01,Irrigation Stop,2.3861259369893295
2021-09-02,Control,1.3812613212082825
2021-09-02,Irrigation,7.426533447697219
2021-09-02,Irrigation Stop,2.261022074776054
2021-09-03,Control,1.2575230229947452
2021-09-03,Irrigation,7.1299436263365426
2021-09-03,Irrigation Stop,2.193110403692662
2021-09-04,Control,1.2509087493035342
2021-09-04,Irrigation,6.541565830822602
2021-09-04,Irrigation Stop,1.780346381380566
2021-09-05,Control,1.3334755603815127
2021-09-05,Irrigation,7.312432345407694
2021-09-05,Irrigation Stop,1.772322934179701
2021-09-06,Control,1.2850428204577102
2021-09-06,Irrigation,7.080653723427701
2021-09-06,Irrigation Stop,1.6363905638713974
2021-09-07,Control,1.2083372182046224
2021-09-07,Irrigation,7.333796293274859
2021-09-07,Irrigation Stop,1.7625837954989936
2021-09-08,Control,1.2060456099718753
2021-09-08,Irrigation,7.33608204116972
2021-09-08,Irrigation Stop,1.7867674062064622
2021-09-09,Control,1.2046902938430966
2021-09-09,Irrigation,6.886595029733997
2021-09-09,Irrigation Stop,1.7416829856068194
2021-09-10,Control,0.8473163998933185
2021-09-10,Irrigation,2.7873568313550376
2021-09-10,Irrigation Stop,0.6252728725845254
2021-09-11,Control,1.3111669771658279
2021-09-11,Irrigation,5.929932767180335
2021-09-11,Irrigation Stop,3.311861854789553
2021-09-12,Control,1.440525028445256
2021-09-12,Irrigation,6.90477572539684
2021-09-12,Irrigation Stop,3.6491295256249194
2021-09-13,Control,1.3905805930792123
2021-09-13,Irrigation,6.9908918921441945
2021-09-13,Irrigation Stop,3.5111953983639737
2021-09-14,Control,1.115251846898641
2021-09-14,Irrigation,6.334500536904488
2021-09-14,Irrigation Stop,2.476264522874271
2021-09-15,Control,0.8354042587922572
2021-09-15,Irrigation,1.4206385029036408
2021-09-15,Irrigation Stop,0.7400247761310543
2021-09-16,Control,1.3366343958912013
2021-09-16,Irrigation,2.743510268478936
2021-09-16,Irrigation Stop,2.241825097499325
2021-09-17,Control,1.4463417289701868
2021-09-17,Irrigation,5.497423836164678
2021-09-17,Irrigation Stop,3.701557293988565
2021-09-18,Control,1.3724441264036578
2021-09-18,Irrigation,6.41511846501733
2021-09-18,Irrigation Stop,3.5176269986008837
2021-09-19,Control,1.2590502621579072
2021-09-19,Irrigation,0.9080988180034866
2021-09-19,Irrigation Stop,1.065423422360002
2021-09-20,Control,2.208030198995777
2021-09-20,Irrigation,1.0324349125391987
2021-09-20,Irrigation Stop,0.7023084565882014
2021-09-21,Control,2.370747613949841
2021-09-21,Irrigation,5.900566779495247
2021-09-21,Irrigation Stop,4.49095363925446
2021-09-22,Control,1.9575387040699581
2021-09-22,Irrigation,5.77699885286559
2021-09-22,Irrigation Stop,3.7397768770005815
2021-09-23,Control,1.8388613027163967
2021-09-23,Irrigation,6.003423857315637
2021-09-23,Irrigation Stop,3.6547437804425753
2021-09-24,Control,1.746195079349829
2021-09-24,Irrigation,6.296786540434889
2021-09-24,Irrigation Stop,3.6890945569322264
2021-09-25,Control,1.3434580105956044
2021-09-25,Irrigation,5.6697558299010415
2021-09-25,Irrigation Stop,2.876707501108059
2021-09-26,Control,0.8787994673184432
2021-09-26,Irrigation,2.663119206733201
2021-09-26,Irrigation Stop,1.374108288454424
2021-09-27,Control,1.6703562558165281
2021-09-27,Irrigation,5.146691515009334
2021-09-27,Irrigation Stop,3.7051410114589514
2021-09-28,Control,1.8251100446419803
2021-09-28,Irrigation,5.843156801075187
2021-09-28,Irrigation Stop,3.928653974245454
2021-09-29,Control,1.5938491788405624
2021-09-29,Irrigation,5.6932901475528235
2021-09-29,Irrigation Stop,3.0219796355607738
2021-09-30,Control,1.7693334310487758
2021-09-30,Irrigation,5.527725403220091
2021-09-30,Irrigation Stop,2.973329631158364
2021-10-01,Control,1.875352473541439
2021-10-01,Irrigation,6.18746714658704
2021-10-01,Irrigation Stop,3.242604271477665
2021-10-02,Control,1.6189902563041914
2021-10-02,Irrigation,7.204973337635182
2021-10-02,Irrigation Stop,2.8843743416989853
2021-10-03,Control,1.304741013060571
2021-10-03,Irrigation,7.338876112561829
2021-10-03,Irrigation Stop,2.1141845776048616
2021-10-04,Control,0.6530208632955916
2021-10-04,Irrigation,0.8145829956575017
2021-10-04,Irrigation Stop,0.3490848183326635
2021-10-05,Control,1.0969134342989098
2021-10-05,Irrigation,0.5752588838145308
2021-10-05,Irrigation Stop,1.0514558327009407
2021-10-06,Control,1.9276003022175827
2021-10-06,Irrigation,4.372370971023988
2021-10-06,Irrigation Stop,3.4050273448203057
2021-10-07,Control,1.8520475325399728
2021-10-07,Irrigation,5.02277668394056
2021-10-07,Irrigation Stop,3.841266589737669
2021-10-08,Control,1.7001496676908778
2021-10-08,Irrigation,4.1548353550707935
2021-10-08,Irrigation Stop,2.7493838403403674
2021-10-09,Control,1.5384990920889412
2021-10-09,Irrigation,4.024619382722297
2021-10-09,Irrigation Stop,2.3254765935932946
2021-10-10,Control,1.3207302336247368
2021-10-10,Irrigation,3.701542511759497
2021-10-10,Irrigation Stop,1.8909900491022253
2021-10-11,Control,1.456174325530065
2021-10-11,Irrigation,4.383534111065547
2021-10-11,Irrigation Stop,2.2523494736501983
2021-10-12,Control,1.3471470684544664
2021-10-12,Irrigation,4.0019027529451465
2021-10-12,Irrigation Stop,1.7544329505076193
2021-10-13,Control,1.3458857176732808
2021-10-13,Irrigation,5.169433337003113
2021-10-13,Irrigation Stop,2.298702925279379
2021-10-14,Control,1.1997598029344558
2021-10-14,Irrigation,3.830242085171108
2021-10-14,Irrigation Stop,1.75988749514975
2021-10-15,Control,1.3360779894358044
2021-10-15,Irrigation,4.475872401639039
2021-10-15,Irrigation Stop,1.954155768672941
2021-10-16,Control,1.2524315631546852
2021-10-16,Irrigation,4.0753564575897405
2021-10-16,Irrigation Stop,1.6626820736085435
2021-10-17,Control,1.0772951989717758
2021-10-17,Irrigation,3.8228261049635304
2021-10-17,Irrigation Stop,1.2904727324122627
2021-10-18,Control,0.9905548473402026
2021-10-18,Irrigation,4.058375102293373
2021-10-18,Irrigation Stop,1.2288880204620418
2021-10-19,Control,1.127343172730959
2021-10-19,Irrigation,4.342897340774993
2021-10-19,Irrigation Stop,1.7962564689355098
2021-10-20,Control,1.0970073270397502
2021-10-20,Irrigation,5.237479914422092
2021-10-20,Irrigation Stop,1.4459934892539938
2021-10-21,Control,0.8204476154954332
2021-10-21,Irrigation,2.481999775299567
2021-10-21,Irrigation Stop,0.8899706675835694
2021-10-22,Control,1.0587000434949259
2021-10-22,Irrigation,3.1556733609923073
2021-10-22,Irrigation Stop,1.34879620507567
2021-10-23,Control,1.0397703296154763
2021-10-23,Irrigation,2.6458289865200837
2021-10-23,Irrigation Stop,1.389450005529994
2021-10-24,Control,1.2580183308791386
2021-10-24,Irrigation,3.266330718046147
2021-10-24,Irrigation Stop,1.643843256626697
2021-10-25,Control,1.0536454683186978
2021-10-25,Irrigation,3.480475305831542
2021-10-25,Irrigation Stop,1.467297586898839
2021-10-26,Control,0.8454348286933249
2021-10-26,Irrigation,2.6408123929190483
2021-10-26,Irrigation Stop,1.0341699610380253
2021-10-27,Control,0.9361386604014892
2021-10-27,Irrigation,2.4780336850844424
2021-10-27,Irrigation Stop,0.832146064216192
2021-10-28,Control,1.0793197186010963
2021-10-28,Irrigation,2.8649493380355757
2021-10-28,Irrigation Stop,1.1023179031017296
2021-10-29,Control,1.1049396927255455
2021-10-29,Irrigation,4.388822282160581
2021-10-29,Irrigation Stop,1.8260741175509578
2021-10-30,Control,0.9060930468245055
2021-10-30,Irrigation,4.073479202957016
2021-10-30,Irrigation Stop,1.4387654298593695
2021-10-31,Control,0.7071014718278873
2021-10-31,Irrigation,3.251500033562261
2021-10-31,Irrigation Stop,1.16918577939848
2021-11-01,Control,0.5647993150974554
2021-11-01,Irrigation,0.3401372429269102
2021-11-01,Irrigation Stop,0.27216271246779056
2021-11-02,Control,0.9215054789457282
2021-11-02,Irrigation,0.9164131263736935
2021-11-02,Irrigation Stop,0.6026821031274451
2021-11-03,Control,0.6761609904451753
2021-11-03,Irrigation,0.8604609081643602
2021-11-03,Irrigation Stop,0.5615233624208227
2021-11-04,Control,0.780243725334362
2021-11-04,Irrigation,1.5255302806067557
2021-11-04,Irrigation Stop,1.5074162869167849
2021-11-05,Control,0.7489055380393012
2021-11-05,Irrigation,1.1249173210755945
2021-11-05,Irrigation Stop,0.8578976446943121
2021-11-06,Control,1.2600645446140801
2021-11-06,Irrigation,1.3592355889104062
2021-11-06,Irrigation Stop,1.1380909914500545
2021-11-07,Control,0.9917778772433197
2021-11-07,Irrigation,1.4513539455558964
2021-11-07,Irrigation Stop,1.319999810365671
2021-11-08,Control,0.931314325886362
2021-11-08,Irrigation,0.9086866922040424
2021-11-08,Irrigation Stop,1.143121622808116
2021-11-09,Control,0.6446718862969729
2021-11-09,Irrigation Stop,1.570476613416059
2021-11-10,Control,1.0308713783792463
2021-11-10,Irrigation Stop,3.2889648156307896
2021-11-11,Control,0.40528583997723866
2021-11-11,Irrigation,0.8720180925923077
2021-11-11,Irrigation Stop,0.6222397548034592
2021-11-12,Control,0.3445690039211608
2021-11-12,Irrigation,1.0030078345429738
2021-11-12,Irrigation Stop,0.6194282553813535
2021-11-13,Control,0.2075819118803303
2021-11-13,Irrigation,0.2876540662922594
2021-11-13,Irrigation Stop,0.4188681235279723
2021-11-14,Control,0.2189141209223568
2021-11-14,Irrigation,0.3831815728499658
2021-11-14,Irrigation Stop,0.4255054499089606
2021-11-15,Control,0.748530346433492
2021-11-15,Irrigation,1.8415260017403488
2021-11-15,Irrigation Stop,1.6916030564745668
2021-11-16,Control,0.25729984294724684
2021-11-16,Irrigation,0.5872066995087958
2021-11-16,Irrigation Stop,0.07507724599049699
2021-11-17,Control,0.11058686581751678
2021-11-17,Irrigation,0.40100247971946
2021-11-17,Irrigation Stop,0.2598153662789448
2021-11-18,Control,0.2980531094786164
2021-11-18,Irrigation,0.7625842050623655
2021-11-18,Irrigation Stop,0.5419866864616327
2021-11-19,Control,0.6820967927826447
2021-11-19,Irrigation,1.0171432474669337
2021-11-19,Irrigation Stop,0.5173589235310412
2021-11-20,Control,0.5781100230583504
2021-11-20,Irrigation,1.315374436579759
2021-11-20,Irrigation Stop,0.8223365880221724
2021-11-21,Control,0.4415451899839799
2021-11-21,Irrigation,0.8192551720944348
2021-11-21,Irrigation Stop,0.7009900439177783
2021-11-22,Control,0.35895874008526035
2021-11-22,Irrigation,0.7862670202310131
2021-11-22,Irrigation Stop,0.9064135960213084
2021-11-23,Control,0.22956176936560682
2021-11-23,Irrigation,0.19311807264484443
2021-11-23,Irrigation Stop,0.21673768899642293
2021-11-24,Control,0.667680910305477
2021-11-24,Irrigation,0.7052920189720469
2021-11-24,Irrigation Stop,0.5046980104475399
2021-11-25,Control,0.391322376180115
2021-11-25,Irrigation,1.233712184482094
2021-11-25,Irrigation Stop,1.0370174988959382
2021-11-26,Control,0.25211152994336616
2021-11-26,Irrigation,0.31815932496003185
2021-11-26,Irrigation Stop,0.4230040612415605
2021-11-27,Control,0.4619729121058903
2021-11-27,Irrigation,0.3136799503366614
2021-11-27,Irrigation Stop,0.3802876111650057
2021-11-28,Control,0.42954048617806945
2021-11-28,Irrigation,0.5081166448777797
2021-11-28,Irrigation Stop,0.4770188516620294
2021-11-29,Control,0.42244112581229437
2021-11-29,Irrigation,0.7414861402885664
2021-11-29,Irrigation Stop,0.6096919756077162
2021-11-30,Control,0.4538633061112668
2021-11-30,Irrigation,0.7464291935088438
2021-11-30,Irrigation Stop,0.7489006847233078
2021-12-01,Control,0.4347310737288639
2021-12-01,Irrigation,0.4950470440085199
2021-12-01,Irrigation Stop,0.8377499420605826
2021-12-02,Control,0.3814586429319846
2021-12-02,Irrigation Stop,0.4910154920166866
2021-12-03,Control,0.7574603291555824
2021-12-03,Irrigation Stop,1.149971991409607
2021-12-04,Control,0.2837197663906459
2021-12-05,Control,0.16801856711652718
2021-12-06,Control,0.24938299897924718
2021-12-07,Control,0.2199919707531745
2021-12-08,Control,0.32195331586127773
2021-12-09,Control,0.44254776260278006
2021-12-10,Control,0.12588828442784014
2021-12-11,Control,0.2817610943848942
2021-12-12,Control,0.22713825135216656
2021-12-13,Control,0.1086334255446979
2021-12-14,Control,0.23104577575493573
2021-12-15,Control,0.22852435359592543
2021-12-16,Control,0.14397837304290786
2021-12-17,Control,0.16277037111663503
2022-02-18,Irrigation Stop,1.3857682413682237
2022-02-19,Irrigation,1.3466075202192371
2022-02-19,Irrigation Stop,1.3291739088431518
2022-02-20,Irrigation,1.5474706072752114
2022-02-20,Irrigation Stop,1.4311386844487082
2022-02-21,Irrigation,0.9998532591751296
2022-02-21,Irrigation Stop,0.9892645309991903
2022-02-22,Irrigation,1.9095550128460093
2022-02-22,Irrigation Stop,2.0179126055422754
2022-02-23,Irrigation,1.5124372418373353
2022-02-23,Irrigation Stop,1.486116270742357
2022-02-24,Irrigation,2.1994262121236785
2022-02-24,Irrigation Stop,2.0500557291473855
2022-02-25,Irrigation,1.9668473902370762
2022-02-25,Irrigation Stop,2.043702227964517
2022-02-26,Irrigation,1.7347692514136155
2022-02-26,Irrigation Stop,1.8632537636841917
2022-02-27,Irrigation,1.433250374206149
2022-02-27,Irrigation Stop,1.5331439849493418
2022-02-28,Irrigation,1.474902559479874
2022-02-28,Irrigation Stop,1.5484586677586827
2022-03-01,Irrigation,1.5940230646583733
2022-03-01,Irrigation Stop,1.8716865117945065
2022-03-02,Irrigation,1.9096141223675642
2022-03-02,Irrigation Stop,1.9844681208273567
2022-03-03,Irrigation,2.3383868151733065
2022-03-03,Irrigation Stop,2.511749621448759
2022-03-04,Irrigation,2.079577213847188
2022-03-04,Irrigation Stop,2.266638074195668
2022-03-05,Irrigation,1.9931504077838726
2022-03-05,Irrigation Stop,2.286444677219655
2022-03-06,Irrigation,1.7609344524002961
2022-03-06,Irrigation Stop,2.0172077847740093
2022-03-07,Irrigation,1.638486590858085
2022-03-07,Irrigation Stop,1.9406006622657528
2022-03-08,Irrigation,1.8483264080204267
2022-03-08,Irrigation Stop,2.1126296481183062
2022-03-09,Irrigation,2.110261993961194
2022-03-09,Irrigation Stop,2.689286788271244
2022-03-10,Irrigation,2.344002690066854
2022-03-10,Irrigation Stop,3.1594179846819586
2022-03-11,Irrigation Stop,2.7156496396110423
2022-03-12,Control,1.5846153239318492
2022-03-12,Irrigation Stop,2.8767993070146782
2022-03-13,Control,1.8422733920248826
2022-03-13,Irrigation Stop,3.0694359071481507
2022-03-14,Control,2.1939001424632676
2022-03-14,Irrigation,3.3590049464156237
2022-03-14,Irrigation Stop,3.4156719953822967
2022-03-15,Control,0.9223676040118084
2022-03-15,Irrigation,1.6741544844168832
2022-03-15,Irrigation Stop,1.5810635139316178
2022-03-16,Control,1.6643836271651455
2022-03-16,Irrigation,3.2748119361485433
2022-03-16,Irrigation Stop,3.39005747256664
2022-03-17,Control,1.609488757756385
2022-03-17,Irrigation,3.3791810166319967
2022-03-17,Irrigation Stop,3.377528634984757
2022-03-18,Control,1.610054430895338
2022-03-18,Irrigation,3.318171497697128
2022-03-18,Irrigation Stop,3.2940731981938045
2022-03-19,Control,1.782443192765463
2022-03-19,Irrigation,3.675239270329973
2022-03-19,Irrigation Stop,3.5667340422656624
2022-03-20,Control,1.7375053239766172
2022-03-20,Irrigation,4.541945722223287
2022-03-20,Irrigation Stop,4.051605523382227
2022-03-21,Control,1.7046686129195279
2022-03-21,Irrigation,3.931835190540329
2022-03-21,Irrigation Stop,3.976643178499189
2022-03-22,Control,1.9316154848799867
2022-03-22,Irrigation,3.9867549412789964
2022-03-22,Irrigation Stop,4.175733933234028
2022-03-23,Control,2.2056798013462218
2022-03-23,Irrigation,3.7347404360122347
2022-03-23,Irrigation Stop,4.1910911569127824
2022-03-24,Control,2.2363435947924684
2022-03-24,Irrigation,3.7259990054293706
2022-03-24,Irrigation Stop,3.997850994463701
2022-03-25,Control,2.224793371853629
2022-03-25,Irrigation,3.739090955800899
2022-03-25,Irrigation Stop,3.954678511988056
2022-03-26,Control,2.372674064332573
2022-03-26,Irrigation,4.173575693466409
2022-03-26,Irrigation Stop,4.239390808901601
2022-03-27,Control,2.407447687410224
2022-03-27,Irrigation,3.732400973894699
2022-03-27,Irrigation Stop,4.181996397538775
2022-03-28,Control,2.330300476876156
2022-03-28,Irrigation,3.7675914281196445
2022-03-28,Irrigation Stop,4.094233398187544
2022-03-29,Control,2.276235342029722
2022-03-29,Irrigation,3.5425551684685597
2022-03-29,Irrigation Stop,3.650631914688531
2022-03-30,Control,1.6140451010672634
2022-03-30,Irrigation,2.2115207641288963
2022-03-30,Irrigation Stop,2.274522695291321
2022-03-31,Control,1.3990910933838148
2022-03-31,Irrigation,1.6944948265301336
2022-03-31,Irrigation Stop,1.9508278392580722
2022-04-01,Control,1.6214245833440466
2022-04-01,Irrigation,1.2437333904750467
2022-04-01,Irrigation Stop,1.6876527557369514
2022-04-02,Control,2.214484172282956
2022-04-02,Irrigation,1.9506501086417403
2022-04-02,Irrigation Stop,2.7140768490204996
2022-04-03,Control,2.3574748580098452
2022-04-03,Irrigation,2.1420429289012044
2022-04-03,Irrigation Stop,2.889744099466209
2022-04-04,Control,2.428566583728488
2022-04-04,Irrigation,3.144534536589646
2022-04-04,Irrigation Stop,3.785285086499926
2022-04-05,Control,2.17462710297906
2022-04-05,Irrigation,3.940391279576344
2022-04-05,Irrigation Stop,4.21087513016516
2022-04-06,Control,1.8778659611519457
2022-04-06,Irrigation,3.6791513244437266
2022-04-06,Irrigation Stop,3.40242720805658
2022-04-07,Control,0.7678144493037988
2022-04-07,Irrigation,0.9726270180740443
2022-04-07,Irrigation Stop,0.665076517719798
2022-04-08,Control,1.2608878339916034
2022-04-08,Irrigation,1.2496983823388264
2022-04-08,Irrigation Stop,1.2859994403901094
2022-04-09,Control,1.6587936826994034
2022-04-09,Irrigation,2.093467694596254
2022-04-09,Irrigation Stop,2.628297510713099
2022-04-10,Control,2.579401461942296
2022-04-10,Irrigation,4.304416801846583
2022-04-10,Irrigation Stop,5.1666645899199874
2022-04-11,Control,2.5316061972376285
2022-04-11,Irrigation,5.058943754104284
2022-04-11,Irrigation Stop,5.623035978459881
2022-04-12,Control,2.798483140223659
2022-04-12,Irrigation,4.873910162481215
2022-04-12,Irrigation Stop,5.854699999276477
2022-04-13,Control,2.5102554450065573
2022-04-13,Irrigation,4.858590563023789
2022-04-13,Irrigation Stop,5.405729627808095
2022-04-14,Control,2.564545255199269
2022-04-14,Irrigation,5.003861419255614
2022-04-14,Irrigation Stop,5.582910316080671
2022-04-15,Control,2.5669910898815766
2022-04-15,Irrigation,4.63536955518935
2022-04-15,Irrigation Stop,5.229021076055335
2022-04-16,Control,2.437618503032609
2022-04-16,Irrigation,4.589622829669912
2022-04-16,Irrigation Stop,5.279706266658699
2022-04-17,Control,2.6900789384753674
2022-04-17,Irrigation,4.754988483965164
2022-04-17,Irrigation Stop,5.387323453411217
2022-04-18,Control,2.6166205310182917
2022-04-18,Irrigation,4.757706129421917
2022-04-18,Irrigation Stop,5.465761122838279
2022-04-19,Control,2.553805699724178
2022-04-19,Irrigation,4.813386574277846
2022-04-19,Irrigation Stop,5.6003491450240945
2022-04-20,Control,2.3199439352199676
2022-04-20,Irrigation,4.372455900889457
2022-04-20,Irrigation Stop,5.190307025931997
2022-04-21,Control,2.030695014546261
2022-04-21,Irrigation,4.096125194390831
2022-04-21,Irrigation Stop,4.4702153053863185
2022-04-22,Control,2.0278797754881404
2022-04-22,Irrigation,4.091689052080889
2022-04-22,Irrigation Stop,4.766364816689767
2022-04-23,Control,1.6379150468597237
2022-04-23,Irrigation,3.461481739863742
2022-04-23,Irrigation Stop,3.6964258789862314
2022-04-24,Control,1.4510719335038211
2022-04-24,Irrigation,2.610027291404396
2022-04-24,Irrigation Stop,2.7924822718552345
2022-04-25,Control,1.6384831563797047
2022-04-25,Irrigation,3.1046431374823418
2022-04-25,Irrigation Stop,3.238518772405729
2022-04-26,Control,1.67321736084651
2022-04-26,Irrigation,3.0951568646216225
2022-04-26,Irrigation Stop,3.16143125041706
2022-04-27,Control,2.426172978271705
2022-04-27,Irrigation,4.401486706244581
2022-04-27,Irrigation Stop,4.805107958874088
2022-04-28,Control,2.380514694985558
2022-04-28,Irrigation,4.152786278719083
2022-04-28,Irrigation Stop,4.765227963609217
2022-04-29,Control,2.1145795823506446
2022-04-29,Irrigation,4.138654182468488
2022-04-29,Irrigation Stop,4.470007710712561
2022-04-30,Control,1.5764126659815147
2022-04-30,Irrigation,2.3112328674173535
2022-04-30,Irrigation Stop,2.4943169521467623
2022-05-01,Control,2.308824084846668
2022-05-01,Irrigation,3.7873766829830613
2022-05-01,Irrigation Stop,4.1985668078416944
2022-05-02,Control,2.3166425106529474
