date,Tr,scen
2016-06-09,1.3866251824822242,Irrigation stop
2016-06-10,1.924622373082351,Irrigation stop
2016-06-11,0.7731396229569645,Irrigation stop
2016-06-12,1.270049140287099,Irrigation stop
2016-06-13,1.268146078912211,Irrigation stop
2016-06-14,1.685144327291489,Irrigation stop
2016-06-15,1.6086527638751709,Irrigation stop
2016-06-16,0.6394322365586499,Irrigation stop
2016-06-17,1.4345691855266955,Irrigation stop
2016-06-18,1.5607332268366492,Irrigation stop
2016-06-19,1.5812661289736523,Irrigation stop
2016-06-20,1.6834702559376147,Irrigation stop
2016-06-21,0.9186344150897262,Irrigation stop
2016-06-22,1.8590622222493218,Irrigation stop
2016-06-23,1.63736910478999,Irrigation stop
2016-06-24,1.3728456017968589,Irrigation stop
2016-06-25,0.35868573072680865,Irrigation stop
2016-06-26,1.5630731956158685,Irrigation stop
2016-06-27,1.6567567692408316,Irrigation stop
2016-06-28,1.454360724014774,Irrigation stop
2016-06-29,1.3187461966279315,Irrigation stop
2016-06-30,1.1788176213346906,Irrigation stop
2016-07-01,1.3899801090639503,Irrigation stop
2016-07-02,0.44573222406291224,Irrigation stop
2016-07-03,1.2366496207325257,Irrigation stop
2016-07-04,1.214637694582531,Irrigation stop
2016-07-05,1.0340292572624035,Irrigation stop
2016-07-06,0.9472705926086705,Irrigation stop
2016-07-07,0.8220312157365318,Irrigation stop
2016-07-08,0.7934230837958086,Irrigation stop
2016-07-09,0.6836202706754904,Irrigation stop
2016-07-10,0.6318886441747986,Irrigation stop
2016-07-11,0.48728694464641137,Irrigation stop
2016-07-12,0.07612568427690294,Irrigation stop
2016-07-13,0.9847272849583256,Irrigation stop
2016-07-14,1.0819970613878005,Irrigation stop
2016-07-15,1.4094230521254079,Irrigation stop
2016-07-16,1.1856499036802484,Irrigation stop
2016-07-17,1.0306753413431422,Irrigation stop
2016-07-18,0.8608433294198535,Irrigation stop
2016-07-19,0.7115509599674291,Irrigation stop
2016-07-20,0.5871547645802492,Irrigation stop
2016-07-21,0.5359576210970749,Irrigation stop
2016-07-22,0.20618013951355538,Irrigation stop
2016-07-23,0.6570148884971447,Irrigation stop
2016-07-24,0.8806356715913347,Irrigation stop
2016-07-25,0.701695606635962,Irrigation stop
2016-07-26,0.6371240390051827,Irrigation stop
2016-07-27,0.47031940686094553,Irrigation stop
2016-07-28,0.42428951109742097,Irrigation stop
2016-07-29,0.40734500411659197,Irrigation stop
2016-07-30,0.23185393363741988,Irrigation stop
2016-07-31,0.2603889611639533,Irrigation stop
2016-08-01,0.7264029588163331,Irrigation stop
2016-08-02,0.28376897079720204,Irrigation stop
2016-08-05,0.32521948229312736,Irrigation stop
2016-08-06,0.9174044315960481,Irrigation stop
2016-08-07,0.7992379045530245,Irrigation stop
2016-08-08,0.6436783515809172,Irrigation stop
2016-08-09,0.20214962591103933,Irrigation stop
2016-08-10,0.655863660021441,Irrigation stop
2016-08-11,0.924157516186213,Irrigation stop
2016-08-12,0.9132400370958514,Irrigation stop
2016-08-13,0.753524656475248,Irrigation stop
2016-08-14,0.629232545816692,Irrigation stop
2016-08-15,0.5206341598260494,Irrigation stop
2016-08-16,0.3448562463332466,Irrigation stop
2016-08-17,0.23165418489625383,Irrigation stop
2016-08-18,0.09960251550678251,Irrigation stop
2016-08-19,0.31416717929823446,Irrigation stop
2016-08-20,0.06909387611861544,Irrigation stop
2016-08-21,0.35385968635473164,Irrigation stop
2016-08-22,0.27584919531301455,Irrigation stop
2016-08-23,0.3179932133067646,Irrigation stop
2016-08-24,0.2833536596455048,Irrigation stop
2016-08-25,0.2451944325314396,Irrigation stop
2016-08-26,0.2243109399032059,Irrigation stop
2016-08-27,0.19110050137114287,Irrigation stop
2016-08-28,0.14784540181404787,Irrigation stop
2016-08-29,0.19171787868712928,Irrigation stop
2016-08-30,0.1246377203525314,Irrigation stop
2016-08-31,0.15578989829565743,Irrigation stop
2016-09-01,0.25040964421939566,Irrigation stop
2016-09-02,0.19622211442427584,Irrigation stop
2016-09-03,0.15718765324447245,Irrigation stop
2016-09-04,0.05085292667177376,Irrigation stop
2016-09-05,0.0938264282229294,Irrigation stop
2016-09-06,0.7650653143178808,Irrigation stop
2016-09-07,0.9004979587576829,Irrigation stop
2016-09-08,0.8579410630257063,Irrigation stop
2016-09-09,0.6211382982743956,Irrigation stop
2016-09-10,0.39828321312583953,Irrigation stop
2016-09-11,0.43020762111073857,Irrigation stop
2016-09-12,0.31473162242549957,Irrigation stop
2016-09-13,0.20656345036145923,Irrigation stop
2016-09-14,0.22631704580284026,Irrigation stop
2016-09-15,0.16839778117382545,Irrigation stop
2016-09-16,0.011372974008855695,Irrigation stop
2016-09-17,0.07569701724912689,Irrigation stop
2016-09-18,0.07518509284319508,Irrigation stop
2016-09-19,0.20314344902027107,Irrigation stop
2016-09-20,0.12266924778849286,Irrigation stop
2016-09-21,0.08025493254815337,Irrigation stop
2016-09-22,0.23083360963980362,Irrigation stop
2016-09-23,0.20971793221877452,Irrigation stop
2016-09-24,0.18910664382877418,Irrigation stop
2016-09-25,0.18148793585805556,Irrigation stop
2016-09-26,0.21390491527804759,Irrigation stop
2016-09-27,0.21636820468836784,Irrigation stop
2016-11-25,0.012205950265539361,Irrigation stop
2016-11-26,0.052400142686903496,Irrigation stop
2016-11-27,0.052710076058560804,Irrigation stop
2016-11-28,0.11132488860215978,Irrigation stop
2016-11-29,0.013809970403926763,Irrigation stop
2016-11-30,0.2767755303659131,Irrigation stop
2016-12-01,0.1828164020329557,Irrigation stop
2016-12-02,0.0018080841337873882,Irrigation stop
2016-12-03,0.13590143398585655,Irrigation stop
2016-12-04,0.14298004993086452,Irrigation stop
2016-12-05,0.06217067461525324,Irrigation stop
2016-12-06,0.07022442596622441,Irrigation stop
2016-12-07,0.2246451685104887,Irrigation stop
2016-12-08,0.1335951610728552,Irrigation stop
2016-12-09,0.0723423482357184,Irrigation stop
2016-12-10,0.03592200414242993,Irrigation stop
2016-12-11,0.12154926410839623,Irrigation stop
2016-12-12,0.26608003274970576,Irrigation stop
2016-12-13,0.22952971514505435,Irrigation stop
2016-12-14,0.12153068748806257,Irrigation stop
2016-12-15,0.10642885085764413,Irrigation stop
2016-12-16,0.04302636237335878,Irrigation stop
2016-12-17,0.012518229716585661,Irrigation stop
2016-12-18,0.6125783369083649,Irrigation stop
2016-12-19,0.19680176818747774,Irrigation stop
2016-12-20,0.16120798237733408,Irrigation stop
2016-12-21,0.1930063352316876,Irrigation stop
2016-12-22,0.1928268846169568,Irrigation stop
2016-12-23,0.15342520452569178,Irrigation stop
2016-12-24,0.18798368996000064,Irrigation stop
2016-12-25,0.037018383632249574,Irrigation stop
2016-12-26,0.005729052861212175,Irrigation stop
2016-12-27,0,Irrigation stop
2016-12-28,0.03848740976198786,Irrigation stop
2016-12-29,0.181765359873712,Irrigation stop
2016-12-30,0.1210666892774544,Irrigation stop
2016-12-31,0.07317557056783176,Irrigation stop
2017-01-01,0,Irrigation stop
2017-01-02,0,Irrigation stop
2017-01-03,0,Irrigation stop
2017-01-04,0,Irrigation stop
2017-01-05,0,Irrigation stop
2017-01-06,0,Irrigation stop
2017-01-07,0,Irrigation stop
2017-01-08,0,Irrigation stop
2017-01-09,0,Irrigation stop
2017-01-10,0,Irrigation stop
2017-01-11,0.020520850277368285,Irrigation stop
2017-01-12,0.03275930219986758,Irrigation stop
2017-01-13,0.10041117875237018,Irrigation stop
2017-01-14,0.005401457141762231,Irrigation stop
2017-01-15,0,Irrigation stop
2017-01-16,0,Irrigation stop
2017-01-17,0,Irrigation stop
2017-01-18,0.30760331106541255,Irrigation stop
2017-01-19,0.03608605630931,Irrigation stop
2017-01-20,0.018374466339479714,Irrigation stop
2017-01-21,0.04486481375774377,Irrigation stop
2017-01-22,0.08205791993955357,Irrigation stop
2017-01-23,0,Irrigation stop
2017-01-24,0.08969094048494597,Irrigation stop
2017-01-25,0.013559122052786692,Irrigation stop
2017-01-26,0,Irrigation stop
2017-01-27,0,Irrigation stop
2017-01-28,0,Irrigation stop
2017-01-29,0,Irrigation stop
2017-01-30,0.10974741699353653,Irrigation stop
2017-01-31,0.026863409305708623,Irrigation stop
2017-02-01,0.028919406579041112,Irrigation stop
2017-02-02,0.10268427292390742,Irrigation stop
2017-02-03,0.02643374727888871,Irrigation stop
2017-02-04,0.02145096745778254,Irrigation stop
2017-02-05,0.07010353495383201,Irrigation stop
2017-02-06,0.09906514283213415,Irrigation stop
2017-02-07,0.09982386285924993,Irrigation stop
2017-02-08,0.0057103057535904745,Irrigation stop
2017-02-09,0.01005701307247635,Irrigation stop
2017-02-10,0.03333692209566948,Irrigation stop
2017-02-11,0.12548307314265128,Irrigation stop
2017-02-12,0.23482683767911255,Irrigation stop
2017-02-13,0.17937099635066797,Irrigation stop
2017-02-14,0.22388685896081129,Irrigation stop
2017-02-15,0.19099386720446274,Irrigation stop
2017-02-16,0.17470014896855693,Irrigation stop
2017-02-17,0.21268734925394592,Irrigation stop
2017-02-18,0.13068112970557366,Irrigation stop
2017-02-19,0.184393392105333,Irrigation stop
2017-02-20,0.18271095620269925,Irrigation stop
2017-02-21,0.3045163784681305,Irrigation stop
2017-02-22,0.349937684646581,Irrigation stop
2017-02-23,0.6046497840083939,Irrigation stop
2017-02-24,0.5453410816258429,Irrigation stop
2017-02-25,0.5957335444709951,Irrigation stop
2017-02-26,0.672430132736418,Irrigation stop
2017-02-27,0.842029507253731,Irrigation stop
2017-02-28,0.06167779371738571,Irrigation stop
2017-03-01,0.2917832388980848,Irrigation stop
2017-03-02,0.47339585928507844,Irrigation stop
2017-03-03,0.9745643520720306,Irrigation stop
2017-03-04,0.33114385730537355,Irrigation stop
2017-03-05,0.6235555571417686,Irrigation stop
2017-03-06,0.14038043308050305,Irrigation stop
2017-03-07,0.41964584839717195,Irrigation stop
2017-03-08,0.44861229105403955,Irrigation stop
2017-03-09,0.05432121622868396,Irrigation stop
2017-03-10,1.3004227369801415,Irrigation stop
2017-03-11,1.6377170273013237,Irrigation stop
2017-03-12,1.6453753829023263,Irrigation stop
2017-03-13,1.645792268864744,Irrigation stop
2017-03-14,1.682770980079283,Irrigation stop
2017-03-15,1.7018804822116917,Irrigation stop
2017-03-16,1.8322248668594918,Irrigation stop
2017-03-17,1.8817006155978575,Irrigation stop
2017-03-18,0.3917757301741951,Irrigation stop
2017-03-19,1.6358410511952748,Irrigation stop
2017-03-20,2.0747365640367,Irrigation stop
2017-03-21,1.7106556518110145,Irrigation stop
2017-03-22,1.0452082647375291,Irrigation stop
2017-03-23,1.7138987440275377,Irrigation stop
2017-03-24,2.0751643301590725,Irrigation stop
2017-03-25,2.126865996921189,Irrigation stop
2017-03-26,0.8217484403340483,Irrigation stop
2017-03-27,2.278440862559167,Irrigation stop
2017-03-28,2.1763833471001925,Irrigation stop
2017-03-29,2.178360921633312,Irrigation stop
2017-03-30,2.2797627467910693,Irrigation stop
2017-03-31,2.2096499627039403,Irrigation stop
2017-04-01,1.935809772502255,Irrigation stop
2017-04-02,1.5237012425527743,Irrigation stop
2017-04-03,2.1331925714759676,Irrigation stop
2017-04-04,1.5634836503000697,Irrigation stop
2017-04-05,2.3027115450560087,Irrigation stop
2017-04-06,2.117244265173776,Irrigation stop
2017-04-07,2.1183962710768296,Irrigation stop
2017-04-08,2.3362538095851955,Irrigation stop
2017-04-09,2.4183120347359868,Irrigation stop
2017-04-10,2.3043350676845407,Irrigation stop
2017-04-11,2.129822050383978,Irrigation stop
2017-04-12,2.2978873687022507,Irrigation stop
2017-04-13,2.255875353010932,Irrigation stop
2017-04-14,2.14854506867582,Irrigation stop
2017-04-15,1.6169269406003501,Irrigation stop
2017-04-16,1.509077232225308,Irrigation stop
2017-04-17,1.6420161298062452,Irrigation stop
2017-04-18,1.6419144393693512,Irrigation stop
2017-04-19,1.7912900575422772,Irrigation stop
2017-04-20,1.474890004122308,Irrigation stop
2017-04-21,1.542778499800962,Irrigation stop
2017-04-22,1.9805115637116892,Irrigation stop
2017-04-23,1.8876562123066754,Irrigation stop
2017-04-24,2.0064268398976615,Irrigation stop
2017-04-25,1.0587876180418991,Irrigation stop
2017-04-26,0.8241332463046498,Irrigation stop
2017-04-27,0.6298809326195073,Irrigation stop
2017-04-28,1.7676020528944332,Irrigation stop
2017-04-29,1.9770653304353443,Irrigation stop
2017-04-30,1.9905127119873463,Irrigation stop
2017-05-01,0.5734957394531396,Irrigation stop
2017-05-02,1.6819531346323084,Irrigation stop
2017-05-03,2.20019939213434,Irrigation stop
2017-05-04,1.6293643130566298,Irrigation stop
2017-05-05,2.4697177956264347,Irrigation stop
2017-05-06,1.3629126235503288,Irrigation stop
2017-05-07,1.2184628148323806,Irrigation stop
2017-05-08,2.2824291133386656,Irrigation stop
2017-05-09,2.473641330678852,Irrigation stop
2017-05-10,2.6377185570254897,Irrigation stop
2017-05-11,2.1503470986886426,Irrigation stop
2017-05-12,2.0310758684931467,Irrigation stop
2017-05-13,1.822166204572397,Irrigation stop
2017-05-14,2.163774863243098,Irrigation stop
2017-05-15,2.4426254315737195,Irrigation stop
2017-05-16,2.373439886636224,Irrigation stop
2017-05-17,2.2072732411156326,Irrigation stop
2017-05-18,1.3865844059414658,Irrigation stop
2017-05-19,0.322535687684976,Irrigation stop
2017-05-20,2.4158656484795342,Irrigation stop
2017-05-21,2.577915205950033,Irrigation stop
2017-05-22,2.7566159688384615,Irrigation stop
2017-05-23,2.0848252135796077,Irrigation stop
2017-05-24,2.600605376653616,Irrigation stop
2017-05-25,2.2855354071885903,Irrigation stop
2017-05-26,2.06272847614951,Irrigation stop
2017-05-27,1.9626055443704884,Irrigation stop
2017-05-28,1.3785925411283346,Irrigation stop
2017-05-29,1.5078964671070572,Irrigation stop
2017-05-30,1.7558119589932093,Irrigation stop
2017-05-31,2.2215838427404604,Irrigation stop
2017-06-01,1.8191629815971715,Irrigation stop
2017-06-02,2.0031032247787475,Irrigation stop
2017-06-03,1.2937099934627234,Irrigation stop
2017-06-04,1.5640405359416512,Irrigation stop
2017-06-05,0.06394786735804917,Irrigation stop
2017-06-06,1.3287981701571854,Irrigation stop
2017-06-07,2.5732354283397942,Irrigation stop
2017-06-08,2.3690167575353023,Irrigation stop
2017-06-09,1.5982181363459933,Irrigation stop
2017-06-10,1.808131146076485,Irrigation stop
2017-06-11,1.5214279356361973,Irrigation stop
2017-06-12,1.3758287043176916,Irrigation stop
2017-06-13,1.163014331192281,Irrigation stop
2017-06-14,0.5011962819856224,Irrigation stop
2017-06-15,1.8659742831529655,Irrigation stop
2017-06-16,2.787762849124586,Irrigation stop
2017-06-17,2.4102242595696866,Irrigation stop
2017-06-18,2.0749559515781195,Irrigation stop
2017-06-19,1.7796433303588415,Irrigation stop
2017-06-20,1.484215459306704,Irrigation stop
2017-06-21,1.0531687670431884,Irrigation stop
2017-06-22,1.0670885289207237,Irrigation stop
2017-06-23,0.9068150277871456,Irrigation stop
2017-06-24,0.7164168968410746,Irrigation stop
2017-06-25,0.5980429144997609,Irrigation stop
2017-06-26,0.5946486222893596,Irrigation stop
2017-06-27,0.9845765475675569,Irrigation stop
2017-06-28,0.6565878154044045,Irrigation stop
2017-06-29,0.8366118652093552,Irrigation stop
2017-06-30,1.127346441108755,Irrigation stop
2017-07-01,0.7422366156198614,Irrigation stop
2017-07-02,0.6113712204028984,Irrigation stop
2017-07-03,0.7470318503863876,Irrigation stop
2017-07-04,0.64130142989877,Irrigation stop
2017-07-05,0.539255130292041,Irrigation stop
2017-07-06,0.4844359811315842,Irrigation stop
2017-07-07,0.33076416423223126,Irrigation stop
2017-07-08,0.3105474451878824,Irrigation stop
2017-07-09,0.06671220439270803,Irrigation stop
2017-07-10,0.2687058877073684,Irrigation stop
2017-07-11,1.0621661217570353,Irrigation stop
2017-07-12,1.2977274507925671,Irrigation stop
2017-07-13,0.8931643631412243,Irrigation stop
2017-07-14,0.56596420833359,Irrigation stop
2017-07-15,0.5088145472323805,Irrigation stop
2017-07-16,0.34912112496092595,Irrigation stop
2017-07-17,0.4242508654405068,Irrigation stop
2017-07-18,0.3926166426144032,Irrigation stop
2017-07-19,0.271547276887189,Irrigation stop
2017-07-20,0.31000642064339073,Irrigation stop
2017-07-21,0.2619624535909024,Irrigation stop
2017-07-22,0.24924824689270575,Irrigation stop
2017-07-23,0.415864759345574,Irrigation stop
2017-07-24,0.15270681486585586,Irrigation stop
2017-07-25,0.3521919896883808,Irrigation stop
2017-07-26,0.45488463313123817,Irrigation stop
2017-07-27,0.589124875681839,Irrigation stop
2017-07-28,0.4755476700918211,Irrigation stop
2017-07-29,0.2825448221556115,Irrigation stop
2017-07-30,0.18265616362786966,Irrigation stop
2017-07-31,0.20501066825315006,Irrigation stop
2017-08-01,0.40909529190485133,Irrigation stop
2017-08-02,1.3186370160188938,Irrigation stop
2017-08-03,1.3393884343046196,Irrigation stop
2017-08-04,0.9271830406614182,Irrigation stop
2017-08-05,0.7718682369824909,Irrigation stop
2017-08-06,0.474042841539099,Irrigation stop
2017-08-07,0.4391141267546537,Irrigation stop
2017-08-08,0.09407808111858146,Irrigation stop
2017-08-09,1.1834944802780538,Irrigation stop
2017-08-10,0.03678039912979514,Irrigation stop
2017-08-11,0.7143494613979016,Irrigation stop
2017-08-12,2.0507926534265732,Irrigation stop
2017-08-13,2.4003289709585514,Irrigation stop
2017-08-14,2.5997525199363327,Irrigation stop
2017-08-15,2.137900696055773,Irrigation stop
2017-08-16,2.078777701090228,Irrigation stop
2017-08-17,2.4140873484945695,Irrigation stop
2017-08-18,2.013719492575173,Irrigation stop
2017-08-19,2.1355275431700966,Irrigation stop
2017-08-20,2.4868298491643213,Irrigation stop
2017-08-21,2.5011674455739943,Irrigation stop
2017-08-22,2.6420600873295506,Irrigation stop
2017-08-23,2.582733523272069,Irrigation stop
2017-08-24,1.6887403914037058,Irrigation stop
2017-08-25,2.2426607217655303,Irrigation stop
2017-08-26,2.0209725568579926,Irrigation stop
2017-08-27,1.4143793742832438,Irrigation stop
2017-08-28,1.282473152234144,Irrigation stop
2017-08-29,1.2509064522826099,Irrigation stop
2017-08-30,0.7552212297102651,Irrigation stop
2017-08-31,0.009345853144672326,Irrigation stop
2017-09-01,1.0736283742222936,Irrigation stop
2017-09-02,0.7007732294351441,Irrigation stop
2017-09-03,1.1755899647817256,Irrigation stop
2017-09-04,0.6499889795850532,Irrigation stop
2017-09-05,0.9213513148140761,Irrigation stop
2017-09-06,0.714373981589182,Irrigation stop
2017-09-07,0.4719985756971239,Irrigation stop
2017-09-08,0.30246142298723755,Irrigation stop
2017-09-09,0.03498568490003826,Irrigation stop
2017-09-10,0.44673255768651554,Irrigation stop
2017-09-11,0.657229609817286,Irrigation stop
2017-09-12,0.4321780202331249,Irrigation stop
2017-09-13,0.09805786191880884,Irrigation stop
2017-09-14,0.06392536747800677,Irrigation stop
2017-09-15,0.2636166353679373,Irrigation stop
2017-09-16,0.25086289937560724,Irrigation stop
2017-09-17,0.14025030023585,Irrigation stop
2017-09-18,0.26197250229811775,Irrigation stop
2017-09-19,0.1983414452270265,Irrigation stop
2017-09-20,0.20803142036815073,Irrigation stop
2017-09-21,0.19948906236749217,Irrigation stop
2017-09-22,0.18087335307094576,Irrigation stop
2017-09-23,0.19126360792895708,Irrigation stop
2017-09-24,0.14916762400061656,Irrigation stop
2017-09-25,0.1244773324790059,Irrigation stop
2017-09-26,0.0679897073040564,Irrigation stop
2017-09-27,0.12681014741315144,Irrigation stop
2017-09-28,0.09120131062879382,Irrigation stop
2017-09-29,0.06744368061797944,Irrigation stop
2017-09-30,0.02589609759999718,Irrigation stop
2017-10-01,0.06025137174376165,Irrigation stop
2017-10-02,0.015554122911642888,Irrigation stop
2017-10-03,0.04027479226939836,Irrigation stop
2017-10-04,0.319339361233028,Irrigation stop
2017-10-05,0.4553195398150262,Irrigation stop
2017-10-06,0.22885890738122464,Irrigation stop
2017-10-07,0.2465542899018679,Irrigation stop
2017-10-08,0.24844145085445293,Irrigation stop
2017-10-09,0.2207504064515633,Irrigation stop
2017-10-10,0.12940278737469266,Irrigation stop
2017-10-11,0.12775687859212068,Irrigation stop
2017-10-12,0.126793477659214,Irrigation stop
2017-10-13,0.08498658907591741,Irrigation stop
2017-10-14,0.06504768767005069,Irrigation stop
2017-10-15,0.05726820879492182,Irrigation stop
2017-10-16,0.04220610140430544,Irrigation stop
2017-10-17,0.04366046075976943,Irrigation stop
2017-10-18,0.05336161504498776,Irrigation stop
2017-10-19,0.049162582471187,Irrigation stop
2017-10-20,0.03391991780769997,Irrigation stop
2017-10-21,0.011402614732684424,Irrigation stop
2017-10-22,0.025427053923807,Irrigation stop
2017-10-23,0.07833893109009006,Irrigation stop
2017-10-24,0.07376453001168913,Irrigation stop
2017-10-25,0.05451121478449775,Irrigation stop
2017-10-26,0.026477822972742086,Irrigation stop
2017-10-27,0.05430924881812228,Irrigation stop
2017-10-28,0.047790986800044705,Irrigation stop
2017-10-29,0.0901017154726977,Irrigation stop
2017-10-30,0.017229842244570817,Irrigation stop
2017-10-31,0.05430581182591951,Irrigation stop
2017-11-01,0.07031041378143717,Irrigation stop
2017-11-02,0.03209238602533347,Irrigation stop
2017-11-03,0.046036969351914286,Irrigation stop
2017-11-04,0.02294031832976426,Irrigation stop
2017-11-05,0.02197204595610599,Irrigation stop
2017-11-06,0.03701753195933745,Irrigation stop
2017-11-07,0.05963692405491976,Irrigation stop
2017-11-08,0.01985442910199307,Irrigation stop
2017-11-09,0.0237776289075967,Irrigation stop
2017-11-10,0.043206156373323215,Irrigation stop
2017-11-11,0.011317247150094753,Irrigation stop
2017-11-12,0.03000642859720029,Irrigation stop
2017-11-13,0.033139293595075565,Irrigation stop
2017-11-14,0.018627154318941005,Irrigation stop
2017-11-15,0.10812626071458363,Irrigation stop
2017-11-16,0.0267312112191493,Irrigation stop
2017-11-17,0.007975780374461491,Irrigation stop
2017-11-18,0.12410770105072147,Irrigation stop
2017-11-19,0.01217865691380444,Irrigation stop
2017-11-20,0.032137852238954,Irrigation stop
2017-11-21,0.07203377106325135,Irrigation stop
2017-11-22,0.07713280227949813,Irrigation stop
2017-11-23,0.0731710809767661,Irrigation stop
2017-11-24,0.045604254077906387,Irrigation stop
2017-11-25,0.007326719201362577,Irrigation stop
2017-11-26,0.0938574305267218,Irrigation stop
2017-11-27,0.11835994500265411,Irrigation stop
2017-11-28,0.0768904987188527,Irrigation stop
2017-11-29,6.504893508296522e-4,Irrigation stop
2017-11-30,0.02820131074105131,Irrigation stop
2017-12-01,0.045299691392434005,Irrigation stop
2017-12-02,0.17953853481866605,Irrigation stop
2017-12-03,0.09938811150273287,Irrigation stop
2017-12-04,0.11317270670608832,Irrigation stop
2017-12-05,0.014854397514486313,Irrigation stop
2017-12-06,0.10780757610727107,Irrigation stop
2017-12-07,0.07260760608813012,Irrigation stop
2017-12-08,0.0026989812475298317,Irrigation stop
2017-12-09,0.17890364174236878,Irrigation stop
2017-12-10,0.2950112791210261,Irrigation stop
2017-12-11,0.055873245113860284,Irrigation stop
2017-12-12,0.08283863260330514,Irrigation stop
2017-12-13,0.13259655685218957,Irrigation stop
2017-12-14,0.0030532961074813767,Irrigation stop
2017-12-15,0.015815052826462533,Irrigation stop
2017-12-16,0.09193380099902347,Irrigation stop
2017-12-17,0.20300700029202207,Irrigation stop
2017-12-18,0.48199222730156904,Irrigation stop
2017-12-20,0,Irrigation stop
2017-12-21,0.2504325529588456,Irrigation stop
2017-12-22,0.34395420911916297,Irrigation stop
2017-12-23,0.012576229664879495,Irrigation stop
2017-12-24,0.006299560157889658,Irrigation stop
2017-12-25,0.01571793336338503,Irrigation stop
2017-12-26,0.10985832597424221,Irrigation stop
2017-12-27,0.289321567787017,Irrigation stop
2017-12-28,0.4273075044536218,Irrigation stop
2017-12-29,0.09893760068224869,Irrigation stop
2017-12-30,0.357168721700381,Irrigation stop
2017-12-31,0.4520761067461982,Irrigation stop
2016-01-01,0.010722869120453579,Irrigation
2016-01-02,0.026397934544477555,Irrigation
2016-01-03,0.028097369110795682,Irrigation
2016-01-04,0.04753984633814325,Irrigation
2016-01-05,0.1465719034335227,Irrigation
2016-01-06,0.12954688795162156,Irrigation
2016-01-07,0.014147697355933594,Irrigation
2016-01-08,0.042736011121533295,Irrigation
2016-01-09,0.1470145873741832,Irrigation
2016-01-10,0.08975964525933754,Irrigation
2016-01-11,0.26314925547512247,Irrigation
2016-01-12,0.18433482742565713,Irrigation
2016-01-13,0.12649046172315068,Irrigation
2016-01-14,0.14611229355510041,Irrigation
2016-01-15,0.023195788434757728,Irrigation
2016-01-16,0.0815612554634187,Irrigation
2016-01-17,0.11452750204576478,Irrigation
2016-01-18,0.1464859307034004,Irrigation
2016-01-19,0.05693798726624585,Irrigation
2016-01-20,0.03509463960965538,Irrigation
2016-01-21,0.11619361773645387,Irrigation
2016-01-22,0.09612902236944355,Irrigation
2016-01-23,0.09824036792697205,Irrigation
2016-01-24,0.09847957830310552,Irrigation
2016-01-25,0.11153980701977383,Irrigation
2016-01-26,0.1298612261865411,Irrigation
2016-01-27,0.1977443984987965,Irrigation
2016-01-28,0.254132509139753,Irrigation
2016-01-29,0.09184896826098884,Irrigation
2016-01-30,0.28907846716125474,Irrigation
2016-01-31,0.4588347073660733,Irrigation
2016-02-01,0.21271171151849622,Irrigation
2016-02-02,0.31620286203885706,Irrigation
2016-02-03,0.1552587894392577,Irrigation
2016-02-04,0.37496590705183214,Irrigation
2016-02-05,0.07376425993217603,Irrigation
2016-02-06,0.632980113878118,Irrigation
2016-02-07,0.4006140018836546,Irrigation
2016-02-08,0.18665282930841495,Irrigation
2016-02-09,0.30606789965845793,Irrigation
2016-02-10,0.5960405785902699,Irrigation
2016-02-11,0.20656627065768707,Irrigation
2016-02-12,0.04669772482354877,Irrigation
2016-02-13,0.13959079949458614,Irrigation
2016-02-14,0.20523858720210084,Irrigation
2016-02-15,0.2311747553306228,Irrigation
2016-02-16,0.30333094464123367,Irrigation
2016-02-17,0.16156384976795468,Irrigation
2016-02-18,0.30046247358407974,Irrigation
2016-02-19,0.43766099016805626,Irrigation
2016-02-20,0.1542012650732324,Irrigation
2016-02-21,0.27716031039479605,Irrigation
2016-02-22,0.5190254420452572,Irrigation
2016-02-23,0.6531871367236304,Irrigation
2016-02-24,0.2973468642155437,Irrigation
2016-02-27,1.567194980918338,Irrigation
2016-02-28,0.5639509054720689,Irrigation
2016-02-29,0.30599195672763935,Irrigation
2016-03-01,1.5482079757849838,Irrigation
2016-03-02,0.7120559878577245,Irrigation
2016-03-03,0.4982540883733724,Irrigation
2016-03-04,1.1765933618401254,Irrigation
2016-03-05,0.18844794140776688,Irrigation
2016-03-06,1.430049528221635,Irrigation
2016-03-07,1.248218071679985,Irrigation
2016-03-08,1.0835423044531074,Irrigation
2016-03-09,1.114922042986876,Irrigation
2016-03-10,1.31866915705778,Irrigation
2016-03-11,1.3812992696382638,Irrigation
2016-03-12,1.489712958960699,Irrigation
2016-03-13,1.8640115088738005,Irrigation
2016-03-14,1.7242630092071127,Irrigation
2016-03-15,1.6505349200350241,Irrigation
2016-03-16,1.9048206383126332,Irrigation
2016-03-17,2.1347116507510906,Irrigation
2016-03-18,2.0503265313307035,Irrigation
2016-03-19,2.187008806864711,Irrigation
2016-03-20,2.207484481031102,Irrigation
2016-03-21,2.175089514932246,Irrigation
2016-03-22,2.0999323165921764,Irrigation
2016-03-23,2.052014043677075,Irrigation
2016-03-24,2.171269843196162,Irrigation
2016-03-25,0.9295082099446749,Irrigation
2016-03-26,2.324150320168574,Irrigation
2016-03-27,1.4773687256678243,Irrigation
2016-03-28,1.8375944838035887,Irrigation
2016-03-29,2.014631260293108,Irrigation
2016-03-30,2.2871398070756976,Irrigation
2016-03-31,2.344002830365781,Irrigation
