date,Tr,Tr_rm,scen
2012-08-05,0.42565377314229386,0.8765625507176517,Irrigation stop
2012-08-06,1.3392203126074598,0.9259421565654591,Irrigation stop
2012-08-07,1.4162529127135044,0.9736792099241659,Irrigation stop
2012-08-08,1.3809917414735466,1.0102097445599678,Irrigation stop
2012-08-09,1.2787212158904095,1.0521923190527296,Irrigation stop
2012-08-10,1.3101873739326622,1.0896162500409183,Irrigation stop
2012-08-11,1.2185828905148477,1.1003588565671667,Irrigation stop
2012-08-12,1.1727415078484467,1.1146130747473446,Irrigation stop
2012-08-13,1.1214176352094223,1.0924778171477498,Irrigation stop
2012-08-14,1.0950039616087561,1.061191211834164,Irrigation stop
2012-08-15,0.8557492608627172,1.005723805921761,Irrigation stop
2012-08-16,1.0097907344487687,0.9532799983484629,Irrigation stop
2012-08-17,0.9413346418300621,0.9107645721349362,Irrigation stop
2012-08-18,0.8393760298574355,0.8989808126415422,Irrigation stop
2012-08-19,0.6252128276647857,0.9002658025269967,Irrigation stop
2012-08-20,1.0293267062131337,0.8966493643213609,Irrigation stop
2012-08-21,0.9782404383233023,0.8915730903482108,Irrigation stop
2012-08-22,0.6044480586999049,0.8328231362415625,Irrigation stop
2012-08-23,0.5445079098642348,0.8010647800467574,Irrigation stop
2012-08-24,0.7149714069432888,0.7697596675612192,Irrigation stop
2012-08-25,1.0536102576073303,0.7875962261338197,Irrigation stop
2012-08-26,1.1907313662448111,0.8123085698123538,Irrigation stop
2012-08-27,1.0707875003305212,0.8109954579374341,Irrigation stop
2012-08-28,1.0239361259846538,0.8160517860219222,Irrigation stop
2012-08-29,0.03324990336964091,0.8522980553359945,Irrigation stop
2012-08-30,0.5651737477214975,0.8933177368479094,Irrigation stop
2012-08-31,0.5030630670325275,0.9257698201167496,Irrigation stop
2012-09-01,1.0890878498738439,0.9365009336223216,Irrigation stop
2012-09-02,0.9711856391642625,0.934786708352961,Irrigation stop
2012-09-03,1.0109431399642579,0.9309154876467545,Irrigation stop
2012-09-04,1.049029031506136,0.8602719845920349,Irrigation stop
2012-09-05,1.111895829096915,0.93942812100948,Irrigation stop
2012-09-06,1.1187834510310444,0.9767980288803649,Irrigation stop
2012-09-07,1.1693005727070518,1.016786978124317,Irrigation stop
2012-09-08,1.2038458466853381,1.0187252303422754,Irrigation stop
2012-09-09,1.1667322124737618,1.0244888312905653,Irrigation stop
2012-09-10,1.0165904104436303,1.016346190420064,Irrigation stop
2012-09-11,0.03492708321858149,0.9925982718932975,Irrigation stop
2012-09-12,1.1414358132138722,0.9880226776645916,Irrigation stop
2012-09-13,1.0883524579138848,0.9851942439716547,Irrigation stop
2012-09-14,1.0629083564478596,0.9227411363153485,Irrigation stop
2012-09-15,1.1162233809252569,0.9134587247355573,Irrigation stop
2012-09-16,1.0518760524403221,0.8344501662105255,Irrigation stop
2012-09-17,0.8969461677772393,0.8348292492652712,Irrigation stop
2012-09-18,0.7165581721314082,0.8973553597029374,Irrigation stop
2012-09-19,1.0478375098950308,0.8704227463985185,Irrigation stop
2012-09-20,1.079185379329928,0.8607581081656372,Irrigation stop
2012-09-21,0.2949570655187636,0.806976988063514,Irrigation stop
2012-09-22,1.073892084568263,0.7481225692338934,Irrigation stop
2012-09-23,0.060612393123315636,0.7215186542958015,Irrigation stop
2012-09-24,1.0218975732100715,0.711124704619575,Irrigation stop
2012-09-25,0.9102926293459083,0.7211876352130384,Irrigation stop
2012-09-26,0.7643792269520067,0.680092276933956,Irrigation stop
2012-09-27,0.9530475226535474,0.6680827328184942,Irrigation stop
2012-09-28,0.30997267501813464,0.7126292720907716,Irrigation stop
2012-09-29,0.29226151731056826,0.6428537470210898,Irrigation stop
2012-09-30,0.6794212433070365,0.669284318712025,Irrigation stop
2012-10-01,0.7514308723100667,0.6145638479233035,Irrigation stop
2012-10-02,0.8574392004398965,0.5508256806557574,Irrigation stop
2012-10-03,0.4725024939878777,0.5252753730440289,Irrigation stop
2012-10-04,0.9110517617134617,0.46935865267970567,Irrigation stop
2012-10-05,0.9186086153306485,0.48629388315828964,Irrigation stop
2012-10-06,0.09703473359271601,0.5105315040711698,Irrigation stop
2012-10-07,0.43064039679640975,0.47491036870740866,Irrigation stop
2012-10-08,0.2558109821679703,0.46164626669703274,Irrigation stop
2012-10-09,0.01795828760026355,0.4667294885019421,Irrigation stop
2012-10-10,0.4066749203878075,0.4965173739905138,Irrigation stop
2012-10-11,0.1702134375530217,0.48768079256256724,Irrigation stop
2012-10-12,0.5470659017183098,0.4684756782355479,Irrigation stop
2012-10-13,0.6315882100908897,0.5161098212437625,Irrigation stop
2012-10-14,0.1807253482143817,0.5193729689904697,Irrigation stop
2012-10-15,0.5657334441648034,0.5290301199448227,Irrigation stop
2012-10-16,0.9286043057086281,0.5469805878767834,Irrigation stop
2012-10-17,0.889532890827881,0.5341924556095997,Irrigation stop
2012-10-18,0.7873396217222101,0.5468684974429578,Irrigation stop
2012-10-19,0.6497370147523777,0.5124299907266384,Irrigation stop
2012-10-20,0.7639127357077198,0.46985200213438977,Irrigation stop
2012-10-21,0.47632446525031163,0.465208783089927,Irrigation stop
2012-10-22,0.3910110955289116,0.43354953331366897,Irrigation stop
2012-10-23,0.26926483864771383,0.40319446422187916,Irrigation stop
2012-10-24,0.22764106864723604,0.3545428684535682,Irrigation stop
2012-10-25,0.3476780232200346,0.3105734716988292,Irrigation stop
2012-10-26,0.0649268076898382,0.3090020248631649,Irrigation stop
2012-10-27,0.03549636979940806,0.29226855171478194,Irrigation stop
2012-10-28,0.11572028159190369,0.2584494159433487,Irrigation stop
2012-10-29,0.12250394729719102,0.23065432641727507,Irrigation stop
2012-10-30,0.5036333384235699,0.2117659451751802,Irrigation stop
2012-10-31,0.2084105500715284,0.1958127715863798,Irrigation stop
2012-11-01,0.17176806715586404,0.17128475654419092,Irrigation stop
2012-11-02,0.6277367590530774,0.16695325689701607,Irrigation stop
2012-11-03,0.5296441116303581,0.16472393138487193,Irrigation stop
2012-11-04,0.0028565644502461093,0.15676432645897814,Irrigation stop
2012-11-05,0.00187984216388082,0.14832017398270667,Irrigation stop
2012-11-06,0.004827501258385944,0.11265249356883668,Irrigation stop
2012-11-07,0.004296638404030641,0.09807215518011252,Irrigation stop
2012-11-08,0.004285812629390264,0.0861091369996501,Irrigation stop
2012-11-09,0.004285812629390264,0.04157692654081533,Irrigation stop
2012-11-10,0.004285812629390264,0.004051333755031914,Irrigation stop
2012-11-11,0.004285812629390264,0.004153422910685068,Irrigation stop
2012-11-12,0.004285812629390264,0.004325277943935742,Irrigation stop
2012-11-13,0.004285812629390264,0.0042865858990074794,Irrigation stop
2012-11-14,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-15,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-16,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-17,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-18,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-19,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-20,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-21,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-22,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-23,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-24,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-25,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-26,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-27,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-28,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-29,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-11-30,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-01,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-02,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-03,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-04,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-05,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-06,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-07,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-08,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-09,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-10,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-11,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-12,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-13,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-14,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-15,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-16,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-17,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-18,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-19,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-20,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-21,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-22,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-23,0.004285812629390264,0.004285812629390309,Irrigation stop
2012-12-24,0.004285812629390264,0.004566526552024679,Irrigation stop
2012-12-25,0.004285812629390264,0.004843762454870871,Irrigation stop
2012-12-26,0.004285812629390264,0.004610251235662365,Irrigation stop
2012-12-27,0.004285812629390264,0.0043041217621344885,Irrigation stop
2012-12-28,0.004285812629390264,0.003997992288606612,Irrigation stop
2012-12-29,0.004285812629390264,0.0036918628150787365,Irrigation stop
2012-12-30,0.004285812629390264,0.0033857333415508602,Irrigation stop
2013-03-11,0.008215807546271445,0.010668301723211523,Irrigation stop
2013-03-12,0.0081671152692369391,0.04019808159038502,Irrigation stop
2013-03-13,0.0010166555604711773,0.07175328110341614,Irrigation stop
2013-03-14,0,0.10744475696740581,Irrigation stop
2013-03-15,0,0.15597195237065414,Irrigation stop
2013-03-16,0,0.20382306298514558,Irrigation stop
2013-03-17,0,0.2420480501236337,Irrigation stop
2013-03-18,0.10624176997263954,0.2528622838077501,Irrigation stop
2013-03-19,0.4177027307698193,0.2832371841752218,Irrigation stop
2013-03-20,0.44605860581182577,0.33649548925116174,Irrigation stop
2013-03-21,0.5039664747252457,0.3605870323632903,Irrigation stop
2013-03-22,0.683666548274867,0.3652687348610312,Irrigation stop
2013-03-23,0.6742013612322704,0.374269491088842,Irrigation stop
2013-03-24,0.5394356325682242,0.4285504064528177,Irrigation stop
2013-03-25,0.1596150791239011,0.478042398638532,Irrigation stop
2013-03-26,0.43341572041384047,0.5134825915208204,Irrigation stop
2013-03-27,0.7466329266236308,0.5303607376753502,Irrigation stop
2013-03-28,0.3372816035697994,0.5569619532393905,Irrigation stop
2013-03-29,0.06554383496837263,0.5530476451259557,Irrigation stop
2013-03-30,0.12601058718935088,0.5633315829345319,Irrigation stop
2013-03-31,0.7599328150956604,0.5795213443904276,Irrigation stop
2013-04-01,0.7991296605726399,0.6059317385201987,Irrigation stop
2013-04-02,0.9138654311218577,0.5814833317018664,Irrigation stop
2013-04-03,0.6823526519752419,0.5906669866647661,Irrigation stop
2013-04-04,0.8763834926218098,0.6234337992336094,Irrigation stop
2013-04-05,0.6288662346867792,0.6769427478884541,Irrigation stop
2013-04-06,0.8181764905523381,0.7368395926705693,Irrigation stop
2013-04-07,0.7660922929507622,0.7662190953899835,Irrigation stop
2013-04-08,0.5293605969406967,0.7918860821435291,Irrigation stop
2013-04-09,0.09113802495718908,0.7280371630132567,Irrigation stop
2013-04-10,0.8752040961042262,0.679297687872168,Irrigation stop
2013-04-11,0.7960169795336073,0.6166988669706102,Irrigation stop
2013-04-12,0.8146691161361985,0.5717798502072687,Irrigation stop
2013-04-13,0.9645664141389635,0.5133386723106732,Irrigation stop
2013-04-14,1.1712458531674586,0.45866046648295666,Irrigation stop
2013-04-15,1.1584674751222777,0.4208489952729068,Irrigation stop
2013-04-16,0.019980563298044526,0.4143391363473934,Irrigation stop
2013-04-17,0,0.35182455805423435,Irrigation stop
2013-04-18,0,0.2949662023732624,Irrigation stop
2013-04-19,0,0.23677555122067678,Irrigation stop
2013-04-20,0,0.16787795021075083,Irrigation stop
2013-04-21,5.974113627301377e-4,0.09911029131202774,Irrigation stop
2013-04-22,0,0.03255859292400654,Irrigation stop
2013-04-23,0,0.053064110802565324,Irrigation stop
2013-04-24,0,0.07906973726853443,Irrigation stop
2013-04-25,0,0.14788851112717372,Irrigation stop
2013-04-26,0,0.17191469843465557,Irrigation stop
2013-04-27,0,0.2522712803231302,Irrigation stop
2013-04-28,0.20849862858533547,0.2763498124483009,Irrigation stop
2013-04-29,0.22674369768998087,0.28819442138603735,Irrigation stop
2013-04-30,0.30705781359786755,0.3113797638299081,Irrigation stop
2013-05-01,0.3640787705235677,0.407538479790398,Irrigation stop
2013-05-02,0.9634628340209499,0.42561727024973217,Irrigation stop
2013-05-03,0.3363666223047459,0.48257304658170036,Irrigation stop
2013-05-04,1.1249921464386443,0.4828619534054947,Irrigation stop
2013-05-05,0.3376968611151211,0.46915927993239687,Irrigation stop
2013-05-06,0.16582452512830936,0.4529633015259697,Irrigation stop
2013-05-07,0.3245947942141908,0.43103060055469344,Irrigation stop
2013-05-08,1.3462220234468587,0.40502497408872434,Irrigation stop
2013-05-09,0.25310306643067837,0.3603320539016474,Irrigation stop
2013-05-10,0.7973808686475551,0.35107990566679065,Irrigation stop
2013-05-11,0.0040446955331199085,0.33809277294927814,Irrigation stop
2013-05-12,0.016661199961966737,0.38170976938096285,Irrigation stop
2013-05-13,0,0.4334128482809967,Irrigation stop
2013-05-16,0,0.4899031113572611,Irrigation stop
2013-05-17,0,0.4813561304829873,Irrigation stop
2013-05-18,0.33776195140187326,0.5501946419221607,Irrigation stop
2013-05-19,0.20683654701675017,0.5169884175955632,Irrigation stop
2013-05-20,0.9431722883934704,0.6059832092754497,Irrigation stop
2013-05-21,0.9483348111587065,0.6966246586147872,Irrigation stop
2013-05-22,0.8896676297287829,0.8021836791671809,Irrigation stop
2013-05-23,1.115458477281893,0.9068257469436247,Irrigation stop
2013-05-24,1.2265642912070254,1.0096335303589261,Irrigation stop
2013-05-25,1.2168422265791052,1.0506162468561955,Irrigation stop
2013-05-26,0.33249372807519123,1.114073183944077,Irrigation stop
2013-05-27,1.2499717790515297,1.1541957602748505,Irrigation stop
2013-06-05,1.2856414907126912,1.1955112513951638,Irrigation stop
2013-06-06,1.4778262877335133,1.2548096525227759,Irrigation stop
2013-06-07,1.4649889488702132,1.2525407533968773,Irrigation stop
2013-06-08,1.4393089678142204,1.240030136736766,Irrigation stop
2013-06-09,0.9115199823636434,1.238053888782688,Irrigation stop
2013-06-10,1.0952336662470903,1.2964794422022514,Irrigation stop
2013-06-11,1.5048883570243003,1.3094300997636277,Irrigation stop
2013-06-12,1.5267516868430941,1.2886333642280619,Irrigation stop
2013-06-13,1.719845245515354,1.236239185384264,Irrigation stop
2013-06-14,1.0836938895193091,1.1958369197922514,Irrigation stop
2013-06-15,1.0514156579654697,1.1724259570666422,Irrigation stop
2013-06-16,1.189174755222011,1.206926584308922,Irrigation stop
2013-06-17,1.1504514759490783,1.2222557498906572,Irrigation stop
2013-06-18,1.4312809849107981,1.2306280238103244,Irrigation stop
2013-06-19,0.9944871932147691,1.2266125716875607,Irrigation stop
2013-06-20,0.7443077839203441,1.184231849725911,Irrigation stop
2013-06-21,0.8993572305820364,1.1340817086796318,Irrigation stop
2013-06-22,1.1115554896556954,1.0659421667391322,Irrigation stop
2013-06-23,1.3945287637555572,1.0819253686082662,Irrigation stop
2013-06-24,1.3098419843913847,1.1123170053894471,Irrigation stop
2013-06-25,1.6221001918996403,1.1169133403114588,Irrigation stop
2013-06-26,1.4705353571244004,1.0747945403107748,Irrigation stop
2013-06-27,1.126515138052258,1.1085218586610974,Irrigation stop
2013-06-28,0.38159191487140237,1.1532928107805662,Irrigation stop
2013-06-29,0.09746207079847663,1.1872006968396955,Irrigation stop
2013-06-30,1.412939581389885,1.201975053045079,Irrigation stop
2013-07-01,1.5759343908856112,1.214619555706539,Irrigation stop
2013-07-02,1.4956296738189618,1.1991732897087266,Irrigation stop
2013-07-03,0.4048239932051926,1.2046636431088475,Irrigation stop
2013-07-04,1.2164902408248608,1.2465616625370592,Irrigation stop
2013-07-05,1.5261505602546002,1.3374585431078234,Irrigation stop
2013-07-06,1.5862658944835055,1.439392903157075,Irrigation stop
2013-07-07,1.6013697506309268,1.463515204503327,Irrigation stop
2013-07-08,1.4868650216518218,1.4713253702384586,Irrigation stop
2013-07-09,1.4058524679302709,1.4860279081308125,Irrigation stop
2013-07-10,1.5474003047260898,1.51674611377057,Irrigation stop
2013-07-11,1.713087410047221,1.4914486476493045,Irrigation stop
2013-07-12,1.6541482428621033,1.4882413657664295,Irrigation stop
2013-07-13,1.524543111488,1.4871648444936978,Irrigation stop
2013-07-14,1.7506518002374112,1.4878800930164837,Irrigation stop
2013-07-15,1.6852767111774518,1.4834918256092249,Irrigation stop
2013-07-16,1.7014652043119194,1.4912251789853912,Irrigation stop
2013-07-17,0.8348788721618,1.4795422116957186,Irrigation stop
2013-07-18,0.8623257151271395,1.4430456797669204,Irrigation stop
2013-07-19,1.4812486138943515,1.440950443132854,Irrigation stop
2013-07-20,1.5711945966652612,1.448793687793831,Irrigation stop
2013-07-21,1.6113832299499304,1.4035815626878925,Irrigation stop
2013-07-22,1.4254292779501982,1.285698306632543,Irrigation stop
2013-07-23,1.514119415196597,1.2705381553605697,Irrigation stop
2013-07-24,1.3838387626706736,1.3278380850444516,Irrigation stop
2013-07-25,1.2021359630440491,1.3897521228310872,Irrigation stop
2013-07-26,1.62481492998517,1.4111887299735333,Irrigation stop
2013-07-27,1.63434853674168,1.4047150445771763,Irrigation stop
2013-07-28,1.117682048754273,1.3964845775838879,Irrigation stop
2013-07-29,0.03491112640255757,1.4132709511959707,Irrigation stop
2013-07-30,1.4892230865042952,1.40005261989864,Irrigation stop
2013-07-31,1.6370778877361447,1.3414246111825086,Irrigation stop
2013-08-01,1.7291222441400387,1.285601197362272,Irrigation stop
2013-08-02,1.7813611138885974,1.2395247147959059,Irrigation stop
2013-08-03,1.4805630011162625,1.230968571800364,Irrigation stop
2013-08-04,1.4961566920438947,1.2606219289287437,Irrigation stop
2013-08-05,1.660438508519354,1.3722052452741251,Irrigation stop
2013-08-06,1.3290627770339702,1.374122710669513,Irrigation stop
2013-08-07,0.56304664064483,1.3639846190349922,Irrigation stop
2013-08-08,0.4206081695607403,1.3536285644691013,Irrigation stop
2013-08-09,0.9797441740560435,1.342590910217377,Irrigation stop
2013-08-10,1.5145625348040936,1.3549690530149656,Irrigation stop
2013-08-11,1.532829048551589,1.3648242480987791,Irrigation stop
2013-08-12,1.5970775552378964,1.3033826970267466,Irrigation stop
2013-08-13,1.516067602039729,1.3241568440590616,Irrigation stop
2013-08-14,1.4951446048528507,1.4002583250212244,Irrigation stop
2013-08-15,1.5841374802175676,1.4847357845463272,Irrigation stop
2013-08-16,1.626833954364457,1.528667474458892,Irrigation stop
2013-08-17,1.653857000282501,1.4634235966013727,Irrigation stop
2013-08-18,1.6341294232172858,1.4329724465006772,Irrigation stop
2013-08-19,0.8002567935108967,1.4159122577841043,Irrigation stop
2013-08-20,1.6199008354863829,1.3955289220056841,Irrigation stop
2013-08-21,1.6284673741151068,1.3880767269258685,Irrigation stop
2013-08-22,1.603292602912178,1.3770981145134937,Irrigation stop
2013-08-23,1.5947878328319505,1.3643887617556096,Irrigation stop
2013-08-24,0.6011482447988246,1.3552117076443366,Irrigation stop
2013-08-25,1.1065129471418542,1.3425125060929184,Irrigation stop
2013-08-26,1.3582349132058769,1.392443702279662,Irrigation stop
2013-08-27,1.2307009011418437,1.3884424981015722,Irrigation stop
2013-08-28,1.3908138737354305,1.3855990476493834,Irrigation stop
2013-08-29,1.4304369064443234,1.3777475829214811,Irrigation stop
2013-08-30,1.4489030157540779,1.3711325849634246,Irrigation stop
2013-08-31,1.5253782427246816,1.4175586813269612,Irrigation stop
2013-09-01,1.4563406014974316,1.3799868175715846,Irrigation stop
2013-09-02,1.499293540125306,1.285808968911973,Irrigation stop
2013-09-03,1.563883976993125,1.2855583596456757,Irrigation stop
2013-09-04,1.5886590677844599,1.2693687276160281,Irrigation stop
2013-09-05,1.4933720967215502,1.2481389126656417,Irrigation stop
2013-09-06,1.5021778614191574,1.2308846305254841,Irrigation stop
2013-09-07,1.251113593888339,1.2078347511445813,Irrigation stop
2013-09-08,0.5805068545665821,1.1110607783581439,Irrigation stop
2013-09-09,0.03974503197131317,1.0063821548362013,Irrigation stop
2013-09-10,1.2271923714136814,0.9680972893356268,Irrigation stop
2013-09-11,1.1641590253203664,0.8932102953549859,Irrigation stop
2013-09-12,1.1332194971389127,0.8663398633323334,Irrigation stop
2013-09-13,1.207343065791873,0.8402425732525407,Irrigation stop
2013-09-14,1.202679931392038,0.833535709651904,Irrigation stop
2013-09-15,0.10150498248730926,0.8761397806655982,Irrigation stop
2013-09-16,0.0337928108181087,0.9604776635615113,Irrigation stop
2013-09-17,1.0278958599850834,0.9600330830949694,Irrigation stop
2013-09-18,0.5402411520554878,0.9616460242425805,Irrigation stop
2013-09-19,1.1171860484044136,0.933090058712013,Irrigation stop
2013-09-20,1.1368158003020612,0.91452243868427,Irrigation stop
2013-09-21,1.1572175034794252,0.9037588982765066,Irrigation stop
2013-09-22,1.1769638487583007,0.9691802267668875,Irrigation stop
2013-09-23,1.2204753925140963,1.0103415979006878,Irrigation stop
2013-09-24,1.220968244882094,0.9947620532536671,Irrigation stop
2013-09-25,1.1867402013869233,1.0248053229501612,Irrigation stop
2013-09-26,0.7334359797109677,1.0171443554625537,Irrigation stop
2013-09-27,0.9473963854034687,0.998172437524363,Irrigation stop
2013-09-28,1.0519903656833511,0.9465846874262356,Irrigation stop
2013-09-29,1.017403581352642,0.9187669963785831,Irrigation stop
2013-09-30,0.6100520066913115,0.8878645326630977,Irrigation stop
2013-10-01,0.8097822349267952,0.8529189187904189,Irrigation stop
2013-10-02,0.960846927806408,0.8006143043483674,Irrigation stop
2013-10-03,1.0099325035779054,0.7533426106925535,Irrigation stop
2013-10-04,0.8712089491673928,0.7245945548403491,Irrigation stop
2013-10-05,0.4349890021056411,0.6739537811366534,Irrigation stop
2013-10-06,0.7875161740911648,0.6392240293636698,Irrigation stop
2013-10-07,0.7878409004973004,0.6380932212879601,Irrigation stop
2013-10-08,0.7317296506645925,0.6072748281023298,Irrigation stop
2013-10-09,0.4544755991982027,0.5716175768412958,Irrigation stop
2013-10-10,0.07163226852957225,0.5314282593313806,Irrigation stop
2013-10-11,0.5449236034726057,0.506430840920193,Irrigation stop
2013-10-12,0.34301953383161354,0.5231820110136596,Irrigation stop
2013-10-13,0.5311870565308703,0.5042768209723957,Irrigation stop
2013-10-14,0.5942206936313764,0.48836441415320225,Irrigation stop
2013-10-15,0.3783247303279697,0.49564339266166496,Irrigation stop
2013-10-16,0.46164541015193267,0.4843583271778196,Irrigation stop
2013-10-17,0.4472820584390924,0.48682950797657404,Irrigation stop
2013-10-18,0.5212450914107664,0.4987710264881776,Irrigation stop
2013-10-19,0.6695053834141741,0.5092145384337015,Irrigation stop
2013-10-20,0.5228435135134692,0.4888217541434707,Irrigation stop
2013-10-21,0.5650672050285932,0.4981288169858645,Irrigation stop
2013-10-22,0.8336353497830709,0.482737202947911,Irrigation stop
2013-10-23,0.2964846824243674,0.4606775350133145,Irrigation stop
2013-10-24,0.10622879971213448,0.44468647312619225,Irrigation stop
2013-10-25,0.7121048626350557,0.4230949718883531,Irrigation stop
2013-10-26,0.48922870106894684,0.38171455558836254,Irrigation stop
2013-10-27,0.2456880764676403,0.36236892185709396,Irrigation stop
2013-10-28,0.7245195734248885,0.333933852117788,Irrigation stop
2013-10-29,0.16284213379662107,0.2847289616651582,Irrigation stop
2013-10-30,0.15281005906758213,0.2852317565080197,Irrigation stop
2013-10-31,0.2234071920193808,0.2820375243369225,Irrigation stop
2013-11-01,0.21896407408101826,0.24438351244632986,Irrigation stop
2013-11-02,0.09017955521430572,0.22353998748345552,Irrigation stop
2013-11-03,0.25200464127570965,0.2106159936880986,Irrigation stop
2013-11-04,0.16697622867830975,0.1605763628680649,Irrigation stop
2013-11-05,0.1447668834462534,0.15229185164535725,Irrigation stop
2013-11-06,0.3035238102244279,0.14669543789769482,Irrigation stop
2013-11-07,0.06150954931677368,0.13530323534928557,Irrigation stop
2013-11-08,0.1849486961667596,0.12308815870690028,Irrigation stop
2013-11-09,0.1974193515887058,0.119441749263155,Irrigation stop
2013-11-10,0.0647521633326433,0.1060139200740767,Irrigation stop
2013-11-11,0.023964741944416515,0.10506499500099066,Irrigation stop
2013-11-12,0.04685897667871416,0.1101018433789418,Irrigation stop
2013-11-13,0.07446026660030834,0.08945303491372644,Irrigation stop
2013-11-14,0.06391635634165112,0.0857123433324104,Irrigation stop
2013-11-15,0.047953001087624306,0.07430300695505222,Irrigation stop
2013-11-16,0.03912982300187176,0.0633299585145066,Irrigation stop
2013-11-17,0.06401503262861345,0.0628933015447749,Irrigation stop
2013-11-18,0.15369127765510532,0.06266421131753078,Irrigation stop
2013-11-19,0.21528276073756933,0.062396726749989716,Irrigation stop
2013-11-20,0.0144404917114128,0.06286396159223126,Irrigation stop
2013-11-21,0.009139867178349078,0.06344774502822363,Irrigation stop
2013-11-22,0.0252179868837451,0.06392292490411969,Irrigation stop
2013-11-23,0.04379667342106708,0.06159690703460654,Irrigation stop
2013-11-24,0.05863896575639965,0.06616169752916683,Irrigation stop
2013-11-25,0.020757478762998677,0.05663417948649679,Irrigation stop
2013-11-26,0.0431141927331394,0.041407953625044465,Irrigation stop
2013-11-27,0.08100155439168986,0.041514887998694086,Irrigation stop
2013-11-28,0.07208932444554428,0.04378769209060672,Irrigation stop
2013-11-29,0.0546055193501691,0.04749169819597483,Irrigation stop
2013-11-30,0.006565572828687751,0.05892234523793275,Irrigation stop
2013-12-01,0.1279220995524576,0.05674522711643911,Irrigation stop
2013-12-02,0.02030602505772469,0.05601847289022153,Irrigation stop
2013-12-03,0.002115598677236783,0.0558944417833565,Irrigation stop
2013-12-04,0.01593757294250751,0.05498793631165478,Irrigation stop
2013-12-05,0.04095912446512593,0.05278086701458481,Irrigation stop
2013-12-06,0.07707407235889867,0.04924078402378372,Irrigation stop
2013-12-07,0.2038257320084779,0.056507983876213495,Irrigation stop
2013-12-08,0.028159312055488734,0.056201830170295626,Irrigation stop
2013-12-09,0.01058291959595247,0.05999903090777493,Irrigation stop
2013-12-10,0.041377757237029,0.0636605270909518,Irrigation stop
2013-12-11,0.06831047778786581,0.06682335846268188,Irrigation stop
2013-12-12,0.0411903542865648,0.06696933816969834,Irrigation stop
2013-12-13,0.0050443574789537995,0.06309179483784604,Irrigation stop
2013-12-14,0.10830637076270462,0.05284471519074983,Irrigation stop
2013-12-15,0.12363594766960745,0.05301146857792126,Irrigation stop
2013-12-16,0.073466835382435,0.05397063614005254,Irrigation stop
2013-12-17,0.05337654524171279,0.05348366858148849,Irrigation stop
2013-12-18,0.06021721214672868,0.04964551885991571,Irrigation stop
2013-12-19,0.043002840363356526,0.05486270974878304,Irrigation stop
2013-12-20,0.02278846571296632,0.059501124069988386,Irrigation stop
2013-12-21,0.060366616949130945,0.05502941093047309,Irrigation stop
2013-12-22,0.030493859475888722,0.05159936153908051,Irrigation stop
2013-12-23,0.024011265465790407,0.04837932965718548,Irrigation stop
2013-12-24,0.03456021141713229,0.04776559786557488,Irrigation stop
2013-12-25,0.014576381685846877,0.045699679139469276,Irrigation stop
2013-12-26,0.11423102673070741,0.044651915785280306,Irrigation stop
