date,meta,depth,SWP,SWPt
2021-07-13,control,80,-546.1433333333333,-546.1433333333333
2021-07-14,control,80,-519.6,-519.6
2021-07-15,control,80,-492.86333333333334,-492.86333333333334
2021-07-16,control,80,-275.66333333333336,-275.66333333333336
2021-07-17,control,80,-68.365,-68.365
2021-07-18,control,80,-36.208333333333336,-36.208333333333336
2021-07-19,control,80,-35.406666666666666,-35.406666666666666
2021-07-20,control,80,-36.88166666666667,-36.88166666666667
2021-07-21,control,80,-38.85666666666667,-38.85666666666667
2021-07-22,control,80,-41.138333333333335,-41.138333333333335
2021-07-23,control,80,-43.74333333333333,-43.74333333333333
2021-07-24,control,80,-46.571666666666665,-46.571666666666665
2021-07-25,control,80,-49.468333333333334,-49.468333333333334
2021-07-26,control,80,-52.39333333333333,-52.39333333333333
2021-07-27,control,80,-55.59833333333333,-55.59833333333333
2021-07-28,control,80,-57.25333333333333,-57.25333333333333
2021-07-29,control,80,-61.123333333333335,-61.123333333333335
2021-07-30,control,80,-65.58333333333333,-65.58333333333333
2021-07-31,control,80,-68.60333333333334,-68.60333333333334
2021-08-01,control,80,-69.93833333333333,-69.93833333333333
2021-08-02,control,80,-72.71833333333333,-72.71833333333333
2021-08-03,control,80,-77.16666666666667,-77.16666666666667
2021-08-04,control,80,-76.13833333333334,-76.13833333333334
2021-08-05,control,80,-76.22666666666666,-76.22666666666666
2021-08-06,control,80,-83,-83
2021-08-07,control,80,-89.07166666666667,-89.07166666666667
2021-08-08,control,80,-89.65166666666667,-89.65166666666667
2021-08-09,control,80,-95.01333333333334,-95.01333333333334
2021-08-10,control,80,-104.18,-104.18
2021-08-11,control,80,-114.88333333333333,-114.88333333333333
2021-08-12,control,80,-129.95333333333332,-129.95333333333332
2021-08-13,control,80,-141.32999999999998,-141.32999999999998
2021-08-14,control,80,-150.27833333333334,-150.27833333333334
2021-08-15,control,80,-167.35166666666666,-167.35166666666666
2021-08-16,control,80,-179.45666666666668,-179.45666666666668
2021-08-17,control,80,-186.84166666666667,-186.84166666666667
2021-08-18,control,80,-203.27333333333334,-203.27333333333334
2021-08-19,control,80,-225.55166666666668,-225.55166666666668
2021-08-20,control,80,-253.19500000000002,-253.19500000000002
2021-08-21,control,80,-287.7783333333333,-287.7783333333333
2021-08-22,control,80,-320.1116666666667,-320.1116666666667
2021-08-23,control,80,-342.845,-342.845
2021-08-24,control,80,-387.58666666666664,-387.58666666666664
2021-08-25,control,80,-432.8183333333333,-432.8183333333333
2021-08-26,control,80,-470.54166666666663,-470.54166666666663
2021-08-27,control,80,-512.9283333333333,-512.9116666666666
2021-08-28,control,80,-554.98,-554.4966666666667
2021-08-29,control,80,-595.34,-591.6116666666667
2021-08-30,control,80,-637.825,-628.9783333333334
2021-08-31,control,80,-671.0916666666667,-659.3633333333333
2021-09-01,control,80,-703.375,-689.845
2021-09-02,control,80,-730.2216666666667,-714.7933333333333
2021-09-03,control,80,-762.8533333333334,-739.9233333333334
2021-09-04,control,80,-801.94,-764.01
2021-09-05,control,80,-827.9566666666667,-779.3916666666667
2021-09-06,control,80,-848.5783333333334,-791.5
2021-09-07,control,80,-880.0450000000001,-809.1133333333333
2021-09-08,control,80,-924.735,-831.1216666666667
2021-09-09,control,80,-958.0783333333333,-846.3066666666666
2021-09-10,control,80,-973.66,-854.7333333333333
2021-09-11,control,80,-961.1816666666667,-849.665
2021-09-12,control,80,-946.6166666666667,-843.1633333333333
2021-09-13,control,80,-933.6683333333333,-837.0616666666667
2021-09-14,control,80,-927.19,-833.3466666666667
2021-09-15,control,80,-921.36,-830.475
2021-09-16,control,80,-894.385,-816.3633333333333
2021-09-17,control,80,-868.64,-803.73
2021-09-18,control,80,-856.7816666666666,-797.9233333333334
2021-09-19,control,80,-848.915,-793.1383333333333
2021-09-20,control,80,-814.4266666666666,-773.1766666666666
2021-09-21,control,80,-781.5283333333333,-752.495
2021-09-22,control,80,-759.6033333333334,-736.645
2021-09-23,control,80,-742.425,-723.4566666666667
2021-09-24,control,80,-732.19,-715.5133333333333
2021-09-25,control,80,-727.2083333333333,-711.805
2021-09-26,control,80,-719.4416666666667,-705.5733333333334
2021-09-27,control,80,-708.8116666666667,-696.4300000000001
2021-09-28,control,80,-707.1966666666667,-696.03
2021-09-29,control,80,-708.9183333333333,-697.87
2021-09-30,control,80,-710.1416666666667,-699.2883333333333
2021-10-01,control,80,-713.215,-702.4883333333333
2021-10-02,control,80,-722.1966666666667,-710.2516666666667
2021-10-03,control,80,-735.6366666666667,-719.9466666666667
2021-10-04,control,80,-740.62,-722.8566666666667
2021-10-05,control,80,-727.8266666666667,-713.8283333333334
2021-10-06,control,80,-710.1983333333334,-700.1783333333333
2021-10-07,control,80,-700.935,-692.7933333333333
2021-10-08,control,80,-696.7683333333333,-689.0183333333333
2021-10-09,control,80,-691.905,-684.5899999999999
2021-10-10,control,80,-685.7633333333333,-679.8
2021-10-11,control,80,-684.455,-678.1883333333334
2021-10-12,control,80,-687.975,-680.3633333333333
2021-10-13,control,80,-688,-679.9133333333333
2021-10-14,control,80,-694.6133333333333,-686.0916666666667
2021-10-15,control,80,-696.8833333333333,-688.4766666666667
2021-10-16,control,80,-703.5366666666666,-694.15
2021-10-17,control,80,-712.7466666666667,-700.9066666666666
2021-10-18,control,80,-724.38,-708.935
2021-10-19,control,80,-739.4066666666666,-719.2816666666666
2021-10-20,control,80,-753.345,-727.48
2021-10-21,control,80,-763.5783333333334,-732.9966666666667
2021-10-22,control,80,-751.64,-726.9233333333334
2021-10-23,control,80,-745.3966666666666,-723.2016666666667
2021-10-24,control,80,-740.135,-720.1383333333333
2021-10-25,control,80,-740.6733333333334,-720.2083333333334
2021-10-26,control,80,-740.5066666666667,-719.9166666666667
2021-10-27,control,80,-739.885,-719.7950000000001
2021-10-28,control,80,-741.345,-720.445
2021-10-29,control,80,-747.285,-724.4883333333333
2021-10-30,control,80,-761.725,-733.7850000000001
2021-10-31,control,80,-769.905,-738.7033333333334
2021-11-01,control,80,-776.6233333333333,-742.4916666666667
2021-11-02,control,80,-760.4716666666667,-731.2883333333333
2021-11-03,control,80,-746.6800000000001,-722.7133333333334
2021-11-04,control,80,-735.2,-715.3766666666667
2021-11-05,control,80,-723.225,-707.2583333333333
2021-11-06,control,80,-712.0433333333333,-699.5483333333333
2021-11-07,control,80,-702.6483333333333,-692.1466666666666
2021-11-08,control,80,-694.5283333333333,-684.1766666666667
2021-11-09,control,80,-686.4366666666666,-676.5183333333333
2021-11-10,control,80,-681.9416666666666,-672.1483333333333
2021-11-11,control,80,-681.885,-671.7916666666666
2021-11-12,control,80,-676.1933333333334,-666.9683333333334
2021-11-13,control,80,-667.8816666666667,-660.3833333333333
2021-11-14,control,80,-660.2766666666666,-654.025
2021-11-15,control,80,-654.1733333333333,-649.125
2021-11-16,control,80,-649.525,-645.235
2021-11-17,control,80,-644.0783333333334,-640.6716666666666
2021-11-18,control,80,-640.2566666666667,-637.1033333333334
2021-11-19,control,80,-636.2066666666667,-633.42
2021-11-20,control,80,-631.4133333333333,-629.09
2021-11-21,control,80,-628.8316666666666,-625.8016666666666
2021-11-22,control,80,-625.8483333333334,-622.3033333333333
2021-11-23,control,80,-622.755,-619.5683333333334
2021-11-24,control,80,-618.7683333333333,-616.2566666666667
2021-11-25,control,80,-617.965,-614.41
2021-11-26,control,80,-618.7516666666667,-614.6066666666667
2021-11-27,control,80,-616.2083333333334,-611.8933333333333
2021-11-28,control,80,-611.9066666666666,-608.2633333333333
2021-11-29,control,80,-609.9533333333334,-606.4833333333333
2021-11-30,control,80,-607.4316666666666,-604.4416666666667
2021-12-01,control,80,-603.9433333333334,-601.3816666666667
2021-12-02,control,80,-601.3583333333333,-598.975
2021-12-03,control,80,-598.035,-596.0633333333333
2021-12-04,control,80,-593.6866666666667,-592.4833333333333
2021-12-05,control,80,-586.5516666666666,-586.5516666666666
2021-12-06,control,80,-581.48,-581.48
2021-12-07,control,80,-577.3366666666667,-577.3366666666667
2021-12-08,control,80,-573.6316666666667,-573.6316666666667
2021-12-09,control,80,-567.9083333333333,-567.9083333333333
2021-12-10,control,80,-561.8183333333333,-561.8183333333333
2021-12-11,control,80,-552.8833333333333,-552.8833333333333
2021-12-12,control,80,-529.0566666666666,-529.0566666666666
2021-12-13,control,80,-481.71333333333337,-481.71333333333337
2021-12-14,control,80,-450.34833333333336,-450.34833333333336
2021-12-15,control,80,-430.33,-430.33
2021-12-16,control,80,-413.8883333333333,-413.8883333333333
2021-12-17,control,80,-387.53666666666663,-387.53666666666663
2021-12-18,control,80,-363.95000000000005,-363.95000000000005
2021-12-19,control,80,-347.8016666666667,-347.8016666666667
2021-12-20,control,80,-335.4116666666667,-335.4116666666667
2021-12-21,control,80,-325.35333333333335,-325.35333333333335
2021-12-22,control,80,-316.895,-316.895
2021-12-23,control,80,-308.87166666666667,-308.87166666666667
2021-12-24,control,80,-301.115,-301.115
2021-12-25,control,80,-294.6933333333333,-294.6933333333333
2021-12-26,control,80,-280.95166666666665,-280.95166666666665
2021-12-27,control,80,-251.52833333333334,-251.52833333333334
2021-12-28,control,80,-216.32166666666666,-216.32166666666666
2021-12-29,control,80,-119.52666666666666,-119.52666666666666
2021-12-30,control,80,-13.780000000000001,-13.780000000000001
2021-12-31,control,80,-10.57,-10.57
2022-01-01,control,80,-11.096666666666666,-11.096666666666666
2022-01-02,control,80,-12.133333333333333,-12.133333333333333
2022-01-03,control,80,-13.366666666666667,-13.366666666666667
2022-01-04,control,80,-14.345,-14.345
2022-01-05,control,80,-15.303333333333335,-15.303333333333335
2022-01-06,control,80,-15.95,-15.95
2022-01-07,control,80,-16.45,-16.45
2022-01-08,control,80,-16.981666666666666,-16.981666666666666
2022-01-09,control,80,-17.508333333333333,-17.508333333333333
2022-01-10,control,80,-17.921666666666667,-17.921666666666667
2022-01-11,control,80,-18.14,-18.14
2022-01-12,control,80,-18.37,-18.37
2022-01-13,control,80,-18.628333333333334,-18.628333333333334
2022-01-14,control,80,-18.905,-18.905
2022-01-15,control,80,-19.188333333333333,-19.188333333333333
2022-01-16,control,80,-19.451666666666668,-19.451666666666668
2022-01-17,control,80,-19.695,-19.695
2022-01-18,control,80,-19.896666666666665,-19.896666666666665
2022-01-19,control,80,-20.1,-20.1
2022-01-20,control,80,-20.25,-20.25
2022-01-21,control,80,-20.453333333333333,-20.453333333333333
2022-01-22,control,80,-20.618333333333332,-20.618333333333332
2022-01-23,control,80,-20.775,-20.775
2022-01-24,control,80,-20.935000000000002,-20.935000000000002
2022-01-25,control,80,-21.131666666666668,-21.131666666666668
2022-01-26,control,80,-21.316666666666666,-21.316666666666666
2022-01-27,control,80,-21.498333333333335,-21.498333333333335
2022-01-28,control,80,-21.71666666666667,-21.71666666666667
2022-01-29,control,80,-21.918333333333333,-21.918333333333333
2022-01-30,control,80,-22.131666666666668,-22.131666666666668
2022-01-31,control,80,-22.398333333333333,-22.398333333333333
2022-02-01,control,80,-22.648333333333333,-22.648333333333333
2022-02-02,control,80,-22.836666666666666,-22.836666666666666
2022-02-03,control,80,-21.2,-21.2
2022-02-04,control,80,-19.231666666666666,-19.231666666666666
2022-02-05,control,80,-18.105,-18.105
2022-02-06,control,80,-17.65,-17.65
2022-02-07,control,80,-16.981666666666666,-16.981666666666666
2022-02-08,control,80,-15.178333333333335,-15.178333333333335
2022-02-09,control,80,-14.76,-14.76
2022-02-10,control,80,-15.008333333333333,-15.008333333333333
2022-02-11,control,80,-15.465,-15.465
2022-02-12,control,80,-15.961666666666668,-15.961666666666668
2022-02-13,control,80,-16.448333333333334,-16.448333333333334
2022-02-14,control,80,-16.951666666666668,-16.951666666666668
2022-02-15,control,80,-17.45,-17.45
2022-02-16,control,80,-17.868333333333332,-17.868333333333332
2022-02-17,control,80,-18.095,-18.095
2022-02-18,control,80,-17.866666666666667,-17.866666666666667
2022-02-19,control,80,-17.761666666666667,-17.761666666666667
2022-02-20,control,80,-17.900000000000002,-17.900000000000002
2022-02-21,control,80,-18.143333333333334,-18.143333333333334
2022-02-22,control,80,-18.43,-18.43
2022-02-23,control,80,-18.733333333333334,-18.733333333333334
2022-02-24,control,80,-19.03333333333333,-19.03333333333333
2022-02-25,control,80,-19.325,-19.325
2022-02-26,control,80,-19.578333333333333,-19.578333333333333
2022-02-27,control,80,-19.801666666666666,-19.801666666666666
2022-02-28,control,80,-20.015,-20.015
2022-03-01,control,80,-20.23,-20.23
2022-03-02,control,80,-20.46,-20.46
2022-03-03,control,80,-20.72,-20.72
2022-03-04,control,80,-21.01,-21.01
2022-03-05,control,80,-21.28,-21.28
2022-03-06,control,80,-21.505,-21.505
2022-03-07,control,80,-21.743333333333332,-21.743333333333332
2022-03-08,control,80,-21.995,-21.995
2022-03-09,control,80,-22.253333333333334,-22.253333333333334
2022-03-10,control,80,-22.573333333333334,-22.573333333333334
2022-03-11,control,80,-22.985,-22.985
2022-03-12,control,80,-23.458333333333336,-23.458333333333336
2022-03-13,control,80,-24.003333333333334,-24.003333333333334
2022-03-14,control,80,-24.576666666666668,-24.576666666666668
2022-03-15,control,80,-25.041666666666668,-25.041666666666668
2022-03-16,control,80,-25.544999999999998,-25.544999999999998
2022-03-17,control,80,-26.235,-26.235
2022-03-18,control,80,-26.87333333333333,-26.87333333333333
2022-03-19,control,80,-27.471666666666664,-27.471666666666664
2022-03-20,control,80,-28.231666666666666,-28.231666666666666
2022-03-21,control,80,-29.013333333333335,-29.013333333333335
2022-03-22,control,80,-29.85,-29.85
2022-03-23,control,80,-30.715,-30.715
2022-03-24,control,80,-31.64,-31.64
2022-03-25,control,80,-32.60166666666667,-32.60166666666667
2022-03-26,control,80,-33.51833333333333,-33.51833333333333
2022-03-27,control,80,-34.43333333333334,-34.43333333333334
2022-03-28,control,80,-35.38166666666667,-35.38166666666667
2022-03-29,control,80,-36.40833333333333,-36.40833333333333
2022-03-30,control,80,-37.22666666666667,-37.22666666666667
2022-03-31,control,80,-37.81333333333333,-37.81333333333333
2022-04-01,control,80,-38.28666666666667,-38.28666666666667
2022-04-02,control,80,-38.375,-38.375
2022-04-03,control,80,-38.70333333333333,-38.70333333333333
2022-04-04,control,80,-39.306666666666665,-39.306666666666665
2022-04-05,control,80,-40.39666666666667,-40.39666666666667
2022-04-06,control,80,-41.67,-41.67
2022-04-07,control,80,-42.086666666666666,-42.086666666666666
2022-04-08,control,80,-41.681666666666665,-41.681666666666665
2022-04-09,control,80,-41.413333333333334,-41.413333333333334
2022-04-10,control,80,-41.48166666666667,-41.48166666666667
2022-04-11,control,80,-41.83833333333333,-41.83833333333333
2022-04-12,control,80,-42.34833333333333,-42.34833333333333
2022-04-13,control,80,-42.906666666666666,-42.906666666666666
2022-04-14,control,80,-43.50833333333333,-43.50833333333333
2022-04-15,control,80,-44.108333333333334,-44.108333333333334
2022-04-16,control,80,-44.83166666666666,-44.83166666666666
2022-04-17,control,80,-45.77166666666667,-45.77166666666667
2022-04-18,control,80,-46.685,-46.685
2022-04-19,control,80,-47.93666666666667,-47.93666666666667
2022-04-20,control,80,-49.505,-49.505
2022-04-21,control,80,-51.115,-51.115
2022-04-22,control,80,-53.07,-53.07
2022-04-23,control,80,-55.251666666666665,-55.251666666666665
2022-04-24,control,80,-56.013333333333335,-56.013333333333335
2022-04-25,control,80,-56.165,-56.165
2022-04-26,control,80,-57.02,-57.02
2022-04-27,control,80,-59.58833333333333,-59.58833333333333
2022-04-28,control,80,-63.89333333333333,-63.89333333333333
2022-04-29,control,80,-69.25833333333334,-69.25833333333334
2022-04-30,control,80,-73.19666666666666,-73.19666666666666
2022-05-01,control,80,-75.17,-75.17
2022-05-02,control,80,-82.485,-82.485
2022-05-03,control,80,-90.09333333333333,-90.09333333333333
2022-05-04,control,80,-95.295,-95.295
2022-05-05,control,80,-94.70333333333333,-94.70333333333333
2022-05-06,control,80,-93.60333333333332,-93.60333333333332
2022-05-07,control,80,-101.43,-101.43
2022-05-08,control,80,-114.87166666666667,-114.87166666666667
2022-05-09,control,80,-130.50166666666667,-130.50166666666667
2022-05-10,control,80,-152.25833333333333,-152.25833333333333
2022-05-11,control,80,-179.37833333333333,-179.37833333333333
2022-05-12,control,80,-209.905,-209.905
2022-05-13,control,80,-243.80833333333334,-243.80833333333334
2022-05-14,control,80,-278.47833333333335,-278.47833333333335
2022-05-15,control,80,-312.04333333333335,-312.04333333333335
2022-05-16,control,80,-326.455,-326.455
2022-05-17,control,80,-325.88,-325.88
2022-05-18,control,80,-340.94166666666666,-340.94166666666666
2022-05-19,control,80,-365.43,-365.43
2022-05-20,control,80,-394.37333333333333,-394.37333333333333
2022-05-21,control,80,-436.44666666666666,-436.44666666666666
2022-05-22,control,80,-480.49,-480.49
2022-05-23,control,80,-520.1266666666667,-520.1266666666667
2022-05-24,control,80,-546.0433333333333,-546.0433333333333
2022-05-25,control,80,-566.055,-566.055
2022-05-26,control,80,-593.6933333333334,-593.6933333333334
2022-05-27,control,80,-629.3683333333333,-629.18
2022-05-28,control,80,-663.15,-660.125
2022-05-29,control,80,-696.7633333333333,-689.0966666666667
2022-05-30,control,80,-723.4366666666667,-709.1700000000001
2022-05-31,control,80,-756.2916666666666,-731.7533333333333
2022-06-01,control,80,-754.2516666666667,-729.5550000000001
2022-06-02,control,80,-731.9300000000001,-714.5966666666667
2022-06-03,control,80,-712.7883333333333,-699.5283333333333
2022-06-04,control,80,-696.9383333333333,-687.1916666666666
2022-06-05,control,80,-694.2866666666666,-686.5416666666666
2022-06-06,control,80,-691.3216666666667,-684.6916666666666
2022-06-07,control,80,-693.5016666666667,-687.2516666666667
2022-06-08,control,80,-693.2066666666667,-689.1466666666666
2022-06-09,control,80,-691.7183333333334,-689.0316666666666
2022-06-10,control,80,-700.875,-696.5183333333333
2022-06-11,control,80,-721.225,-712.1416666666667
2022-06-12,control,80,-744.7366666666667,-728.2266666666667
2022-06-13,control,80,-771.7883333333333,-743.8733333333333
2022-06-14,control,80,-801.8183333333334,-761.29
2022-06-15,control,80,-834.1366666666667,-781.1383333333333
2022-06-16,control,80,-874.355,-802.275
2022-06-17,control,80,-921.36,-823.3383333333334
2022-06-18,control,80,-967.2266666666667,-843.975
2022-06-19,control,80,-1014.6033333333334,-866.1266666666667
2022-06-20,control,80,-1068.2966666666666,-888.8733333333333
2022-06-21,control,80,-1124.5633333333333,-910.145
2022-06-22,control,80,-1152.9783333333335,-920.7166666666667
2022-06-23,control,80,-1156.0900000000001,-922.3050000000001
2022-06-24,control,80,-1133.0066666666667,-915.5816666666667
2022-06-25,control,80,-1117.2016666666666,-910.1333333333333
2022-06-26,control,80,-1123.47,-912.5383333333333
2022-06-27,control,80,-1135.0566666666666,-916.9633333333334
2022-06-28,control,80,-1113.9650000000001,-908.875
2022-06-29,control,80,-1085.5916666666667,-898.3883333333333
2022-06-30,control,80,-1058.6983333333333,-888.1366666666667
2022-07-01,control,80,-1041.7316666666666,-880.4333333333333
2022-07-02,control,80,-1018.95,-870.165
2022-07-03,control,80,-1006.9016666666666,-864.7216666666667
2022-07-04,control,80,-997.3683333333333,-861.4649999999999
2022-07-05,control,80,-970.41,-851.135
2022-07-06,control,80,-948.5733333333333,-842.8299999999999
2022-07-07,control,80,-932.2366666666667,-835.1316666666667
2022-07-08,control,80,-922.4833333333333,-830.25
2022-07-09,control,80,-918.4449999999999,-828.18
2022-07-10,control,80,-924.805,-831.3766666666667
2022-07-11,control,80,-940.215,-839.2133333333334
2022-07-12,control,80,-966.2433333333333,-850.5616666666667
2022-07-13,control,80,-998.1916666666666,-863.6949999999999
2022-07-14,control,80,-1031.1866666666667,-876.3383333333334
2022-07-15,control,80,-1070.1833333333334,-890.5616666666666
2022-07-16,control,80,-1101.6683333333333,-902.9683333333334
2022-07-17,control,80,-1134.365,-915.8016666666667
2022-07-18,control,80,-1168.4283333333333,-929.2133333333334
2022-07-19,control,80,-1214.285,-945.4083333333333
2022-07-20,control,80,-1274.435,-966.6966666666666
2022-07-21,control,80,-1300.495,-976.0333333333333
2022-07-22,control,80,-1329.28,-985.07
2022-07-23,control,80,-1372.4916666666666,-998.5816666666667
2022-07-24,control,80,-1410.4283333333333,-1010.1683333333333
2022-07-25,control,80,-1448.725,-1021.1583333333333
2022-07-26,control,80,-1479.9,-1030.4166666666667
2022-07-27,control,80,-1500.6933333333332,-1037.2183333333332
2022-07-28,control,80,-1518.6366666666668,-1044.31
2022-07-29,control,80,-1530.9533333333334,-1049.5933333333332
2022-07-30,control,80,-1523.2383333333335,-1048.1883333333333
2022-07-31,control,80,-1529.2983333333334,-1051.5183333333334
2022-08-01,control,80,-1545.4033333333334,-1056.4783333333332
2022-08-02,control,80,-1570.1133333333335,-1063.4666666666667
2022-08-03,control,80,-1600.2116666666666,-1072.225
2022-08-04,control,80,-1626.7,-1079.435
2022-08-05,control,80,-1647.0866666666666,-1085.92
2022-08-06,control,80,-1637.9433333333334,-1084.175
2022-08-07,control,80,-1622.1416666666667,-1080.63
2022-08-08,control,80,-1612.5366666666666,-1077.65
2022-08-09,control,80,-1601.8633333333335,-1074.1316666666667
2022-08-10,control,80,-1600.29,-1074.5066666666667
2022-08-11,control,80,-1613.6083333333333,-1078.295
2022-08-12,control,80,-1628.2816666666668,-1082.0383333333334
2022-08-13,control,80,-1636.7333333333333,-1084.6016666666667
2022-08-14,control,80,-1639.19,-1085.5883333333334
2022-08-15,control,80,-1652.885,-1089.3783333333333
2022-08-16,control,80,-1674.31,-1095.0983333333334
2022-08-17,control,80,-1704.885,-1102.7066666666667
2022-08-18,control,80,-1707.075,-1103.7683333333334
2022-08-19,control,80,-1683.18,-1098.2883333333334
2022-08-20,control,80,-1667.5183333333334,-1094.555
2022-08-21,control,80,-1647.4083333333333,-1089.6399999999999
2022-08-22,control,80,-1626.635,-1083.4816666666666
2022-08-23,control,80,-1629.1983333333333,-1084.145
2022-08-24,control,80,-1638.2933333333333,-1086.9
2022-08-25,control,80,-1651.255,-1088.9283333333333
2022-08-26,control,80,-1616.5233333333333,-1061.8466666666666
2022-08-27,control,80,-1511.8183333333334,-979.6466666666666
2022-08-28,control,80,-1481.82,-966.6416666666667
2022-08-29,control,80,-1452.4916666666666,-958.5433333333333
2022-08-30,control,80,-1433.2566666666667,-954.8266666666667
2022-08-31,control,80,-1411.9083333333333,-950.6933333333334
2022-09-01,control,80,-1404.4233333333334,-951.265
2022-09-02,control,80,-1398.8766666666666,-953.4433333333333
2022-09-03,control,80,-1396.1566666666668,-957.1633333333333
2022-09-04,control,80,-1400.145,-963.2766666666666
2022-09-05,control,80,-1412.4633333333334,-972.3133333333333
2022-09-06,control,80,-1428.48,-982.3016666666667
2022-09-07,control,80,-1443.3233333333333,-991.1999999999999
2022-09-08,control,80,-1446.4166666666667,-993.6416666666667
2022-09-09,control,80,-1428.09,-990.2716666666666
2022-09-10,control,80,-1413.5783333333334,-987.4383333333334
2022-09-11,control,80,-1392.1100000000001,-981.3733333333333
2022-09-12,control,80,-1369.9066666666668,-975.4649999999999
2022-09-13,control,80,-1356.6433333333334,-972.5233333333333
2022-09-14,control,80,-1359.0833333333333,-975.2283333333334
2022-09-15,control,80,-1363.5266666666666,-977.6533333333333
2022-09-16,control,80,-1370.0816666666667,-980.7416666666667
2022-09-17,control,80,-1390.4716666666666,-988.88
2022-09-18,control,80,-1397.49,-993.1483333333333
2022-09-19,control,80,-1413.2233333333334,-999.605
2022-09-20,control,80,-1438.7166666666667,-1007.5783333333334
2022-09-21,control,80,-1469.9083333333333,-1018.2199999999999
2022-09-22,control,80,-1492.825,-1025.5
2022-09-23,control,80,-1507.5816666666667,-1032.385
2022-09-24,control,80,-1518.545,-1037.7016666666666
2022-09-25,control,80,-1514.225,-1037.805
2022-09-26,control,80,-1498.1633333333334,-1033.8583333333333
2022-09-27,control,80,-1494.185,-1034.8033333333333
2022-09-28,control,80,-1482.1616666666666,-1031.705
2022-09-29,control,80,-1463.8366666666666,-1027.0216666666665
2022-09-30,control,80,-1433.8466666666666,-1018.565
2022-10-01,control,80,-1397.1616666666666,-1007.1966666666667
2022-10-02,control,80,-1345.6616666666666,-990.1800000000001
2022-10-03,control,80,-1316.0666666666666,-980.19
2022-10-04,control,80,-1274.2766666666666,-967.2483333333332
2022-10-05,control,80,-1236.3666666666668,-954.5216666666668
2022-10-06,control,80,-1200.1916666666666,-941.48
2022-10-07,control,80,-1171.0416666666667,-930.4816666666667
2022-10-08,control,80,-1150.34,-922.3933333333333
2022-10-09,control,80,-1126.4583333333333,-913.3533333333334
2022-10-10,control,80,-1099.0416666666667,-902.2966666666667
2022-10-11,control,80,-1077.5683333333334,-892.7533333333333
2022-10-12,control,80,-1062.7583333333332,-885.8016666666666
2022-10-13,control,80,-1047.3766666666666,-878.595
2022-10-14,control,80,-1026.46,-869.8933333333333
2022-10-15,control,80,-1004.3599999999999,-860.2233333333334
2022-10-16,control,80,-978.1933333333334,-847.7733333333333
2022-10-17,control,80,-965.825,-842.7066666666667
2022-10-18,control,80,-964.7783333333334,-843.4666666666667
2022-10-19,control,80,-961.3483333333334,-842.0533333333333
2022-10-20,control,80,-960.4916666666667,-841.7783333333333
2022-10-21,control,80,-955.0283333333333,-838.6733333333333
2022-10-22,control,80,-938.26,-828.5733333333334
2022-10-23,control,80,-919.4516666666667,-818.7916666666666
2022-10-24,control,80,-898.5683333333334,-807.9933333333333
2022-10-25,control,80,-875.965,-794.9
2022-10-26,control,80,-853.2933333333333,-780.9566666666667
2022-10-27,control,80,-841.0516666666667,-770.5966666666667
2022-10-28,control,80,-825.1416666666667,-760.0466666666666
2022-10-29,control,80,-787.16,-733.1316666666667
2022-10-30,control,80,-733.425,-683.0166666666667
2022-10-31,control,80,-697.9,-648.795
2022-11-01,control,80,-656.9433333333333,-609.585
2022-11-02,control,80,-627.5533333333333,-580.79
2022-11-03,control,80,-606.1333333333333,-561.6216666666667
2022-11-04,control,80,-591.3716666666667,-548.3916666666667
2022-11-05,control,80,-577.7466666666667,-537.09
2022-11-06,control,80,-565.2866666666666,-526.905
2022-11-07,control,80,-557.2666666666667,-520.9566666666667
2022-11-08,control,80,-547.6483333333333,-513.925
2022-11-09,control,80,-540.0550000000001,-508.99
2022-11-10,control,80,-534.1683333333333,-503.795
2022-11-11,control,80,-528.265,-498.725
2022-11-12,control,80,-522.435,-493.935
2022-11-13,control,80,-517.7516666666667,-490.5466666666667
2022-11-14,control,80,-513.145,-486.905
2022-11-15,control,80,-507.23333333333335,-482.13166666666666
2022-11-16,control,80,-502.5966666666667,-478.49
2022-11-17,control,80,-496.75166666666667,-474.27
2022-11-18,control,80,-490.205,-469.36833333333334
2022-11-19,control,80,-484.1066666666667,-464.66499999999996
2022-11-20,control,80,-473.59000000000003,-456.6333333333333
2022-11-21,control,80,-461.90666666666664,-447.63166666666666
2022-11-22,control,80,-451.7816666666667,-439.40333333333336
2022-11-23,control,80,-442.79833333333335,-431.9716666666667
2022-11-24,control,80,-432.675,-424.3183333333333
2022-11-25,control,80,-420.31333333333333,-416.1633333333333
2022-11-26,control,80,-371.26666666666665,-371.26666666666665
2022-11-27,control,80,-309.63,-309.63
2022-11-28,control,80,-288.2166666666667,-288.2166666666667
2022-11-29,control,80,-278.3066666666667,-278.3066666666667
2022-11-30,control,80,-268.1983333333333,-268.1983333333333
2022-12-01,control,80,-256.825,-256.825
2022-12-02,control,80,-243.09,-243.09
2022-12-03,control,80,-230.32,-230.32
2022-12-04,control,80,-221.62166666666667,-221.62166666666667
2022-12-05,control,80,-214.37333333333333,-214.37333333333333
2022-12-06,control,80,-209.595,-209.595
2022-12-07,control,80,-205.20333333333332,-205.20333333333332
2022-12-08,control,80,-201.75166666666667,-201.75166666666667
2022-12-09,control,80,-198.99166666666667,-198.99166666666667
2022-12-10,control,80,-195.74333333333334,-195.74333333333334
