date,site,treatment,depth,descr,ECS,SWP,TEM,VWC,SWP_corr
2024-10-15,PFY_SC16,roof_vpd,-0.8,below panel edge,10.383298611111112,-35.093509583333336,12.95,0.17078663194444443,-34.18063747155032
2024-10-15,PFY_SC16,roof_vpd,-0.1,below panel edge,34.634594791666665,-0.1,12.658666076388888,0.24040120138888887,-0.1
2024-10-15,PFY_SC17,roof,-1.2,below panel edge to center,0.0020833333333333333,-119.90229444444445,13.188994791666666,0.12864025694444445,-108.46918166771064
2024-10-15,PFY_SC17,roof,-0.8,below panel edge to center,6.944444444444445e-4,-217.93455972222222,13.003649895833334,0.1299888263888889,-183.86561658228766
2024-10-15,PFY_SC17,roof,-0.1,below panel edge to center,0,-1888.1465625,12.553979166666666,0.08673885416666667,-952.73137638483
2024-10-15,PFY_SC18,control,-1.2,NA,5.650740743055556,-142.4952722222222,13.315073472222222,0.13017020833333334,-126.91782246990847
2024-10-15,PFY_SC18,control,-0.8,NA,3.875659722222222,-103.09624166666667,13.138337395833332,0.14743852083333334,-94.47644562199794
2024-10-15,PFY_SC18,control,-0.1,NA,19.668541875,-5.891601798611111,12.693560173611111,0.19967869444444444,-5.885495835460717
2024-10-15,PFY_SC3,irrigation,-1.2,NA,16.000532430555555,-150.34524305555556,13.178581597222221,0.1414967847222222,-132.92519714592981
2024-10-15,PFY_SC3,irrigation,-0.8,NA,37.440868055555555,-30.527785,13.069239583333333,0.21281967361111112,-29.875149781786
2024-10-15,PFY_SC3,irrigation,-0.1,NA,45.18840256944444,-0.1,12.64686107638889,0.3045336388888889,-0.1
2024-10-15,PFY_SC4,irrigation,-1.2,NA,67.43052083333333,-0.1,12.850000000000001,0.31117968055555556,-0.1
2024-10-15,PFY_SC4,irrigation,-0.8,NA,29.315277777777776,-0.1,12.641356493055554,0.28192928472222223,-0.1
2024-10-15,PFY_SC4,irrigation,-0.1,NA,47.74932895833334,-0.1,11.998208333333334,0.28468730555555555,-0.1
2024-10-15,PFY_SC6,roof_vpd,-1.2,not below panel,6.397222222222222,-149.81124027777778,12.767015625,0.11645679166666667,-131.9346917291122
2024-10-15,PFY_SC6,roof_vpd,-0.8,not below panel,9.072916659722223,-129.74827569444443,12.643406840277777,0.1687909513888889,-115.88100779722339
2024-10-15,PFY_SC6,roof_vpd,-0.1,not below panel,21.646527708333334,-0.6362684930555556,11.912273159722222,0.17948588194444445,-0.636258216217963
2024-10-15,PFY_SC701,control,-1.2,NA,1.9958333333333333,-95.81488652777777,12.932400451388888,0.15155294444444445,-88.19893643565038
2024-10-15,PFY_SC701,control,-0.8,NA,4.685381944444445,-43.44654416666667,12.773473958333334,0.11667939583333334,-41.945696600381766
2024-10-15,PFY_SC701,control,-0.1,NA,7.5854397986111115,-0.09541203472222223,12.05484142361111,0.20367217361111112,-0.0945787013888889
2024-10-15,PFY_SC901,irrigation,-1.2,NA,38.220104166666665,-0.1,13.076185173611112,0.3063883263888889,-0.1
2024-10-15,PFY_SC901,irrigation,-0.8,NA,35.88125,-0.1,12.828823506944444,0.245134375,-0.1
2024-10-15,PFY_SC901,irrigation,-0.1,NA,66.44726888888889,-0.1,11.87654513888889,0.3017364513888889,-0.1
2024-10-16,PFY_SC1,control,-1.2,NA,23.17357638888889,-95.58706222222222,13.132883680555555,0.17414318055555555,-88.13572641753605
2024-10-16,PFY_SC1,control,-0.8,NA,42.00208333333333,-60.588774375,12.9,0.20525893055555555,-57.553057869873875
2024-10-16,PFY_SC1,control,-0.1,NA,12.595902847222222,-0.28877775694444446,13.017854166666666,0.125604375,-0.288777734815605
2024-10-16,PFY_SC10,irrigation_vpd,-1.2,NA,57.329861111111114,-0.1,12.7,0.2826533263888889,-0.1
2024-10-16,PFY_SC10,irrigation_vpd,-0.8,NA,33.78613451388889,-0.1,12.519510416666668,0.2936473611111111,-0.1
2024-10-16,PFY_SC10,irrigation_vpd,-0.1,NA,55.939629652777775,-0.1,12.570206574074074,0.3091946875,-0.1
2024-10-16,PFY_SC11,roof,-1.2,below panel center,9.094351840277778,-96.92420527777777,13.291284687500001,0.15862128472222223,-89.37551893981156
2024-10-16,PFY_SC11,roof,-0.8,below panel center,1.3638541666666666,-168.91603541666666,12.95,0.06181089583333333,-147.04987631888463
2024-10-16,PFY_SC11,roof,-0.1,below panel center,0,-3149.2193819444446,12.941258090277778,0.09552179861111111,-1357.1819709539125
2024-10-16,PFY_SC12,roof_vpd,-1.2,below panel edge,0.9421874861111111,-207.1233,12.9,0.1258909861111111,-175.66637041239142
2024-10-16,PFY_SC12,roof_vpd,-0.8,below panel edge,6.944444444444445e-4,-483.93763194444443,12.700831597222221,0.11178927083333333,-354.7203703483997
2024-10-16,PFY_SC12,roof_vpd,-0.1,below panel edge,11.206632388888888,-13.566684305555556,12.849107048611112,0.22564411805555556,-13.483258967401566
2024-10-16,PFY_SC13,roof,-1.2,below panel edge to center,4.633981472222223,-81.36460555555556,12.850000000000001,0.1737326388888889,-75.80380169219781
2024-10-16,PFY_SC13,roof,-0.8,below panel edge to center,4.4854513888888885,-92.89885819444444,12.657810763888888,0.15347055555555555,-85.56188550592319
2024-10-16,PFY_SC13,roof,-0.1,below panel edge to center,6.944444444444445e-4,-1264.3759444444445,12.976984305555556,0.08973359027777777,-739.5061564947868
2024-10-16,PFY_SC14,irrigation_vpd,-1.2,NA,28.369421319444445,-0.1,12.808300347222223,0.22000872916666667,-0.1
2024-10-16,PFY_SC14,irrigation_vpd,-0.8,NA,36.63961805555556,-0.1,12.604961215277777,0.2711179097222222,-0.1
2024-10-16,PFY_SC14,irrigation_vpd,-0.1,NA,47.66285875,-0.2105509236111111,12.718955451388888,0.2940750625,-0.21055092361110592
2024-10-16,PFY_SC15,irrigation_vpd,-1.2,NA,54.90137729166667,-0.4,12.857987847222223,0.26137995833333333,-0.3999999999848842
2024-10-16,PFY_SC15,irrigation_vpd,-0.8,NA,65.225,-0.1,12.71906017361111,0.2981994236111111,-0.1
2024-10-16,PFY_SC15,irrigation_vpd,-0.1,NA,22.832013611111112,-0.1,12.848716458333334,0.21550027777777778,-0.1
2024-10-16,PFY_SC16,roof_vpd,-1.2,below panel edge,0,-675.6342763888889,13.2126053125,0.10232484027777777,-468.179489868265
2024-10-16,PFY_SC16,roof_vpd,-0.8,below panel edge,10.890972222222222,-34.9851775,12.95,0.17173559722222223,-34.07879671280994
2024-10-16,PFY_SC16,roof_vpd,-0.1,below panel edge,33.11789388888889,-0.1,13.163655104166667,0.23120075,-0.1
2024-10-16,PFY_SC17,roof,-1.2,below panel edge to center,0.005555555555555556,-119.77353819444444,13.104030659722222,0.12869009027777778,-108.2792178653102
2024-10-16,PFY_SC17,roof,-0.8,below panel edge to center,6.944444444444445e-4,-216.60202569444445,13,0.13005952083333333,-182.88222451584846
2024-10-16,PFY_SC17,roof,-0.1,below panel edge to center,0,-1864.1824583333332,13.051298611111111,0.08654830555555555,-972.3571490545924
2024-10-16,PFY_SC18,control,-1.2,NA,5.748576409722222,-141.79627638888888,13.25,0.13031935416666668,-126.2701738606973
2024-10-16,PFY_SC18,control,-0.8,NA,4.3034375,-100.1131963888889,13.141734374999999,0.14845824305555555,-91.96945534803984
2024-10-16,PFY_SC18,control,-0.1,NA,17.026273541666665,-10.43088795138889,13.274943298611111,0.1895880763888889,-10.38718442691477
2024-10-16,PFY_SC3,irrigation,-1.2,NA,21.056794027777777,-118.80262361111112,13.149999999999999,0.15099411805555554,-107.48338570875913
2024-10-16,PFY_SC3,irrigation,-0.8,NA,40.440243055555555,-29.076992083333334,13.05,0.21578654166666666,-28.494753223910514
2024-10-16,PFY_SC3,irrigation,-0.1,NA,43.859479513888886,-0.1,13.214077604166667,0.2938069583333333,-0.1
2024-10-16,PFY_SC4,irrigation,-1.2,NA,67.79097222222222,-0.1,12.781428229166666,0.3109130277777778,-0.1
2024-10-16,PFY_SC4,irrigation,-0.8,NA,29.29722222222222,-0.1,12.643331006944443,0.28112745833333336,-0.1
2024-10-16,PFY_SC4,irrigation,-0.1,NA,46.66946756944444,-0.1,12.774098368055556,0.2786227638888889,-0.1
2024-10-16,PFY_SC6,roof_vpd,-1.2,not below panel,6.563854166666666,-148.3717888888889,12.705454270833332,0.11669776388888889,-130.71906414330886
2024-10-16,PFY_SC6,roof_vpd,-0.8,not below panel,9.43121526388889,-122.76675416666667,12.608643506944444,0.16957860416666667,-110.22122655569939
2024-10-16,PFY_SC6,roof_vpd,-0.1,not below panel,19.09178222222222,-6.925332951388889,12.623997708333333,0.17239310416666667,-6.911657098397792
2024-10-16,PFY_SC701,control,-1.2,NA,2.2576388888888888,-94.285768125,12.9,0.1520490277777778,-86.8838942467787
2024-10-16,PFY_SC701,control,-0.8,NA,4.8625,-42.28362722222222,12.756039930555556,0.11743227777777777,-40.868464072829404
2024-10-16,PFY_SC701,control,-0.1,NA,5.691041652777778,-0.5598194027777778,12.787921319444445,0.19214890972222223,-0.559811209924937
2024-10-16,PFY_SC901,irrigation,-1.2,NA,38.638194444444444,-0.1,13.016527777777778,0.30591290972222224,-0.1
2024-10-16,PFY_SC901,irrigation,-0.8,NA,35.82850694444444,-0.1,12.796732048611112,0.24101363888888888,-0.1
2024-10-16,PFY_SC901,irrigation,-0.1,NA,64.33270868055556,-0.1,12.549553229166666,0.2965000625,-0.1
2024-10-17,PFY_SC1,control,-1.2,NA,24.0903125,-93.50636256944445,13.126526041666667,0.17589658333333333,-86.36319116642336
2024-10-17,PFY_SC1,control,-0.8,NA,42.764583333333334,-57.57892625,12.968190381944444,0.20687959027777778,-54.867138605462785
2024-10-17,PFY_SC1,control,-0.1,NA,10.223657388888888,-7.557013166666667,13.780677083333334,0.12098770138888888,-7.529673216290202
2024-10-17,PFY_SC10,irrigation_vpd,-1.2,NA,53.66673611111111,-0.1,12.737079270833334,0.27781541666666665,-0.1
2024-10-17,PFY_SC10,irrigation_vpd,-0.8,NA,32.27291680555555,-0.1,12.642215277777778,0.2890167708333333,-0.1
2024-10-17,PFY_SC10,irrigation_vpd,-0.1,NA,55.5763425,-0.1,13.44847925925926,0.30544296527777776,-0.1
2024-10-17,PFY_SC11,roof,-1.2,below panel center,9.097812520833333,-96.85357513888889,13.25100579861111,0.15863106944444444,-89.28846454611188
2024-10-17,PFY_SC11,roof,-0.8,below panel center,1.3902777777777777,-168.60297708333334,13.037806701388888,0.061881708333333334,-146.967757504871
2024-10-17,PFY_SC11,roof,-0.1,below panel center,0,-3093.4094444444445,13.645988993055555,0.09573925694444445,-1414.7991209179431
2024-10-17,PFY_SC12,roof_vpd,-1.2,below panel edge,0.9645486041666667,-207.01513958333334,12.9,0.125806,-175.58677541436037
2024-10-17,PFY_SC12,roof_vpd,-0.8,below panel edge,0.002777777777777778,-473.2985111111111,12.83343170138889,0.1118410486111111,-349.71140348437643
2024-10-17,PFY_SC12,roof_vpd,-0.1,below panel edge,9.697523083333333,-18.304906458333335,13.571024305555556,0.21539684722222222,-18.128856834094783
2024-10-17,PFY_SC13,roof,-1.2,below panel edge to center,4.643773138888889,-81.1645825,12.850000000000001,0.1737854236111111,-75.63097609200157
2024-10-17,PFY_SC13,roof,-0.8,below panel edge to center,4.557604166666667,-92.274405,12.742982048611111,0.15359077083333333,-85.08380532549992
2024-10-17,PFY_SC13,roof,-0.1,below panel edge to center,0,-1200.5086458333333,13.611791666666667,0.08978481944444444,-734.154703029942
2024-10-17,PFY_SC14,irrigation_vpd,-1.2,NA,27.272974444444444,-0.1,12.848536458333333,0.21258253472222222,-0.1
2024-10-17,PFY_SC14,irrigation_vpd,-0.8,NA,35.48125,-0.1,12.781586770833334,0.26761843750000003,-0.1
2024-10-17,PFY_SC14,irrigation_vpd,-0.1,NA,45.94178229166667,-0.24222222222222223,13.614638333333334,0.29025764583333336,-0.2422222222222025
2024-10-17,PFY_SC15,irrigation_vpd,-1.2,NA,54.83541666666667,-0.48534143750000003,12.860866319444446,0.2606858541666667,-0.4853414371367353
2024-10-17,PFY_SC15,irrigation_vpd,-0.8,NA,64.71326388888889,-0.1,12.788954270833333,0.29762225,-0.1
2024-10-17,PFY_SC15,irrigation_vpd,-0.1,NA,20.261134722222224,-0.1,13.6740115625,0.2058149652777778,-0.1
2024-10-17,PFY_SC16,roof_vpd,-1.2,below panel edge,0,-665.7697097222223,13.199479166666666,0.10241040277777778,-462.65946253244664
2024-10-17,PFY_SC16,roof_vpd,-0.8,below panel edge,10.932638888888889,-35.82298222222222,13.007773715277779,0.17184570138888888,-34.87075368358192
2024-10-17,PFY_SC16,roof_vpd,-0.1,below panel edge,29.780798680555556,-0.1,13.787832743055557,0.21775745138888888,-0.1
2024-10-17,PFY_SC17,roof,-1.2,below panel edge to center,0.006944444444444445,-119.55620069444444,13.1,0.12876375,-108.0970709200443
2024-10-17,PFY_SC17,roof,-0.8,below panel edge to center,6.944444444444445e-4,-215.72376458333332,13.061280659722222,0.13012285416666666,-182.40840153099893
2024-10-17,PFY_SC17,roof,-0.1,below panel edge to center,0,-1856.5324375,13.651791666666666,0.08634623611111111,-1004.7187620396605
2024-10-17,PFY_SC18,control,-1.2,NA,5.844490736111111,-140.94293194444444,13.25,0.1304733125,-125.58780427417943
2024-10-17,PFY_SC18,control,-0.8,NA,4.486805555555556,-97.78373645833334,13.262317708333333,0.14925872222222222,-90.08438217622985
2024-10-17,PFY_SC18,control,-0.1,NA,12.922072083333333,-18.206253541666666,13.907173020833334,0.17438152777777777,-18.03491661803828
2024-10-17,PFY_SC3,irrigation,-1.2,NA,26.10942111111111,-87.83802388888888,13.149999999999999,0.1611775,-81.48658772574598
2024-10-17,PFY_SC3,irrigation,-0.8,NA,40.87006944444445,-28.538890416666668,13.108363993055555,0.2179126111111111,-27.985059494901133
2024-10-17,PFY_SC3,irrigation,-0.1,NA,36.03600701388889,-0.1447824027777778,13.840125555555556,0.27768729166666667,-0.14478240277777535
2024-10-17,PFY_SC4,irrigation,-1.2,NA,67.09100694444444,-0.1,12.806905104166667,0.3100759513888889,-0.1
2024-10-17,PFY_SC4,irrigation,-0.8,NA,28.627118055555556,-0.1,12.748290486111111,0.2794637152777778,-0.1
2024-10-17,PFY_SC4,irrigation,-0.1,NA,44.881296597222224,-0.1,13.613177083333333,0.2712908125,-0.1
2024-10-17,PFY_SC6,roof_vpd,-1.2,not below panel,6.756944444444445,-146.92098541666667,12.712948506944445,0.11692915972222222,-129.59175104980181
2024-10-17,PFY_SC6,roof_vpd,-0.8,not below panel,9.687499972222222,-116.64485277777777,12.722702534722222,0.17016983333333333,-105.35172664100651
2024-10-17,PFY_SC6,roof_vpd,-0.1,not below panel,15.68337951388889,-12.814012777777778,13.42984375,0.16311930555555557,-12.746170311341796
2024-10-17,PFY_SC701,control,-1.2,NA,2.449965277777778,-92.52157076388889,12.9,0.15262933333333334,-85.38731028673322
2024-10-17,PFY_SC701,control,-0.8,NA,4.840277777777778,-42.02715548611111,12.880445,0.11766847222222222,-40.64583180287274
2024-10-17,PFY_SC701,control,-0.1,NA,3.8340277916666667,-7.6717635416666665,13.525679409722223,0.18117643055555555,-7.6536578072755646
2024-10-17,PFY_SC901,irrigation,-1.2,NA,37.90694444444444,-0.1,13.004094340277778,0.3050541597222222,-0.1
2024-10-17,PFY_SC901,irrigation,-0.8,NA,34.66458333333333,-0.1,12.910098368055555,0.2348714861111111,-0.1
2024-10-17,PFY_SC901,irrigation,-0.1,NA,61.81043979166667,-0.1,13.375398159722222,0.2907513125,-0.1
2024-10-18,PFY_SC1,control,-1.2,NA,24.986006944444444,-91.29680743055556,13.186939826388889,0.1777817638888889,-84.5155226159062
2024-10-18,PFY_SC1,control,-0.8,NA,42.913159722222225,-56.03927347222222,13.124818263888889,0.20702086805555556,-53.513721820218336
2024-10-18,PFY_SC1,control,-0.1,NA,9.199282319444444,-12.625023541666668,13.967966423611111,0.11895586805555555,-12.563813910472376
2024-10-18,PFY_SC10,irrigation_vpd,-1.2,NA,51.05152777777778,-0.1,12.84607232638889,0.27496519444444445,-0.1
2024-10-18,PFY_SC10,irrigation_vpd,-0.8,NA,31.534051041666668,-0.1,12.852458333333335,0.2863045763888889,-0.1
2024-10-18,PFY_SC10,irrigation_vpd,-0.1,NA,58.72837986111111,-0.1,13.659019166666667,0.31069199305555556,-0.1
2024-10-18,PFY_SC11,roof,-1.2,below panel center,9.122916625,-96.74652951388889,13.29760357638889,0.15865832638888888,-89.2289017547333
2024-10-18,PFY_SC11,roof,-0.8,below panel center,1.4430902777777779,-168.37677291666665,13.183324652777777,0.06184304861111111,-147.0574707164463
2024-10-18,PFY_SC11,roof,-0.1,below panel center,0,-3043.1437083333335,13.863695069444445,0.09594846527777778,-1423.1832866007126
2024-10-18,PFY_SC12,roof_vpd,-1.2,below panel edge,0.9971875,-206.43742291666666,12.928851284722223,0.1258820972222222,-175.23433686094515
2024-10-18,PFY_SC12,roof_vpd,-0.8,below panel edge,0,-460.46273958333336,13.008846041666667,0.11214173611111111,-343.64834401377857
2024-10-18,PFY_SC12,roof_vpd,-0.1,below panel edge,8.379421243055555,-21.454689444444444,13.747587951388889,0.20851539583333334,-21.19682734968947
2024-10-18,PFY_SC13,roof,-1.2,below panel edge to center,4.706898125,-81.02931152777778,12.931280694444444,0.17379156944444443,-75.55192712438236
2024-10-18,PFY_SC13,roof,-0.8,below panel edge to center,4.654861111111111,-91.78817236111111,12.852390034722223,0.1537450138888889,-84.73577596753428
2024-10-18,PFY_SC13,roof,-0.1,below panel edge to center,0.001388888888888889,-1136.1933680555555,13.720995416666666,0.08995053472222223,-708.737851312634
2024-10-18,PFY_SC14,irrigation_vpd,-1.2,NA,26.173622569444444,-0.1,12.934994791666666,0.20550681944444443,-0.1
2024-10-18,PFY_SC14,irrigation_vpd,-0.8,NA,34.622256944444445,-0.1,13.017630763888889,0.26474211805555553,-0.1
2024-10-18,PFY_SC14,irrigation_vpd,-0.1,NA,46.684930208333334,-0.24403240972222223,13.76235013888889,0.29175055555555557,-0.24403240972220105
2024-10-18,PFY_SC15,irrigation_vpd,-1.2,NA,54.752048611111114,-0.5897858819444445,12.940967604166666,0.25961406944444443,-0.5897858782333781
2024-10-18,PFY_SC15,irrigation_vpd,-0.8,NA,64.05347222222223,-0.18041203472222223,12.932459479166667,0.29676305555555554,-0.18041203472222223
2024-10-18,PFY_SC15,irrigation_vpd,-0.1,NA,23.056805277777777,-0.1,13.738984930555556,0.20999934027777778,-0.1
2024-10-18,PFY_SC16,roof_vpd,-1.2,below panel edge,0,-660.4993506944445,13.24385125,0.10247558333333333,-460.49029511225604
2024-10-18,PFY_SC16,roof_vpd,-0.8,below panel edge,10.853506944444444,-37.011419930555554,13.164887118055555,0.1716710763888889,-35.99971471700964
2024-10-18,PFY_SC16,roof_vpd,-0.1,below panel edge,27.336446944444443,-0.09756944444444444,14.0016759375,0.2089182013888889,-0.09674074305555556
2024-10-18,PFY_SC17,roof,-1.2,below panel edge to center,0.005555555555555556,-119.20831319444444,13.10864295138889,0.12883624305555555,-107.82021109812062
2024-10-18,PFY_SC17,roof,-0.8,below panel edge to center,0,-214.7413097222222,13.176211215277776,0.13019272916666666,-182.0033425813794
2024-10-18,PFY_SC17,roof,-0.1,below panel edge to center,0,-1860.825513888889,13.825430555555556,0.0863683125,-1016.8592762172703
2024-10-18,PFY_SC18,control,-1.2,NA,6.020879645833333,-140.13767152777777,13.283673611111112,0.13066226388888888,-124.98799553040753
2024-10-18,PFY_SC18,control,-0.8,NA,4.581284722222223,-95.80821368055555,13.443535868055555,0.14968115277777777,-88.52771923419836
2024-10-18,PFY_SC18,control,-0.1,NA,11.01562513888889,-23.055281875,14.05841375,0.1663875972222222,-22.755512666162723
2024-10-18,PFY_SC3,irrigation,-1.2,NA,29.803367847222223,-65.8420270138889,13.167946180555555,0.16946449305555555,-62.30265932775008
2024-10-18,PFY_SC3,irrigation,-0.8,NA,40.841770833333335,-28.45736076388889,13.238951354166666,0.219141875,-27.9138080159961
2024-10-18,PFY_SC3,irrigation,-0.1,NA,36.091169236111114,-0.4418703680555556,14.06170829861111,0.2756617083333333,-0.44187036754577375
2024-10-18,PFY_SC4,irrigation,-1.2,NA,66.21253472222222,-0.1,12.876974548611113,0.3089009166666667,-0.1
2024-10-18,PFY_SC4,irrigation,-0.8,NA,28.165972222222223,-0.1,12.937700208333334,0.2779667430555556,-0.1
2024-10-18,PFY_SC4,irrigation,-0.1,NA,48.491551111111114,-0.1,13.74533798611111,0.27971460416666666,-0.1
2024-10-18,PFY_SC6,roof_vpd,-1.2,not below panel,6.976388888888889,-145.58185208333333,12.7852384375,0.11716059722222222,-128.6385479473261
2024-10-18,PFY_SC6,roof_vpd,-0.8,not below panel,9.916666708333333,-111.38647916666666,12.895373819444444,0.17061295833333334,-101.1834835852892
2024-10-18,PFY_SC6,roof_vpd,-0.1,not below panel,14.632615694444445,-15.234180833333333,13.645086770833332,0.159995875,-15.127892728828572
2024-10-18,PFY_SC701,control,-1.2,NA,2.7055555555555557,-90.67657013888889,12.918574652777778,0.15327075694444445,-83.82844035293436
2024-10-18,PFY_SC701,control,-0.8,NA,4.647256944444444,-42.07638138888889,13.069575208333333,0.11762948611111111,-40.71414960455642
2024-10-18,PFY_SC701,control,-0.1,NA,3.4437731805555556,-10.989356652777778,13.688076354166666,0.17753502083333333,-10.947894131187041
2024-10-18,PFY_SC901,irrigation,-1.2,NA,37.279895833333335,-0.1,13.079512152777777,0.30392322222222223,-0.1
2024-10-18,PFY_SC901,irrigation,-0.8,NA,34.198680555555555,-0.1,13.107561319444445,0.23020947916666668,-0.1
2024-10-18,PFY_SC901,irrigation,-0.1,NA,64.75541631944445,-0.1,13.68476736111111,0.29503026388888887,-0.1
2024-10-19,PFY_SC1,control,-1.2,NA,25.647916666666667,-89.21962027777778,13.268990173611112,0.17957564583333332,-82.7846947168217
2024-10-19,PFY_SC1,control,-0.8,NA,42.69722222222222,-55.26246381944444,13.2,0.20697123611111112,-52.827075948197674
2024-10-19,PFY_SC1,control,-0.1,NA,9.500046305555555,-11.532231180555556,13.055680555555556,0.12083620138888888,-11.481555542854558
2024-10-19,PFY_SC10,irrigation_vpd,-1.2,NA,51.39371527777778,-0.1,12.944546874999999,0.27688941666666667,-0.1
2024-10-19,PFY_SC10,irrigation_vpd,-0.8,NA,32.206250069444444,-0.1,12.95,0.2903505,-0.1
2024-10-19,PFY_SC10,irrigation_vpd,-0.1,NA,56.70701381944444,-0.1,12.605643796296297,0.31188605555555554,-0.1
2024-10-19,PFY_SC11,roof,-1.2,below panel center,9.013749979166667,-96.53160520833333,13.348920729166666,0.15872445833333335,-89.08074796958337
2024-10-19,PFY_SC11,roof,-0.8,below panel center,1.4513541666666667,-167.73969583333334,13.294342013888889,0.061844527777777776,-146.7663857410181
2024-10-19,PFY_SC11,roof,-0.1,below panel center,0,-3086.215722222222,13.044358333333333,0.09577515277777778,-1349.7857362187415
2024-10-19,PFY_SC12,roof_vpd,-1.2,below panel edge,1.0646180625,-204.78140694444446,12.993505208333334,0.12606743055555555,-174.17482281184553
2024-10-19,PFY_SC12,roof_vpd,-0.8,below panel edge,0,-443.2355430555556,13.087468784722223,0.11254465277777778,-333.9119213649212
2024-10-19,PFY_SC12,roof_vpd,-0.1,below panel edge,7.455763805555556,-21.902175347222222,12.839708333333334,0.20775997222222223,-21.60652398707919
2024-10-19,PFY_SC13,roof,-1.2,below panel edge to center,4.548784736111111,-80.97771868055555,12.977393506944445,0.17393591666666666,-75.52881789789734
2024-10-19,PFY_SC13,roof,-0.8,below panel edge to center,4.559722222222222,-91.23347770833334,12.95,0.15395466666666666,-84.32152870332209
2024-10-19,PFY_SC13,roof,-0.1,below panel edge to center,0,-1048.753538888889,12.790326944444445,0.09055042361111111,-640.9990064225362
2024-10-19,PFY_SC14,irrigation_vpd,-1.2,NA,25.892442291666665,-0.1,13.022046875000001,0.20592136805555555,-0.1
2024-10-19,PFY_SC14,irrigation_vpd,-0.8,NA,34.40902777777778,-0.1,13.124030104166666,0.2659359097222222,-0.1
2024-10-19,PFY_SC14,irrigation_vpd,-0.1,NA,46.8815275,-0.2,12.597873854166666,0.29577383333333335,-0.2
2024-10-19,PFY_SC15,irrigation_vpd,-1.2,NA,54.740972222222226,-0.5999305555555555,13.030587395833333,0.25944713194444446,-0.5999305514683528
2024-10-19,PFY_SC15,irrigation_vpd,-0.8,NA,63.79239583333333,-0.1425740763888889,13.0429490625,0.2967275763888889,-0.1425740763888889
2024-10-19,PFY_SC15,irrigation_vpd,-0.1,NA,24.990323819444445,-0.1,12.590122673611111,0.21959275694444444,-0.1
2024-10-19,PFY_SC16,roof_vpd,-1.2,below panel edge,0,-649.8025097222222,13.295483229166667,0.10262934027777777,-455.4435323051892
2024-10-19,PFY_SC16,roof_vpd,-0.8,below panel edge,10.542326388888888,-38.08258138888889,13.25,0.17148150694444445,-37.01126706957939
2024-10-19,PFY_SC16,roof_vpd,-0.1,below panel edge,26.42333340277778,-0.11408795833333334,13.332098437500001,0.20833154166666668,-0.11304629166666667
2024-10-19,PFY_SC17,roof,-1.2,below panel edge to center,0.004166666666666667,-118.71813888888889,13.1882615625,0.12890518055555555,-107.49565956354085
2024-10-19,PFY_SC17,roof,-0.8,below panel edge to center,0.001388888888888889,-213.96129583333334,13.255972222222223,0.13031324305555556,-181.64831018279995
2024-10-19,PFY_SC17,roof,-0.1,below panel edge to center,0,-1875.6656805555556,13.096645833333334,0.0866160763888889,-978.8392303237149
2024-10-19,PFY_SC18,control,-1.2,NA,6.046539381944444,-139.54557430555556,13.350000000000001,0.1309119513888889,-124.60097755484948
2024-10-19,PFY_SC18,control,-0.8,NA,4.545138888888889,-93.88218291666666,13.525453125,0.150024125,-86.93695858997208
2024-10-19,PFY_SC18,control,-0.1,NA,10.594143680555556,-23.469281875,13.277134236111111,0.1663423888888889,-23.13124997787878
2024-10-19,PFY_SC3,irrigation,-1.2,NA,31.615856527777776,-52.14081458333333,13.25,0.17601916666666667,-49.99037773464611
2024-10-19,PFY_SC3,irrigation,-0.8,NA,39.12083333333333,-28.324384305555554,13.342359375000001,0.2209783125,-27.791991448870583
2024-10-19,PFY_SC3,irrigation,-0.1,NA,39.951897708333334,-0.3295879652777778,13.355298611111111,0.2975620763888889,-0.32958796527369905
2024-10-19,PFY_SC4,irrigation,-1.2,NA,65.66109951388889,-0.1,12.95,0.30878310416666666,-0.1
2024-10-19,PFY_SC4,irrigation,-0.8,NA,28.023611111111112,-0.1,13.045872118055556,0.2792105763888889,-0.1
2024-10-19,PFY_SC4,irrigation,-0.1,NA,48.473619166666666,-0.1,12.622383090277777,0.28363795833333333,-0.1
2024-10-19,PFY_SC6,roof_vpd,-1.2,not below panel,7.184027777777778,-144.04692708333334,12.873227430555556,0.11741711111111111,-127.54771505080531
2024-10-19,PFY_SC6,roof_vpd,-0.8,not below panel,9.895138909722222,-106.99127569444444,13,0.1709893125,-97.62556598351436
2024-10-19,PFY_SC6,roof_vpd,-0.1,not below panel,14.527106458333334,-14.218050555555555,12.601756944444444,0.16233569444444446,-14.122079242653134
2024-10-19,PFY_SC701,control,-1.2,NA,2.9875,-88.77705611111111,12.999649895833333,0.15399494444444445,-82.25283046291638
2024-10-19,PFY_SC701,control,-0.8,NA,4.480555555555555,-42.133400208333335,13.174444444444443,0.11761165972222222,-40.77976977352703
2024-10-19,PFY_SC701,control,-0.1,NA,3.4437731597222223,-10.075240326388888,12.684635416666667,0.1800490277777778,-10.040391163792583
2024-10-19,PFY_SC901,irrigation,-1.2,NA,36.548611111111114,-0.1,13.167287048611112,0.303795125,-0.1
2024-10-19,PFY_SC901,irrigation,-0.8,NA,33.75760416666667,-0.1,13.247185173611111,0.2318557986111111,-0.1
2024-10-19,PFY_SC901,irrigation,-0.1,NA,66.26395868055556,-0.1,12.754194444444444,0.3016111388888889,-0.1
