dates,globrad,tmax,tmin,tmean,vappres,windspeed,prec_Sion,precip_Sierre,precip_ctrl,irrig_mm,precip_irr,precip_irrstp
2012-08-11,26.524800000000003,28.9,12.7,20.9,1.0544824064625868,2.8,0,NA,0,5,5,5
2012-08-12,22.8096,27.3,13.2,20.8,0.9937645445263442,3.2,0,NA,0,5,5,5
2012-08-13,23.9328,29.3,16.5,22.6,1.136877070021845,3.5,0,NA,0,5,5,5
2012-08-14,23.9328,30,15.7,22.5,1.140937664513225,2.4,0,NA,0,3.75,3.75,3.75
2012-08-15,24.624000000000002,33.9,15,24.3,1.4822946885475168,2,0,NA,0,0,0,0
2012-08-16,21.2544,27.1,17.5,22.1,0.9799896775109307,4.5,0,NA,0,3.75,3.75,3.75
2012-08-17,24.9696,30.8,15.2,22.7,1.1271804749285546,2.1,0,NA,0,3.75,3.75,3.75
2012-08-18,25.142400000000002,34.1,14.6,24.4,1.488133687679125,1.8,0,NA,0,3.75,3.75,3.75
2012-08-19,24.624000000000002,35.5,15.8,25.9,1.707705168487956,2,0,NA,0,3.75,3.75,3.75
2012-08-20,22.1184,36.9,19,25.9,1.6104095891438486,2.4,0,NA,0,0,0,0
2012-08-21,22.464000000000002,34.9,18,25.8,1.6409201932666644,2.1,0,NA,0,0,0,0
2012-08-22,20.822400000000002,33.2,19,24.9,1.258240193338772,2.2,4.5,NA,4.5,4.875,9.375,9.375
2012-08-23,12.2688,26.6,16.8,21.8,0.7314938885580786,1.8,2.5,NA,2.5,5,7.5,7.5
2012-08-24,8.64,26.5,17.9,21.3,0.5085666218574942,1.1,0.6,NA,0.6,0,0.6,0.6
2012-08-25,12.873600000000001,27.3,16.3,21.2,0.5509479107211928,2.1,3.9,NA,3.9,5,8.9,8.9
2012-08-26,24.624000000000002,24.1,11.9,18.2,0.8307666153519774,3.1,0,NA,0,0,0,0
2012-08-27,24.0192,26.1,9.8,17.8,0.8612744784410993,2,0,NA,0,5,5,5
2012-08-28,12.6144,24.7,11.8,18.9,0.8482649754660975,2.3,0,NA,0,5,5,5
2012-08-29,17.9712,30.2,12.5,19.5,0.7030962800771834,1.7,2,NA,2,5,7,7
2012-08-30,6.1344,19.7,14.6,17.1,0.24270685185624644,1.5,9.4,NA,9.4,5,14.4,14.4
2012-08-31,7.6032,14.5,10.3,12.7,0.3125285552645855,4,5.7,NA,5.7,5,10.7,10.7
2012-09-01,12.700800000000001,17.1,10,12.8,0.3412926717123864,1.1,0.6,NA,0.6,5,5.6,5.6
2012-09-02,20.822400000000002,21.8,8.5,15.5,0.5179057109918033,3.1,0,NA,0,5,5,5
2012-09-03,13.7376,21.9,11,16.5,0.46539082497631806,1.5,0,NA,0,5,5,5
2012-09-04,19.008000000000003,25.6,13.6,19,0.5822850771483472,2.3,0,NA,0,5,5,5
2012-09-05,19.6128,26.1,12.9,18.7,0.5628145657121925,2.4,0.2,NA,0.2,0,0.2,0.2
2012-09-06,20.6496,25.7,15.1,19.9,0.6787840862719474,2.7,0,NA,0,0,0,0
2012-09-07,20.736,25.9,15.7,20.4,0.7843100517724061,2.3,0,NA,0,0,0,0
2012-09-08,20.822400000000002,26.9,13.4,20.1,0.8124111709545125,2.2,0,NA,0,0,0,0
2012-09-09,20.736,28.2,14.3,21,0.8762488095169728,2.5,3.4,NA,3.4,0,3.4,3.4
2012-09-10,19.526400000000002,27.8,14.6,20.4,0.8396448100262875,1.8,0,NA,0,0,0,0
2012-09-11,15.4656,26.2,14.5,19.9,0.769755149380559,2.4,1.6,NA,1.6,0,1.6,1.6
2012-09-12,3.9744,16.6,10.6,13.3,0.2560403704465791,2.9,19.3,NA,19.3,0,19.3,19.3
2012-09-13,15.4656,17.9,7.4,12.3,0.5054671119142802,2.9,0,NA,0,0,0,0
2012-09-14,19.6128,19.9,5.2,12.1,0.4931898886041971,2,0,NA,0,0,0,0
2012-09-15,20.044800000000002,21.5,6.8,13.8,0.468835864973877,2.1,0,NA,0,0,0,0
2012-09-16,19.785600000000002,23.2,9.1,15.7,0.5156326570523129,1.9,0,NA,0,0,0,0
2012-09-17,16.3296,24.4,10.9,16.7,0.562943230428544,1.5,0,NA,0,0,0,0
2012-09-18,10.368,21.7,9.9,16.1,0.48674054050304927,1.1,0.7,NA,0.7,0,0.7,0.7
2012-09-19,12.2688,16.9,7.7,13.9,0.4081218560131829,4.3,4.3,NA,4.3,0,4.3,4.3
2012-09-20,19.0944,18.7,5.3,11.4,0.4276092055796272,1.6,0,NA,0,0,0,0
2012-09-21,17.4528,22.4,6.1,14.4,0.5730596807278258,1.4,0,NA,0,0,0,0
2012-09-22,9.8496,20.8,14.5,16.3,0.24556388110241914,1.1,4.3,NA,4.3,5,9.3,9.3
2012-09-23,16.416,26.8,11.9,18.3,0.7135532282331413,1.6,0,NA,0,5,5,5
2012-09-24,5.5296,17.8,10.5,14.9,0.27721960737086304,1.2,10.7,NA,10.7,5,15.7,15.7
2012-09-25,13.910400000000001,23.3,8.8,14.6,0.4537351103238734,1.1,0,NA,0,5,5,5
2012-09-26,7.2576,22.8,10.4,14.8,0.449489151212578,3,2.7,NA,2.7,5,7.7,7.7
2012-09-27,16.2432,20.2,7.4,12.7,0.38623812018547826,2,0,NA,0,0,0,0
2012-09-28,16.9344,19.6,6.6,12.7,0.4393090069285208,1.7,0,NA,0,5,5,5
2012-09-29,5.0112000000000005,15.9,11.7,13.7,0.22660454740272895,1.4,1.4,NA,1.4,5,6.4,6.4
2012-09-30,10.713600000000001,18,12.5,14.1,0.23579666151770448,1.9,2.1,NA,2.1,5,7.1,7.1
2012-10-01,13.0464,19.5,11.7,14.7,0.3290733385981316,1.9,0,NA,0,5,5,5
2012-10-02,13.824000000000002,20.5,9.6,14.5,0.40109154813276293,1.4,0,NA,0,5,5,5
2012-10-03,14.1696,20.5,8.1,13.8,0.4561646253799886,1.1,0,NA,0,0,0,0
2012-10-04,5.4432,17,9.7,13.3,0.3602963296703358,0.9,0,NA,0,0,0,0
2012-10-05,15.6384,22.1,8.5,14.3,0.4433841517693338,1.3,0,NA,0,0,0,0
2012-10-06,13.5648,21.7,7.5,14.5,0.4939061212543938,1.2,0,NA,0,0,0,0
2012-10-07,5.8752,17.2,12.1,15,0.20540648986983207,0.7,4.1,NA,4.1,0,4.1,4.1
2012-10-08,7.430400000000001,18.1,11.9,14.7,0.280383916050449,1.1,3.3,NA,3.3,0,3.3,3.3
2012-10-09,6.2208000000000006,19,13.9,15.6,0.17789616587336787,1,18.6,NA,18.6,0,18.6,18.6
2012-10-10,5.184,17,10.6,14.6,0.14846479712803215,0.8,5.7,NA,5.7,0,5.7,5.7
2012-10-11,11.0592,18.5,8.8,12.9,0.24943571684279323,1.1,0,NA,0,0,0,0
2012-10-12,7.8624,17.1,7.3,12.5,0.25025628176570536,2,1.6,NA,1.6,0,1.6,1.6
2012-10-13,10.8864,15.7,6.3,10.6,0.29769280833133904,1.4,0,NA,0,0,0,0
2012-10-14,9.936,16.3,5,10.5,0.31101039780481154,1.2,1.1,NA,1.1,0,1.1,1.1
2012-10-15,6.2208000000000006,11.4,2.2,7.7,0.2363850267928,2.7,1.8,NA,1.8,0,1.8,1.8
2012-10-16,11.923200000000001,13.7,0.8,7.2,0.291674212099629,1.2,0,NA,0,0,0,0
2012-10-17,12.182400000000001,20.5,6.7,12.4,0.5434910058879301,1.4,0,NA,0,0,0,0
2012-10-18,12.182400000000001,22.6,7.5,14.2,0.6193325613342223,1.2,0,NA,0,0,0,0
2012-10-19,8.3808,23,8.9,13.7,0.5130075170367333,1.5,0,NA,0,0,0,0
2012-10-20,10.4544,20,6.2,11.9,0.513306334466501,1.2,0,NA,0,0,0,0
2012-10-21,11.3184,22.8,6.6,13.5,0.4939473028914401,1.1,0,NA,0,0,0,0
2012-10-22,10.8864,22.3,9.3,14.3,0.37957610040769557,0.9,0,NA,0,0,0,0
2012-10-23,11.1456,18.6,8.8,13,0.25107267158187097,1.3,0,NA,0,0,0,0
2012-10-24,10.022400000000001,17.2,8.6,13,0.28114125500484943,1.5,0,NA,0,0,0,0
2012-10-25,10.281600000000001,17.3,8.6,12.1,0.26785312915572784,1.3,0,NA,0,0,0,0
2012-10-26,5.5296,15.7,10.2,12.4,0.277527322155539,1.5,0,NA,0,0,0,0
2012-10-27,3.3696,11.3,2.6,7.6,0.23372953528280913,4.8,2.5,NA,2.5,0,2.5,2.5
2012-10-28,5.5296,5,0,2.4,0.20714972550318633,2.3,0.4,NA,0.4,0,0.4,0.4
2012-10-29,11.232000000000001,7.4,-2,1.7,0.21231366429656526,0.9,0,NA,0,0,0,0
2012-10-30,10.8,9.7,-2.2,2.9,0.23655974522436576,1.3,0,NA,0,0,0,0
2012-10-31,5.5296,12.2,-0.5,6,0.3033007573958736,1.1,0,NA,0,0,0,0
2012-11-01,6.6528,12.6,2.6,8,0.25203633718627805,1,2,NA,2,0,2,2
2012-11-02,8.4672,14.4,6.8,10.2,0.3922970755057662,1.2,0.5,NA,0.5,0,0.5,0.5
2012-11-03,10.1088,19.2,6.5,11.5,0.5285259987429328,1,0,NA,0,0,0,0
2012-11-04,6.3936,17,9.3,12,0.46460920625130725,2,6.6,NA,6.6,0,6.6,6.6
2012-11-05,10.4544,15.3,6.3,9.7,0.3817919768931815,3.3,1.4,NA,1.4,0,1.4,1.4
2012-11-06,3.8880000000000003,7.4,3.3,5.8,0.12687638418132893,0.8,11.9,NA,11.9,0,11.9,11.9
2012-11-07,9.5904,11,2,5.4,0.2432054041319494,0.9,0,NA,0,0,0,0
2012-11-08,6.9984,11.4,0.9,5.9,0.22194418647767145,1,0,NA,0,0,0,0
2012-11-09,7.0848,14.7,4.2,9.3,0.2740420602007084,1.1,0,NA,0,0,0,0
2012-11-10,3.1968,13.6,8.7,10.8,0.21716032406682098,0.9,11.3,NA,11.3,0,11.3,11.3
2012-11-11,3.1104000000000003,10.6,8.2,9.3,0.1246714951986055,0.7,10.6,NA,10.6,0,10.6,10.6
2012-11-12,4.4928,12.1,8.1,9.6,0.18841837763207775,0.9,0.1,NA,0.1,0,0.1,0.1
2012-11-13,8.0352,13,3,7.1,0.26841248111339994,1.1,0,NA,0,0,0,0
2012-11-14,7.8624,13.2,1.5,5.7,0.2823511580474889,1.4,0,NA,0,0,0,0
2012-11-15,7.8624,12.5,0.2,4.4,0.22597631331116758,0.7,0,NA,0,0,0,0
2012-11-16,7.6032,10.6,-0.4,3.4,0.18713789815749443,0.9,0,NA,0,0,0,0
2012-11-17,7.0848,9.2,-1.8,2.5,0.1594104996291876,0.7,0,NA,0,0,0,0
2012-11-18,7.171200000000001,10.3,-1.5,3,0.22073592015918542,0.8,0,NA,0,0,0,0
2012-11-19,7.171200000000001,9.6,-2.6,2.2,0.19199385210908043,0.9,0,NA,0,0,0,0
2012-11-20,7.0848,10.5,-1.9,2.5,0.17924498575816483,0.9,0,NA,0,0,0,0
2012-11-21,5.184,8.3,-1.8,3.4,0.16286478166007873,1,0,NA,0,0,0,0
2012-11-22,3.6288,10.3,1.4,5.3,0.15206860751724388,0.9,0,NA,0,0,0,0
2012-11-23,6.1344,11,0.8,5.2,0.22385661219771852,1.3,0,NA,0,0,0,0
2012-11-24,4.6656,10.6,1,5.8,0.31302348798021307,1.2,0,NA,0,0,0,0
2012-11-25,3.1104000000000003,10.1,2.6,6.9,0.3137104196214058,1,0,NA,0,0,0,0
2012-11-26,4.4064000000000005,15.8,6.9,10.3,0.38109236310189326,1.5,0,NA,0,0,0,0
2012-11-27,1.8144,7.1,4.3,6,0.13991273328787987,2.4,2.8,NA,2.8,0,2.8,2.8
2012-11-28,1.3824,4.8,3.8,4.2,0.08283639982348392,1.1,4.1,NA,4.1,0,4.1,4.1
2012-11-29,3.8880000000000003,5.9,0,3.9,0.1695175689784362,4,2.6,NA,2.6,0,2.6,2.6
2012-11-30,5.8752,4.8,-1.3,1.3,0.17664284671465533,1,0,NA,0,0,0,0
2012-12-01,5.5296,3.1,-3.5,-0.5,0.13493936674202484,1.2,0,NA,0,0,0,0
2012-12-02,1.7280000000000002,2.3,-4.8,-0.8,0.09264233858803038,1,0.4,NA,0.4,0,0.4,0.4
2012-12-03,1.296,-1.6,-6.8,-3.3,0.0524682009786643,0.6,21.9,NA,21.9,0,21.9,21.9
2012-12-04,2.6784000000000003,4.8,-1.3,1.7,0.08326026050845702,1.7,13.2,NA,13.2,0,13.2,13.2
2012-12-05,2.4192,2.2,0.6,1.4,0.05839995468052837,0.7,5.9,NA,5.9,0,5.9,5.9
2012-12-06,4.8384,1.9,-6.1,-0.8,0.10480164552770935,1.4,4.3,NA,4.3,0,4.3,4.3
2012-12-07,0.7776000000000001,-1.1,-6.5,-3,0.06694589632372805,1.1,16.6,NA,16.6,0,16.6,16.6
2012-12-08,4.5792,2.5,-7.8,-1.8,0.07747566702949985,0.9,5.1,NA,5.1,0,5.1,5.1
2012-12-09,4.0608,-1.6,-9.2,-4.2,0.07694349988999778,0.6,1.7,NA,1.7,0,1.7,1.7
2012-12-10,2.7648,3.7,-2.8,0.5,0.0903723837790311,1.8,2.3,NA,2.3,0,2.3,2.3
2012-12-11,4.2336,1.1,-8.6,-1.3,0.13061567460925136,2.2,0,NA,0,0,0,0
2012-12-12,5.184,-4.4,-11.6,-8.4,0.053169309837280423,1.4,0,NA,0,0,0,0
2012-12-13,3.1104000000000003,-0.9,-9.7,-4.3,0.11700609707158344,2.5,0,NA,0,0,0,0
2012-12-14,3.8880000000000003,4.3,-1.1,1.6,0.18875370989176923,1.4,0,NA,0,0,0,0
2012-12-15,2.3328,3.4,1.3,2.4,0.06418723888831118,1.1,16.6,NA,16.6,0,16.6,16.6
2012-12-16,1.8144,3.9,1.1,2.6,0.04365136506993201,0.9,2.4,NA,2.4,0,2.4,2.4
2012-12-17,2.3328,3.9,1.6,2.6,0.05252960881296895,0.8,9,NA,9,0,9,9
2012-12-18,1.3824,3.3,1.3,2.8,0.05928469155164328,0.7,4.5,NA,4.5,0,4.5,4.5
2012-12-19,5.5296,3.7,-1.2,1.4,0.1439626789799073,1.5,0,NA,0,0,0,0
2012-12-20,1.6416000000000002,2.7,-2.2,0.3,0.11855541675339623,1.6,4.5,NA,4.5,0,4.5,4.5
2012-12-21,2.592,3,0.9,1.8,0.04472450223941064,0.9,1,NA,1,0,1,1
2012-12-22,2.6784000000000003,3.3,-1.1,1.3,0.06674672452195,1,20.8,NA,20.8,0,20.8,20.8
2012-12-23,4.2336,5.3,-0.1,2.8,0.06453776548659891,0.9,2.7,NA,2.7,0,2.7,2.7
2012-12-24,4.8384,7.7,0.3,3.2,0.10499373156182741,1.5,0,NA,0,0,0,0
2012-12-25,2.9376,6.7,0.8,4.1,0.1686268152423736,1.4,1.9,NA,1.9,0,1.9,1.9
2012-12-26,5.7024,9.2,-0.3,4.2,0.12259787173875622,0.9,5,NA,5,0,5,5
2012-12-27,0.6048,2.7,0.8,2.8,0.10731279609980993,1.8,12,NA,12,0,12,12
2012-12-28,2.4192,6.4,0.2,4.7,0.22219073625467342,1.4,0.4,NA,0.4,0,0.4,0.4
2012-12-29,5.0112000000000005,7.1,-0.3,2.3,0.1607775062355837,2,0,NA,0,0,0,0
2012-12-30,5.4432,7.4,-0.7,2.1,0.1485048356170622,0.9,0,NA,0,0,0,0
2012-12-31,5.184,5.1,-3,0.7,0.18014780954194634,2.2,0,NA,0,0,0,0
2013-01-01,3.024,4.7,-1.1,1.9,0.18440525600428465,1.4,0.1,NA,0.1,0,0.1,0.1
2013-01-02,4.0608,6.3,-0.9,2.8,0.1425834353773697,1,1,NA,1,0,1,1
2013-01-03,4.6656,3.9,-2.9,0.4,0.1977648642599011,1.1,0,NA,0,0,0,0
2013-01-04,5.4432,5.1,-2.7,0.4,0.16554119628145075,0.9,0,NA,0,0,0,0
2013-01-05,5.6160000000000005,7,-0.8,2.6,0.13613307072656766,0.6,0,NA,0,0,0,0
2013-01-06,4.9248,7,-1.6,3.4,0.14485569522651245,1,0,NA,0,0,0,0
2013-01-07,4.8384,4.6,-1,1.5,0.11216945999077814,1,0,NA,0,0,0,0
2013-01-08,5.7888,6.2,-3.1,0.3,0.1417646782342198,1,0,NA,0,0,0,0
2013-01-09,5.356800000000001,6.1,-3.3,0,0.137485327048384,0.7,0,NA,0,0,0,0
2013-01-10,2.2464,3.1,-2.4,0.9,0.08122944300041206,0.6,1.7,NA,1.7,0,1.7,1.7
2013-01-11,2.5056000000000003,5,0.1,3.1,0.10731959709067451,1.7,5.9,NA,5.9,0,5.9,5.9
2013-01-12,6.3936,5.1,-0.2,1.7,0.18872325715250252,0.9,0,NA,0,0,0,0
2013-01-13,4.4928,4.1,-0.7,1.2,0.17403886423331727,1.1,0,NA,0,0,0,0
2013-01-14,3.024,4.3,-2.1,1.8,0.17959682930513338,1,0,NA,0,0,0,0
2013-01-15,2.592,0.3,-2.8,-1,0.16376283386250082,1.3,0,NA,0,0,0,0
2013-01-16,4.32,0.6,-5,-2,0.1569224860528592,0.9,0,NA,0,0,0,0
2013-01-17,6.2208000000000006,-0.4,-5.6,-3.2,0.18186206838068558,1.6,0,NA,0,0,0,0
2013-01-18,6.6528,-0.3,-6.6,-3.7,0.1952782636724022,1.5,0,NA,0,0,0,0
2013-01-19,4.2336,5.6,-2,1.4,0.2804555963146307,1.6,0,NA,0,0,0,0
2013-01-20,5.7024,11.3,-1.7,3.1,0.2131060570800537,1.6,0,NA,0,0,0,0
2013-01-21,4.4064000000000005,3.3,-1.9,1.4,0.11612084012058552,1.2,0.4,NA,0.4,0,0.4,0.4
2013-01-22,7.776000000000001,6.5,-2.8,0.7,0.16594260592215124,0.8,0,NA,0,0,0,0
2013-01-23,5.356800000000001,4.3,-4.3,-0.5,0.2000416928017737,1.3,0,NA,0,0,0,0
2013-01-24,7.344,2.3,-5.1,-1.3,0.12782474139110497,1.6,0,NA,0,0,0,0
2013-01-25,4.0608,1.7,-3.7,-0.4,0.22892920662223526,0.9,0,NA,0,0,0,0
2013-01-26,7.776000000000001,2.5,-6.8,-2.9,0.19787501721375497,1.6,0,NA,0,0,0,0
2013-01-27,6.1344,4.9,-6.4,-0.3,0.26363194031480475,1.5,0.3,NA,0.3,0,0.3,0.3
2013-01-28,7.9488,7.4,-1,2.7,0.14008439566583775,1.2,4.8,NA,4.8,0,4.8,4.8
2013-01-29,2.3328,3.8,-1.5,1.8,0.1299805846332872,1,2.1,NA,2.1,0,2.1,2.1
2013-01-30,5.184,6.9,-0.9,3.8,0.06765373859952603,1.1,4.4,NA,4.4,0,4.4,4.4
2013-01-31,7.6896,9.5,0.7,5.3,0.19500562611034797,0.9,0.2,NA,0.2,0,0.2,0.2
2013-02-01,1.0368,5.8,3.7,4.6,0.06730033638560247,1.2,20.8,NA,20.8,0,20.8,20.8
2013-02-02,4.1472,4.7,1.9,3.6,0.16200311169438397,4.6,14.9,NA,14.9,0,14.9,14.9
2013-02-03,9.1584,4.6,-0.7,1.5,0.2578529659544107,3.8,0,NA,0,0,0,0
2013-02-04,6.6528,4.5,-0.6,1.8,0.10482305212361871,0.7,4.8,NA,4.8,0,4.8,4.8
2013-02-05,5.356800000000001,9.7,0.3,3.8,0.1586641250488884,2.2,9,NA,9,0,9,9
2013-02-06,2.2464,1.8,-0.6,0.8,0.11576561537241468,1.4,6,NA,6,0,6,6
2013-02-07,9.2448,2.7,-3.3,0,0.12582362520052998,2.7,0.4,NA,0.4,0,0.4,0.4
2013-02-08,10.4544,2.8,-5.2,-0.9,0.1655408950923518,1.2,0,NA,0,0,0,0
2013-02-09,7.776000000000001,1.8,-7.2,-3.1,0.14706719586684266,1.2,0.1,NA,0.1,0,0.1,0.1
2013-02-10,10.022400000000001,0,-9.3,-4,0.2073770313459762,1.2,0,NA,0,0,0,0
2013-02-11,3.8016,2.7,-1.6,0.1,0.17743662357098794,0.9,1.6,NA,1.6,0,1.6,1.6
2013-02-12,9.2448,3.7,-0.8,1.2,0.10777021977524646,1.4,1,NA,1,0,1,1
2013-02-13,10.5408,4,-3.1,0.7,0.19047886671997907,2.5,0,NA,0,0,0,0
2013-02-14,8.208,2.1,-5.1,-0.9,0.2569332642579211,1.2,0,NA,0,0,0,0
2013-02-15,4.9248,4.8,-1.3,1.4,0.1364929173347234,0.7,0.3,NA,0.3,0,0.3,0.3
2013-02-16,12.700800000000001,8.1,-2.5,2.4,0.2589371568789829,1.2,0,NA,0,0,0,0
2013-02-17,12.6144,5.7,-4.8,-0.1,0.21448421858062386,1.2,0,NA,0,0,0,0
2013-02-18,12.7872,7.5,-4,0.5,0.2602979222931249,1.3,0,NA,0,0,0,0
2013-02-19,13.0464,6.8,-5.2,0.6,0.2801359362339989,1.1,0,NA,0,0,0,0
2013-02-20,11.7504,8.5,0.8,3.3,0.2620144916335286,2.2,0,NA,0,0,0,0
2013-02-21,9.8496,3.9,-1.5,0.9,0.19062716058967646,3.7,0,NA,0,0,0,0
2013-02-22,13.651200000000001,3.2,-2.9,-0.9,0.20577652931618734,3.2,0,NA,0,0,0,0
2013-02-23,12.0096,2,-4.9,-2,0.20781626531324598,3.2,0,NA,0,0,0,0
2013-02-24,10.8,1.7,-3.8,-1.7,0.2287262166307221,2.5,0,NA,0,0,0,0
2013-02-25,12.6144,3.3,-6.3,-2.1,0.1952354474171489,1.6,0,NA,0,0,0,0
2013-02-26,14.601600000000001,7.4,-5.3,-0.4,0.20627475388357652,1.8,0,NA,0,0,0,0
2013-02-27,14.4288,6.2,-5.2,-0.4,0.18898582942512657,1.6,0,NA,0,0,0,0
2013-02-28,13.5648,7.7,-4.1,1,0.19266563593807712,1.6,0,NA,0,0,0,0
2013-03-01,15.033600000000002,9.3,-3.7,1.9,0.2076318722185648,1.9,0,NA,0,0,0,0
2013-03-02,13.5648,8.5,-3.1,1.5,0.17714567157080205,1.8,0,NA,0,0,0,0
2013-03-03,15.552000000000001,10.6,-2.8,2.6,0.21677711805915384,1.9,0,NA,0,0,0,0
2013-03-04,16.1568,18,-2.3,6.3,0.4553679602265472,1.3,0,NA,0,0,0,0
2013-03-05,9.4176,14.4,0.2,7.6,0.6299168193047906,2.5,0,NA,0,0,0,0
2013-03-06,7.6032,15.5,3.9,9,0.5809095314674076,1.3,0,NA,0,0,0,0
2013-03-07,8.1216,15.2,4.9,9.4,0.4925810893399231,1.4,0,NA,0,0,0,0
2013-03-08,4.752000000000001,11.7,3.3,7.9,0.2556755084594878,1.5,1.1,NA,1.1,0,1.1,1.1
2013-03-09,8.7264,12.3,3,7.8,0.22312697152639147,1.1,0,NA,0,0,0,0
2013-03-10,15.8976,16.1,0,7.5,0.41118780894174983,1.5,0,NA,0,0,0,0
2013-03-11,13.0464,13.9,3.7,7.5,0.3331141743325568,1.1,1.5,NA,1.5,0,1.5,1.5
2013-03-12,15.6384,15.9,2.1,7.7,0.4168396677819462,1.8,0,NA,0,0,0,0
2013-03-13,9.072000000000001,6.1,1,3.4,0.23725013866828784,5.2,0,NA,0,0,0,0
2013-03-14,14.342400000000001,5.3,-1.2,1.2,0.3427226864902248,5,0,NA,0,0,0,0
2013-03-15,18.4896,5.6,-3.3,0.5,0.364671661305527,3.1,0,NA,0,0,0,0
2013-03-16,17.884800000000002,11.4,-4.8,3.3,0.5007042510741612,2.8,0,NA,0,0,0,0
2013-03-17,5.4432,8.8,2.2,5.4,0.4539834210463055,1.5,0,NA,0,0,0,0
2013-03-18,7.6896,7.1,1.7,4,0.17643128621604093,2.4,2.9,NA,2.9,0,2.9,2.9
2013-03-19,18.6624,12.4,2.1,6.1,0.34227979797513797,1.6,0.3,NA,0.3,0,0.3,0.3
2013-03-20,10.972800000000001,10.1,2,5.9,0.3636900534718146,2.4,4.1,NA,4.1,0,4.1,4.1
2013-03-21,15.7248,11.8,2.5,6.6,0.35134954104555766,1.5,0.2,NA,0.2,0,0.2,0.2
2013-03-22,17.0208,16.9,2.3,8.9,0.47968873878432905,1.3,0,NA,0,0,0,0
2013-03-23,10.6272,13.1,3.7,8.5,0.37105335321696087,2,0,NA,0,0,0,0
2013-03-24,8.8992,10.6,4.8,6.9,0.25276667568221545,3.3,0,NA,0,0,0,0
2013-03-25,5.7024,6.1,3.9,4.7,0.1595655480438967,3.2,0,NA,0,0,0,0
2013-03-26,12.3552,8,1.9,4.5,0.20556913256447853,4.1,0,NA,0,0,0,0
2013-03-27,21.7728,12.5,2.1,5.9,0.34410674290025534,2.2,0,NA,0,0,0,0
2013-03-28,3.7152000000000003,8.7,2.3,4.2,0.17644153162402074,1,13.6,NA,13.6,0,13.6,13.6
2013-03-29,7.344,6.9,2.3,4.4,0.05880424509956026,1.5,1.6,NA,1.6,0,1.6,1.6
2013-03-30,6.8256000000000006,8.8,2.6,5.7,0.07173742777753785,1.8,4,NA,4,0,4,4
2013-03-31,20.9952,10.2,1.3,5.6,0.2749199298435074,5.4,0.2,NA,0.2,0,0.2,0.2
2013-04-01,22.3776,15.1,-1.8,5.4,0.39273168963529603,1.9,0,NA,0,0,0,0
2013-04-02,19.1808,13.7,0.5,7.3,0.4230600215671767,3.4,0,NA,0,0,0,0
2013-04-03,13.9968,12.4,1.7,6.8,0.29370316827542275,2.4,0,NA,0,0,0,0
2013-04-04,13.7376,15.8,0,7.3,0.34193928927638306,1.9,0,NA,0,0,0,0
2013-04-05,12.3552,13.5,4.1,8.5,0.34876786653726344,3.1,0,NA,0,0,0,0
2013-04-06,18.0576,14.5,6.6,9.4,0.4381129881148354,4.5,0,NA,0,0,0,0
2013-04-07,18.9216,13.7,3.7,7.8,0.40694109568860926,4.3,0,NA,0,0,0,0
2013-04-08,7.516800000000001,10.8,2.9,5.6,0.20641828619479294,2,0.8,NA,0.8,0,0.8,0.8
2013-04-09,7.6032,8.1,2,5.5,0.09342498586707211,1,14,NA,14,0,14,14
2013-04-10,21.3408,16.7,4.2,10.1,0.4008514308285426,2,0,NA,0,0,0,0
2013-04-11,12.096,17,7.7,12,0.4378589792247168,1.8,2,NA,2,0,2,2
2013-04-12,20.9952,18,6.3,10.8,0.3510975299283931,3.1,4.1,NA,4.1,0,4.1,4.1
2013-04-13,21.8592,19.1,3.5,10.9,0.47125382923295034,1.7,0,NA,0,0,0,0
2013-04-14,24.7104,25,4.7,14.4,0.7953673154929306,1.3,0,NA,0,0,0,0
2013-04-15,23.5008,26.7,7,16.5,0.9665809441815837,2.5,0,NA,0,0,0,0
2013-04-16,23.4144,25.5,11.9,18,1.085568346779867,2.2,0,NA,0,0,0,0
2013-04-17,24.4512,27.8,9.9,17.6,0.973714555583251,1.6,0,NA,0,0,0,0
2013-04-18,23.9328,28.4,9.2,18.4,1.040949061997164,2.9,0,NA,0,0,0,0
2013-04-19,2.6784000000000003,12.3,5.3,9.6,0.25082446449111,5,11.9,NA,11.9,0,11.9,11.9
2013-04-20,14.601600000000001,11.2,2,7.2,0.23762269726997762,1.7,7.6,NA,7.6,0,7.6,7.6
2013-04-21,24.0192,16.2,7.2,10.8,0.4382217317995129,4.3,0,NA,0,0,0,0
2013-04-22,20.2176,16.7,8.8,11.7,0.5148562253938814,3.2,0,NA,0,0,0,0
2013-04-23,26.006400000000003,21,5.3,12.8,0.5371649876516691,2.6,0,NA,0,0,0,0
2013-04-24,26.006400000000003,24.3,6.5,15,0.7582922917694637,1.2,0,NA,0,0,0,0
2013-04-25,26.265600000000003,26.5,7,16.4,0.9492153318524196,1.4,0,NA,0,0,0,0
2013-04-26,14.9472,22.7,11,16.9,0.8078524061296848,2.1,0,NA,0,0,0,0
2013-04-27,15.4656,15,5.1,11,0.2543289446770568,5.3,3.4,NA,3.4,0,3.4,3.4
2013-04-28,19.6992,14.2,4.8,8.7,0.24622379163725897,3,0.1,NA,0.1,0,0.1,0.1
2013-04-29,5.356800000000001,13.6,6.6,10.3,0.12325759598675086,1.2,0.7,NA,0.7,0,0.7,0.7
