date,meta,depth,VWC
2017-06-18,irrigation_stop,10,0.146155280899576
2017-06-19,irrigation_stop,10,0.140607687055552
2017-06-20,irrigation_stop,10,0.136456369567932
2017-06-21,irrigation_stop,10,0.133258643078843
2017-06-22,irrigation_stop,10,0.130941024077557
2017-06-23,irrigation_stop,10,0.128588004109545
2017-06-24,irrigation_stop,10,0.126576105162638
2017-06-25,irrigation_stop,10,0.125176727010863
2017-06-26,irrigation_stop,10,0.124607753084421
2017-06-27,irrigation_stop,10,0.125043289954194
2017-06-28,irrigation_stop,10,0.125929697940214
2017-06-29,irrigation_stop,10,0.126450525864009
2017-06-30,irrigation_stop,10,0.126163935481563
2017-07-01,irrigation_stop,10,0.125409290867481
2017-07-02,irrigation_stop,10,0.124785262827292
2017-07-03,irrigation_stop,10,0.124129517897569
2017-07-04,irrigation_stop,10,0.123314642705044
2017-07-05,irrigation_stop,10,0.122414566923677
2017-07-06,irrigation_stop,10,0.121201933109469
2017-07-07,irrigation_stop,10,0.119915160083827
2017-07-08,irrigation_stop,10,0.118884957648545
2017-07-09,irrigation_stop,10,0.11792130736709
2017-07-10,irrigation_stop,10,0.117938673775914
2017-07-11,irrigation_stop,10,0.120053867627247
2017-07-12,irrigation_stop,10,0.121180888058849
2017-07-13,irrigation_stop,10,0.121298688754699
2017-07-14,irrigation_stop,10,0.12084496815997
2017-07-15,irrigation_stop,10,0.119979380546732
2017-07-16,irrigation_stop,10,0.119115554596465
2017-07-17,irrigation_stop,10,0.11839100393439
2017-07-18,irrigation_stop,10,0.1175326430646
2017-07-19,irrigation_stop,10,0.116630830889375
2017-07-20,irrigation_stop,10,0.11583239237465601
2017-07-21,irrigation_stop,10,0.115196308272693
2017-07-22,irrigation_stop,10,0.114945366006157
2017-07-23,irrigation_stop,10,0.115445368653928
2017-07-24,irrigation_stop,10,0.116126507039649
2017-07-25,irrigation_stop,10,0.116878588994331
2017-07-26,irrigation_stop,10,0.11739092116578
2017-07-27,irrigation_stop,10,0.117414235901424
2017-07-28,irrigation_stop,10,0.117517316048615
2017-07-29,irrigation_stop,10,0.117174631145834
2017-07-30,irrigation_stop,10,0.116814557075865
2017-07-31,irrigation_stop,10,0.116641313987876
2017-08-01,irrigation_stop,10,0.119473001078546
2017-08-02,irrigation_stop,10,0.133464425237538
2017-08-03,irrigation_stop,10,0.13076469726323
2017-08-04,irrigation_stop,10,0.12736027310012701
2017-08-05,irrigation_stop,10,0.125498507988453
2017-08-06,irrigation_stop,10,0.123877300363577
2017-08-07,irrigation_stop,10,0.121929860732961
2017-08-08,irrigation_stop,10,0.164169853928122
2017-08-09,irrigation_stop,10,0.272871635054213
2017-08-10,irrigation_stop,10,0.289806563085802
2017-08-11,irrigation_stop,10,0.347344617912369
2017-08-12,irrigation_stop,10,0.334393674374165
2017-08-13,irrigation_stop,10,0.314450361961072
2017-08-14,irrigation_stop,10,0.29661611738064
2017-08-15,irrigation_stop,10,0.277334975557245
2017-08-16,irrigation_stop,10,0.259465882752354
2017-08-17,irrigation_stop,10,0.239021600378919
2017-08-18,irrigation_stop,10,0.21813815235138
2017-08-19,irrigation_stop,10,0.221544992091607
2017-08-20,irrigation_stop,10,0.218779586131305
2017-08-21,irrigation_stop,10,0.208760381483606
2017-08-22,irrigation_stop,10,0.19770988302027
2017-08-23,irrigation_stop,10,0.185865245091479
2017-08-24,irrigation_stop,10,0.175473365534518
2017-08-25,irrigation_stop,10,0.167604700997109
2017-08-26,irrigation_stop,10,0.15910319417319
2017-08-27,irrigation_stop,10,0.152158460526994
2017-08-28,irrigation_stop,10,0.147725391908561
2017-08-29,irrigation_stop,10,0.143345518317265
2017-08-30,irrigation_stop,10,0.139652095643718
2017-08-31,irrigation_stop,10,0.13914634324403
2017-09-01,irrigation_stop,10,0.142910879704005
2017-09-02,irrigation_stop,10,0.143931164701533
2017-09-03,irrigation_stop,10,0.142139424873688
2017-09-04,irrigation_stop,10,0.139655053831934
2017-09-05,irrigation_stop,10,0.137209697780047
2017-09-06,irrigation_stop,10,0.1346553614966
2017-09-07,irrigation_stop,10,0.132185815956179
2017-09-08,irrigation_stop,10,0.130071411898406
2017-09-09,irrigation_stop,10,0.12926511290868
2017-09-10,irrigation_stop,10,0.130165961075789
2017-09-11,irrigation_stop,10,0.130138886904256
2017-09-12,irrigation_stop,10,0.129737549355805
2017-09-13,irrigation_stop,10,0.129053398987697
2017-09-14,irrigation_stop,10,0.128932398243927
2017-09-15,irrigation_stop,10,0.128410888536566
2017-09-16,irrigation_stop,10,0.127504826936274
2017-09-17,irrigation_stop,10,0.126703650239734
2017-09-18,irrigation_stop,10,0.12643111029406
2017-09-19,irrigation_stop,10,0.12605025848498
2017-09-20,irrigation_stop,10,0.12558626770173
2017-09-21,irrigation_stop,10,0.12479470281716
2017-09-22,irrigation_stop,10,0.124125560492565
2017-09-23,irrigation_stop,10,0.123473278245048
2017-09-24,irrigation_stop,10,0.122762342663547
2017-09-25,irrigation_stop,10,0.121982941488086
2017-09-26,irrigation_stop,10,0.121458566481301
2017-09-27,irrigation_stop,10,0.120917289741757
2017-09-28,irrigation_stop,10,0.120313858328731
2017-09-29,irrigation_stop,10,0.119717760297377
2017-09-30,irrigation_stop,10,0.119147983880358
2017-10-01,irrigation_stop,10,0.118715497905518
2017-10-02,irrigation_stop,10,0.118690843166393
2017-10-03,irrigation_stop,10,0.121105771354891
2017-10-04,irrigation_stop,10,0.124777812143019
2017-10-05,irrigation_stop,10,0.125550825052092
2017-10-06,irrigation_stop,10,0.125827274448253
2017-10-07,irrigation_stop,10,0.125754915599104
2017-10-08,irrigation_stop,10,0.125900645737823
2017-10-09,irrigation_stop,10,0.125717068053137
2017-10-10,irrigation_stop,10,0.125209855087193
2017-10-11,irrigation_stop,10,0.124589328929266
2017-10-12,irrigation_stop,10,0.123892855216084
2017-10-13,irrigation_stop,10,0.123184180086523
2017-10-14,irrigation_stop,10,0.122558279405705
2017-10-15,irrigation_stop,10,0.121956641315456
2017-10-16,irrigation_stop,10,0.121390777688355
2017-10-17,irrigation_stop,10,0.120792901272998
2017-10-18,irrigation_stop,10,0.120161251595309
2017-10-19,irrigation_stop,10,0.119735751250909
2017-10-20,irrigation_stop,10,0.119390251119722
2017-10-21,irrigation_stop,10,0.1190458280817
2017-10-22,irrigation_stop,10,0.118522875553252
2017-10-23,irrigation_stop,10,0.118246045814043
2017-10-24,irrigation_stop,10,0.118045403059389
2017-10-25,irrigation_stop,10,0.117979909545125
2017-10-26,irrigation_stop,10,0.117903875325274
2017-10-27,irrigation_stop,10,0.117736519599745
2017-10-28,irrigation_stop,10,0.117528329043297
2017-10-29,irrigation_stop,10,0.117320719551949
2017-10-30,irrigation_stop,10,0.117214522374182
2017-10-31,irrigation_stop,10,0.116923012531075
2017-11-01,irrigation_stop,10,0.116706961485472
2017-11-02,irrigation_stop,10,0.116641668855108
2017-11-03,irrigation_stop,10,0.116590519980186
2017-11-04,irrigation_stop,10,0.116538240389726
2017-11-05,irrigation_stop,10,0.124729621374936
2017-11-06,irrigation_stop,10,0.14146022462007
2017-11-07,irrigation_stop,10,0.144317004220531
2017-11-08,irrigation_stop,10,0.145790781891132
2017-11-09,irrigation_stop,10,0.146837948072581
2017-11-10,irrigation_stop,10,0.14674047808494
2017-11-11,irrigation_stop,10,0.146971165738544
2017-11-12,irrigation_stop,10,0.171791728561881
2017-11-13,irrigation_stop,10,0.242862467137497
2017-11-14,irrigation_stop,10,0.259156402611992
2017-11-15,irrigation_stop,10,0.266259063056564
2017-11-16,irrigation_stop,10,0.269866719869725
2017-11-17,irrigation_stop,10,0.271844950608673
2017-11-18,irrigation_stop,10,0.272863283224999
2017-11-19,irrigation_stop,10,0.272812287806114
2017-11-20,irrigation_stop,10,0.27393832796079
2017-11-21,irrigation_stop,10,0.274093954574711
2017-11-22,irrigation_stop,10,0.273063597596152
2017-11-23,irrigation_stop,10,0.271265486243991
2017-11-24,irrigation_stop,10,0.269004335815314
2017-11-25,irrigation_stop,10,0.267609243925184
2017-11-26,irrigation_stop,10,0.27595838186838
2017-11-27,irrigation_stop,10,0.279396143667229
2017-11-28,irrigation_stop,10,0.28052614400841003
2017-11-29,irrigation_stop,10,0.280449752239611
2017-11-30,irrigation_stop,10,0.282757641816021
2017-12-01,irrigation_stop,10,0.284275970150042
2017-12-02,irrigation_stop,10,0.28465550347765
2017-12-03,irrigation_stop,10,0.284413336857972
2017-12-04,irrigation_stop,10,0.283922406862598
2017-12-05,irrigation_stop,10,0.283080234137168
2017-12-06,irrigation_stop,10,0.282153167813495
2017-12-07,irrigation_stop,10,0.28112448650964
2017-12-08,irrigation_stop,10,0.281735988580725
2017-12-09,irrigation_stop,10,0.30318745340133
2017-12-10,irrigation_stop,10,0.311972732794095
2017-12-11,irrigation_stop,10,0.314817900015107
2017-12-12,irrigation_stop,10,0.344160800886136
2017-12-13,irrigation_stop,10,0.349395577785329
2017-12-14,irrigation_stop,10,0.347330937780105
2017-12-15,irrigation_stop,10,0.358248635223907
2017-12-16,irrigation_stop,10,0.356203475585519
2017-12-17,irrigation_stop,10,0.351159146786827
2017-12-18,irrigation_stop,10,0.345907544207412
2017-12-19,irrigation_stop,10,0.34071735244136
2017-12-20,irrigation_stop,10,0.338284506901866
2017-12-21,irrigation_stop,10,0.33705704104696
2017-12-22,irrigation_stop,10,0.336254852831194
2017-12-23,irrigation_stop,10,0.34015372983167
2017-12-24,irrigation_stop,10,0.342515563113663
2017-12-25,irrigation_stop,10,0.339595784274485
2017-12-26,irrigation_stop,10,0.336195811118948
2017-12-27,irrigation_stop,10,0.335838836479116
2017-12-28,irrigation_stop,10,0.346930912986069
2017-12-29,irrigation_stop,10,0.346992567010045
2017-12-30,irrigation_stop,10,0.357530778270298
2017-12-31,irrigation_stop,10,0.368322995395805
2018-01-01,irrigation_stop,10,0.3648238402278
2018-01-02,irrigation_stop,10,0.372217964082419
2018-01-03,irrigation_stop,10,0.373050939753983
2018-01-04,irrigation_stop,10,0.382642316571122
2018-01-05,irrigation_stop,10,0.375439300070774
2018-01-06,irrigation_stop,10,0.365631610328489
2018-01-07,irrigation_stop,10,0.361312302538649
2018-01-08,irrigation_stop,10,0.369401820042165
2018-01-09,irrigation_stop,10,0.401253305658996
2018-01-10,irrigation_stop,10,0.386157473565429
2018-01-11,irrigation_stop,10,0.37087188524459
2018-01-12,irrigation_stop,10,0.362447795847939
2018-01-13,irrigation_stop,10,0.356072841110789
2018-01-14,irrigation_stop,10,0.351205969561833
2018-01-15,irrigation_stop,10,0.346868260564689
2018-01-16,irrigation_stop,10,0.348566239247535
2018-01-17,irrigation_stop,10,0.368619133930143
2018-01-18,irrigation_stop,10,0.36900701794827
2018-01-19,irrigation_stop,10,0.378234570531853
2018-01-20,irrigation_stop,10,0.367495819290412
2018-01-21,irrigation_stop,10,0.384117610185239
2018-01-22,irrigation_stop,10,0.411410364511966
2018-01-23,irrigation_stop,10,0.41831581251338
2018-01-24,irrigation_stop,10,0.394781890798059
2018-01-25,irrigation_stop,10,0.377592782064658
2018-01-26,irrigation_stop,10,0.367046759091749
2018-01-27,irrigation_stop,10,0.36024888021041
2018-01-28,irrigation_stop,10,0.355588713767903
2018-01-29,irrigation_stop,10,0.351961548377342
2018-01-30,irrigation_stop,10,0.348977092302207
2018-01-31,irrigation_stop,10,0.346450445336074
2018-02-01,irrigation_stop,10,0.351904659198398
2018-02-02,irrigation_stop,10,0.355602274507626
2018-02-03,irrigation_stop,10,0.351359857895667
2018-02-04,irrigation_stop,10,0.347060703683989
2018-02-05,irrigation_stop,10,0.344505908778385
2018-02-06,irrigation_stop,10,0.343440386068656
2018-02-07,irrigation_stop,10,0.342062443714656
2018-02-08,irrigation_stop,10,0.340390040162518
2018-02-09,irrigation_stop,10,0.338516175162218
2018-02-10,irrigation_stop,10,0.336739228740919
2018-02-11,irrigation_stop,10,0.335373366405423
2018-02-12,irrigation_stop,10,0.335493977490343
2018-02-13,irrigation_stop,10,0.335090726669994
2018-02-14,irrigation_stop,10,0.332674064343422
2018-02-15,irrigation_stop,10,0.330998790857773
2018-02-16,irrigation_stop,10,0.339276039097832
2018-02-17,irrigation_stop,10,0.363695396956349
2018-02-18,irrigation_stop,10,0.375476820793035
2018-02-19,irrigation_stop,10,0.371774640384117
2018-02-20,irrigation_stop,10,0.366141566653999
2018-02-21,irrigation_stop,10,0.361819725134928
2018-02-22,irrigation_stop,10,0.356998822139955
2018-02-23,irrigation_stop,10,0.353064320848195
2018-02-24,irrigation_stop,10,0.349805510601352
2018-02-25,irrigation_stop,10,0.346936671106439
2018-02-26,irrigation_stop,10,0.344092197354781
2018-02-27,irrigation_stop,10,0.34024836256295
2018-02-28,irrigation_stop,10,0.335349754615939
2018-03-01,irrigation_stop,10,0.333217082366754
2018-03-02,irrigation_stop,10,0.332319839754537
2018-03-03,irrigation_stop,10,0.332530201737459
2018-03-04,irrigation_stop,10,0.336496175897895
2018-03-05,irrigation_stop,10,0.339249152520196
2018-03-06,irrigation_stop,10,0.337934689984104
2018-03-07,irrigation_stop,10,0.335818923099296
2018-03-08,irrigation_stop,10,0.333836796048782
2018-03-09,irrigation_stop,10,0.331694255475321
2018-03-10,irrigation_stop,10,0.329290506307731
2018-03-11,irrigation_stop,10,0.326988434118674
2018-03-12,irrigation_stop,10,0.325270172522847
2018-03-13,irrigation_stop,10,0.327603607079
2018-03-14,irrigation_stop,10,0.326607367180529
2018-03-15,irrigation_stop,10,0.323177464789877
2018-03-16,irrigation_stop,10,0.319788682165906
2018-03-17,irrigation_stop,10,0.317435080291358
2018-03-18,irrigation_stop,10,0.322073097402184
2018-03-19,irrigation_stop,10,0.322251868983195
2018-03-20,irrigation_stop,10,0.320023425420125
2018-03-21,irrigation_stop,10,0.317788505554199
2018-03-22,irrigation_stop,10,0.315854206152842
2018-03-23,irrigation_stop,10,0.313363281885783
2018-03-24,irrigation_stop,10,0.310207461641546
2018-03-25,irrigation_stop,10,0.306636603673299
2018-03-26,irrigation_stop,10,0.303071911115173
2018-03-27,irrigation_stop,10,0.299508492151896
2018-03-28,irrigation_stop,10,0.303875748316447
2018-03-29,irrigation_stop,10,0.312791617711385
2018-03-30,irrigation_stop,10,0.313952408338848
2018-03-31,irrigation_stop,10,0.322312610369202
2018-04-01,irrigation_stop,10,0.32898405961823
2018-04-02,irrigation_stop,10,0.324514738718669
2018-04-03,irrigation_stop,10,0.318008932154229
2018-04-04,irrigation_stop,10,0.311477975343403
2018-04-05,irrigation_stop,10,0.310025276552167
2018-04-06,irrigation_stop,10,0.307504989407587
2018-04-07,irrigation_stop,10,0.301574625216032
2018-04-08,irrigation_stop,10,0.294467322031657
2018-04-09,irrigation_stop,10,0.286550720878269
2018-04-10,irrigation_stop,10,0.27934142246581
2018-04-11,irrigation_stop,10,0.2722068442921
2018-04-12,irrigation_stop,10,0.264677562603269
2018-04-13,irrigation_stop,10,0.257193680646127
2018-04-14,irrigation_stop,10,0.248772921311228
2018-04-15,irrigation_stop,10,0.240395581094842
2018-04-16,irrigation_stop,10,0.23275254667851
2018-04-17,irrigation_stop,10,0.224461603164673
2018-04-18,irrigation_stop,10,0.214810924704345
2018-04-19,irrigation_stop,10,0.205011587557585
2018-04-20,irrigation_stop,10,0.195618944335402
2018-04-21,irrigation_stop,10,0.186713600326003
2018-04-22,irrigation_stop,10,0.179023862805283
2018-04-23,irrigation_stop,10,0.173105983805327
2018-04-24,irrigation_stop,10,0.169053527095862
2018-04-25,irrigation_stop,10,0.164730597489269
2018-04-26,irrigation_stop,10,0.161439090527986
2018-04-27,irrigation_stop,10,0.158973280200766
2018-04-28,irrigation_stop,10,0.156601001672577
2018-04-29,irrigation_stop,10,0.154689588379442
2018-04-30,irrigation_stop,10,0.154087044333224
2018-05-01,irrigation_stop,10,0.154352943097179
2018-05-02,irrigation_stop,10,0.154714123408
2018-05-03,irrigation_stop,10,0.198446544011434
2018-05-04,irrigation_stop,10,0.23591244810371
2018-05-05,irrigation_stop,10,0.234107831486484
2018-05-06,irrigation_stop,10,0.220346871928165
2018-05-07,irrigation_stop,10,0.207557807052345
2018-05-08,irrigation_stop,10,0.200861770395647
2018-05-09,irrigation_stop,10,0.191753230196364
2018-05-10,irrigation_stop,10,0.185847679773966
2018-05-11,irrigation_stop,10,0.179647941176417
2018-05-12,irrigation_stop,10,0.171009282396551
2018-05-13,irrigation_stop,10,0.165076917283078
2018-05-14,irrigation_stop,10,0.17715777296769
2018-05-15,irrigation_stop,10,0.212113406365378
2018-05-16,irrigation_stop,10,0.239463321451555
2018-05-17,irrigation_stop,10,0.236589246901526
2018-05-18,irrigation_stop,10,0.224166234166999
2018-05-19,irrigation_stop,10,0.209546757128845
2018-05-20,irrigation_stop,10,0.198570641604337
2018-05-21,irrigation_stop,10,0.187288844390703
2018-05-22,irrigation_stop,10,0.175218380116428
2018-05-23,irrigation_stop,10,0.168637006205897
2018-05-24,irrigation_stop,10,0.163381236228287
2018-05-25,irrigation_stop,10,0.156869634858595
2018-05-26,irrigation_stop,10,0.152665837617333
2018-05-27,irrigation_stop,10,0.150781118005946
2018-05-28,irrigation_stop,10,0.149557279476254
2018-05-29,irrigation_stop,10,0.148585724661536
2018-05-30,irrigation_stop,10,0.147472012837728
2018-05-31,irrigation_stop,10,0.146814123874905
2018-06-01,irrigation_stop,10,0.145502341588338
2018-06-02,irrigation_stop,10,0.143533355478655
2018-06-03,irrigation_stop,10,0.141942187024836
2018-06-04,irrigation_stop,10,0.140674263970894
2018-06-05,irrigation_stop,10,0.139231782545123
2018-06-06,irrigation_stop,10,0.138254358726635
2018-06-07,irrigation_stop,10,0.137338303515786
2018-06-08,irrigation_stop,10,0.136039502826276
2018-06-09,irrigation_stop,10,0.13479888179846
2018-06-10,irrigation_stop,10,0.13336754648309
2018-06-11,irrigation_stop,10,0.133903344472249
2018-06-12,irrigation_stop,10,0.13718056678772
2018-06-13,irrigation_stop,10,0.155760773273937
2018-06-14,irrigation_stop,10,0.158235944112142
2018-06-15,irrigation_stop,10,0.151133432220994
2018-06-16,irrigation_stop,10,0.14478433757809
2018-06-17,irrigation_stop,10,0.140650575380799
2018-06-18,irrigation_stop,10,0.137735241017443
2018-06-19,irrigation_stop,10,0.135359055535835
2018-06-20,irrigation_stop,10,0.133457110950688
2018-06-21,irrigation_stop,10,0.131809635774642
2018-06-22,irrigation_stop,10,0.129899152796319
2018-06-23,irrigation_stop,10,0.127964590976113
2018-06-24,irrigation_stop,10,0.126725970026229
2018-06-25,irrigation_stop,10,0.125678914555332
2018-06-26,irrigation_stop,10,0.124601062138875
2018-06-27,irrigation_stop,10,0.123518708881579
2018-06-28,irrigation_stop,10,0.122261880306487
2018-06-29,irrigation_stop,10,0.121258233117719
2018-06-30,irrigation_stop,10,0.120341355340523
2018-07-01,irrigation_stop,10,0.119636106491089
2018-07-02,irrigation_stop,10,0.11881647481986
2018-07-03,irrigation_stop,10,0.11796648192824
2018-07-04,irrigation_stop,10,0.117436281272733
2018-07-05,irrigation_stop,10,0.117041326656676
2018-07-06,irrigation_stop,10,0.116797482507271
2018-07-07,irrigation_stop,10,0.116621351242065
2018-07-08,irrigation_stop,10,0.116185658605475
2018-07-09,irrigation_stop,10,0.115648406012016
2018-07-10,irrigation_stop,10,0.115027633131596
2018-07-11,irrigation_stop,10,0.114378097493161
2018-07-12,irrigation_stop,10,0.113700796374508
2018-07-13,irrigation_stop,10,0.113196595509847
2018-07-14,irrigation_stop,10,0.112925676044665
2018-07-15,irrigation_stop,10,0.113823493656359
2018-07-16,irrigation_stop,10,0.114444799846836
2018-07-17,irrigation_stop,10,0.114771378970315
2018-07-18,irrigation_stop,10,0.114847359406321
2018-07-19,irrigation_stop,10,0.114747768001976
2018-07-20,irrigation_stop,10,0.115025950903075
2018-07-21,irrigation_stop,10,0.135922601401147
2018-07-22,irrigation_stop,10,0.139051425818241
2018-07-23,irrigation_stop,10,0.131647706794542
2018-07-24,irrigation_stop,10,0.126381792530561
2018-07-25,irrigation_stop,10,0.123563340187593
2018-07-26,irrigation_stop,10,0.1213400531269
2018-07-27,irrigation_stop,10,0.119326485640614
2018-07-28,irrigation_stop,10,0.118001875070508
2018-07-29,irrigation_stop,10,0.117535678066839
2018-07-30,irrigation_stop,10,0.116895664160979
2018-07-31,irrigation_stop,10,0.116012440535861
2018-08-01,irrigation_stop,10,0.115019501635903
2018-08-02,irrigation_stop,10,0.114374892429639
2018-08-03,irrigation_stop,10,0.114274189988802
2018-08-04,irrigation_stop,10,0.113876470766569
2018-08-05,irrigation_stop,10,0.113251763518139
2018-08-06,irrigation_stop,10,0.112647408627449
2018-08-07,irrigation_stop,10,0.112950195847896
2018-08-08,irrigation_stop,10,0.113427870566385
2018-08-09,irrigation_stop,10,0.117058190462882
2018-08-10,irrigation_stop,10,0.127622846804167
2018-08-11,irrigation_stop,10,0.123944256491695
2018-08-12,irrigation_stop,10,0.120842960385433
2018-08-13,irrigation_stop,10,0.119296530171445
2018-08-14,irrigation_stop,10,0.118612792366429
2018-08-15,irrigation_stop,10,0.11770193649255
2018-08-16,irrigation_stop,10,0.116808904118839
2018-08-17,irrigation_stop,10,0.116027830525448
2018-08-18,irrigation_stop,10,0.115232953715565
2018-08-19,irrigation_stop,10,0.11463843981425
2018-08-20,irrigation_stop,10,0.114277023348892
2018-08-21,irrigation_stop,10,0.113649765650431
2018-08-22,irrigation_stop,10,0.112921001221449
2018-08-23,irrigation_stop,10,0.112431701618288
2018-08-24,irrigation_stop,10,0.112989796922918
2018-08-25,irrigation_stop,10,0.11348050436839
2018-08-26,irrigation_stop,10,0.113537509467012
2018-08-27,irrigation_stop,10,0.113691082502666
2018-08-28,irrigation_stop,10,0.113765494530661
2018-08-29,irrigation_stop,10,0.113640827386848
2018-08-30,irrigation_stop,10,0.113379401349007
2018-08-31,irrigation_stop,10,0.113073244522026
2018-09-01,irrigation_stop,10,0.112769322827842
2018-09-02,irrigation_stop,10,0.112484047598873
2018-09-03,irrigation_stop,10,0.112150540602835
2018-09-04,irrigation_stop,10,0.111690263748169
2018-09-05,irrigation_stop,10,0.111340300242106
2018-09-06,irrigation_stop,10,0.11096690378691
2018-09-07,irrigation_stop,10,0.11068231805842
2018-09-08,irrigation_stop,10,0.110359499914604
2018-09-09,irrigation_stop,10,0.109989399270412
2018-09-10,irrigation_stop,10,0.109720967276055
2018-09-11,irrigation_stop,10,0.1093750326257
2018-09-12,irrigation_stop,10,0.109057635719895
2018-09-13,irrigation_stop,10,0.108921840232715
2018-09-14,irrigation_stop,10,0.109286642576519
2018-09-15,irrigation_stop,10,0.109734138529351
2018-09-16,irrigation_stop,10,0.109891560035839
2018-09-17,irrigation_stop,10,0.110232832222654
2018-09-18,irrigation_stop,10,0.110538185521176
2018-09-19,irrigation_stop,10,0.112900913807384
2018-09-20,irrigation_stop,10,0.114140909749565
2018-09-21,irrigation_stop,10,0.114523138414349
2018-09-22,irrigation_stop,10,0.114694643522564
2018-09-23,irrigation_stop,10,0.114807480660038
2018-09-24,irrigation_stop,10,0.114723181640893
2018-09-25,irrigation_stop,10,0.114345872276708
2018-09-26,irrigation_stop,10,0.114209191004435
2018-09-27,irrigation_stop,10,0.114123632890958
2018-09-28,irrigation_stop,10,0.113805877355196
2018-09-29,irrigation_stop,10,0.113577663710688
2018-09-30,irrigation_stop,10,0.115771236972532
2018-10-01,irrigation_stop,10,0.154076211494312
2018-10-02,irrigation_stop,10,0.156163203380766
2018-10-03,irrigation_stop,10,0.152618289244802
2018-10-04,irrigation_stop,10,0.147727517805238
2018-10-05,irrigation_stop,10,0.142132031624777
2018-10-06,irrigation_stop,10,0.1364485998321
2018-10-07,irrigation_stop,10,0.13227310930005
2018-10-08,irrigation_stop,10,0.129848842210667
2018-10-09,irrigation_stop,10,0.128024435879891
2018-10-10,irrigation_stop,10,0.126164231216698
2018-10-11,irrigation_stop,10,0.124403683344523
2018-10-12,irrigation_stop,10,0.122880443526442
2018-10-13,irrigation_stop,10,0.121583396510074
2018-10-14,irrigation_stop,10,0.120189908561426
2018-10-15,irrigation_stop,10,0.118784038170633
2018-10-16,irrigation_stop,10,0.117695766885638
2018-10-17,irrigation_stop,10,0.116749452457093
2018-10-18,irrigation_stop,10,0.116090143443368
2018-10-19,irrigation_stop,10,0.115443436981093
2018-10-20,irrigation_stop,10,0.114895365315099
2018-10-21,irrigation_stop,10,0.114493199565954
2018-10-22,irrigation_stop,10,0.114069375052719
2018-10-23,irrigation_stop,10,0.113780072195488
2018-10-24,irrigation_stop,10,0.113451692346941
2018-10-25,irrigation_stop,10,0.113149330239547
2018-10-26,irrigation_stop,10,0.112870643717377
2018-10-27,irrigation_stop,10,0.113085798464323
2018-10-28,irrigation_stop,10,0.116011422905917
2018-10-29,irrigation_stop,10,0.144225781836942
2018-10-30,irrigation_stop,10,0.264656636924074
2018-10-31,irrigation_stop,10,0.306836308429116
2018-11-01,irrigation_stop,10,0.307028986783827
2018-11-02,irrigation_stop,10,0.306791635276934
2018-11-03,irrigation_stop,10,0.3030541287807
2018-11-04,irrigation_stop,10,0.29928681799706
2018-11-05,irrigation_stop,10,0.291939061650059
2018-11-06,irrigation_stop,10,0.284568452835083
2018-11-07,irrigation_stop,10,0.279846067093966
2018-11-08,irrigation_stop,10,0.276643592211413
2018-11-09,irrigation_stop,10,0.27400749186252
2018-11-10,irrigation_stop,10,0.269299081501208
2018-11-11,irrigation_stop,10,0.263501771291097
2018-11-12,irrigation_stop,10,0.258259069375825
2018-11-13,irrigation_stop,10,0.253332339838931
2018-11-14,irrigation_stop,10,0.25062146103173
2018-11-15,irrigation_stop,10,0.249497035511753
2018-11-16,irrigation_stop,10,0.247697044030214
2018-11-17,irrigation_stop,10,0.245198924583301
2018-11-18,irrigation_stop,10,0.242351381099682
2018-11-19,irrigation_stop,10,0.241088403735244
2018-11-20,irrigation_stop,10,0.240098208907648
2018-11-21,irrigation_stop,10,0.238309274497607
2018-11-22,irrigation_stop,10,0.236637012414765
2018-11-23,irrigation_stop,10,0.235001564025879
2018-11-24,irrigation_stop,10,0.232669343781053
2018-11-25,irrigation_stop,10,0.232033650080363
2018-11-26,irrigation_stop,10,0.230777279535929
2018-11-27,irrigation_stop,10,0.229043232802804
2018-11-28,irrigation_stop,10,0.227503142105906
2018-11-29,irrigation_stop,10,0.225774393219879
2018-11-30,irrigation_stop,10,0.223731171624702
2018-12-01,irrigation_stop,10,0.222292504903317
2018-12-02,irrigation_stop,10,0.228723881834297
2018-12-03,irrigation_stop,10,0.323356927969517
2018-12-04,irrigation_stop,10,0.354764934506333
2018-12-05,irrigation_stop,10,0.34305693949991
2018-12-06,irrigation_stop,10,0.33647129209418
2018-12-07,irrigation_stop,10,0.332565996939676
2018-12-08,irrigation_stop,10,0.331297742744321
2018-12-09,irrigation_stop,10,0.330784388112258
2018-12-10,irrigation_stop,10,0.337459464445182
2018-12-11,irrigation_stop,10,0.335687181459251
2018-12-12,irrigation_stop,10,0.331663145600704
2018-12-13,irrigation_stop,10,0.327239566080829
2018-12-14,irrigation_stop,10,0.323522297993397
2018-12-15,irrigation_stop,10,0.320608749055026
2018-12-16,irrigation_stop,10,0.318146137142858
2018-12-17,irrigation_stop,10,0.324171743236427
2018-12-18,irrigation_stop,10,0.337464020879645
2018-12-19,irrigation_stop,10,0.336852700584813
2018-12-20,irrigation_stop,10,0.347562005729006
2018-12-21,irrigation_stop,10,0.35295251778102
2018-12-22,irrigation_stop,10,0.373079398100701
2018-12-23,irrigation_stop,10,0.366019138871578
2018-12-24,irrigation_stop,10,0.379262897327382
2018-12-25,irrigation_stop,10,0.365427702853554
2018-12-26,irrigation_stop,10,0.356797196002717
2018-12-27,irrigation_stop,10,0.350835293449786
2018-12-28,irrigation_stop,10,0.346297200029579
