date,Treatment,Total_Sap_Flow
2024-06-06,irrigation,1.0308480542556846
2024-06-06,irrigation_vpd,0.9301052805858099
2024-06-06,roof,0.3764662874694176
2024-06-06,roof_vpd,0.3771589243332386
2024-06-07,control,0.48545700261447766
2024-06-07,irrigation,1.061970340815777
2024-06-07,irrigation_vpd,0.945004477652525
2024-06-07,roof,0.37432023416604737
2024-06-07,roof_vpd,0.3850668418873343
2024-06-08,control,0.3716940340599733
2024-06-08,irrigation,0.7371848412920139
2024-06-08,irrigation_vpd,0.6956019219607965
2024-06-08,roof,0.2825264732627485
2024-06-08,roof_vpd,0.3014986764425182
2024-06-09,control,0.445185261622926
2024-06-09,irrigation,0.9406190018694799
2024-06-09,irrigation_vpd,0.8406201509492086
2024-06-09,roof,0.3536294890624964
2024-06-09,roof_vpd,0.3449961372281999
2024-06-10,control,0.5473741972044355
2024-06-10,irrigation,1.2015318859388002
2024-06-10,irrigation_vpd,1.077670593923868
2024-06-10,roof,0.4039694947420691
2024-06-10,roof_vpd,0.43442738165319505
2024-06-11,control,0.5396962006712183
2024-06-11,irrigation,1.2617937591466435
2024-06-11,irrigation_vpd,1.1219207478582147
2024-06-11,roof,0.38941191761064337
2024-06-11,roof_vpd,0.44011438424570715
2024-06-12,control,0.5556138058231768
2024-06-12,irrigation,1.3389844851619976
2024-06-12,irrigation_vpd,1.1757047473481663
2024-06-12,roof,0.39222520400479677
2024-06-12,roof_vpd,0.43704579814376776
2024-06-13,control,0.576176193907237
2024-06-13,irrigation,1.473137607483689
2024-06-13,irrigation_vpd,1.290287808965208
2024-06-13,roof,0.392231603135395
2024-06-13,roof_vpd,0.44770638971467724
2024-06-14,control,0.30885683300237615
2024-06-14,irrigation,0.7406731961895522
2024-06-14,irrigation_vpd,0.6461541030642809
2024-06-14,roof,0.22190258052918435
2024-06-14,roof_vpd,0.2481142594834812
2024-06-15,control,0.30369426852350156
2024-06-15,irrigation,0.6360084146943744
2024-06-15,irrigation_vpd,0.5203768459003228
2024-06-15,roof,0.2400077137442842
2024-06-15,roof_vpd,0.22025736610072455
2024-06-16,control,0.6118500118049846
2024-06-16,irrigation,1.3603906086964457
2024-06-16,irrigation_vpd,1.236264234369382
2024-06-16,roof,0.46098875757977054
2024-06-16,roof_vpd,0.45658646452626683
2024-06-17,control,0.6548667342479237
2024-06-17,irrigation,1.5243285129960837
2024-06-17,irrigation_vpd,1.3574484563001015
2024-06-17,roof,0.45296439785113785
2024-06-17,roof_vpd,0.4827442692772708
2024-06-18,control,0.6570778416544625
2024-06-18,irrigation,1.579486453329291
2024-06-18,irrigation_vpd,1.4281114729495323
2024-06-18,roof,0.4301418528948787
2024-06-18,roof_vpd,0.46844960539227526
2024-06-19,control,0.5752072795810292
2024-06-19,irrigation,1.4573321731930913
2024-06-19,irrigation_vpd,1.2916020866579794
2024-06-19,roof,0.36910877885521765
2024-06-19,roof_vpd,0.41083454700358985
2024-06-20,control,0.2803942245507375
2024-06-20,irrigation,0.6072356476985956
2024-06-20,irrigation_vpd,0.5035655891036694
2024-06-20,roof,0.18379757732430904
2024-06-20,roof_vpd,0.20550842908638475
2024-06-21,control,0.08194714528406874
2024-06-21,irrigation,0.1356471747262115
2024-06-21,irrigation_vpd,0.11911543818727785
2024-06-21,roof,0.07225862960429577
2024-06-21,roof_vpd,0.05433953914511296
2024-06-22,control,0.3404208967420751
2024-06-22,irrigation,0.5699015296646655
2024-06-22,irrigation_vpd,0.4785962762884287
2024-06-22,roof,0.28142146107820143
2024-06-22,roof_vpd,0.25563697801989793
2024-06-23,control,0.5735431619746398
2024-06-23,irrigation,1.1424991612231645
2024-06-23,irrigation_vpd,0.9962834857881285
2024-06-23,roof,0.4388162828684709
2024-06-23,roof_vpd,0.4507988253329424
2024-06-24,control,0.7235577973898745
2024-06-24,irrigation,1.4870072836955308
2024-06-24,irrigation_vpd,1.3364623102414024
2024-06-24,roof,0.5262201028233816
2024-06-24,roof_vpd,0.5121272861460382
2024-06-25,control,0.6605283535062934
2024-06-25,irrigation,1.375690808762489
2024-06-25,irrigation_vpd,1.278939950663988
2024-06-25,roof,0.465155738117202
2024-06-25,roof_vpd,0.46810135293541033
2024-06-26,control,0.5316774436328644
2024-06-26,irrigation,1.124157651863337
2024-06-26,irrigation_vpd,0.9731154757101168
2024-06-26,roof,0.358542629362678
2024-06-26,roof_vpd,0.3601082417555042
2024-06-27,control,0.6590330751954988
2024-06-27,irrigation,1.4502921982358448
2024-06-27,irrigation_vpd,1.340517094768898
