date,cum_d_prec,td,cum_d_tran,int_loss,cum_d_slvp,flow,sens
2024-08-24,0.245,1.3322676295501878e-15,2.478215136489773,0.09334150722079429,0.03781723424372386,0.0020140326102671205,default
2024-08-25,3.412,-4.440892098500626e-16,1.1804055527487285,0.970827718318039,0.013869090301823993,0.00200414400669548,default
2024-08-26,0.0,8.881784197001252e-16,2.0570058621893725,0.0,0.025688773686210642,0.001916580351824884,default
2024-08-27,0.0,0.012574711566402552,2.4396834686183415,0.0,0.028338034013467253,0.001804894045254938,default
2024-08-28,0.0,0.730545854376512,1.7061909646111921,0.0,0.01828260222488745,0.0016643819126730662,default
2024-08-29,0.0,1.482237553915143,0.9297363661469868,0.0,0.01965208167808289,0.001487873667610513,default
2024-08-30,0.0,1.686304646984609,0.7582658440828822,0.0,0.01923855593232994,0.0012966069557836094,default
2024-08-31,0.0,1.6387964848097356,0.6462262426465798,0.0,0.017342084474575168,0.001116647498282099,default
2024-09-01,0.0,1.6199310576944475,0.5552858275549692,0.0,0.01576739725466586,0.0009612186517042024,default
2024-09-02,0.0,0.9237035658168571,0.4790145033718527,0.0,0.0092996580337141,0.0008322654177964638,default
2024-09-03,0.0,0.9456877888785522,0.44873726713427114,0.0,0.010626573267030046,0.0007262808778880926,default
2024-09-04,0.99,0.7864422313073065,0.3335926649296644,0.36974001196853423,0.00791417010633309,0.0006392230761875224,default
2024-09-05,13.223,0.012925597208380712,0.6156654089510443,0.8142157531895875,0.0047089367391647775,0.0005717432712429707,default
2024-09-06,0.0,0.0,2.043900903922446,-1.1102230246251565e-16,0.11274243871498177,0.0005360600529174294,default
2024-09-07,0.0,6.661338147750939e-16,1.9841940619485379,0.0,0.062389133586455446,0.0005644797889929158,default
2024-09-08,18.655,-5.551115123125783e-17,0.2892872507204284,0.6455308673662693,0.01036754254016607,0.0006365441821133092,default
2024-09-09,6.489,-5.551115123125783e-17,0.3456222666502729,0.6305070089767554,0.11954824871250316,0.0007567373520989908,default
2024-09-10,0.0,2.220446049250313e-16,1.6064060233444768,1.1102230246251565e-16,0.3705127293417801,0.001088255622249404,default
2024-09-11,3.231,0.0,0.4608234185959198,0.6609084590029427,0.15923503106492182,0.0017426760334893667,default
2024-09-12,0.14,-2.220446049250313e-16,1.0187391223433182,0.05112909810208547,0.14529413381250794,0.0026298736901290603,default
2024-09-13,0.844,1.1102230246251565e-16,0.5191738338077381,0.3072228582787858,0.0734283858326024,0.00364605522625427,default
2024-09-14,0.01,-3.3306690738754696e-16,0.9122078658300065,0.0036277247741244,0.08502782035242346,0.004659804959020063,default
2024-09-15,0.0,0.0,1.4266014882976803,0.0,0.10060837839312059,0.00556814039288967,default
2024-09-16,0.0,0.0,0.7181634109680587,0.0,0.042781366323870695,0.006285485276757806,default
2024-09-17,0.0,2.220446049250313e-16,1.517246407670812,0.0,0.06957884938340778,0.006777823508407826,default
2024-09-18,0.0,-4.440892098500626e-16,1.4651147600930179,0.0,0.0460639358684887,0.00704901778778585,default
2024-09-19,0.0,0.0,1.1704732404938236,0.0,0.03314585377009391,0.0071128537077620535,default
2024-09-20,0.0,-8.881784197001252e-16,1.2154607138484699,0.0,0.032138294576124896,0.007003260921340494,default
2024-09-21,0.0,-2.220446049250313e-16,1.364645240121753,0.0,0.023385220690873842,0.0067636181791294716,default
2024-09-22,1.23,-4.440892098500626e-16,1.084471683892927,0.4325442201619088,0.0230549492802821,0.0064291832914733175,default
2024-09-23,3.204,-8.326672684688674e-17,0.14727734169213585,0.4341563469107277,0.005791276211970354,0.006053083782009825,default
2024-09-24,0.111,2.220446049250313e-16,1.0684327214042102,0.09904397609891392,0.02393508425406471,0.005748576877114101,default
2024-09-25,1.807,1.1102230246251565e-16,0.7450124903701807,0.6269999634319613,0.020728220264060356,0.005575268151815632,default
