date,sensor_loc,sapflow,month,year
2022-03-04,stem,0.014583333333333363,3,2022
2022-03-05,root,0.01774999999999999,3,2022
2022-03-05,stem,-0.001916666666666643,3,2022
2022-03-06,root,0.015791666666666662,3,2022
2022-03-06,stem,-0.005166666666666672,3,2022
2022-03-07,root,0.006916666666666649,3,2022
2022-03-07,stem,-0.008583333333333332,3,2022
2022-03-08,root,0.0011458333333333156,3,2022
2022-03-08,stem,-0.006000000000000016,3,2022
2022-03-09,root,0.0030166666666666653,3,2022
2022-03-09,stem,0.0015500000000000097,3,2022
2022-03-10,root,-2.708333333333306e-4,3,2022
2022-03-10,stem,0.012083333333333317,3,2022
2022-03-11,root,-0.0025416666666666756,3,2022
2022-03-11,stem,0.0206666666666667,3,2022
2022-03-12,root,0.0039791666666666725,3,2022
2022-03-12,stem,0.014833333333333382,3,2022
2022-03-13,root,9.375000000000028e-4,3,2022
2022-03-13,stem,0.009416666666666695,3,2022
2022-03-14,root,0.007041666666666673,3,2022
2022-03-14,stem,0.012750000000000011,3,2022
2022-03-15,root,0.01604166666666667,3,2022
2022-03-15,stem,0.009250000000000012,3,2022
2022-03-16,root,0.01068749999999999,3,2022
2022-03-16,stem,0.0021666666666666917,3,2022
2022-03-17,root,0.018124999999999985,3,2022
2022-03-17,stem,0.011166666666666679,3,2022
2022-03-18,root,0.024145833333333342,3,2022
2022-03-18,stem,0.01333333333333331,3,2022
2022-03-19,root,0.02176249999999999,3,2022
2022-03-19,stem,0.01575,3,2022
2022-03-20,root,0.019750000000000004,3,2022
2022-03-20,stem,0.023249999999999972,3,2022
2022-03-21,root,0.019624999999999993,3,2022
2022-03-21,stem,0.023916666666666704,3,2022
2022-03-22,root,0.020187500000000014,3,2022
2022-03-22,stem,0.036416666666666646,3,2022
2022-03-23,root,0.03285416666666665,3,2022
2022-03-23,stem,0.05183333333333329,3,2022
2022-03-24,root,0.042270833333333334,3,2022
2022-03-24,stem,0.053083333333333385,3,2022
2022-03-25,root,0.04529166666666666,3,2022
2022-03-25,stem,0.05433333333333329,3,2022
2022-03-26,root,0.05154166666666665,3,2022
2022-03-26,stem,0.06808333333333333,3,2022
2022-03-27,root,0.0643125,3,2022
2022-03-27,stem,0.08499999999999998,3,2022
2022-03-28,root,0.06129166666666667,3,2022
2022-03-28,stem,0.08366666666666667,3,2022
2022-03-29,root,0.06166666666666665,3,2022
2022-03-29,stem,0.08308333333333336,3,2022
2022-03-30,root,0.03584999999999999,3,2022
2022-03-30,stem,0.037416666666666674,3,2022
2022-03-31,root,0.017583333333333315,3,2022
2022-03-31,stem,0.0038333333333332754,3,2022
2022-04-01,root,0.016812499999999994,4,2022
2022-04-01,stem,1.6666666666666002e-4,4,2022
2022-04-02,root,0.0037916666666666728,4,2022
2022-04-02,stem,-0.015249999999999979,4,2022
2022-04-03,root,-0.005520833333333336,4,2022
2022-04-03,stem,-0.00958333333333337,4,2022
2022-04-04,root,-0.0028750000000000338,4,2022
2022-04-04,stem,-0.0018333333333333274,4,2022
2022-04-05,root,0.019437499999999983,4,2022
2022-04-05,stem,0.03724999999999995,4,2022
2022-04-06,root,0.05912500000000001,4,2022
2022-04-06,stem,0.0865,4,2022
2022-04-07,root,0.01995833333333334,4,2022
2022-04-07,stem,0.013666666666666709,4,2022
2022-04-08,root,-0.012250000000000006,4,2022
2022-04-08,stem,-0.018500000000000044,4,2022
2022-04-09,root,0.001291666666666664,4,2022
2022-04-09,stem,0.03508333333333331,4,2022
2022-04-10,root,0.023229166666666662,4,2022
2022-04-10,stem,0.0760833333333333,4,2022
2022-04-11,root,0.12497916666666667,4,2022
2022-04-11,stem,0.20133333333333334,4,2022
2022-04-12,root,0.26356250000000003,4,2022
2022-04-12,stem,0.33299999999999996,4,2022
2022-04-13,root,0.3717916666666667,4,2022
2022-04-13,stem,0.40966666666666673,4,2022
2022-04-14,root,0.5341875,4,2022
2022-04-14,stem,0.5848333333333333,4,2022
2022-04-15,root,0.7542916666666667,4,2022
2022-04-15,stem,0.8,4,2022
2022-04-16,root,0.8971041666666666,4,2022
2022-04-16,stem,0.9700833333333334,4,2022
2022-04-17,root,0.9211666666666667,4,2022
2022-04-17,stem,1.0704166666666668,4,2022
2022-04-18,root,1.0657083333333333,4,2022
2022-04-18,stem,1.1654166666666668,4,2022
2022-04-19,root,1.3519583333333334,4,2022
2022-04-19,stem,1.4554166666666668,4,2022
2022-04-20,root,1.6013333333333335,4,2022
2022-04-20,stem,1.5705,4,2022
2022-04-21,root,1.735875,4,2022
2022-04-21,stem,1.6119999999999999,4,2022
2022-04-22,root,1.8708541666666667,4,2022
2022-04-22,stem,1.7279999999999998,4,2022
2022-04-23,root,1.7359375,4,2022
2022-04-23,stem,1.7190833333333333,4,2022
2022-04-24,root,1.3573958333333334,4,2022
2022-04-24,stem,1.3850833333333332,4,2022
2022-04-25,root,1.4296458333333333,4,2022
2022-04-25,stem,1.3545,4,2022
2022-04-26,root,1.4819375,4,2022
2022-04-26,stem,1.5286666666666666,4,2022
2022-04-27,root,2.0713125,4,2022
2022-04-27,stem,1.8203333333333334,4,2022
2022-04-28,root,2.2304791666666666,4,2022
2022-04-28,stem,1.8703333333333334,4,2022
2022-04-29,root,2.3592625,4,2022
2022-04-29,stem,1.9171666666666667,4,2022
2022-04-30,root,1.9290833333333333,4,2022
2022-04-30,stem,1.5510833333333334,4,2022
2022-05-01,root,1.9987499999999998,5,2022
2022-05-01,stem,1.6365,5,2022
2022-05-02,root,2.3335625,5,2022
2022-05-02,stem,1.8410833333333334,5,2022
2022-05-03,root,1.6737916666666666,5,2022
2022-05-03,stem,1.6269166666666668,5,2022
2022-05-04,root,1.6842083333333333,5,2022
2022-05-04,stem,1.45225,5,2022
2022-05-05,root,0.29672916666666665,5,2022
2022-05-05,stem,0.5145,5,2022
2022-05-06,root,1.5106666666666668,5,2022
2022-05-06,stem,1.2745000000000002,5,2022
2022-05-07,root,1.9841875,5,2022
2022-05-07,stem,1.5739166666666669,5,2022
2022-05-08,root,1.9463125,5,2022
2022-05-08,stem,1.5382500000000001,5,2022
2022-05-09,root,2.2553125,5,2022
2022-05-09,stem,1.6345,5,2022
2022-05-10,root,2.5109791666666665,5,2022
2022-05-10,stem,1.79625,5,2022
2022-05-11,root,2.6878333333333333,5,2022
2022-05-11,stem,1.9003333333333332,5,2022
2022-05-12,root,2.7327083333333335,5,2022
2022-05-12,stem,1.9116666666666666,5,2022
2022-05-13,root,2.6305625,5,2022
2022-05-13,stem,1.8359166666666669,5,2022
2022-05-14,root,2.5279166666666666,5,2022
2022-05-14,stem,1.8046666666666669,5,2022
2022-05-15,root,2.4054166666666665,5,2022
2022-05-15,stem,1.6455833333333332,5,2022
2022-05-16,root,2.0600125,5,2022
2022-05-16,stem,1.6720833333333336,5,2022
2022-05-17,root,2.678916666666667,5,2022
2022-05-17,stem,1.8817499999999998,5,2022
2022-05-18,root,2.6940833333333334,5,2022
2022-05-18,stem,1.9089166666666666,5,2022
2022-05-19,root,2.4348125,5,2022
2022-05-19,stem,1.8545833333333333,5,2022
2022-05-20,root,2.801979166666667,5,2022
2022-05-20,stem,1.984,5,2022
2022-05-21,root,2.7149583333333336,5,2022
2022-05-21,stem,2.02725,5,2022
2022-05-22,root,2.38075,5,2022
2022-05-22,stem,1.9086666666666665,5,2022
2022-05-23,root,2.199520833333333,5,2022
2022-05-23,stem,1.7040833333333332,5,2022
2022-05-24,root,1.5458125,5,2022
2022-05-24,stem,1.3094999999999999,5,2022
2022-05-25,root,1.9065416666666668,5,2022
2022-05-25,stem,1.6371666666666669,5,2022
2022-05-26,root,2.086125,5,2022
2022-05-26,stem,1.70525,5,2022
2022-05-27,root,2.103479166666667,5,2022
2022-05-27,stem,1.7286666666666668,5,2022
2022-05-28,root,1.994,5,2022
2022-05-28,stem,1.6755,5,2022
2022-05-29,root,2.0092440476190476,5,2022
2022-05-29,stem,1.6765,5,2022
2022-05-30,root,1.8392708333333334,5,2022
2022-05-30,stem,1.6900833333333334,5,2022
2022-05-31,root,1.0335208333333334,5,2022
2022-05-31,stem,1.1021666666666667,5,2022
2022-06-01,root,0.9051666666666667,6,2022
2022-06-01,stem,0.8434166666666667,6,2022
2022-06-02,root,1.4996458333333333,6,2022
2022-06-02,stem,0.7328333333333333,6,2022
2022-06-03,root,2.118625,6,2022
2022-06-03,stem,1.1294166666666667,6,2022
2022-06-04,root,2.599479166666667,6,2022
2022-06-04,stem,2.289083333333333,6,2022
2022-06-05,root,2.2000625,6,2022
2022-06-05,stem,1.9405833333333335,6,2022
2022-06-06,root,2.1048958333333334,6,2022
2022-06-06,stem,1.8655833333333334,6,2022
2022-06-07,root,1.809625,6,2022
2022-06-07,stem,1.6913333333333334,6,2022
2022-06-08,root,1.8458333333333334,6,2022
2022-06-08,stem,1.801,6,2022
2022-06-09,root,1.4651041666666667,6,2022
2022-06-09,stem,1.633,6,2022
2022-06-10,root,1.9785416666666666,6,2022
2022-06-10,stem,1.8863333333333334,6,2022
2022-06-11,root,2.0944375,6,2022
2022-06-11,stem,1.9765000000000001,6,2022
2022-06-12,root,2.1155,6,2022
2022-06-12,stem,2.0324166666666668,6,2022
2022-06-13,root,1.8465,6,2022
2022-06-13,stem,1.9215,6,2022
2022-06-14,root,1.8451458333333333,6,2022
2022-06-14,stem,1.933,6,2022
2022-06-15,root,1.8476041666666667,6,2022
2022-06-15,stem,1.9958333333333333,6,2022
2022-06-16,root,1.595625,6,2022
2022-06-16,stem,1.9341666666666668,6,2022
2022-06-17,root,1.5387083333333333,6,2022
2022-06-17,stem,1.9579166666666667,6,2022
2022-06-18,root,1.481125,6,2022
2022-06-18,stem,2.0283333333333333,6,2022
2022-06-19,root,1.358875,6,2022
2022-06-19,stem,1.9926666666666668,6,2022
2022-06-20,root,1.2272291666666666,6,2022
2022-06-20,stem,1.9423333333333335,6,2022
2022-06-21,root,1.0489791666666668,6,2022
2022-06-21,stem,1.8569166666666665,6,2022
2022-06-22,root,0.6097291666666667,6,2022
2022-06-22,stem,1.335,6,2022
2022-06-23,root,0.6835625,6,2022
2022-06-23,stem,1.3385000000000002,6,2022
2022-06-24,root,0.5690625,6,2022
2022-06-24,stem,1.2460833333333334,6,2022
2022-06-25,root,0.8987499999999999,6,2022
2022-06-25,stem,1.5683333333333334,6,2022
2022-06-26,root,0.8934791666666667,6,2022
2022-06-26,stem,1.686583333333333,6,2022
2022-06-27,root,0.7621875,6,2022
2022-06-27,stem,1.4426666666666665,6,2022
2022-06-28,root,0.20220833333333332,6,2022
2022-06-28,stem,0.64825,6,2022
2022-06-29,root,1.084125,6,2022
2022-06-29,stem,1.5179166666666668,6,2022
2022-06-30,root,1.1155208333333333,6,2022
2022-06-30,stem,1.4437499999999999,6,2022
2022-07-01,root,1.41675,7,2022
2022-07-01,stem,1.59425,7,2022
2022-07-02,root,1.9845416666666666,7,2022
2022-07-02,stem,1.8983333333333332,7,2022
2022-07-03,root,2.3649791666666666,7,2022
2022-07-03,stem,1.9750833333333333,7,2022
2022-07-04,root,1.6614166666666665,7,2022
2022-07-04,stem,1.4560833333333334,7,2022
2022-07-05,root,1.976375,7,2022
2022-07-05,stem,1.6734166666666668,7,2022
2022-07-06,root,2.2265208333333333,7,2022
2022-07-06,stem,1.8435000000000001,7,2022
2022-07-07,root,1.9542083333333333,7,2022
2022-07-07,stem,1.7144166666666667,7,2022
2022-07-08,root,1.7697083333333334,7,2022
2022-07-08,stem,1.6800833333333332,7,2022
2022-07-09,root,1.5707291666666667,7,2022
2022-07-09,stem,1.6783333333333332,7,2022
2022-07-10,root,1.2852375,7,2022
2022-07-10,stem,1.62875,7,2022
2022-07-11,root,1.0519166666666666,7,2022
2022-07-11,stem,1.5795833333333333,7,2022
2022-07-12,root,0.8753333333333333,7,2022
2022-07-12,stem,1.6686666666666667,7,2022
2022-07-13,root,0.8737083333333333,7,2022
2022-07-13,stem,1.8520833333333335,7,2022
2022-07-14,root,0.8771458333333333,7,2022
2022-07-14,stem,1.8745833333333333,7,2022
2022-07-15,root,0.83375,7,2022
2022-07-15,stem,1.7770000000000001,7,2022
2022-07-16,root,0.7501875,7,2022
2022-07-16,stem,1.6956666666666667,7,2022
2022-07-17,root,0.6924374999999999,7,2022
2022-07-17,stem,1.6544166666666666,7,2022
2022-07-18,root,0.7044791666666667,7,2022
2022-07-18,stem,1.6813333333333333,7,2022
2022-07-19,root,0.7119375,7,2022
2022-07-19,stem,1.65825,7,2022
2022-07-20,root,0.4424166666666667,7,2022
2022-07-20,stem,1.0176666666666667,7,2022
2022-07-21,root,0.5421666666666667,7,2022
2022-07-21,stem,0.98575,7,2022
2022-07-22,root,0.7389583333333334,7,2022
2022-07-22,stem,1.3325833333333335,7,2022
2022-07-23,root,0.5253125,7,2022
2022-07-23,stem,1.1185,7,2022
2022-07-24,root,0.5397083333333333,7,2022
2022-07-24,stem,1.1764999999999999,7,2022
2022-07-25,root,0.5619166666666666,7,2022
2022-07-25,stem,1.2694999999999999,7,2022
2022-07-26,root,0.3615,7,2022
2022-07-26,stem,0.9745,7,2022
2022-07-27,root,0.3567708333333333,7,2022
2022-07-27,stem,1.04525,7,2022
2022-07-28,root,0.32056250000000003,7,2022
2022-07-28,stem,1.04,7,2022
2022-07-29,root,0.17604166666666662,7,2022
2022-07-29,stem,0.7097499999999999,7,2022
2022-07-30,root,0.24741666666666665,7,2022
2022-07-30,stem,0.9325833333333333,7,2022
2022-07-31,root,0.336875,7,2022
2022-07-31,stem,1.2270833333333333,7,2022
2022-08-01,root,0.3488125,8,2022
2022-08-01,stem,1.41175,8,2022
2022-08-02,root,0.335375,8,2022
2022-08-02,stem,1.5134166666666666,8,2022
2022-08-03,root,0.3576875,8,2022
2022-08-03,stem,1.6415833333333332,8,2022
2022-08-04,root,0.3388541666666667,8,2022
2022-08-04,stem,1.6305833333333333,8,2022
2022-08-05,root,0.202375,8,2022
2022-08-05,stem,1.0513333333333335,8,2022
2022-08-06,root,0.5571666666666667,8,2022
2022-08-06,stem,1.145,8,2022
2022-08-07,root,0.6808333333333333,8,2022
2022-08-07,stem,1.0960833333333335,8,2022
2022-08-08,root,0.7135833333333333,8,2022
2022-08-08,stem,1.2414166666666666,8,2022
2022-08-09,root,0.7192083333333333,8,2022
2022-08-09,stem,1.3599166666666667,8,2022
2022-08-10,root,0.6789791666666667,8,2022
2022-08-10,stem,1.3975833333333334,8,2022
2022-08-11,root,0.6213333333333333,8,2022
2022-08-11,stem,1.4394166666666668,8,2022
2022-08-12,root,0.5132916666666666,8,2022
2022-08-12,stem,1.3613333333333333,8,2022
2022-08-13,root,0.40270833333333333,8,2022
2022-08-13,stem,1.2835,8,2022
2022-08-14,root,0.2173125,8,2022
2022-08-14,stem,0.9236666666666666,8,2022
2022-08-15,root,0.178875,8,2022
2022-08-15,stem,0.8726666666666667,8,2022
2022-08-16,root,0.2476875,8,2022
2022-08-16,stem,1.1520833333333333,8,2022
2022-08-17,root,0.2008541666666667,8,2022
2022-08-17,stem,0.9535,8,2022
2022-08-18,root,0.43033333333333335,8,2022
2022-08-18,stem,0.8279166666666666,8,2022
2022-08-19,root,0.50564583333333335,8,2022
2022-08-19,stem,0.73375,8,2022
2022-08-20,root,0.6689375,8,2022
2022-08-20,stem,1.1583333333333332,8,2022
2022-08-21,root,0.7975,8,2022
2022-08-21,stem,1.3544999999999998,8,2022
2022-08-22,root,0.8561666666666666,8,2022
2022-08-22,stem,1.4450833333333333,8,2022
2022-08-23,root,0.8606666666666667,8,2022
2022-08-23,stem,1.4880833333333334,8,2022
2022-08-24,root,0.8352916666666667,8,2022
2022-08-24,stem,1.5225833333333334,8,2022
2022-08-25,root,0.7625,8,2022
2022-08-25,stem,1.5065833333333334,8,2022
2022-08-26,root,0.5676458333333334,8,2022
2022-08-26,stem,1.1023333333333332,8,2022
2022-08-27,root,0.7861874999999999,8,2022
2022-08-27,stem,1.513,8,2022
2022-08-28,root,0.8335,8,2022
2022-08-28,stem,1.5594166666666667,8,2022
2022-08-29,root,0.7947916666666667,8,2022
2022-08-29,stem,1.5834166666666665,8,2022
2022-08-30,root,0.664952380952381,8,2022
2022-08-30,stem,1.419,8,2022
2022-08-31,root,0.5387857142857143,8,2022
2022-08-31,stem,1.1969166666666666,8,2022
2022-09-01,root,0.5186904761904763,9,2022
2022-09-01,stem,1.2808333333333333,9,2022
2022-09-02,root,0.4625238095238095,9,2022
2022-09-02,stem,1.2620833333333334,9,2022
2022-09-03,root,0.3631666666666667,9,2022
2022-09-03,stem,1.0665833333333334,9,2022
2022-09-04,root,0.40364285714285714,9,2022
2022-09-04,stem,1.2185000000000001,9,2022
2022-09-05,root,0.4222857142857143,9,2022
2022-09-05,stem,1.3393333333333333,9,2022
2022-09-06,root,0.38576190476190475,9,2022
2022-09-06,stem,1.1729166666666666,9,2022
2022-09-07,root,0.6818333333333334,9,2022
2022-09-07,stem,1.3206666666666669,9,2022
2022-09-08,root,0.801404761904762,9,2022
2022-09-08,stem,1.72525,9,2022
2022-09-09,root,0.8278095238095238,9,2022
2022-09-09,stem,1.9237499999999998,9,2022
2022-09-10,root,0.8553238095238096,9,2022
2022-09-10,stem,1.8041666666666665,9,2022
2022-09-11,root,0.9100714285714286,9,2022
2022-09-11,stem,1.8618333333333335,9,2022
2022-09-12,root,0.9501904761904763,9,2022
2022-09-12,stem,1.8969166666666668,9,2022
2022-09-13,root,1.0056666666666667,9,2022
2022-09-13,stem,2.0080833333333334,9,2022
2022-09-14,root,0.7870238095238095,9,2022
2022-09-14,stem,1.58075,9,2022
2022-09-15,root,0.6690238095238096,9,2022
2022-09-15,stem,1.3553333333333333,9,2022
2022-09-16,root,0.6770238095238095,9,2022
2022-09-16,stem,1.3668333333333333,9,2022
2022-09-17,root,0.6586904761904762,9,2022
2022-09-17,stem,1.4098333333333333,9,2022
2022-09-18,root,0.6013809523809523,9,2022
2022-09-18,stem,1.3855,9,2022
2022-09-19,root,0.606547619047619,9,2022
2022-09-19,stem,1.4131666666666667,9,2022
2022-09-20,root,0.5016190476190476,9,2022
2022-09-20,stem,1.2741666666666667,9,2022
2022-09-21,root,0.45776190476190476,9,2022
2022-09-21,stem,1.2353333333333332,9,2022
2022-09-22,root,0.4089761904761905,9,2022
2022-09-22,stem,1.2023333333333333,9,2022
2022-09-23,root,0.4018809523809524,9,2022
2022-09-23,stem,1.2546666666666666,9,2022
2022-09-24,root,0.2084047619047619,9,2022
2022-09-24,stem,0.6146666666666667,9,2022
2022-09-25,root,0.2270952380952381,9,2022
2022-09-25,stem,0.56375,9,2022
2022-09-26,root,0.3245,9,2022
2022-09-26,stem,0.9129166666666667,9,2022
2022-09-27,root,0.32516666666666666,9,2022
2022-09-27,stem,0.9105833333333333,9,2022
2022-09-28,root,0.34552380952380957,9,2022
2022-09-28,stem,0.53,9,2022
2022-09-29,root,0.5126904761904761,9,2022
2022-09-29,stem,1.02475,9,2022
2022-09-30,root,0.5432857142857143,9,2022
2022-09-30,stem,1.2223333333333333,9,2022
2022-10-01,root,0.2631428571428571,10,2022
2022-10-01,stem,0.3935,10,2022
2022-10-02,root,0.6820714285714286,10,2022
2022-10-02,stem,1.3881666666666668,10,2022
2022-10-03,root,0.7881190476190476,10,2022
2022-10-03,stem,1.6624166666666667,10,2022
2022-10-04,root,0.8444761904761905,10,2022
2022-10-04,stem,1.7835,10,2022
2022-10-05,root,0.9302619047619047,10,2022
2022-10-05,stem,1.99975,10,2022
2022-10-06,root,0.8641666666666666,10,2022
2022-10-06,stem,1.8213333333333332,10,2022
2022-10-07,root,0.8398809523809524,10,2022
2022-10-07,stem,1.7845833333333334,10,2022
2022-10-08,root,0.4385,10,2022
2022-10-08,stem,0.7773333333333333,10,2022
2022-10-09,root,0.5828571428571429,10,2022
2022-10-09,stem,1.2056666666666667,10,2022
2022-10-10,root,0.8279285714285713,10,2022
2022-10-10,stem,1.8433333333333333,10,2022
2022-10-11,root,0.8012619047619047,10,2022
2022-10-11,stem,1.7473333333333334,10,2022
2022-10-12,root,0.6539047619047619,10,2022
2022-10-12,stem,1.3588333333333333,10,2022
2022-10-13,root,0.6206666666666667,10,2022
2022-10-13,stem,1.3439999999999999,10,2022
2022-10-14,root,0.5366666666666666,10,2022
2022-10-14,stem,1.08125,10,2022
2022-10-15,root,0.5288809523809523,10,2022
2022-10-15,stem,1.0528333333333333,10,2022
2022-10-16,root,0.9034047619047618,10,2022
2022-10-16,stem,2.0216666666666665,10,2022
2022-10-17,root,0.8973333333333333,10,2022
2022-10-17,stem,2.0213333333333336,10,2022
2022-10-18,root,0.8476190476190476,10,2022
2022-10-18,stem,1.8889166666666666,10,2022
2022-10-19,root,0.8486904761904761,10,2022
2022-10-19,stem,1.8626666666666667,10,2022
2022-10-20,root,0.6926666666666667,10,2022
2022-10-20,stem,1.5276666666666667,10,2022
2022-10-21,root,0.2786190476190476,10,2022
2022-10-21,stem,0.3330833333333333,10,2022
2022-10-22,root,0.6157619047619047,10,2022
2022-10-22,stem,1.3094166666666667,10,2022
2022-10-23,root,0.6840714285714286,10,2022
2022-10-23,stem,1.5554999999999999,10,2022
2022-10-24,root,0.2715714285714286,10,2022
2022-10-24,stem,0.33208333333333334,10,2022
2022-10-25,root,0.6067380952380952,10,2022
2022-10-25,stem,1.33425,10,2022
2022-10-26,root,0.6597619047619047,10,2022
2022-10-26,stem,1.4758333333333333,10,2022
2022-10-27,root,0.7587380952380952,10,2022
2022-10-27,stem,1.7623333333333333,10,2022
2022-10-28,root,0.7275,10,2022
2022-10-28,stem,1.729,10,2022
2022-10-29,root,0.7909047619047619,10,2022
2022-10-29,stem,1.8465833333333332,10,2022
2022-10-30,root,0.7691666666666667,10,2022
2022-10-30,stem,1.7911666666666666,10,2022
2022-10-31,root,0.7382619047619048,10,2022
2022-10-31,stem,1.742,10,2022
2022-11-01,root,0.4092142857142857,11,2022
2022-11-01,stem,0.8957499999999999,11,2022
2022-11-02,root,0.427,11,2022
2022-11-02,stem,0.94875,11,2022
2022-11-03,root,0.4470238095238095,11,2022
2022-11-03,stem,0.9884166666666666,11,2022
2022-11-04,root,0.35238095238095235,11,2022
2022-11-04,stem,0.7953333333333332,11,2022
2022-11-05,root,0.383952380952381,11,2022
2022-11-05,stem,0.8754166666666667,11,2022
2022-11-06,root,0.39871428571428574,11,2022
2022-11-06,stem,0.957,11,2022
2022-11-07,root,0.47897619047619044,11,2022
2022-11-07,stem,1.1285833333333333,11,2022
2022-11-08,root,0.5608571428571428,11,2022
2022-11-08,stem,1.3508333333333333,11,2022
2022-11-09,root,0.269,11,2022
2022-11-09,stem,0.5943333333333334,11,2022
2022-11-10,root,0.32185714285714284,11,2022
2022-11-10,stem,0.7085833333333333,11,2022
2022-11-11,root,0.3861904761904762,11,2022
2022-11-11,stem,0.9080833333333334,11,2022
2022-11-12,root,0.37183333333333335,11,2022
2022-11-12,stem,0.8785000000000001,11,2022
2022-11-13,root,0.37035714285714283,11,2022
2022-11-13,stem,0.88975,11,2022
2022-11-14,root,0.19957142857142857,11,2022
2022-11-14,stem,0.40708333333333335,11,2022
2022-11-15,root,0.21185714285714285,11,2022
2022-11-15,stem,0.4868333333333333,11,2022
2022-11-16,root,0.196,11,2022
2022-11-16,stem,0.38008333333333333,11,2022
2022-11-17,root,0.20726190476190476,11,2022
2022-11-17,stem,0.4314166666666666,11,2022
2022-11-18,root,0.18899999999999997,11,2022
2022-11-18,stem,0.3281666666666666,11,2022
2022-11-19,root,0.15209583333333335,11,2022
2022-11-19,stem,0.3294166666666667,11,2022
2022-11-20,root,0.16047916666666667,11,2022
2022-11-20,stem,0.3264166666666667,11,2022
2022-11-21,root,0.1449125,11,2022
2022-11-21,stem,0.31400000000000006,11,2022
2022-11-22,root,0.13595833333333335,11,2022
2022-11-22,stem,0.2353333333333333,11,2022
2022-11-23,root,0.12845833333333334,11,2022
2022-11-23,stem,0.2404166666666666,11,2022
2022-11-24,root,0.10539583333333334,11,2022
2022-11-24,stem,0.1955833333333333,11,2022
2022-11-25,root,0.13083333333333333,11,2022
2022-11-25,stem,0.26583333333333337,11,2022
2022-11-26,root,0.13781249999999998,11,2022
2022-11-26,stem,0.26825,11,2022
2022-11-27,root,0.12918749999999998,11,2022
2022-11-27,stem,0.2686666666666666,11,2022
2022-11-28,root,0.12733333333333335,11,2022
2022-11-28,stem,0.2941666666666667,11,2022
2022-11-29,root,0.09627083333333335,11,2022
2022-11-29,stem,0.17875000000000005,11,2022
2022-11-30,root,0.09510416666666666,11,2022
2022-11-30,stem,0.20425000000000001,11,2022
2022-12-01,root,0.09389583333333332,12,2022
2022-12-01,stem,0.20125000000000004,12,2022
2022-12-02,root,0.08374999999999999,12,2022
2022-12-02,stem,0.17075,12,2022
2022-12-03,root,0.0749375,12,2022
2022-12-03,stem,0.22933333333333333,12,2022
2022-12-04,root,0.08470833333333333,12,2022
2022-12-04,stem,0.24049999999999994,12,2022
2022-12-05,root,0.0708958333333333,12,2022
2022-12-05,stem,0.16775,12,2022
2022-12-06,root,0.06493750000000002,12,2022
2022-12-06,stem,0.17575000000000005,12,2022
2022-12-07,root,0.06368750000000001,12,2022
2022-12-07,stem,0.15158333333333335,12,2022
2022-12-08,root,0.062270833333333345,12,2022
2022-12-08,stem,0.16841666666666666,12,2022
2022-12-09,root,0.06368750000000001,12,2022
2022-12-09,stem,0.17475000000000002,12,2022
2022-12-10,root,0.05135416666666666,12,2022
2022-12-10,stem,0.087,12,2022
2022-12-11,root,0.04335416666666666,12,2022
2022-12-11,stem,0.09566666666666665,12,2022
2022-12-12,root,0.04183333333333332,12,2022
2022-12-12,stem,0.06341666666666665,12,2022
2022-12-13,root,0.03135416666666667,12,2022
2022-12-13,stem,0.01666666666666665,12,2022
2022-12-14,root,0.05539583333333333,12,2022
2022-12-14,stem,0.11424999999999996,12,2022
2022-12-15,root,0.036312499999999984,12,2022
2022-12-15,stem,0.11166666666666669,12,2022
2022-12-16,root,0.04162500000000002,12,2022
2022-12-16,stem,0.0908333333333333,12,2022
2022-12-17,root,0.032999999999999995,12,2022
2022-12-17,stem,0.08083333333333331,12,2022
2022-12-18,root,0.03814583333333332,12,2022
2022-12-18,stem,0.09508333333333335,12,2022
2022-12-19,root,0.03254166666666669,12,2022
2022-12-19,stem,0.12274999999999997,12,2022
2022-12-20,root,0.03264583333333334,12,2022
2022-12-20,stem,0.12016666666666667,12,2022
2022-12-21,root,0.032749999999999974,12,2022
2022-12-21,stem,0.11700000000000002,12,2022
2022-12-22,root,0.027864583333333356,12,2022
2022-12-22,stem,0.11133333333333334,12,2022
2022-12-23,root,0.02504166666666665,12,2022
2022-12-23,stem,0.05266666666666665,12,2022
2022-12-24,root,0.018104166666666678,12,2022
2022-12-24,stem,0.06208333333333331,12,2022
2022-12-25,root,0.01112499999999999,12,2022
2022-12-25,stem,0.09183333333333335,12,2022
2022-12-26,root,0.015791666666666676,12,2022
2022-12-26,stem,0.10024999999999998,12,2022
2022-12-27,root,0.024541666666666663,12,2022
2022-12-27,stem,0.087,12,2022
2022-12-28,root,0.026416666666666665,12,2022
2022-12-28,stem,0.09233333333333332,12,2022
2022-12-29,root,0.02727083333333332,12,2022
2022-12-29,stem,0.09966666666666665,12,2022
2022-12-30,root,0.03847916666666666,12,2022
2022-12-30,stem,0.07691666666666666,12,2022
2022-12-31,root,0.01695833333333333,12,2022
2022-12-31,stem,0.066,12,2022
2023-01-01,root,0.021104166666666663,1,2023
2023-01-01,stem,0.10733333333333336,1,2023
2023-01-02,root,0.034749999999999996,1,2023
2023-01-02,stem,0.12766666666666665,1,2023
2023-01-03,root,0.039395833333333345,1,2023
2023-01-03,stem,0.08758333333333329,1,2023
2023-01-04,root,0.03804166666666667,1,2023
2023-01-04,stem,0.07841666666666663,1,2023
