date,depth,SWP
2023-11-02,-0.5,-8.192303958333333
2023-11-02,-0.8,-1
2023-11-02,-1.5,-1
2023-11-03,-0.15,-33.60780573611111
2023-11-03,-0.5,-7.618829236111111
2023-11-03,-0.8,-1
2023-11-03,-1.5,-1
2023-11-04,-0.15,-37.762377037037034
2023-11-04,-0.5,-7.99633125
2023-11-04,-0.8,-1
2023-11-04,-1.5,-1
2023-11-05,-0.15,-38.95313296296296
2023-11-05,-0.5,-8.917772708333333
2023-11-05,-0.8,-1
2023-11-05,-1.5,-1
2023-11-06,-0.15,-35.285186018518516
2023-11-06,-0.5,-8.591745416666667
2023-11-06,-0.8,-1
2023-11-06,-1.5,-1
2023-11-07,-0.15,-39.53595578703704
2023-11-07,-0.5,-9.31465486111111
2023-11-07,-0.8,-1
2023-11-07,-1.5,-1
2023-11-08,-0.15,-42.325928796296296
2023-11-08,-0.5,-10.939438125
2023-11-08,-0.8,-1
2023-11-08,-1.5,-1
2023-11-09,-0.15,-44.82440828703704
2023-11-09,-0.5,-12.044797708333332
2023-11-09,-0.8,-1
2023-11-09,-1.5,-1
2023-11-10,-0.15,-46.63534671296296
2023-11-10,-0.5,-12.608831666666667
2023-11-10,-0.8,-1
2023-11-10,-1.5,-1
2023-11-11,-0.15,-47.944354537037036
2023-11-11,-0.5,-13.359064930555556
2023-11-11,-0.8,-1
2023-11-11,-1.5,-1
2023-11-12,-0.15,-49.03808912037037
2023-11-12,-0.5,-14.378645555555556
2023-11-12,-0.8,-1
2023-11-12,-1.5,-1
2023-11-13,-0.15,-38.619938115740744
2023-11-13,-0.5,-15.003018958333334
2023-11-13,-0.8,-1
2023-11-13,-1.5,-1
2023-11-14,-0.15,-23.559158324074076
2023-11-14,-0.5,-9.016596006944445
2023-11-14,-0.8,-1
2023-11-14,-1.5,-1
2023-11-15,-0.15,-21.6909685
2023-11-15,-0.5,-1
2023-11-15,-0.8,-1
2023-11-15,-1.5,-1
2023-11-16,-0.15,-31.686304953703704
2023-11-16,-0.5,-1
2023-11-16,-0.8,-1
2023-11-16,-1.5,-1
2023-11-17,-0.15,-36.63277592592593
2023-11-17,-0.5,-1.8062706736111112
2023-11-17,-0.8,-1
2023-11-17,-1.5,-1
2023-11-18,-0.15,-39.72877666666667
2023-11-18,-0.5,-5.117552673611111
2023-11-18,-0.8,-1
2023-11-18,-1.5,-1
2023-11-19,-0.15,-27.686214310185186
2023-11-19,-0.5,-3.6052191944444445
2023-11-19,-0.8,-1
2023-11-19,-1.5,-1
2023-11-20,-0.15,-24.364895152777777
2023-11-20,-0.5,-1
2023-11-20,-0.8,-1
2023-11-20,-1.5,-1
2023-11-21,-0.15,-31.60262828703704
2023-11-21,-0.5,-1
2023-11-21,-0.8,-1
2023-11-21,-1.5,-1
2023-11-22,-0.15,-35.802421851851854
2023-11-22,-0.5,-1
2023-11-22,-0.8,-1
2023-11-22,-1.5,-1
2023-11-23,-0.15,-38.833955
2023-11-23,-0.5,-1.0302855347222222
2023-11-23,-0.8,-1
2023-11-23,-1.5,-1
2023-11-24,-0.15,-41.34273435185185
2023-11-24,-0.5,-1.7829025347222223
2023-11-24,-0.8,-1
2023-11-24,-1.5,-1
2023-11-25,-0.15,-43.380021481481485
2023-11-25,-0.5,-3.1547537569444444
2023-11-25,-0.8,-1
2023-11-25,-1.5,-1
2023-11-26,-0.15,-44.91064333333333
2023-11-26,-0.5,-6.067708055555555
2023-11-26,-0.8,-1
2023-11-26,-1.5,-1
2023-11-27,-0.15,-46.11342853873239
2023-11-27,-0.5,-6.913199166666667
2023-11-27,-0.8,-1
2023-11-27,-1.5,-1
2023-11-28,-0.15,-47.0319875462963
2023-11-28,-0.5,-7.510635208333333
2023-11-28,-0.8,-1
2023-11-28,-1.5,-1
2023-11-29,-0.15,-48.18917379018169
2023-11-29,-0.5,-8.6255375
2023-11-29,-0.8,-1
2023-11-29,-1.5,-1
2023-11-30,-0.15,-49.10947401604069
2023-11-30,-0.5,-9.31605298611111
2023-11-30,-0.8,-1
2023-11-30,-1.5,-1
2023-12-01,-0.15,-50.001585974178404
2023-12-01,-0.5,-10.024085
2023-12-01,-0.8,-1
2023-12-01,-1.5,-1
2023-12-02,-0.15,-50.72732532407407
2023-12-02,-0.5,-10.867380562500001
2023-12-02,-0.8,-1
2023-12-02,-1.5,-1
2023-12-03,-0.15,-51.432932681272824
2023-12-03,-0.5,-11.855495902777779
2023-12-03,-0.8,-1
2023-12-03,-1.5,-1
2023-12-04,-0.15,-52.04809125
2023-12-04,-0.5,-13.356654708333334
2023-12-04,-0.8,-1
2023-12-04,-1.5,-1
2023-12-05,-0.15,-52.52843339774557
2023-12-05,-0.5,-14.245261027777778
2023-12-05,-0.8,-1
2023-12-05,-1.5,-1
2023-12-06,-0.15,-52.9679299537037
2023-12-06,-0.5,-14.77949867361111
2023-12-06,-0.8,-1
2023-12-06,-1.5,-1
2023-12-07,-0.15,-53.32282564814815
2023-12-07,-0.5,-15.385142048611112
2023-12-07,-0.8,-1
2023-12-07,-1.5,-1
2023-12-08,-0.15,-53.51987777777778
2023-12-08,-0.5,-15.841174118055557
2023-12-08,-0.8,-1
2023-12-08,-1.5,-1
2023-12-09,-0.15,-53.73996569444445
2023-12-09,-0.5,-16.458311819444447
2023-12-09,-0.8,-1
2023-12-09,-1.5,-1
2023-12-10,-0.15,-53.89633175925926
2023-12-10,-0.5,-16.990226791666668
2023-12-10,-0.8,-1
2023-12-10,-1.5,-1
2023-12-11,-0.15,-47.74821201851852
2023-12-11,-0.5,-17.350355999999998
2023-12-11,-0.8,-1
2023-12-11,-1.5,-1
2023-12-12,-0.15,-38.78264155092592
2023-12-12,-0.5,-17.34718558333333
2023-12-12,-0.8,-1
2023-12-12,-1.5,-1
2023-12-13,-0.15,-35.207695208333334
2023-12-13,-0.5,-14.045195972222222
2023-12-13,-0.8,-1
2023-12-13,-1.5,-1
2023-12-14,-0.15,-36.65583513888889
2023-12-14,-0.5,-5.431461395833334
2023-12-14,-0.8,-1
2023-12-14,-1.5,-1
2023-12-15,-0.15,-40.23453861111111
2023-12-15,-0.5,-6.360348125
2023-12-15,-0.8,-1
2023-12-15,-1.5,-1
2023-12-16,-0.15,-42.270284930555555
2023-12-16,-0.5,-7.374464097222222
2023-12-16,-0.8,-1
2023-12-16,-1.5,-1
2023-12-17,-0.15,-43.50696673611111
2023-12-17,-0.5,-8.525391666666666
2023-12-17,-0.8,-1
2023-12-17,-1.5,-1
2023-12-18,-0.15,-44.50921291666667
2023-12-18,-0.5,-9.894060277777777
2023-12-18,-0.8,-1
2023-12-18,-1.5,-1
2023-12-19,-0.15,-45.39448055555555
2023-12-19,-0.5,-10.672431388888889
2023-12-19,-0.8,-1
2023-12-19,-1.5,-1
2023-12-20,-0.15,-45.99085486111111
2023-12-20,-0.5,-11.228576944444445
2023-12-20,-0.8,-1
2023-12-20,-1.5,-1
2023-12-21,-0.15,-46.70668333333333
2023-12-21,-0.5,-11.895909583333333
2023-12-21,-0.8,-1
2023-12-21,-1.5,-1
2023-12-22,-0.15,-43.029988402777775
2023-12-22,-0.5,-12.342072152777778
2023-12-22,-0.8,-1
2023-12-22,-1.5,-1
2023-12-23,-0.15,-43.34799805555556
2023-12-23,-0.5,-12.791061597222223
2023-12-23,-0.8,-1
2023-12-23,-1.5,-1
2023-12-24,-0.15,-44.298922777777776
2023-12-24,-0.5,-13.170802708333333
2023-12-24,-0.8,-1
2023-12-24,-1.5,-1
2023-12-25,-0.15,-39.33112527777778
2023-12-25,-0.5,-13.566723055555556
2023-12-25,-0.8,-1
2023-12-25,-1.5,-1
2023-12-26,-0.15,-38.581746180555555
2023-12-26,-0.5,-13.497770486111111
2023-12-26,-0.8,-1
2023-12-26,-1.5,-1
2023-12-27,-0.15,-41.637159375
2023-12-27,-0.5,-13.34550861111111
2023-12-27,-0.8,-1
2023-12-27,-1.5,-1
2023-12-28,-0.15,-42.46337923611111
2023-12-28,-0.5,-13.374301319444445
2023-12-28,-0.8,-1
2023-12-28,-1.5,-1
2023-12-29,-0.15,-43.17142916666667
2023-12-29,-0.5,-13.424198541666668
2023-12-29,-0.8,-1
2023-12-29,-1.5,-1
2023-12-30,-0.15,-43.91590236111111
2023-12-30,-0.5,-13.507999513888889
2023-12-30,-0.8,-1
2023-12-30,-1.5,-1
2023-12-31,-0.15,-44.60691298611111
2023-12-31,-0.5,-13.539618819444444
2023-12-31,-0.8,-1
2023-12-31,-1.5,-1
2024-01-01,-0.15,-45.401161458333334
2024-01-01,-0.5,-13.674266041666666
2024-01-01,-0.8,-1
2024-01-01,-1.5,-1
2024-01-02,-0.15,-46.070449374999995
2024-01-02,-0.5,-13.937685
2024-01-02,-0.8,-1
2024-01-02,-1.5,-1
2024-01-03,-0.15,-46.85771
2024-01-03,-0.5,-14.257879097222222
2024-01-03,-0.8,-1
2024-01-03,-1.5,-1
2024-01-04,-0.15,-48.01265590277778
2024-01-04,-0.5,-14.797637222222223
2024-01-04,-0.8,-1
2024-01-04,-1.5,-1
2024-01-05,-0.15,-48.82805097222222
2024-01-05,-0.5,-15.09482513888889
2024-01-05,-0.8,-1
2024-01-05,-1.5,-1
2024-01-06,-0.15,-48.211398287037035
2024-01-06,-0.5,-15.330581319444445
2024-01-06,-0.8,-1
2024-01-06,-1.5,-1
2024-01-07,-0.15,-49.45068027777778
2024-01-07,-0.5,-15.595352291666666
2024-01-07,-0.8,-1
2024-01-07,-1.5,-1
2024-01-08,-0.15,-49.67742375
2024-01-08,-0.5,-15.908933611111111
2024-01-08,-0.8,-1
2024-01-08,-1.5,-1
2024-01-09,-0.15,-50.101034722222224
2024-01-09,-0.5,-16.133128819444444
2024-01-09,-0.8,-1
2024-01-09,-1.5,-1
2024-01-10,-0.15,-50.46895680555556
2024-01-10,-0.5,-16.33402138888889
2024-01-10,-0.8,-1
2024-01-10,-1.5,-1
2024-01-11,-0.15,-50.86494180555556
2024-01-11,-0.5,-16.532193826388887
2024-01-11,-0.8,-1
2024-01-11,-1.5,-1
2024-01-12,-0.15,-51.225504722222226
2024-01-12,-0.5,-16.716265444444446
2024-01-12,-0.8,-1
2024-01-12,-1.5,-1
2024-01-13,-0.15,-51.717816875
2024-01-13,-0.5,-16.853843541666667
2024-01-13,-0.8,-1
2024-01-13,-1.5,-1
2024-01-14,-0.15,-52.06400840277777
2024-01-14,-0.5,-16.959344347222224
2024-01-14,-0.8,-1
2024-01-14,-1.5,-1
2024-01-15,-0.15,-52.401005069444444
2024-01-15,-0.5,-17.473739138888888
2024-01-15,-0.8,-1
2024-01-15,-1.5,-1
2024-01-16,-0.15,-52.81004312500001
2024-01-16,-0.5,-17.944794541666667
2024-01-16,-0.8,-1
2024-01-16,-1.5,-1
2024-01-17,-0.15,-53.19911041666667
2024-01-17,-0.5,-18.138955729166668
2024-01-17,-0.8,-1
2024-01-17,-1.5,-1
2024-01-18,-0.15,-53.50030541666666
2024-01-18,-0.5,-18.407722444444445
2024-01-18,-0.8,-1
2024-01-18,-1.5,-1
2024-01-19,-0.15,-53.68543770833334
2024-01-19,-0.5,-18.71366020138889
2024-01-19,-0.8,-1
2024-01-19,-1.5,-1
2024-01-20,-0.15,-53.556794305555556
2024-01-20,-0.5,-18.75814667361111
2024-01-20,-0.8,-1
2024-01-20,-1.5,-1
2024-01-21,-0.15,-53.36797826388889
2024-01-21,-0.5,-18.750905638888888
2024-01-21,-0.8,-1
2024-01-21,-1.5,-1
2024-01-22,-0.15,-53.31863659722222
2024-01-22,-0.5,-18.698697909722224
2024-01-22,-0.8,-1
2024-01-22,-1.5,-1
2024-01-23,-0.15,-53.45575076388889
2024-01-23,-0.5,-18.75304603472222
2024-01-23,-0.8,-1
2024-01-23,-1.5,-1
2024-01-24,-0.15,-53.09418145833334
2024-01-24,-0.5,-18.77041461111111
2024-01-24,-0.8,-1
2024-01-24,-1.5,-1
2024-01-25,-0.15,-33.88459263888889
2024-01-25,-0.5,-18.38605829861111
2024-01-25,-0.8,-1
2024-01-25,-1.5,-1
2024-01-26,-0.15,-34.381667569444446
2024-01-26,-0.5,-11.319848888888888
2024-01-26,-0.8,-1
2024-01-26,-1.5,-1
2024-01-27,-0.15,-34.77076229166667
2024-01-27,-0.5,-4.978454013888889
2024-01-27,-0.8,-1
2024-01-27,-1.5,-1
2024-01-28,-0.15,-38.38020138888889
2024-01-28,-0.5,-5.571277923611111
2024-01-28,-0.8,-1
2024-01-28,-1.5,-1
2024-01-29,-0.15,-40.60532958333333
2024-01-29,-0.5,-6.8418975
2024-01-29,-0.8,-1
2024-01-29,-1.5,-1
2024-01-30,-0.15,-42.467060763888895
2024-01-30,-0.5,-7.6654325
2024-01-30,-0.8,-1
2024-01-30,-1.5,-1
2024-01-31,-0.15,-43.756213402777774
2024-01-31,-0.5,-8.838491736111111
2024-01-31,-0.8,-1
2024-01-31,-1.5,-1
2024-02-01,-0.15,-44.44989722222222
2024-02-01,-0.5,-9.793888333333333
2024-02-01,-0.8,-1
2024-02-01,-1.5,-1
2024-02-02,-0.15,-45.20762243055556
2024-02-02,-0.5,-10.612484305555556
2024-02-02,-0.8,-1
2024-02-02,-1.5,-1
2024-02-03,-0.15,-45.98432972222222
2024-02-03,-0.5,-11.680319097222222
2024-02-03,-0.8,-1
2024-02-03,-1.5,-1
2024-02-04,-0.15,-46.10831840277778
2024-02-04,-0.5,-12.260274930555555
2024-02-04,-0.8,-1
2024-02-04,-1.5,-1
2024-02-05,-0.15,-45.66044284722222
2024-02-05,-0.5,-12.602844375
2024-02-05,-0.8,-1
2024-02-05,-1.5,-1
2024-02-06,-0.15,-45.013800555555555
2024-02-06,-0.5,-12.79933625
2024-02-06,-0.8,-1
2024-02-06,-1.5,-1
2024-02-07,-0.15,-44.81467423611111
2024-02-07,-0.5,-12.853552013888889
2024-02-07,-0.8,-1
2024-02-07,-1.5,-1
2024-02-08,-0.15,-44.862263541666664
2024-02-08,-0.5,-12.860268194444444
2024-02-08,-0.8,-1
2024-02-08,-1.5,-1
2024-02-09,-0.15,-42.678812083333334
2024-02-09,-0.5,-12.824746736111111
2024-02-09,-0.8,-1
2024-02-09,-1.5,-1
2024-02-10,-0.15,-38.97925534722222
2024-02-10,-0.5,-11.715082222222222
2024-02-10,-0.8,-1
2024-02-10,-1.5,-1
2024-02-11,-0.15,-38.01067388888889
2024-02-11,-0.5,-8.417458055555556
2024-02-11,-0.8,-1
2024-02-11,-1.5,-1
2024-02-12,-0.15,-40.022329166666665
2024-02-12,-0.5,-7.3258415277777775
2024-02-12,-0.8,-1
2024-02-12,-1.5,-1
2024-02-13,-0.15,-41.625969097222224
2024-02-13,-0.5,-8.085105138888888
2024-02-13,-0.8,-1
2024-02-13,-1.5,-1
2024-02-14,-0.15,-42.95360090277778
2024-02-14,-0.5,-8.925026666666668
2024-02-14,-0.8,-1
2024-02-14,-1.5,-1
2024-02-15,-0.15,-43.72535638888889
2024-02-15,-0.5,-9.834957222222222
2024-02-15,-0.8,-1
2024-02-15,-1.5,-1
2024-02-16,-0.15,-40.321375555555555
2024-02-16,-0.5,-10.347017708333333
2024-02-16,-0.8,-1
2024-02-16,-1.5,-1
2024-02-17,-0.15,-36.426603472222226
2024-02-17,-0.5,-9.337124444444445
2024-02-17,-0.8,-1
2024-02-17,-1.5,-1
2024-02-18,-0.15,-34.88269020833334
2024-02-18,-0.5,-6.023533347222222
2024-02-18,-0.8,-1
2024-02-18,-1.5,-1
2024-02-19,-0.15,-36.467647291666665
2024-02-19,-0.5,-3.251887923611111
2024-02-19,-0.8,-1
2024-02-19,-1.5,-1
2024-02-20,-0.15,-39.13046680555556
2024-02-20,-0.5,-4.2062134375
2024-02-20,-0.8,-1
2024-02-20,-1.5,-1
2024-02-21,-0.15,-40.493201319444445
2024-02-21,-0.5,-6.201056041666667
2024-02-21,-0.8,-1
2024-02-21,-1.5,-1
2024-02-22,-0.15,-40.99214465277778
2024-02-22,-0.5,-6.4333270138888885
2024-02-22,-0.8,-1
2024-02-22,-1.5,-1
2024-02-23,-0.15,-39.90596020833333
2024-02-23,-0.5,-5.564525805555555
2024-02-23,-0.8,-1
2024-02-23,-1.5,-1
2024-02-24,-0.15,-40.93702916666667
2024-02-24,-0.5,-6.134520472222222
2024-02-24,-0.8,-1
2024-02-24,-1.5,-1
2024-02-25,-0.15,-42.14872798611111
2024-02-25,-0.5,-6.873183819444445
2024-02-25,-0.8,-1
2024-02-25,-1.5,-1
2024-02-26,-0.15,-43.19318666666667
2024-02-26,-0.5,-7.619475
2024-02-26,-0.8,-1
2024-02-26,-1.5,-1
2024-02-27,-0.15,-44.25060201388889
2024-02-27,-0.5,-8.943403819444445
2024-02-27,-0.8,-1
2024-02-27,-1.5,-1
2024-02-28,-0.15,-45.18198972222222
2024-02-28,-0.5,-9.999001944444444
2024-02-28,-0.8,-1
2024-02-28,-1.5,-1
2024-02-29,-0.15,-45.26194138888889
2024-02-29,-0.5,-11.043699583333334
2024-02-29,-0.8,-1
2024-02-29,-1.5,-1
2024-03-01,-0.15,-44.403600069444444
2024-03-01,-0.5,-11.739081944444445
2024-03-01,-0.8,-1
2024-03-01,-1.5,-1
2024-03-02,-0.15,-44.370805833333335
2024-03-02,-0.5,-11.99710125
2024-03-02,-0.8,-1
2024-03-02,-1.5,-1
2024-03-03,-0.15,-44.116048194444446
2024-03-03,-0.5,-12.100037777777779
2024-03-03,-0.8,-1
2024-03-03,-1.5,-1
2024-03-04,-0.15,-44.055045625000005
2024-03-04,-0.5,-12.317575277777777
2024-03-04,-0.8,-1
2024-03-04,-1.5,-1
2024-03-05,-0.15,-43.908516666666664
2024-03-05,-0.5,-12.552844861111112
2024-03-05,-0.8,-1
2024-03-05,-1.5,-1
2024-03-06,-0.15,-44.40056159722222
2024-03-06,-0.5,-12.798091597222223
2024-03-06,-0.8,-1
2024-03-06,-1.5,-1
2024-03-07,-0.15,-44.812576319444446
2024-03-07,-0.5,-13.028375486111111
2024-03-07,-0.8,-1
2024-03-07,-1.5,-1
2024-03-08,-0.15,-45.154725694444444
2024-03-08,-0.5,-13.262169513888889
2024-03-08,-0.8,-1
2024-03-08,-1.5,-1
2024-03-09,-0.15,-46.25727868055556
2024-03-09,-0.5,-13.511122569444444
2024-03-09,-0.8,-1
2024-03-09,-1.5,-1
2024-03-10,-0.15,-47.315618541666666
2024-03-10,-0.5,-13.89359638888889
2024-03-10,-0.8,-1
2024-03-10,-1.5,-1
2024-03-11,-0.15,-47.39327152777778
2024-03-11,-0.5,-14.483376666666667
2024-03-11,-0.8,-1
2024-03-11,-1.5,-1
2024-03-12,-0.15,-47.639723472222215
2024-03-12,-0.5,-15.076971736111112
2024-03-12,-0.8,-1
2024-03-12,-1.5,-1
2024-03-13,-0.15,-47.28716
2024-03-13,-0.5,-15.374432291666666
2024-03-13,-0.8,-1
2024-03-13,-1.5,-1
2024-03-14,-0.15,-43.17842375
2024-03-14,-0.5,-15.676116736111112
2024-03-14,-0.8,-1
2024-03-14,-1.5,-1
2024-03-15,-0.15,-33.87739234027778
2024-03-15,-0.5,-16.029055486111112
2024-03-15,-0.8,-1
2024-03-15,-1.5,-1
2024-03-16,-0.15,-28.82531175
2024-03-16,-0.5,-15.957140486111111
2024-03-16,-0.8,-1
2024-03-16,-1.5,-1
2024-03-17,-0.15,-28.658002395833332
2024-03-17,-0.5,-14.822999444444445
2024-03-17,-0.8,-1
2024-03-17,-1.5,-1
2024-03-18,-0.15,-27.879790680555555
2024-03-18,-0.5,-13.413247430555556
2024-03-18,-0.8,-1
2024-03-18,-1.5,-1
2024-03-19,-0.15,-27.425208756944446
2024-03-19,-0.5,-10.927041805555556
2024-03-19,-0.8,-1
2024-03-19,-1.5,-1
2024-03-20,-0.15,-29.63534707638889
2024-03-20,-0.5,-8.515064375
2024-03-20,-0.8,-1
2024-03-20,-1.5,-1
2024-03-21,-0.15,-28.03074984722222
2024-03-21,-0.5,-5.538270659722222
2024-03-21,-0.8,-1
2024-03-21,-1.5,-1
2024-03-22,-0.15,-26.848451430555553
2024-03-22,-0.5,-1.001962826388889
2024-03-22,-0.8,-1
2024-03-22,-1.5,-1
2024-03-23,-0.15,-31.0550313125
2024-03-23,-0.5,-1
2024-03-23,-0.8,-1
2024-03-23,-1.5,-1
2024-03-24,-0.15,-34.95782798611111
2024-03-24,-0.5,-1
2024-03-24,-0.8,-1
2024-03-24,-1.5,-1
2024-03-25,-0.15,-38.25804729166667
2024-03-25,-0.5,-1.1233506111111111
2024-03-25,-0.8,-1
2024-03-25,-1.5,-1
2024-03-26,-0.15,-40.33451375
2024-03-26,-0.5,-2.0693267708333334
2024-03-26,-0.8,-1
2024-03-26,-1.5,-1
2024-03-27,-0.15,-33.40333585416667
2024-03-27,-0.5,-2.7320780625
2024-03-27,-0.8,-1
2024-03-27,-1.5,-1
2024-03-28,-0.15,-32.341369881944445
2024-03-28,-0.5,-2.0124217222222223
2024-03-28,-0.8,-1
2024-03-28,-1.5,-1
2024-03-29,-0.15,-32.41751547222222
2024-03-29,-0.5,-2.632720902777778
2024-03-29,-0.8,-1
2024-03-29,-1.5,-1
2024-03-30,-0.15,-26.89051566666667
2024-03-30,-0.5,-1.0059963888888888
2024-03-30,-0.8,-1
2024-03-30,-1.5,-1
2024-03-31,-0.15,-24.60247451388889
2024-03-31,-0.5,-1
2024-03-31,-0.8,-1
2024-03-31,-1.5,-1
2024-04-01,-0.15,-12.420726437499999
2024-04-01,-0.5,-1
2024-04-01,-0.8,-1
2024-04-01,-1.5,-1
2024-04-02,-0.15,-23.724449375
2024-04-02,-0.5,-1
2024-04-02,-0.8,-1
2024-04-02,-1.5,-1
2024-04-03,-0.15,-27.764845555555556
2024-04-03,-0.5,-1
2024-04-03,-0.8,-1
2024-04-03,-1.5,-1
2024-04-04,-0.15,-30.673308958333337
2024-04-04,-0.5,-1
2024-04-04,-0.8,-1
2024-04-04,-1.5,-1
2024-04-05,-0.15,-32.56152041666667
2024-04-05,-0.5,-1
2024-04-05,-0.8,-1
2024-04-05,-1.5,-1
2024-04-06,-0.15,-34.52008673611111
2024-04-06,-0.5,-1
2024-04-06,-0.8,-1
2024-04-06,-1.5,-1
2024-04-07,-0.15,-38.57091861111111
2024-04-07,-0.5,-1
2024-04-07,-0.8,-1
2024-04-07,-1.5,-1
2024-04-08,-0.15,-41.47645777777778
2024-04-08,-0.5,-1.587408076388889
2024-04-08,-0.8,-1
2024-04-09,-0.15,-43.65274013888889
2024-04-09,-0.5,-3.936201625
2024-04-09,-0.8,-1
2024-04-09,-1.5,-1
2024-04-10,-0.15,-45.09617708333333
2024-04-10,-0.5,-6.972950763888889
2024-04-10,-0.8,-1
2024-04-11,-0.15,-45.91058798611111
2024-04-11,-0.5,-8.212957222222222
2024-04-11,-0.8,-1
2024-04-11,-1.5,-1
2024-04-12,-0.15,-46.923966875000005
2024-04-12,-0.5,-9.058610277777777
2024-04-12,-0.8,-1
2024-04-12,-1.5,-1
2024-04-13,-0.15,-48.52101673611111
2024-04-13,-0.5,-9.947130625
2024-04-13,-0.8,-1
2024-04-14,-0.15,-50.40566972222222
2024-04-14,-0.5,-11.036997569444445
2024-04-14,-0.8,-1
2024-04-15,-0.15,-52.58568076388889
2024-04-15,-0.5,-11.988508611111111
2024-04-15,-0.8,-1
2024-04-16,-0.15,-54.04688027777778
2024-04-16,-0.5,-13.067099465277778
2024-04-16,-0.8,-1
2024-04-17,-0.15,-54.477220833333334
2024-04-17,-0.5,-14.0311009375
2024-04-17,-0.8,-1
2024-04-18,-0.15,-55.40213958333334
2024-04-18,-0.5,-15.00909971527778
2024-04-18,-0.8,-1
2024-04-19,-0.15,-55.91593284722222
2024-04-19,-0.5,-15.840507673611112
2024-04-19,-0.8,-1
2024-04-20,-0.15,-55.98940944444445
2024-04-20,-0.5,-16.696105361111112
2024-04-20,-0.8,-1
2024-04-21,-0.15,-56.21597340277778
2024-04-21,-0.5,-17.44821479166667
2024-04-21,-0.8,-1
2024-04-22,-0.15,-56.55210375
2024-04-22,-0.5,-17.999626694444444
2024-04-22,-0.8,-1
2024-04-23,-0.15,-57.00939652777778
2024-04-23,-0.5,-18.588212458333334
2024-04-23,-0.8,-1
2024-04-24,-0.15,-57.312441041666666
2024-04-24,-0.5,-18.9978821875
2024-04-24,-0.8,-1
2024-04-25,-0.15,-57.44976861111111
2024-04-25,-0.5,-19.326045833333332
2024-04-25,-0.8,-1
2024-04-26,-0.15,-57.598091736111115
2024-04-26,-0.5,-19.632580145833334
2024-04-26,-0.8,-1
2024-04-27,-0.15,-53.73598784722222
2024-04-27,-0.5,-19.97672757638889
2024-04-27,-0.8,-1
2024-04-28,-0.15,-35.1189695
2024-04-28,-0.5,-19.108947520833333
2024-04-28,-0.8,-1
2024-04-28,-1.5,-1
2024-04-29,-0.15,-40.73032708333333
2024-04-29,-0.5,-16.68656929861111
2024-04-29,-0.8,-1
2024-04-29,-1.5,-1
2024-04-30,-0.15,-45.39540256944444
2024-04-30,-0.5,-16.741345604166668
2024-04-30,-0.8,-1
2024-04-30,-1.5,-1
2024-05-01,-0.15,-48.36727743055556
2024-05-01,-0.5,-16.75659977777778
2024-05-01,-0.8,-1
2024-05-01,-1.5,-1
2024-05-02,-0.15,-50.224756111111105
2024-05-02,-0.5,-16.933701041666666
2024-05-02,-0.8,-1
2024-05-02,-1.5,-1
2024-05-03,-0.15,-51.952140347222226
2024-05-03,-0.5,-17.34225976388889
2024-05-03,-0.8,-1
2024-05-03,-1.5,-1
2024-05-04,-0.15,-53.34563847222222
2024-05-04,-0.5,-17.64889051388889
2024-05-04,-0.8,-1
2024-05-04,-1.5,-1
2024-05-05,-0.15,-55.255814375
2024-05-05,-0.5,-17.9852416875
2024-05-05,-0.8,-1
2024-05-05,-1.5,-1
2024-05-06,-0.15,-57.06994319444445
2024-05-06,-0.5,-18.314145645833335
2024-05-06,-0.8,-1
2024-05-06,-1.5,-1
2024-05-07,-0.15,-58.24506034722222
2024-05-07,-0.5,-18.619435701388888
2024-05-07,-0.8,-1
2024-05-07,-1.5,-1
2024-05-08,-0.15,-58.65489791666667
2024-05-08,-0.5,-18.979484236111112
2024-05-08,-0.8,-1
2024-05-09,-0.15,-59.831112708333336
2024-05-09,-0.5,-19.222454125
2024-05-09,-0.8,-1
2024-05-09,-1.5,-1
2024-05-10,-0.15,-62.58075513888889
2024-05-10,-0.5,-19.663372111111112
2024-05-10,-0.8,-1
2024-05-10,-1.5,-1
2024-05-11,-0.15,-66.64855958333334
2024-05-11,-0.5,-20.28672995138889
2024-05-11,-0.8,-1.0718466296296296
2024-05-11,-1.5,-1
2024-05-12,-0.15,-70.20668263888889
2024-05-12,-0.5,-20.83290160416667
2024-05-12,-0.8,-1.6566476064814815
2024-05-12,-1.5,-1
2024-05-13,-0.15,-69.78862555555556
2024-05-13,-0.5,-21.139478493055556
2024-05-13,-0.8,-1.9650204722222222
2024-05-13,-1.5,-1
2024-05-14,-0.15,-70.03457625
2024-05-14,-0.5,-21.69984498611111
2024-05-14,-0.8,-2.0377118564814816
2024-05-14,-1.5,-1
2024-05-15,-0.15,-71.68007638888889
2024-05-15,-0.5,-23.049407055555555
2024-05-15,-0.8,-2.2698822962962963
2024-05-15,-1.5,-1
2024-05-16,-0.15,-68.89412915972223
2024-05-16,-0.5,-24.4740514375
2024-05-16,-0.8,-3.575620856481482
2024-05-17,-0.15,-56.39335569444445
2024-05-17,-0.5,-25.107064895833336
2024-05-17,-0.8,-4.235463106481482
2024-05-18,-0.15,-64.86783631944445
2024-05-18,-0.5,-25.928614541666665
2024-05-18,-0.8,-4.5209387870370374
2024-05-19,-0.15,-70.4052667361111
2024-05-19,-0.5,-27.10953743055556
2024-05-19,-0.8,-4.732301976851852
2024-05-20,-0.15,-75.04347534722223
