date,depth,messvar_name,SWP
2023-07-25,-0.5,Bodenwasserpotential_50cm_2,-7.804139055555556
2023-07-25,-0.8,Bodenwasserpotential_80cm_1,-27.655783055555556
2023-07-25,-0.8,Bodenwasserpotential_80cm_2,-2.665125805555556
2023-07-25,-0.8,Bodenwasserpotential_80cm_3,-2.4161974861111113
2023-07-25,-1.5,Bodenwasserpotential_150cm_3,-1
2023-07-26,-0.15,Bodenwasserpotential_15cm_1,-76.64834180555556
2023-07-26,-0.15,Bodenwasserpotential_15cm_2,-72.57646458333333
2023-07-26,-0.15,Bodenwasserpotential_15cm_3,-96.72033666666667
2023-07-26,-0.15,PsiSoil15_kPa_Avg,-66.56815868055556
2023-07-26,-0.45,PsiSoil45_kPa_Avg,-27.860579583333333
2023-07-26,-0.5,Bodenwasserpotential_50cm_1,-54.978748333333336
2023-07-26,-0.5,Bodenwasserpotential_50cm_2,-7.708567888888889
2023-07-26,-0.8,Bodenwasserpotential_80cm_1,-28.820951944444445
2023-07-26,-0.8,Bodenwasserpotential_80cm_2,-2.5390535416666666
2023-07-26,-0.8,Bodenwasserpotential_80cm_3,-11.72581426388889
2023-07-26,-1.5,Bodenwasserpotential_150cm_3,-1
2023-07-27,-0.15,Bodenwasserpotential_15cm_1,-75.90711633802817
2023-07-27,-0.15,Bodenwasserpotential_15cm_2,-73.34948183098592
2023-07-27,-0.15,Bodenwasserpotential_15cm_3,-103.56184647887324
2023-07-27,-0.15,PsiSoil15_kPa_Avg,-68.17621798611111
2023-07-27,-0.45,PsiSoil45_kPa_Avg,-30.135807083333333
2023-07-27,-0.5,Bodenwasserpotential_50cm_1,-54.92208577464788
2023-07-27,-0.5,Bodenwasserpotential_50cm_2,-8.011470605633804
2023-07-27,-0.8,Bodenwasserpotential_80cm_1,-29.355815211267608
2023-07-27,-0.8,Bodenwasserpotential_80cm_2,-2.376548394366197
2023-07-27,-0.8,Bodenwasserpotential_80cm_3,-15.602122957746479
2023-07-27,-1.5,Bodenwasserpotential_150cm_3,-1
2023-07-28,-0.15,Bodenwasserpotential_15cm_1,-70.67486791666667
2023-07-28,-0.15,Bodenwasserpotential_15cm_2,-73.39773972222223
2023-07-28,-0.15,Bodenwasserpotential_15cm_3,-93.56632625
2023-07-28,-0.15,PsiSoil15_kPa_Avg,-74.10221354166667
2023-07-28,-0.45,PsiSoil45_kPa_Avg,-27.06695798611111
2023-07-28,-0.5,Bodenwasserpotential_50cm_1,-54.98950763888889
2023-07-28,-0.5,Bodenwasserpotential_50cm_2,-8.394425097222221
2023-07-28,-0.5,Bodenwasserpotential_50cm_3,-44.66836
2023-07-28,-0.8,Bodenwasserpotential_80cm_1,-29.662637361111113
2023-07-28,-0.8,Bodenwasserpotential_80cm_2,-2.609790513888889
2023-07-28,-0.8,Bodenwasserpotential_80cm_3,-20.95119
2023-07-28,-1.5,Bodenwasserpotential_150cm_3,-1
2023-07-29,-0.15,Bodenwasserpotential_15cm_1,-53.102767916666664
2023-07-29,-0.15,Bodenwasserpotential_15cm_2,-71.66714277777778
2023-07-29,-0.15,Bodenwasserpotential_15cm_3,-89.04416638888888
2023-07-29,-0.15,PsiSoil15_kPa_Avg,-72.76027013888888
2023-07-29,-0.45,PsiSoil45_kPa_Avg,-19.096322152777777
2023-07-29,-0.5,Bodenwasserpotential_50cm_1,-53.981077222222225
2023-07-29,-0.5,Bodenwasserpotential_50cm_2,-7.3962662083333335
2023-07-29,-0.5,Bodenwasserpotential_50cm_3,-45.919925000000006
2023-07-29,-0.8,Bodenwasserpotential_80cm_1,-29.46064763888889
2023-07-29,-0.8,Bodenwasserpotential_80cm_2,-2.1902818333333336
2023-07-29,-0.8,Bodenwasserpotential_80cm_3,-26.068806944444443
2023-07-29,-1.5,Bodenwasserpotential_150cm_3,-1
2023-07-30,-0.15,Bodenwasserpotential_15cm_1,-57.24432388888889
2023-07-30,-0.15,Bodenwasserpotential_15cm_2,-71.53202694444444
2023-07-30,-0.15,Bodenwasserpotential_15cm_3,-102.90052916666667
2023-07-30,-0.15,PsiSoil15_kPa_Avg,-67.05909347222222
2023-07-30,-0.45,PsiSoil45_kPa_Avg,-28.433305416666666
2023-07-30,-0.5,Bodenwasserpotential_50cm_1,-53.632846388888886
2023-07-30,-0.5,Bodenwasserpotential_50cm_2,-6.839867944444444
2023-07-30,-0.8,Bodenwasserpotential_80cm_1,-28.913856666666668
2023-07-30,-0.8,Bodenwasserpotential_80cm_2,-1.7006805972222223
2023-07-30,-0.8,Bodenwasserpotential_80cm_3,-27.89747708333333
2023-07-30,-1.5,Bodenwasserpotential_150cm_3,-1
2023-07-31,-0.15,Bodenwasserpotential_15cm_1,-59.44911611111111
2023-07-31,-0.15,Bodenwasserpotential_15cm_2,-71.50468666666667
2023-07-31,-0.15,Bodenwasserpotential_15cm_3,-111.3687125
2023-07-31,-0.15,PsiSoil15_kPa_Avg,-67.68810715277777
2023-07-31,-0.45,PsiSoil45_kPa_Avg,-31.33502076388889
2023-07-31,-0.5,Bodenwasserpotential_50cm_1,-53.579726666666666
2023-07-31,-0.5,Bodenwasserpotential_50cm_2,-6.318778902777778
2023-07-31,-0.5,Bodenwasserpotential_50cm_3,-49.01621333333333
2023-07-31,-0.8,Bodenwasserpotential_80cm_1,-28.34157972222222
2023-07-31,-0.8,Bodenwasserpotential_80cm_2,-1.2235636388888889
2023-07-31,-0.8,Bodenwasserpotential_80cm_3,-29.553386944444444
2023-07-31,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-01,-0.15,Bodenwasserpotential_15cm_1,-62.71115180555556
2023-08-01,-0.15,Bodenwasserpotential_15cm_2,-71.21700861111111
2023-08-01,-0.15,Bodenwasserpotential_15cm_3,-118.43318055555555
2023-08-01,-0.15,PsiSoil15_kPa_Avg,-69.22764243055556
2023-08-01,-0.45,PsiSoil45_kPa_Avg,-33.59920173611111
2023-08-01,-0.5,Bodenwasserpotential_50cm_1,-53.62088541666667
2023-08-01,-0.5,Bodenwasserpotential_50cm_2,-5.808730777777778
2023-08-01,-0.8,Bodenwasserpotential_80cm_1,-28.496529722222224
2023-08-01,-0.8,Bodenwasserpotential_80cm_2,-1.0064719722222222
2023-08-01,-0.8,Bodenwasserpotential_80cm_3,-31.46755222222222
2023-08-01,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-02,-0.15,Bodenwasserpotential_15cm_1,-63.61068458333333
2023-08-02,-0.15,Bodenwasserpotential_15cm_2,-71.38351472222222
2023-08-02,-0.15,Bodenwasserpotential_15cm_3,-126.55843055555556
2023-08-02,-0.15,PsiSoil15_kPa_Avg,-69.51589729166666
2023-08-02,-0.45,PsiSoil45_kPa_Avg,-34.87287444444444
2023-08-02,-0.5,Bodenwasserpotential_50cm_1,-53.68091152777778
2023-08-02,-0.5,Bodenwasserpotential_50cm_2,-5.664907708333334
2023-08-02,-0.8,Bodenwasserpotential_80cm_1,-29.31386375
2023-08-02,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-02,-0.8,Bodenwasserpotential_80cm_3,-34.88742625
2023-08-02,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-03,-0.15,Bodenwasserpotential_15cm_1,-55.90272527777778
2023-08-03,-0.15,Bodenwasserpotential_15cm_2,-69.48500722222222
2023-08-03,-0.15,Bodenwasserpotential_15cm_3,-113.80643047222223
2023-08-03,-0.15,PsiSoil15_kPa_Avg,-72.83065111111111
2023-08-03,-0.45,PsiSoil45_kPa_Avg,-31.730475416666668
2023-08-03,-0.5,Bodenwasserpotential_50cm_1,-53.359952500000006
2023-08-03,-0.5,Bodenwasserpotential_50cm_2,-5.742761805555555
2023-08-03,-0.8,Bodenwasserpotential_80cm_1,-29.425495277777777
2023-08-03,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-03,-0.8,Bodenwasserpotential_80cm_3,-37.14014569444444
2023-08-03,-1.5,Bodenwasserpotential_150cm_3,-1.2776453888888888
2023-08-04,-0.15,Bodenwasserpotential_15cm_1,-10.245045444444441
2023-08-04,-0.15,Bodenwasserpotential_15cm_2,-47.035221944444444
2023-08-04,-0.15,Bodenwasserpotential_15cm_3,-20.376379694444445
2023-08-04,-0.15,PsiSoil15_kPa_Avg,-67.30801069444445
2023-08-04,-0.45,PsiSoil45_kPa_Avg,-10.75745048611111
2023-08-04,-0.5,Bodenwasserpotential_50cm_1,-18.55133125
2023-08-04,-0.5,Bodenwasserpotential_50cm_2,-1.4729535555555553
2023-08-04,-0.8,Bodenwasserpotential_80cm_1,-23.443376666666666
2023-08-04,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-04,-0.8,Bodenwasserpotential_80cm_3,-33.030443194444445
2023-08-04,-1.5,Bodenwasserpotential_150cm_3,-5.623869486111111
2023-08-05,-0.15,Bodenwasserpotential_15cm_1,-27.471615277777776
2023-08-05,-0.15,Bodenwasserpotential_15cm_2,-54.09981222222222
2023-08-05,-0.15,Bodenwasserpotential_15cm_3,-34.04713902777778
2023-08-05,-0.15,PsiSoil15_kPa_Avg,-53.49081152777778
2023-08-05,-0.45,PsiSoil45_kPa_Avg,-12.406953125
2023-08-05,-0.5,Bodenwasserpotential_50cm_1,-18.349304305555556
2023-08-05,-0.5,Bodenwasserpotential_50cm_2,-1
2023-08-05,-0.8,Bodenwasserpotential_80cm_1,-14.113281527777778
2023-08-05,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-05,-0.8,Bodenwasserpotential_80cm_3,-12.444255013888888
2023-08-05,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-06,-0.15,Bodenwasserpotential_15cm_1,-31.069746805555557
2023-08-06,-0.15,Bodenwasserpotential_15cm_2,-57.17631194444444
2023-08-06,-0.15,Bodenwasserpotential_15cm_3,-41.368868194444445
2023-08-06,-0.15,PsiSoil15_kPa_Avg,-42.776089166666665
2023-08-06,-0.45,PsiSoil45_kPa_Avg,-13.977237986111112
2023-08-06,-0.5,Bodenwasserpotential_50cm_1,-21.7862425
2023-08-06,-0.5,Bodenwasserpotential_50cm_2,-1
2023-08-06,-0.8,Bodenwasserpotential_80cm_1,-13.41042486111111
2023-08-06,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-06,-0.8,Bodenwasserpotential_80cm_3,-5.992942388888888
2023-08-06,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-07,-0.15,Bodenwasserpotential_15cm_1,-31.738052361111112
2023-08-07,-0.15,Bodenwasserpotential_15cm_2,-59.56708333333333
2023-08-07,-0.15,Bodenwasserpotential_15cm_3,-47.097096944444445
2023-08-07,-0.15,PsiSoil15_kPa_Avg,-36.93597069444444
2023-08-07,-0.45,PsiSoil45_kPa_Avg,-15.234919652777778
2023-08-07,-0.5,Bodenwasserpotential_50cm_1,-23.115032638888888
2023-08-07,-0.5,Bodenwasserpotential_50cm_2,-1
2023-08-07,-0.8,Bodenwasserpotential_80cm_1,-13.318230972222223
2023-08-07,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-07,-0.8,Bodenwasserpotential_80cm_3,-6.162324402777778
2023-08-07,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-08,-0.15,Bodenwasserpotential_15cm_1,-33.91896736111111
2023-08-08,-0.15,Bodenwasserpotential_15cm_2,-60.95076930555555
2023-08-08,-0.15,Bodenwasserpotential_15cm_3,-52.42559680555556
2023-08-08,-0.15,PsiSoil15_kPa_Avg,-35.197739444444444
2023-08-08,-0.45,PsiSoil45_kPa_Avg,-16.678064930555557
2023-08-08,-0.5,Bodenwasserpotential_50cm_1,-23.537766944444446
2023-08-08,-0.5,Bodenwasserpotential_50cm_2,-1
2023-08-08,-0.8,Bodenwasserpotential_80cm_1,-13.084068472222222
2023-08-08,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-08,-0.8,Bodenwasserpotential_80cm_3,-6.6917251944444445
2023-08-08,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-09,-0.15,Bodenwasserpotential_15cm_1,-39.46698583333333
2023-08-09,-0.15,Bodenwasserpotential_15cm_2,-61.80435611111111
2023-08-09,-0.15,Bodenwasserpotential_15cm_3,-57.592708888888886
2023-08-09,-0.15,PsiSoil15_kPa_Avg,-36.476971319444445
2023-08-09,-0.45,PsiSoil45_kPa_Avg,-18.270036180555557
2023-08-09,-0.5,Bodenwasserpotential_50cm_1,-25.400523888888888
2023-08-09,-0.5,Bodenwasserpotential_50cm_2,-1
2023-08-09,-0.8,Bodenwasserpotential_80cm_1,-13.60292263888889
2023-08-09,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-09,-0.8,Bodenwasserpotential_80cm_3,-7.597710958333334
2023-08-09,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-10,-0.15,Bodenwasserpotential_15cm_1,-43.45959388888889
2023-08-10,-0.15,Bodenwasserpotential_15cm_2,-62.85597666666667
2023-08-10,-0.15,Bodenwasserpotential_15cm_3,-62.65305930555556
2023-08-10,-0.15,PsiSoil15_kPa_Avg,-39.042809097222225
2023-08-10,-0.45,PsiSoil45_kPa_Avg,-19.897185486111113
2023-08-10,-0.5,Bodenwasserpotential_50cm_1,-28.35958777777778
2023-08-10,-0.5,Bodenwasserpotential_50cm_2,-1
2023-08-10,-0.8,Bodenwasserpotential_80cm_1,-15.437014583333333
2023-08-10,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-10,-0.8,Bodenwasserpotential_80cm_3,-8.938976305555556
2023-08-10,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-11,-0.15,Bodenwasserpotential_15cm_1,-47.450535555555554
2023-08-11,-0.15,Bodenwasserpotential_15cm_2,-64.2197073611111
2023-08-11,-0.15,Bodenwasserpotential_15cm_3,-68.78072819444445
2023-08-11,-0.15,PsiSoil15_kPa_Avg,-43.87424111111111
2023-08-11,-0.45,PsiSoil45_kPa_Avg,-21.677530416666666
2023-08-11,-0.5,Bodenwasserpotential_50cm_1,-32.13684986111111
2023-08-11,-0.5,Bodenwasserpotential_50cm_2,-1.0242544722222222
2023-08-11,-0.8,Bodenwasserpotential_80cm_1,-16.539955
2023-08-11,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-11,-0.8,Bodenwasserpotential_80cm_3,-10.525021263888888
2023-08-11,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-12,-0.15,Bodenwasserpotential_15cm_1,-51.22544055555556
2023-08-12,-0.15,Bodenwasserpotential_15cm_2,-65.44867097222222
2023-08-12,-0.15,Bodenwasserpotential_15cm_3,-74.91455375
2023-08-12,-0.15,PsiSoil15_kPa_Avg,-49.594593333333336
2023-08-12,-0.45,PsiSoil45_kPa_Avg,-23.302564722222222
2023-08-12,-0.5,Bodenwasserpotential_50cm_1,-35.82481666666666
2023-08-12,-0.5,Bodenwasserpotential_50cm_2,-1.2747250416666667
2023-08-12,-0.8,Bodenwasserpotential_80cm_1,-17.05515958333333
2023-08-12,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-12,-0.8,Bodenwasserpotential_80cm_3,-11.658813888888888
2023-08-12,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-13,-0.15,Bodenwasserpotential_15cm_1,-53.52729611111111
2023-08-13,-0.15,Bodenwasserpotential_15cm_2,-66.3841523611111
2023-08-13,-0.15,Bodenwasserpotential_15cm_3,-82.1065436111111
2023-08-13,-0.15,PsiSoil15_kPa_Avg,-54.611327986111114
2023-08-13,-0.45,PsiSoil45_kPa_Avg,-24.625871666666665
2023-08-13,-0.5,Bodenwasserpotential_50cm_1,-37.872085416666664
2023-08-13,-0.5,Bodenwasserpotential_50cm_2,-1.615928888888889
2023-08-13,-0.8,Bodenwasserpotential_80cm_1,-17.63263375
2023-08-13,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-13,-0.8,Bodenwasserpotential_80cm_3,-12.601870416666667
2023-08-13,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-14,-0.15,Bodenwasserpotential_15cm_1,-56.607182083333335
2023-08-14,-0.15,Bodenwasserpotential_15cm_2,-67.14855458333334
2023-08-14,-0.15,Bodenwasserpotential_15cm_3,-90.80830277777778
2023-08-14,-0.15,PsiSoil15_kPa_Avg,-61.29309451388889
2023-08-14,-0.45,PsiSoil45_kPa_Avg,-26.357887708333333
2023-08-14,-0.5,Bodenwasserpotential_50cm_1,-39.50264027777778
2023-08-14,-0.5,Bodenwasserpotential_50cm_2,-2.152810111111111
2023-08-14,-0.8,Bodenwasserpotential_80cm_1,-19.67731375
2023-08-14,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-14,-0.8,Bodenwasserpotential_80cm_3,-13.72000361111111
2023-08-14,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-15,-0.15,Bodenwasserpotential_15cm_1,-60.133864861111114
2023-08-15,-0.15,Bodenwasserpotential_15cm_2,-68.41361722222221
2023-08-15,-0.15,Bodenwasserpotential_15cm_3,-99.40586916666668
2023-08-15,-0.15,PsiSoil15_kPa_Avg,-68.41944138888888
2023-08-15,-0.45,PsiSoil45_kPa_Avg,-27.979561319444443
2023-08-15,-0.5,Bodenwasserpotential_50cm_1,-41.33322041666667
2023-08-15,-0.5,Bodenwasserpotential_50cm_2,-2.796042388888889
2023-08-15,-0.8,Bodenwasserpotential_80cm_1,-22.419857222222223
2023-08-15,-0.8,Bodenwasserpotential_80cm_2,-1
2023-08-15,-0.8,Bodenwasserpotential_80cm_3,-15.23778625
2023-08-15,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-16,-0.15,Bodenwasserpotential_15cm_1,-63.691548194444444
2023-08-16,-0.15,Bodenwasserpotential_15cm_2,-69.79012958333333
2023-08-16,-0.15,Bodenwasserpotential_15cm_3,-109.81532916666667
2023-08-16,-0.15,PsiSoil15_kPa_Avg,-75.20076201388889
2023-08-16,-0.45,PsiSoil45_kPa_Avg,-29.767318888888887
2023-08-16,-0.5,Bodenwasserpotential_50cm_1,-43.46284055555556
2023-08-16,-0.5,Bodenwasserpotential_50cm_2,-3.606369986111111
2023-08-16,-0.8,Bodenwasserpotential_80cm_1,-23.467468055555557
2023-08-16,-0.8,Bodenwasserpotential_80cm_2,-1.00589675
2023-08-16,-0.8,Bodenwasserpotential_80cm_3,-17.20897
2023-08-16,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-17,-0.15,Bodenwasserpotential_15cm_1,-67.88811402777777
2023-08-17,-0.15,Bodenwasserpotential_15cm_2,-69.48832694444444
2023-08-17,-0.15,Bodenwasserpotential_15cm_3,-82.27362459722221
2023-08-17,-0.15,PsiSoil15_kPa_Avg,-83.9100104861111
2023-08-17,-0.45,PsiSoil45_kPa_Avg,-23.155115000000002
2023-08-17,-0.5,Bodenwasserpotential_50cm_1,-46.08470777777778
2023-08-17,-0.5,Bodenwasserpotential_50cm_2,-4.393547694444445
2023-08-17,-0.8,Bodenwasserpotential_80cm_1,-23.12254138888889
2023-08-17,-0.8,Bodenwasserpotential_80cm_2,-1.4239730277777778
2023-08-17,-0.8,Bodenwasserpotential_80cm_3,-20.457317083333333
2023-08-17,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-18,-0.15,Bodenwasserpotential_15cm_1,-69.95432583333333
2023-08-18,-0.15,Bodenwasserpotential_15cm_2,-68.41621527777778
2023-08-18,-0.15,Bodenwasserpotential_15cm_3,-58.10086625
2023-08-18,-0.15,PsiSoil15_kPa_Avg,-84.656728125
2023-08-18,-0.45,PsiSoil45_kPa_Avg,-16.28096576388889
2023-08-18,-0.5,Bodenwasserpotential_50cm_1,-47.95941208333333
2023-08-18,-0.5,Bodenwasserpotential_50cm_2,-3.9617292083333333
2023-08-18,-0.8,Bodenwasserpotential_80cm_1,-23.853035694444443
2023-08-18,-0.8,Bodenwasserpotential_80cm_2,-1.058404513888889
2023-08-18,-0.8,Bodenwasserpotential_80cm_3,-21.988829305555555
2023-08-18,-1.5,Bodenwasserpotential_150cm_3,-1
2023-08-19,-0.15,Bodenwasserpotential_15cm_1,-73.66035125
2023-08-19,-0.15,Bodenwasserpotential_15cm_2,-69.4153851388889
2023-08-19,-0.15,Bodenwasserpotential_15cm_3,-82.98289013888889
2023-08-19,-0.15,PsiSoil15_kPa_Avg,-87.27070013888888
2023-08-19,-0.45,PsiSoil45_kPa_Avg,-25.044243958333333
2023-08-19,-0.5,Bodenwasserpotential_50cm_1,-50.05521111111111
2023-08-19,-0.5,Bodenwasserpotential_50cm_2,-4.610749486111112
2023-08-19,-0.8,Bodenwasserpotential_80cm_1,-24.482780416666667
2023-08-19,-0.8,Bodenwasserpotential_80cm_2,-1.382710472222222
2023-08-19,-0.8,Bodenwasserpotential_80cm_3,-23.848946805555556
2023-08-19,-1.5,Bodenwasserpotential_150cm_3,-1.001861
2023-08-20,-0.15,Bodenwasserpotential_15cm_1,-78.70531930555555
2023-08-20,-0.15,Bodenwasserpotential_15cm_2,-71.16591902777778
2023-08-20,-0.15,Bodenwasserpotential_15cm_3,-103.9491113888889
2023-08-20,-0.15,PsiSoil15_kPa_Avg,-91.46659138888889
2023-08-20,-0.45,PsiSoil45_kPa_Avg,-30.194780138888888
2023-08-20,-0.5,Bodenwasserpotential_50cm_1,-52.12801041666667
2023-08-20,-0.5,Bodenwasserpotential_50cm_2,-5.991000097222223
2023-08-20,-0.8,Bodenwasserpotential_80cm_1,-25.037490277777778
2023-08-20,-0.8,Bodenwasserpotential_80cm_2,-2.4324836944444446
2023-08-20,-0.8,Bodenwasserpotential_80cm_3,-26.05491875
2023-08-20,-1.5,Bodenwasserpotential_150cm_3,-1.2411515972222222
2023-08-21,-0.15,Bodenwasserpotential_15cm_1,-85.87694319444444
2023-08-21,-0.15,Bodenwasserpotential_15cm_2,-72.67470416666667
2023-08-21,-0.15,Bodenwasserpotential_15cm_3,-127.33019305555555
2023-08-21,-0.15,PsiSoil15_kPa_Avg,-97.91912986111112
2023-08-21,-0.45,PsiSoil45_kPa_Avg,-33.86973555555556
2023-08-21,-0.5,Bodenwasserpotential_50cm_1,-54.28963458333333
2023-08-21,-0.5,Bodenwasserpotential_50cm_2,-8.593907444444444
2023-08-21,-0.8,Bodenwasserpotential_80cm_1,-26.07988125
2023-08-21,-0.8,Bodenwasserpotential_80cm_2,-4.30412225
2023-08-21,-0.8,Bodenwasserpotential_80cm_3,-28.947488888888888
2023-08-21,-1.5,Bodenwasserpotential_150cm_3,-2.1045791527777777
2023-08-22,-0.15,Bodenwasserpotential_15cm_1,-93.83368597222223
2023-08-22,-0.15,Bodenwasserpotential_15cm_2,-74.43428597222223
2023-08-22,-0.15,Bodenwasserpotential_15cm_3,-150.3590152777778
2023-08-22,-0.15,PsiSoil15_kPa_Avg,-105.08955069444444
2023-08-22,-0.45,PsiSoil45_kPa_Avg,-37.23852513888889
2023-08-22,-0.5,Bodenwasserpotential_50cm_1,-58.25324013888889
2023-08-22,-0.5,Bodenwasserpotential_50cm_2,-11.66729111111111
2023-08-22,-0.8,Bodenwasserpotential_80cm_1,-26.566097499999998
2023-08-22,-0.8,Bodenwasserpotential_80cm_2,-7.531770833333334
2023-08-22,-0.8,Bodenwasserpotential_80cm_3,-33.27974875
2023-08-22,-1.5,Bodenwasserpotential_150cm_3,-4.127237763888888
2023-08-23,-0.15,Bodenwasserpotential_15cm_1,-102.40784625
2023-08-23,-0.15,Bodenwasserpotential_15cm_2,-76.41246083333334
2023-08-23,-0.15,Bodenwasserpotential_15cm_3,-175.52665
2023-08-23,-0.15,PsiSoil15_kPa_Avg,-112.76342569444445
2023-08-23,-0.45,PsiSoil45_kPa_Avg,-40.92143423611111
2023-08-23,-0.5,Bodenwasserpotential_50cm_1,-62.6031825
2023-08-23,-0.5,Bodenwasserpotential_50cm_2,-13.935887083333334
2023-08-23,-0.8,Bodenwasserpotential_80cm_1,-27.57353736111111
2023-08-23,-0.8,Bodenwasserpotential_80cm_2,-11.659130694444444
2023-08-23,-0.8,Bodenwasserpotential_80cm_3,-36.87954333333333
2023-08-23,-1.5,Bodenwasserpotential_150cm_3,-9.162825555555555
2023-08-24,-0.15,Bodenwasserpotential_15cm_1,-111.9512625
2023-08-24,-0.15,Bodenwasserpotential_15cm_2,-78.747365
2023-08-24,-0.15,Bodenwasserpotential_15cm_3,-202.45274583333332
2023-08-24,-0.15,PsiSoil15_kPa_Avg,-120.90684583333334
2023-08-24,-0.45,PsiSoil45_kPa_Avg,-44.99727256944445
2023-08-24,-0.5,Bodenwasserpotential_50cm_1,-66.77828333333333
2023-08-24,-0.5,Bodenwasserpotential_50cm_2,-16.865044027777778
2023-08-24,-0.8,Bodenwasserpotential_80cm_1,-28.660606944444446
2023-08-24,-0.8,Bodenwasserpotential_80cm_2,-13.924818888888888
2023-08-24,-0.8,Bodenwasserpotential_80cm_3,-40.86485763888889
2023-08-24,-1.5,Bodenwasserpotential_150cm_3,-17.50017861111111
2023-08-25,-0.15,Bodenwasserpotential_15cm_1,-123.02641527777777
2023-08-25,-0.15,Bodenwasserpotential_15cm_2,-81.20700944444444
2023-08-25,-0.15,Bodenwasserpotential_15cm_3,-227.0191625
2023-08-25,-0.15,PsiSoil15_kPa_Avg,-127.57188472222222
2023-08-25,-0.45,PsiSoil45_kPa_Avg,-49.04301548611111
2023-08-25,-0.5,Bodenwasserpotential_50cm_1,-71.25535527777778
2023-08-25,-0.5,Bodenwasserpotential_50cm_2,-21.471746805555554
2023-08-25,-0.8,Bodenwasserpotential_80cm_1,-29.778065694444443
2023-08-25,-0.8,Bodenwasserpotential_80cm_2,-17.33824222222222
2023-08-25,-0.8,Bodenwasserpotential_80cm_3,-46.874758194444446
2023-08-25,-1.5,Bodenwasserpotential_150cm_3,-25.48343277777778
2023-08-26,-0.15,Bodenwasserpotential_15cm_1,-84.97271555555554
2023-08-26,-0.15,Bodenwasserpotential_15cm_2,-78.81221722222222
2023-08-26,-0.15,Bodenwasserpotential_15cm_3,-81.20895944444445
2023-08-26,-0.15,PsiSoil15_kPa_Avg,-129.16971180555555
2023-08-26,-0.45,PsiSoil45_kPa_Avg,-17.092793194444443
2023-08-26,-0.5,Bodenwasserpotential_50cm_1,-71.69933180555556
2023-08-26,-0.5,Bodenwasserpotential_50cm_2,-23.848019722222222
2023-08-26,-0.8,Bodenwasserpotential_80cm_1,-31.105664583333333
2023-08-26,-0.8,Bodenwasserpotential_80cm_2,-19.490660138888888
2023-08-26,-0.8,Bodenwasserpotential_80cm_3,-43.13618527777778
2023-08-26,-1.5,Bodenwasserpotential_150cm_3,-19.307523055555556
2023-08-27,-0.15,Bodenwasserpotential_15cm_1,-5.525255166666662
2023-08-27,-0.15,Bodenwasserpotential_15cm_2,-50.294347083333335
2023-08-27,-0.15,Bodenwasserpotential_15cm_3,-6.047367583333334
2023-08-27,-0.15,PsiSoil15_kPa_Avg,-123.75942631578947
2023-08-27,-0.45,PsiSoil45_kPa_Avg,-10.705946654135339
2023-08-27,-0.5,Bodenwasserpotential_50cm_1,-23.18411008333334
2023-08-27,-0.5,Bodenwasserpotential_50cm_2,-10.84700065277778
2023-08-27,-0.8,Bodenwasserpotential_80cm_1,-18.64820847222222
2023-08-27,-0.8,Bodenwasserpotential_80cm_2,-10.16838083333333
2023-08-27,-0.8,Bodenwasserpotential_80cm_3,-5.357576486111115
2023-08-27,-1.5,Bodenwasserpotential_150cm_3,-2.7124152777777764
2023-08-28,-0.15,Bodenwasserpotential_15cm_1,-1
2023-08-28,-0.15,Bodenwasserpotential_15cm_2,-30.606268888888888
2023-08-28,-0.15,Bodenwasserpotential_15cm_3,-9.918132250000001
2023-08-28,-0.5,Bodenwasserpotential_50cm_1,-1
2023-08-28,-0.5,Bodenwasserpotential_50cm_2,-1
2023-08-28,-0.8,Bodenwasserpotential_80cm_1,-1
2023-08-28,-0.8,Bodenwasserpotential_80cm_2,-1
