date,depth,SWC
2022-01-30,150,0.249
2022-01-31,800,0.4747638888888889
2022-01-31,500,0.40273611111111113
2022-01-31,150,0.24885416666666665
2022-02-01,800,0.4740069444444444
2022-02-01,500,0.40215972222222224
2022-02-01,150,0.24803472222222223
2022-02-02,800,0.47412499999999996
2022-02-02,500,0.4014930555555556
2022-02-02,150,0.248
2022-02-03,800,0.474
2022-02-03,500,0.4009930555555556
2022-02-03,150,0.2480138888888889
2022-02-04,800,0.47309027777777773
2022-02-04,500,0.4004652777777778
2022-02-04,150,0.248
2022-02-05,800,0.4729513888888889
2022-02-05,500,0.4007638888888889
2022-02-05,150,0.24763194444444445
2022-02-06,800,0.4720347222222222
2022-02-06,500,0.4002291666666667
2022-02-06,150,0.247
2022-02-07,800,0.472
2022-02-07,500,0.4000416666666667
2022-02-07,150,0.247
2022-02-08,800,0.472
2022-02-08,500,0.39997916666666666
2022-02-08,150,0.247
2022-02-09,800,0.47151388888888884
2022-02-09,500,0.39967361111111116
2022-02-09,150,0.247
2022-02-10,800,0.4690069444444444
2022-02-10,500,0.39924305555555556
2022-02-10,150,0.247
2022-02-11,800,0.469
2022-02-11,500,0.39905555555555555
2022-02-11,150,0.24662499999999998
2022-02-12,800,0.46899305555555554
2022-02-12,500,0.3989444444444445
2022-02-12,150,0.246
2022-02-13,800,0.4681736111111111
2022-02-13,500,0.3985416666666667
2022-02-13,150,0.246
2022-02-14,800,0.468
2022-02-14,500,0.3982569444444445
2022-02-14,150,0.246
2022-02-15,800,0.468
2022-02-15,500,0.39808333333333334
2022-02-15,150,0.246
2022-02-16,800,0.46781944444444445
2022-02-16,500,0.3980138888888889
2022-02-16,150,0.24599305555555556
2022-02-17,800,0.4664444444444445
2022-02-17,500,0.41075694444444444
2022-02-17,150,0.246
2022-02-18,800,0.46724305555555556
2022-02-18,500,0.43516666666666665
2022-02-18,150,0.246
2022-02-19,800,0.4684375
2022-02-19,500,0.4383958333333333
2022-02-19,150,0.246
2022-02-20,800,0.469
2022-02-20,500,0.43044444444444446
2022-02-20,150,0.24660416666666665
2022-02-21,800,0.469
2022-02-21,500,0.42488194444444444
2022-02-21,150,0.24604861111111112
2022-02-22,800,0.469
2022-02-22,500,0.4212222222222222
2022-02-22,150,0.24620833333333333
2022-02-23,800,0.469
2022-02-23,500,0.4185347222222222
2022-02-23,150,0.24660416666666665
2022-02-24,800,0.46878472222222223
2022-02-24,500,0.41656944444444444
2022-02-24,150,0.247
2022-02-25,800,0.469
2022-02-25,500,0.41466666666666663
2022-02-25,150,0.247
2022-02-26,800,0.469
2022-02-26,500,0.4130555555555555
2022-02-26,150,0.2464861111111111
2022-02-27,800,0.4696944444444444
2022-02-27,500,0.4117638888888889
2022-02-27,150,0.24613888888888888
2022-02-28,800,0.47
2022-02-28,500,0.41061805555555553
2022-02-28,150,0.2460138888888889
2022-03-01,800,0.47
2022-03-01,500,0.4097430555555555
2022-03-01,150,0.2460138888888889
2022-03-02,800,0.47
2022-03-02,500,0.40886805555555555
2022-03-02,150,0.24681944444444445
2022-03-03,800,0.4700347222222222
2022-03-03,500,0.40804861111111107
2022-03-03,150,0.247
2022-03-04,800,0.4705833333333333
2022-03-04,500,0.4073194444444444
2022-03-04,150,0.2469861111111111
2022-03-05,800,0.471
2022-03-05,500,0.4066388888888889
2022-03-05,150,0.24627777777777776
2022-03-06,800,0.471
2022-03-06,500,0.40597916666666667
2022-03-06,150,0.246
2022-03-07,800,0.471
2022-03-07,500,0.4053333333333334
2022-03-07,150,0.246
2022-03-08,800,0.471
2022-03-08,500,0.4048402777777778
2022-03-08,150,0.246
2022-03-09,800,0.471
2022-03-09,500,0.40418750000000003
2022-03-09,150,0.246
2022-03-10,800,0.471
2022-03-10,500,0.40387500000000004
2022-03-10,150,0.246
2022-03-11,800,0.471
2022-03-11,500,0.4034166666666667
2022-03-11,150,0.2459861111111111
2022-03-12,800,0.4709583333333333
2022-03-12,500,0.40308333333333335
2022-03-12,150,0.24575694444444443
2022-03-13,800,0.4701111111111111
2022-03-13,500,0.40272222222222226
2022-03-13,150,0.24500694444444443
2022-03-14,800,0.47
2022-03-14,500,0.40205555555555555
2022-03-14,150,0.245
2022-03-15,800,0.47
2022-03-15,500,0.40166666666666667
2022-03-15,150,0.245
2022-03-16,800,0.46910416666666666
2022-03-16,500,0.4020277777777778
2022-03-16,150,0.245
2022-03-17,800,0.46811111111111114
2022-03-17,500,0.42383333333333334
2022-03-17,150,0.24502777777777776
2022-03-18,800,0.4704097222222222
2022-03-18,500,0.4487152777777778
2022-03-18,150,0.24716666666666667
2022-03-19,800,0.4750833333333333
2022-03-19,500,0.44532638888888887
2022-03-19,150,0.25190277777777775
2022-03-20,800,0.47862499999999997
2022-03-20,500,0.4396805555555556
2022-03-20,150,0.253
2022-03-21,800,0.4791111111111111
2022-03-21,500,0.43600694444444443
2022-03-21,150,0.253
2022-03-22,800,0.479
2022-03-22,500,0.43241666666666667
2022-03-22,150,0.2526041666666667
2022-03-23,800,0.479
2022-03-23,500,0.4292222222222222
2022-03-23,150,0.2520277777777778
2022-03-24,800,0.4787083333333333
2022-03-24,500,0.42745833333333333
2022-03-24,150,0.252
2022-03-25,800,0.478
2022-03-25,500,0.43056944444444445
2022-03-25,150,0.252
2022-03-26,800,0.47809722222222223
2022-03-26,500,0.43772222222222223
2022-03-26,150,0.252
2022-03-27,800,0.47896527777777775
2022-03-27,500,0.44274305555555554
2022-03-27,150,0.252
2022-03-28,800,0.479
2022-03-28,500,0.44499305555555557
2022-03-28,150,0.25272916666666667
2022-03-29,800,0.4791319444444444
2022-03-29,500,0.44638194444444446
2022-03-29,150,0.2543402777777778
2022-03-30,800,0.4804305555555555
2022-03-30,500,0.4471805555555556
2022-03-30,150,0.25908333333333333
2022-03-31,800,0.48199305555555555
2022-03-31,500,0.44695833333333335
2022-03-31,150,0.26425
2022-04-01,800,0.482
2022-04-01,500,0.44558333333333333
2022-04-01,150,0.26589583333333333
2022-04-02,800,0.482
2022-04-02,500,0.4407361111111111
2022-04-02,150,0.2646388888888889
2022-04-03,800,0.4813194444444444
2022-04-03,500,0.4361111111111111
2022-04-03,150,0.26324305555555555
2022-04-04,800,0.4801388888888889
2022-04-04,500,0.43243055555555554
2022-04-04,150,0.2617569444444445
2022-04-05,800,0.48
2022-04-05,500,0.42943749999999997
2022-04-05,150,0.2604444444444445
2022-04-06,800,0.4794236111111111
2022-04-06,500,0.42982638888888886
2022-04-06,150,0.2586388888888889
2022-04-07,800,0.48084027777777777
2022-04-07,500,0.44464583333333335
2022-04-07,150,0.2658611111111111
2022-04-08,800,0.48283333333333334
2022-04-08,500,0.4556041666666667
2022-04-08,150,0.28827083333333337
2022-04-09,800,0.4829861111111111
2022-04-09,500,0.45384722222222224
2022-04-09,150,0.28777777777777774
2022-04-10,800,0.483
2022-04-10,500,0.44475
2022-04-10,150,0.27614583333333337
2022-04-11,800,0.48160416666666667
2022-04-11,500,0.4389722222222222
2022-04-11,150,0.27038194444444447
2022-04-12,800,0.4812152777777778
2022-04-12,500,0.4417638888888889
2022-04-12,150,0.26940972222222226
2022-04-13,800,0.4833958333333333
2022-04-13,500,0.4573541666666667
2022-04-13,150,0.2952986111111111
2022-04-14,800,0.484
2022-04-14,500,0.46161111111111114
2022-04-14,150,0.302
2022-04-15,800,0.484
2022-04-15,500,0.46163194444444444
2022-04-15,150,0.2992986111111111
2022-04-16,800,0.48372916666666665
2022-04-16,500,0.45855555555555555
2022-04-16,150,0.28859027777777774
2022-04-17,800,0.4830347222222222
2022-04-17,500,0.4556041666666667
2022-04-17,150,0.27806250000000005
2022-04-18,800,0.4827638888888889
2022-04-18,500,0.4468611111111111
2022-04-18,150,0.2723611111111111
2022-04-19,800,0.482
2022-04-19,500,0.43480555555555556
2022-04-19,150,0.26874305555555555
2022-04-20,800,0.4812847222222222
2022-04-20,500,0.4304236111111111
2022-04-20,150,0.2662569444444445
2022-04-21,800,0.481
2022-04-21,500,0.4275069444444444
2022-04-21,150,0.26435416666666667
2022-04-22,800,0.481
2022-04-22,500,0.42497916666666663
2022-04-22,150,0.2629444444444445
2022-04-23,800,0.48060416666666667
2022-04-23,500,0.42282638888888885
2022-04-23,150,0.26190972222222225
2022-04-24,800,0.48002083333333334
2022-04-24,500,0.42172916666666665
2022-04-24,150,0.2603958333333333
2022-04-25,800,0.48
2022-04-25,500,0.4206319444444444
2022-04-25,150,0.2587777777777778
2022-04-26,800,0.48
2022-04-26,500,0.41920138888888886
2022-04-26,150,0.2580763888888889
2022-04-27,800,0.48001388888888885
2022-04-27,500,0.4177222222222222
2022-04-27,150,0.2582083333333333
2022-04-28,800,0.48
2022-04-28,500,0.416375
2022-04-28,150,0.25802083333333337
2022-04-29,800,0.47975
2022-04-29,500,0.4150486111111111
2022-04-29,150,0.2578888888888889
2022-04-30,800,0.4791388888888889
2022-04-30,500,0.41536805555555556
2022-04-30,150,0.2569236111111111
2022-05-01,800,0.479
2022-05-01,500,0.4144097222222222
2022-05-01,150,0.25963194444444443
2022-05-02,800,0.479
2022-05-02,500,0.4134305555555555
2022-05-02,150,0.259875
2022-05-03,800,0.4790069444444444
2022-05-03,500,0.4125555555555555
2022-05-03,150,0.25933333333333336
2022-05-04,800,0.4786736111111111
2022-05-04,500,0.4122361111111111
2022-05-04,150,0.25884722222222223
2022-05-05,800,0.479
2022-05-05,500,0.41177777777777774
2022-05-05,150,0.2581041666666667
2022-05-06,800,0.479
2022-05-06,500,0.41102083333333334
2022-05-06,150,0.2573472222222222
2022-05-07,800,0.479
2022-05-07,500,0.41085416666666663
2022-05-07,150,0.2569652777777778
2022-05-08,800,0.479
2022-05-08,500,0.41036111111111107
2022-05-08,150,0.25682638888888887
2022-05-09,800,0.4787638888888889
2022-05-09,500,0.4114583333333333
2022-05-09,150,0.2562638888888889
2022-05-10,800,0.47879166666666667
2022-05-10,500,0.411
2022-05-10,150,0.256
2022-05-11,800,0.4785833333333333
2022-05-11,500,0.4097708333333333
2022-05-11,150,0.25649305555555557
2022-05-12,800,0.4780833333333333
2022-05-12,500,0.40884027777777776
2022-05-12,150,0.25654166666666667
2022-05-13,800,0.47796527777777775
2022-05-13,500,0.4079861111111111
2022-05-13,150,0.2561388888888889
2022-05-14,800,0.4770625
2022-05-14,500,0.4071319444444444
2022-05-14,150,0.25597916666666665
2022-05-15,800,0.4766319444444444
2022-05-15,500,0.40611111111111114
2022-05-15,150,0.25505555555555554
2022-05-16,800,0.47538888888888886
2022-05-16,500,0.4067777777777778
2022-05-16,150,0.25403472222222223
2022-05-17,800,0.47570138888888885
2022-05-17,500,0.4094027777777777
2022-05-17,150,0.25399305555555557
2022-05-18,800,0.4764791666666666
2022-05-18,500,0.40786805555555555
2022-05-18,150,0.2542013888888889
2022-05-19,800,0.4756944444444444
2022-05-19,500,0.4068263888888889
2022-05-19,150,0.25408333333333333
2022-05-20,800,0.4747847222222222
2022-05-20,500,0.40602083333333333
2022-05-20,150,0.2539444444444445
2022-05-21,800,0.47370138888888885
2022-05-21,500,0.40434722222222225
2022-05-21,150,0.2531597222222222
2022-05-22,800,0.473375
2022-05-22,500,0.40300694444444446
2022-05-22,150,0.25285416666666666
2022-05-23,800,0.4722222222222222
2022-05-23,500,0.4020416666666667
2022-05-23,150,0.25206944444444446
2022-05-24,800,0.4716180555555555
2022-05-24,500,0.40350694444444446
2022-05-24,150,0.251875
2022-05-25,800,0.4724583333333333
2022-05-25,500,0.4051180555555556
2022-05-25,150,0.2733333333333333
2022-05-26,800,0.4751319444444444
2022-05-26,500,0.4062986111111111
2022-05-26,150,0.2693680555555556
2022-05-27,800,0.47734027777777777
2022-05-27,500,0.40558333333333335
2022-05-27,150,0.2643680555555556
2022-05-28,800,0.478
2022-05-28,500,0.4042569444444445
2022-05-28,150,0.2615277777777778
2022-05-29,800,0.4777361111111111
2022-05-29,500,0.4039166666666667
2022-05-29,150,0.2587291666666667
2022-05-30,800,0.477
2022-05-30,500,0.4027291666666667
2022-05-30,150,0.25722222222222224
2022-05-31,800,0.47668055555555555
2022-05-31,500,0.40217361111111116
2022-05-31,150,0.2560763888888889
2022-06-01,800,0.4761388888888889
2022-06-01,500,0.40205555555555555
2022-06-01,150,0.2554236111111111
2022-06-02,800,0.4755555555555555
2022-06-02,500,0.4013680555555556
2022-06-02,150,0.25569444444444445
2022-06-03,800,0.4747986111111111
2022-06-03,500,0.40118750000000003
2022-06-03,150,0.2561527777777778
2022-06-04,800,0.47715277777777776
2022-06-04,500,0.4019652777777778
2022-06-04,150,0.2587152777777778
2022-06-05,800,0.47736805555555556
2022-06-05,500,0.40242361111111113
2022-06-05,150,0.2652847222222222
2022-06-06,800,0.47996527777777775
2022-06-06,500,0.40558333333333335
2022-06-06,150,0.27481944444444445
2022-06-07,800,0.4805277777777778
2022-06-07,500,0.40670833333333334
2022-06-07,150,0.26874305555555555
2022-06-08,800,0.4794097222222222
2022-06-08,500,0.4064583333333333
2022-06-08,150,0.26883333333333337
2022-06-09,800,0.4794513888888889
2022-06-09,500,0.4064583333333333
2022-06-09,150,0.27834722222222225
2022-06-10,800,0.48002083333333334
2022-06-10,500,0.4052916666666667
2022-06-10,150,0.2737638888888889
2022-06-11,800,0.48016666666666663
2022-06-11,500,0.4044444444444445
2022-06-11,150,0.26858333333333334
2022-06-12,800,0.47988194444444443
2022-06-12,500,0.40331944444444445
2022-06-12,150,0.26559722222222226
2022-06-13,800,0.4790486111111111
2022-06-13,500,0.40343055555555557
2022-06-13,150,0.2631597222222222
2022-06-14,800,0.47880555555555554
2022-06-14,500,0.40200694444444446
2022-06-14,150,0.262
2022-06-15,800,0.4777847222222222
2022-06-15,500,0.40092361111111113
2022-06-15,150,0.26125
2022-06-16,800,0.4768194444444444
2022-06-16,500,0.40024305555555556
2022-06-16,150,0.26035416666666666
2022-06-17,800,0.47579166666666667
2022-06-17,500,0.3994166666666667
2022-06-17,150,0.2596041666666667
2022-06-18,800,0.47472916666666665
2022-06-18,500,0.3985694444444445
2022-06-18,150,0.2588611111111111
2022-06-19,800,0.47338888888888886
2022-06-19,500,0.39731944444444445
2022-06-19,150,0.2580763888888889
2022-06-20,800,0.47234027777777776
2022-06-20,500,0.3959722222222222
2022-06-20,150,0.25727777777777777
2022-06-21,800,0.47115277777777775
2022-06-21,500,0.39469444444444446
2022-06-21,150,0.2562361111111111
2022-06-22,800,0.47036805555555555
2022-06-22,500,0.4106944444444444
2022-06-22,150,0.25654166666666667
2022-06-23,800,0.4719791666666666
2022-06-23,500,0.41579166666666667
2022-06-23,150,0.26375000000000004
2022-06-24,800,0.47207638888888886
2022-06-24,500,0.4121944444444444
2022-06-24,150,0.2625277777777778
2022-06-25,800,0.4749791666666666
2022-06-25,500,0.41559722222222223
2022-06-25,150,0.27314583333333337
2022-06-26,800,0.47740277777777773
2022-06-26,500,0.41386111111111107
2022-06-26,150,0.26498611111111114
2022-06-27,800,0.4775277777777778
2022-06-27,500,0.41077777777777774
2022-06-27,150,0.2614513888888889
2022-06-28,800,0.4766875
2022-06-28,500,0.4096597222222222
2022-06-28,150,0.26090972222222225
2022-06-29,800,0.47734027777777777
2022-06-29,500,0.41146527777777775
2022-06-29,150,0.2634930555555556
2022-06-30,800,0.4780277777777778
2022-06-30,500,0.41084027777777776
2022-06-30,150,0.26156944444444447
2022-07-01,800,0.4815277777777778
2022-07-01,500,0.42002083333333334
2022-07-01,150,0.28678472222222223
2022-07-02,800,0.4822430555555555
2022-07-02,500,0.4243194444444444
2022-07-02,150,0.27729861111111115
2022-07-03,800,0.4809513888888889
2022-07-03,500,0.4202222222222222
2022-07-03,150,0.26934722222222224
2022-07-04,800,0.47975694444444444
2022-07-04,500,0.41862499999999997
2022-07-04,150,0.27442361111111113
2022-07-05,800,0.48188194444444443
2022-07-05,500,0.42393749999999997
2022-07-05,150,0.2864861111111111
2022-07-06,800,0.48243749999999996
2022-07-06,500,0.42288888888888887
2022-07-06,150,0.2756180555555556
2022-07-07,800,0.4812222222222222
2022-07-07,500,0.4196111111111111
2022-07-07,150,0.2689722222222222
2022-07-08,800,0.48
2022-07-08,500,0.41680555555555554
2022-07-08,150,0.2653888888888889
2022-07-09,800,0.47959027777777774
2022-07-09,500,0.41418055555555555
2022-07-09,150,0.2629513888888889
2022-07-10,800,0.4785347222222222
2022-07-10,500,0.41181249999999997
2022-07-10,150,0.26119444444444445
2022-07-11,800,0.47732638888888884
2022-07-11,500,0.4096111111111111
2022-07-11,150,0.2596527777777778
2022-07-12,800,0.4762152777777778
2022-07-12,500,0.4076944444444444
2022-07-12,150,0.2585138888888889
2022-07-13,800,0.47472916666666665
2022-07-13,500,0.40563888888888894
2022-07-13,150,0.2571319444444444
2022-07-14,800,0.4733819444444444
2022-07-14,500,0.40377083333333336
2022-07-14,150,0.2559375
2022-07-15,800,0.4712986111111111
2022-07-15,500,0.4018333333333334
2022-07-15,150,0.2547152777777778
2022-07-16,800,0.4698333333333333
2022-07-16,500,0.40000694444444446
2022-07-16,150,0.2535763888888889
2022-07-17,800,0.46824305555555557
2022-07-17,500,0.39814583333333337
2022-07-17,150,0.25227777777777777
2022-07-18,800,0.4668541666666667
2022-07-18,500,0.3964375
2022-07-18,150,0.25082638888888886
2022-07-19,800,0.4656527777777778
2022-07-19,500,0.39466666666666667
2022-07-19,150,0.2497361111111111
2022-07-20,800,0.4635277777777778
2022-07-20,500,0.3931805555555556
2022-07-20,150,0.24855555555555556
2022-07-21,800,0.4618888888888889
2022-07-21,500,0.39155555555555555
2022-07-21,150,0.24761805555555555
2022-07-22,800,0.46063888888888893
2022-07-22,500,0.38990277777777776
2022-07-22,150,0.2465138888888889
2022-07-23,800,0.45693055555555556
2022-07-23,500,0.39164583333333336
2022-07-23,150,0.25244444444444447
2022-07-24,800,0.4592361111111111
2022-07-24,500,0.39663194444444444
2022-07-24,150,0.25075000000000003
2022-07-25,800,0.459625
2022-07-25,500,0.3958402777777778
2022-07-25,150,0.2504375
2022-07-26,800,0.4639444444444445
2022-07-26,500,0.4115972222222222
2022-07-26,150,0.2642361111111111
2022-07-27,800,0.46781944444444445
2022-07-27,500,0.4083333333333333
2022-07-27,150,0.2576875
2022-07-28,800,0.4682986111111111
2022-07-28,500,0.40477083333333336
2022-07-28,150,0.2538611111111111
2022-07-29,800,0.4674652777777778
2022-07-29,500,0.40329861111111115
2022-07-29,150,0.25293055555555555
2022-07-30,800,0.46792361111111114
2022-07-30,500,0.4030763888888889
2022-07-30,150,0.2564375
2022-07-31,800,0.468
2022-07-31,500,0.4010416666666667
2022-07-31,150,0.25399305555555557
2022-08-01,800,0.4679652777777778
2022-08-01,500,0.3989375
2022-08-01,150,0.251625
2022-08-02,800,0.4690625
2022-08-02,500,0.4014513888888889
2022-08-02,150,0.25900694444444444
2022-08-03,800,0.47004166666666664
2022-08-03,500,0.40069444444444446
2022-08-03,150,0.2545625
2022-08-04,800,0.4692708333333333
2022-08-04,500,0.3981875
2022-08-04,150,0.2517916666666667
2022-08-05,800,0.46836805555555555
2022-08-05,500,0.39693055555555556
2022-08-05,150,0.25177777777777777
2022-08-06,800,0.4692222222222222
2022-08-06,500,0.39947916666666666
2022-08-06,150,0.2530763888888889
2022-08-07,800,0.47
2022-08-07,500,0.3983888888888889
2022-08-07,150,0.2510277777777778
2022-08-08,800,0.4696388888888889
2022-08-08,500,0.3964652777777778
2022-08-08,150,0.24966666666666668
2022-08-09,800,0.4691111111111111
2022-08-09,500,0.3944513888888889
2022-08-09,150,0.24802083333333333
2022-08-10,800,0.46795138888888893
2022-08-10,500,0.3923055555555556
2022-08-10,150,0.2464375
2022-08-11,800,0.4668888888888889
2022-08-11,500,0.3902013888888889
2022-08-11,150,0.24490277777777777
2022-08-12,800,0.46573611111111113
2022-08-12,500,0.388
2022-08-12,150,0.24345138888888887
2022-08-13,800,0.4642569444444445
2022-08-13,500,0.3857916666666667
2022-08-13,150,0.24150694444444443
2022-08-14,800,0.46270833333333333
2022-08-14,500,0.3836875
2022-08-14,150,0.2396597222222222
2022-08-15,800,0.46092361111111113
2022-08-15,500,0.3815625
2022-08-15,150,0.23802777777777775
2022-08-16,800,0.45911111111111114
2022-08-16,500,0.37933333333333336
2022-08-16,150,0.23645833333333333
2022-08-17,800,0.45763888888888893
2022-08-17,500,0.3770486111111111
2022-08-17,150,0.2345625
2022-08-18,800,0.4553055555555556
2022-08-18,500,0.3781388888888889
2022-08-18,150,0.23447916666666668
2022-08-19,800,0.45625000000000004
2022-08-19,500,0.4164861111111111
2022-08-19,150,0.253125
2022-08-20,800,0.4725902777777778
2022-08-20,500,0.4520277777777778
2022-08-20,150,0.2699444444444445
2022-08-21,800,0.4745833333333333
2022-08-21,500,0.4268125
2022-08-21,150,0.26095833333333335
2022-08-22,800,0.474
2022-08-22,500,0.4185763888888889
2022-08-22,150,0.2564444444444445
2022-08-23,800,0.4739722222222222
2022-08-23,500,0.41322916666666665
2022-08-23,150,0.2535763888888889
2022-08-24,800,0.4739722222222222
2022-08-24,500,0.40894444444444444
2022-08-24,150,0.2511041666666667
2022-08-25,800,0.47344444444444445
2022-08-25,500,0.405625
2022-08-25,150,0.2488125
2022-08-26,800,0.472875
2022-08-26,500,0.4088402777777778
2022-08-26,150,0.24805555555555556
2022-08-27,800,0.4730972222222222
2022-08-27,500,0.4317708333333333
2022-08-27,150,0.2524166666666667
2022-08-28,800,0.4729791666666666
2022-08-28,500,0.4195277777777778
2022-08-28,150,0.25175000000000003
2022-08-29,800,0.4721597222222222
2022-08-29,500,0.4132361111111111
2022-08-29,150,0.25027083333333333
2022-08-30,800,0.4715833333333333
2022-08-30,500,0.4087361111111111
2022-08-30,150,0.2482638888888889
2022-08-31,800,0.47049305555555554
2022-08-31,500,0.40529861111111115
2022-08-31,150,0.24684722222222222
2022-09-01,800,0.4696597222222222
2022-09-01,500,0.4024027777777778
2022-09-01,150,0.24557638888888889
2022-09-02,800,0.4687361111111111
2022-09-02,500,0.40011111111111114
2022-09-02,150,0.24429166666666666
2022-09-03,800,0.4694305555555555
2022-09-03,500,0.4030972222222223
2022-09-03,150,0.24474305555555556
2022-09-04,800,0.4726458333333333
2022-09-04,500,0.40558333333333335
2022-09-04,150,0.24491666666666667
2022-09-05,800,0.4729236111111111
2022-09-05,500,0.4037916666666667
2022-09-05,150,0.24425
2022-09-06,800,0.4720069444444444
2022-09-06,500,0.40156250000000004
2022-09-06,150,0.24344444444444444
2022-09-07,800,0.4715625
2022-09-07,500,0.39950694444444446
2022-09-07,150,0.2425
2022-09-08,800,0.4786875
2022-09-08,500,0.451
2022-09-08,150,0.30186805555555557
2022-09-09,800,0.47859722222222223
2022-09-09,500,0.44525694444444447
2022-09-09,150,0.27350694444444446
2022-09-10,800,0.477
2022-09-10,500,0.4271111111111111
2022-09-10,150,0.26522222222222225
2022-09-11,800,0.47699305555555555
2022-09-11,500,0.42293055555555553
2022-09-11,150,0.2615
2022-09-12,800,0.477
2022-09-12,500,0.41930555555555554
2022-09-12,150,0.2588680555555556
2022-09-13,800,0.4767986111111111
2022-09-13,500,0.41615277777777776
2022-09-13,150,0.25650694444444444
2022-09-14,800,0.4762152777777778
2022-09-14,500,0.41334027777777776
2022-09-14,150,0.2546319444444444
2022-09-15,800,0.47520138888888885
2022-09-15,500,0.4117152777777778
2022-09-15,150,0.25354166666666667
2022-09-16,800,0.4747152777777778
2022-09-16,500,0.4097708333333333
2022-09-16,150,0.25206944444444446
2022-09-17,800,0.4738472222222222
2022-09-17,500,0.4079861111111111
2022-09-17,150,0.25049305555555557
2022-09-18,800,0.473
2022-09-18,500,0.4066388888888889
2022-09-18,150,0.24906944444444445
2022-09-19,800,0.4722083333333333
2022-09-19,500,0.40481944444444445
2022-09-19,150,0.248375
2022-09-20,800,0.47179166666666666
2022-09-20,500,0.4032291666666667
2022-09-20,150,0.24775694444444443
2022-09-21,800,0.47096527777777775
2022-09-21,500,0.4016527777777778
2022-09-21,150,0.24695138888888887
2022-09-22,800,0.47
2022-09-22,500,0.4
2022-09-22,150,0.24605555555555556
2022-09-23,800,0.4691875
2022-09-23,500,0.3984930555555556
2022-09-23,150,0.24554861111111112
2022-09-24,800,0.46855555555555556
2022-09-24,500,0.39715972222222223
2022-09-24,150,0.2449861111111111
2022-09-25,800,0.4681736111111111
2022-09-25,500,0.3970208333333334
2022-09-25,150,0.2495
2022-09-26,800,0.47425694444444444
2022-09-26,500,0.41078472222222223
2022-09-26,150,0.27537500000000004
2022-09-27,800,0.47686805555555556
2022-09-27,500,0.41444444444444445
2022-09-27,150,0.2641597222222222
2022-09-28,800,0.47604166666666664
2022-09-28,500,0.41302777777777777
2022-09-28,150,0.2604513888888889
2022-09-29,800,0.476
2022-09-29,500,0.41201388888888885
2022-09-29,150,0.2577847222222222
2022-09-30,800,0.476
2022-09-30,500,0.4115555555555555
2022-09-30,150,0.25913194444444443
2022-10-01,800,0.4764861111111111
2022-10-01,500,0.41135416666666663
2022-10-01,150,0.2706527777777778
2022-10-02,800,0.4815625
2022-10-02,500,0.4428402777777778
2022-10-02,150,0.30030555555555555
2022-10-03,800,0.4821736111111111
2022-10-03,500,0.448
2022-10-03,150,0.3032986111111111
2022-10-04,800,0.48056944444444444
2022-10-04,500,0.43975
2022-10-04,150,0.2767361111111111
2022-10-05,800,0.4790555555555555
2022-10-05,500,0.430625
2022-10-05,150,0.26834722222222224
2022-10-06,800,0.47893749999999996
2022-10-06,500,0.4249583333333333
2022-10-06,150,0.2641388888888889
2022-10-07,800,0.4780277777777778
2022-10-07,500,0.4211875
2022-10-07,150,0.26129861111111113
2022-10-08,800,0.478
2022-10-08,500,0.41840277777777773
2022-10-08,150,0.2592638888888889
2022-10-09,800,0.47652083333333334
2022-10-09,500,0.4170347222222222
2022-10-09,150,0.25766666666666665
2022-10-10,800,0.4766666666666666
2022-10-10,500,0.41561805555555553
2022-10-10,150,0.2566875
2022-10-11,800,0.47699305555555555
2022-10-11,500,0.4142222222222222
2022-10-11,150,0.2559375
2022-10-12,800,0.47649305555555554
2022-10-12,500,0.41272916666666665
2022-10-12,150,0.255
2022-10-13,800,0.476
2022-10-13,500,0.4114791666666666
2022-10-13,150,0.25443055555555555
2022-10-14,800,0.47520138888888885
2022-10-14,500,0.4104027777777777
2022-10-14,150,0.2537361111111111
2022-10-15,800,0.47491666666666665
2022-10-15,500,0.4091736111111111
2022-10-15,150,0.25300694444444444
2022-10-16,800,0.47402777777777777
2022-10-16,500,0.4079583333333333
2022-10-16,150,0.25267361111111114
2022-10-17,800,0.47386805555555556
2022-10-17,500,0.4069722222222222
2022-10-17,150,0.25199305555555557
2022-10-18,800,0.473
2022-10-18,500,0.40563194444444445
2022-10-18,150,0.2511388888888889
2022-10-19,800,0.47225694444444444
2022-10-19,500,0.40447222222222223
2022-10-19,150,0.25045833333333334
2022-10-20,800,0.4715347222222222
2022-10-20,500,0.4033125
2022-10-20,150,0.2496736111111111
2022-10-21,800,0.4706736111111111
2022-10-21,500,0.4019930555555556
2022-10-21,150,0.249
2022-10-22,800,0.47159027777777773
2022-10-22,500,0.40722916666666664
2022-10-22,150,0.2628611111111111
2022-10-23,800,0.4777152777777778
2022-10-23,500,0.4142222222222222
2022-10-23,150,0.26497916666666665
2022-10-24,800,0.4812847222222222
2022-10-24,500,0.43349305555555556
2022-10-24,150,0.29077083333333337
2022-10-25,800,0.4805347222222222
2022-10-25,500,0.4559444444444445
2022-10-25,150,0.2870625
2022-10-26,800,0.4795486111111111
2022-10-26,500,0.4519236111111111
2022-10-26,150,0.27425
2022-10-27,800,0.4789097222222222
2022-10-27,500,0.43448611111111113
2022-10-27,150,0.26847916666666666
2022-10-28,800,0.47856944444444444
2022-10-28,500,0.4281111111111111
2022-10-28,150,0.2646041666666667
2022-10-29,800,0.4780555555555555
