date,depth,messvar_name,SWC
2021-03-12,-0.5,EC2_50cm,0.3157847222222222
2021-03-12,-0.5,EC3_50cm,0.41520138888888886
2021-03-12,-0.15,EC1_15cm,0.248
2021-03-12,-0.15,EC2_15cm,0.3111319444444444
2021-03-12,-0.15,EC3_15cm,0.4023819444444445
2021-03-13,-1.5,EC1_150cm,0.19290972222222222
2021-03-13,-1.5,EC2_150cm,0.44780555555555557
2021-03-13,-1.5,EC3_150cm,0.23822222222222222
2021-03-13,-0.8,EC1_80cm,0.313
2021-03-13,-0.8,EC2_80cm,0.4789305555555555
2021-03-13,-0.8,EC3_80cm,0.29622916666666665
2021-03-13,-0.5,EC1_50cm,0.37744444444444447
2021-03-13,-0.5,EC2_50cm,0.31532638888888886
2021-03-13,-0.5,EC3_50cm,0.4151875
2021-03-13,-0.15,EC1_15cm,0.248
2021-03-13,-0.15,EC2_15cm,0.3107361111111111
2021-03-13,-0.15,EC3_15cm,0.4030694444444445
2021-03-14,-1.5,EC1_150cm,0.19249305555555557
2021-03-14,-1.5,EC2_150cm,0.44669444444444445
2021-03-14,-1.5,EC3_150cm,0.23722916666666666
2021-03-14,-0.8,EC1_80cm,0.313
2021-03-14,-0.8,EC2_80cm,0.4787708333333333
2021-03-14,-0.8,EC3_80cm,0.2962430555555555
2021-03-14,-0.5,EC1_50cm,0.3769722222222222
2021-03-14,-0.5,EC2_50cm,0.31514583333333335
2021-03-14,-0.5,EC3_50cm,0.4157152777777778
2021-03-14,-0.15,EC1_15cm,0.248
2021-03-14,-0.15,EC2_15cm,0.31077777777777776
2021-03-14,-0.15,EC3_15cm,0.403
2021-03-15,-1.5,EC1_150cm,0.1920902777777778
2021-03-15,-1.5,EC2_150cm,0.4455138888888889
2021-03-15,-1.5,EC3_150cm,0.236875
2021-03-15,-0.8,EC1_80cm,0.313
2021-03-15,-0.8,EC2_80cm,0.479
2021-03-15,-0.8,EC3_80cm,0.29604166666666665
2021-03-15,-0.5,EC1_50cm,0.377
2021-03-15,-0.5,EC2_50cm,0.3149652777777778
2021-03-15,-0.5,EC3_50cm,0.41541666666666666
2021-03-15,-0.15,EC1_15cm,0.248
2021-03-15,-0.15,EC2_15cm,0.31047916666666664
2021-03-15,-0.15,EC3_15cm,0.4030208333333334
2021-03-16,-1.5,EC1_150cm,0.192
2021-03-16,-1.5,EC2_150cm,0.44469444444444445
2021-03-16,-1.5,EC3_150cm,0.23576388888888888
2021-03-16,-0.8,EC1_80cm,0.313
2021-03-16,-0.8,EC2_80cm,0.479
2021-03-16,-0.8,EC3_80cm,0.29599305555555555
2021-03-16,-0.5,EC1_50cm,0.377
2021-03-16,-0.5,EC2_50cm,0.31466666666666665
2021-03-16,-0.5,EC3_50cm,0.4151319444444444
2021-03-16,-0.15,EC1_15cm,0.248
2021-03-16,-0.15,EC2_15cm,0.3104722222222222
2021-03-16,-0.15,EC3_15cm,0.40247916666666667
2021-03-17,-1.5,EC1_150cm,0.192
2021-03-17,-1.5,EC2_150cm,0.444
2021-03-17,-1.5,EC3_150cm,0.235
2021-03-17,-0.8,EC1_80cm,0.313
2021-03-17,-0.8,EC2_80cm,0.479
2021-03-17,-0.8,EC3_80cm,0.296
2021-03-17,-0.5,EC1_50cm,0.377
2021-03-17,-0.5,EC2_50cm,0.31442857142857145
2021-03-17,-0.5,EC3_50cm,0.415
2021-03-17,-0.15,EC1_15cm,0.248
2021-03-17,-0.15,EC2_15cm,0.31085714285714283
2021-03-17,-0.15,EC3_15cm,0.3977857142857143
2021-04-02,-1.5,EC1_150cm,0.23508641975308642
2021-04-02,-1.5,EC2_150cm,0.45309876543209876
2021-04-02,-1.5,EC3_150cm,0.37104938271604937
2021-04-02,-0.8,EC1_80cm,0.31433333333333335
2021-04-02,-0.8,EC2_80cm,0.47690123456790123
2021-04-02,-0.8,EC3_80cm,0.40985185185185186
2021-04-02,-0.5,EC1_50cm,0.3970740740740741
2021-04-02,-0.5,EC2_50cm,0.3583827160493827
2021-04-02,-0.5,EC3_50cm,0.45346913580246917
2021-04-02,-0.15,EC1_15cm,0.25996296296296295
2021-04-02,-0.15,EC2_15cm,0.3128641975308642
2021-04-02,-0.15,EC3_15cm,0.49466666666666664
2021-04-03,-1.5,EC1_150cm,0.25732638888888887
2021-04-03,-1.5,EC2_150cm,0.4547916666666667
2021-04-03,-1.5,EC3_150cm,0.37244444444444447
2021-04-03,-0.8,EC1_80cm,0.4179861111111111
2021-04-03,-0.8,EC2_80cm,0.47833333333333333
2021-04-03,-0.8,EC3_80cm,0.38247916666666665
2021-04-03,-0.5,EC1_50cm,0.41783333333333333
2021-04-03,-0.5,EC2_50cm,0.3715
2021-04-03,-0.5,EC3_50cm,0.45097916666666665
2021-04-03,-0.15,EC1_15cm,0.27609722222222227
2021-04-03,-0.15,EC2_15cm,0.31340277777777775
2021-04-03,-0.15,EC3_15cm,0.44732638888888887
2021-04-04,-1.5,EC1_150cm,0.25864583333333335
2021-04-04,-1.5,EC2_150cm,0.45543055555555556
2021-04-04,-1.5,EC3_150cm,0.3733125
2021-04-04,-0.8,EC1_80cm,0.42459722222222224
2021-04-04,-0.8,EC2_80cm,0.48251388888888885
2021-04-04,-0.8,EC3_80cm,0.32745833333333335
2021-04-04,-0.5,EC1_50cm,0.4269513888888889
2021-04-04,-0.5,EC2_50cm,0.355875
2021-04-04,-0.5,EC3_50cm,0.4504236111111111
2021-04-04,-0.15,EC1_15cm,0.27337500000000003
2021-04-04,-0.15,EC2_15cm,0.3164722222222222
2021-04-04,-0.15,EC3_15cm,0.42820138888888887
2021-04-05,-1.5,EC1_150cm,0.2566388888888889
2021-04-05,-1.5,EC2_150cm,0.4542847222222222
2021-04-05,-1.5,EC3_150cm,0.33697222222222223
2021-04-05,-0.8,EC1_80cm,0.42190277777777774
2021-04-05,-0.8,EC2_80cm,0.4835625
2021-04-05,-0.8,EC3_80cm,0.3174375
2021-04-05,-0.5,EC1_50cm,0.42447916666666663
2021-04-05,-0.5,EC2_50cm,0.34552083333333333
2021-04-05,-0.5,EC3_50cm,0.44850694444444444
2021-04-05,-0.15,EC1_15cm,0.2705
2021-04-05,-0.15,EC2_15cm,0.31774305555555554
2021-04-05,-0.15,EC3_15cm,0.4229861111111111
2021-04-06,-1.5,EC1_150cm,0.2545138888888889
2021-04-06,-1.5,EC2_150cm,0.4535902777777778
2021-04-06,-1.5,EC3_150cm,0.2978125
2021-04-06,-0.8,EC1_80cm,0.41834027777777777
2021-04-06,-0.8,EC2_80cm,0.48432638888888885
2021-04-06,-0.8,EC3_80cm,0.3123680555555556
2021-04-06,-0.5,EC1_50cm,0.4197708333333333
2021-04-06,-0.5,EC2_50cm,0.3398333333333334
2021-04-06,-0.5,EC3_50cm,0.4428611111111111
2021-04-06,-0.15,EC1_15cm,0.2682013888888889
2021-04-06,-0.15,EC2_15cm,0.31875694444444447
2021-04-06,-0.15,EC3_15cm,0.42033333333333334
2021-04-07,-1.5,EC1_150cm,0.25369444444444444
2021-04-07,-1.5,EC2_150cm,0.4533055555555556
2021-04-07,-1.5,EC3_150cm,0.2708611111111111
2021-04-07,-0.8,EC1_80cm,0.4156388888888889
2021-04-07,-0.8,EC2_80cm,0.48266666666666663
2021-04-07,-0.8,EC3_80cm,0.30890972222222224
2021-04-07,-0.5,EC1_50cm,0.4141458333333333
2021-04-07,-0.5,EC2_50cm,0.3348125
2021-04-07,-0.5,EC3_50cm,0.43800694444444443
2021-04-07,-0.15,EC1_15cm,0.2660208333333334
2021-04-07,-0.15,EC2_15cm,0.31749305555555557
2021-04-07,-0.15,EC3_15cm,0.4192847222222222
2021-04-08,-1.5,EC1_150cm,0.254
2021-04-08,-1.5,EC2_150cm,0.4534930555555556
2021-04-08,-1.5,EC3_150cm,0.2550138888888889
2021-04-08,-0.8,EC1_80cm,0.41282638888888884
2021-04-08,-0.8,EC2_80cm,0.4815277777777778
2021-04-08,-0.8,EC3_80cm,0.30720138888888887
2021-04-08,-0.5,EC1_50cm,0.40834027777777776
2021-04-08,-0.5,EC2_50cm,0.33113194444444444
2021-04-08,-0.5,EC3_50cm,0.4350625
2021-04-08,-0.15,EC1_15cm,0.2636597222222222
2021-04-08,-0.15,EC2_15cm,0.31656944444444446
2021-04-08,-0.15,EC3_15cm,0.41843749999999996
2021-04-09,-1.5,EC1_150cm,0.25338194444444445
2021-04-09,-1.5,EC2_150cm,0.453
2021-04-09,-1.5,EC3_150cm,0.24903472222222223
2021-04-09,-0.8,EC1_80cm,0.4079236111111111
2021-04-09,-0.8,EC2_80cm,0.481
2021-04-09,-0.8,EC3_80cm,0.3053472222222222
2021-04-09,-0.5,EC1_50cm,0.4041041666666667
2021-04-09,-0.5,EC2_50cm,0.32840277777777777
2021-04-09,-0.5,EC3_50cm,0.4272916666666667
2021-04-09,-0.15,EC1_15cm,0.2615
2021-04-09,-0.15,EC2_15cm,0.3163125
2021-04-09,-0.15,EC3_15cm,0.4165347222222222
2021-04-10,-1.5,EC1_150cm,0.2516597222222222
2021-04-10,-1.5,EC2_150cm,0.453
2021-04-10,-1.5,EC3_150cm,0.24520833333333333
2021-04-10,-0.8,EC1_80cm,0.3904652777777778
2021-04-10,-0.8,EC2_80cm,0.48162499999999997
2021-04-10,-0.8,EC3_80cm,0.303875
2021-04-10,-0.5,EC1_50cm,0.40037500000000004
2021-04-10,-0.5,EC2_50cm,0.3267361111111111
2021-04-10,-0.5,EC3_50cm,0.42459027777777775
2021-04-10,-0.15,EC1_15cm,0.2597916666666667
2021-04-10,-0.15,EC2_15cm,0.3164166666666667
2021-04-10,-0.15,EC3_15cm,0.4146319444444444
2021-04-11,-1.5,EC1_150cm,0.25040277777777775
2021-04-11,-1.5,EC2_150cm,0.4521041666666667
2021-04-11,-1.5,EC3_150cm,0.24154861111111112
2021-04-11,-0.8,EC1_80cm,0.3662986111111111
2021-04-11,-0.8,EC2_80cm,0.4797708333333333
2021-04-11,-0.8,EC3_80cm,0.3025277777777778
2021-04-11,-0.5,EC1_50cm,0.3979375
2021-04-11,-0.5,EC2_50cm,0.32525000000000004
2021-04-11,-0.5,EC3_50cm,0.4229583333333333
2021-04-11,-0.15,EC1_15cm,0.25859027777777777
2021-04-11,-0.15,EC2_15cm,0.3102152777777778
2021-04-11,-0.15,EC3_15cm,0.41504166666666664
2021-04-12,-1.5,EC1_150cm,0.25161805555555555
2021-04-12,-1.5,EC2_150cm,0.4530277777777778
2021-04-12,-1.5,EC3_150cm,0.2409375
2021-04-12,-0.8,EC1_80cm,0.35585416666666664
2021-04-12,-0.8,EC2_80cm,0.4792708333333333
2021-04-12,-0.8,EC3_80cm,0.30304166666666665
2021-04-12,-0.5,EC1_50cm,0.39725
2021-04-12,-0.5,EC2_50cm,0.32727083333333334
2021-04-12,-0.5,EC3_50cm,0.4273402777777778
2021-04-12,-0.15,EC1_15cm,0.2580277777777778
2021-04-12,-0.15,EC2_15cm,0.3072916666666667
2021-04-12,-0.15,EC3_15cm,0.4394722222222222
2021-04-13,-1.5,EC1_150cm,0.251875
2021-04-13,-1.5,EC2_150cm,0.4546388888888889
2021-04-13,-1.5,EC3_150cm,0.24970138888888888
2021-04-13,-0.8,EC1_80cm,0.3483958333333333
2021-04-13,-0.8,EC2_80cm,0.48212499999999997
2021-04-13,-0.8,EC3_80cm,0.30670138888888887
2021-04-13,-0.5,EC1_50cm,0.39637500000000003
2021-04-13,-0.5,EC2_50cm,0.32813194444444443
2021-04-13,-0.5,EC3_50cm,0.43011805555555555
2021-04-13,-0.15,EC1_15cm,0.259
2021-04-13,-0.15,EC2_15cm,0.3126388888888889
2021-04-13,-0.15,EC3_15cm,0.42693749999999997
2021-04-14,-1.5,EC1_150cm,0.2504722222222222
2021-04-14,-1.5,EC2_150cm,0.456
2021-04-14,-1.5,EC3_150cm,0.2503472222222222
2021-04-14,-0.8,EC1_80cm,0.3431875
2021-04-14,-0.8,EC2_80cm,0.4824791666666666
2021-04-14,-0.8,EC3_80cm,0.30683333333333335
2021-04-14,-0.5,EC1_50cm,0.39531944444444445
2021-04-14,-0.5,EC2_50cm,0.3290138888888889
2021-04-14,-0.5,EC3_50cm,0.4289513888888889
2021-04-14,-0.15,EC1_15cm,0.259
2021-04-14,-0.15,EC2_15cm,0.31417361111111114
2021-04-14,-0.15,EC3_15cm,0.4225555555555555
2021-04-15,-1.5,EC1_150cm,0.24946527777777777
2021-04-15,-1.5,EC2_150cm,0.4555416666666667
2021-04-15,-1.5,EC3_150cm,0.24758333333333332
2021-04-15,-0.8,EC1_80cm,0.34000694444444446
2021-04-15,-0.8,EC2_80cm,0.48293749999999996
2021-04-15,-0.8,EC3_80cm,0.3059722222222222
2021-04-15,-0.5,EC1_50cm,0.3940208333333334
2021-04-15,-0.5,EC2_50cm,0.3291875
2021-04-15,-0.5,EC3_50cm,0.42764583333333334
2021-04-15,-0.15,EC1_15cm,0.25806944444444446
2021-04-15,-0.15,EC2_15cm,0.31522916666666667
2021-04-15,-0.15,EC3_15cm,0.41999305555555555
2021-04-16,-1.5,EC1_150cm,0.24813194444444445
2021-04-16,-1.5,EC2_150cm,0.455
2021-04-16,-1.5,EC3_150cm,0.24452083333333333
2021-04-16,-0.8,EC1_80cm,0.3367638888888889
2021-04-16,-0.8,EC2_80cm,0.4825763888888889
2021-04-16,-0.8,EC3_80cm,0.30493055555555554
2021-04-16,-0.5,EC1_50cm,0.39256250000000004
2021-04-16,-0.5,EC2_50cm,0.32898611111111115
2021-04-16,-0.5,EC3_50cm,0.42622916666666666
2021-04-16,-0.15,EC1_15cm,0.2578680555555556
2021-04-16,-0.15,EC2_15cm,0.3164722222222222
2021-04-16,-0.15,EC3_15cm,0.4179513888888889
2021-04-17,-1.5,EC1_150cm,0.24671527777777777
2021-04-17,-1.5,EC2_150cm,0.4544236111111111
2021-04-17,-1.5,EC3_150cm,0.24144444444444443
2021-04-17,-0.8,EC1_80cm,0.3339166666666667
2021-04-17,-0.8,EC2_80cm,0.48202083333333334
2021-04-17,-0.8,EC3_80cm,0.30380555555555555
2021-04-17,-0.5,EC1_50cm,0.3910486111111111
2021-04-17,-0.5,EC2_50cm,0.3277013888888889
2021-04-17,-0.5,EC3_50cm,0.4247916666666667
2021-04-17,-0.15,EC1_15cm,0.2569444444444445
2021-04-17,-0.15,EC2_15cm,0.3158472222222222
2021-04-17,-0.15,EC3_15cm,0.4160833333333333
2021-04-18,-1.5,EC1_150cm,0.246
2021-04-18,-1.5,EC2_150cm,0.454
2021-04-18,-1.5,EC3_150cm,0.23859027777777778
2021-04-18,-0.8,EC1_80cm,0.3310277777777778
2021-04-18,-0.8,EC2_80cm,0.4821736111111111
2021-04-18,-0.8,EC3_80cm,0.30266666666666664
2021-04-18,-0.5,EC1_50cm,0.38959027777777777
2021-04-18,-0.5,EC2_50cm,0.32634722222222223
2021-04-18,-0.5,EC3_50cm,0.42354166666666665
2021-04-18,-0.15,EC1_15cm,0.256
2021-04-18,-0.15,EC2_15cm,0.3164166666666667
2021-04-18,-0.15,EC3_15cm,0.41425
2021-04-19,-1.5,EC1_150cm,0.24507638888888889
2021-04-19,-1.5,EC2_150cm,0.4534652777777778
2021-04-19,-1.5,EC3_150cm,0.23597916666666666
2021-04-19,-0.8,EC1_80cm,0.32840277777777777
2021-04-19,-0.8,EC2_80cm,0.48241666666666666
2021-04-19,-0.8,EC3_80cm,0.3015
2021-04-19,-0.5,EC1_50cm,0.3882569444444445
2021-04-19,-0.5,EC2_50cm,0.32550694444444445
2021-04-19,-0.5,EC3_50cm,0.4222638888888889
2021-04-19,-0.15,EC1_15cm,0.25524305555555554
2021-04-19,-0.15,EC2_15cm,0.31664583333333335
2021-04-19,-0.15,EC3_15cm,0.4125486111111111
2021-04-20,-1.5,EC1_150cm,0.24405555555555555
2021-04-20,-1.5,EC2_150cm,0.4525416666666667
2021-04-20,-1.5,EC3_150cm,0.2342986111111111
2021-04-20,-0.8,EC1_80cm,0.32622222222222225
2021-04-20,-0.8,EC2_80cm,0.4821875
2021-04-20,-0.8,EC3_80cm,0.30054166666666665
2021-04-20,-0.5,EC1_50cm,0.38690972222222225
2021-04-20,-0.5,EC2_50cm,0.32430555555555557
2021-04-20,-0.5,EC3_50cm,0.4208611111111111
2021-04-20,-0.15,EC1_15cm,0.2543958333333333
2021-04-20,-0.15,EC2_15cm,0.3167916666666667
2021-04-20,-0.15,EC3_15cm,0.4109513888888889
2021-04-21,-1.5,EC1_150cm,0.2425
2021-04-21,-1.5,EC2_150cm,0.452
2021-04-21,-1.5,EC3_150cm,0.23261111111111113
2021-04-21,-0.8,EC1_80cm,0.32435416666666667
2021-04-21,-0.8,EC2_80cm,0.48264583333333333
2021-04-21,-0.8,EC3_80cm,0.2993958333333333
2021-04-21,-0.5,EC1_50cm,0.3859930555555556
2021-04-21,-0.5,EC2_50cm,0.32354166666666667
2021-04-21,-0.5,EC3_50cm,0.4194236111111111
2021-04-21,-0.15,EC1_15cm,0.2539652777777778
2021-04-21,-0.15,EC2_15cm,0.31672222222222224
2021-04-21,-0.15,EC3_15cm,0.40972916666666664
2021-04-22,-1.5,EC1_150cm,0.242
2021-04-22,-1.5,EC2_150cm,0.4497291666666667
2021-04-22,-1.5,EC3_150cm,0.23065972222222222
2021-04-22,-0.8,EC1_80cm,0.32263194444444443
2021-04-22,-0.8,EC2_80cm,0.4824861111111111
2021-04-22,-0.8,EC3_80cm,0.29815277777777777
2021-04-22,-0.5,EC1_50cm,0.3859652777777778
2021-04-22,-0.5,EC2_50cm,0.32279861111111113
2021-04-22,-0.5,EC3_50cm,0.4177222222222222
2021-04-22,-0.15,EC1_15cm,0.253
2021-04-22,-0.15,EC2_15cm,0.31353472222222223
2021-04-22,-0.15,EC3_15cm,0.40972916666666664
2021-04-23,-1.5,EC1_150cm,0.24153472222222222
2021-04-23,-1.5,EC2_150cm,0.44845833333333335
2021-04-23,-1.5,EC3_150cm,0.22911111111111113
2021-04-23,-0.8,EC1_80cm,0.3207291666666667
2021-04-23,-0.8,EC2_80cm,0.48144444444444445
2021-04-23,-0.8,EC3_80cm,0.2975347222222222
2021-04-23,-0.5,EC1_50cm,0.3858958333333333
2021-04-23,-0.5,EC2_50cm,0.3243611111111111
2021-04-23,-0.5,EC3_50cm,0.4191597222222222
2021-04-23,-0.15,EC1_15cm,0.253
2021-04-23,-0.15,EC2_15cm,0.30725694444444446
2021-04-23,-0.15,EC3_15cm,0.43483333333333335
2021-04-24,-1.5,EC1_150cm,0.2407361111111111
2021-04-24,-1.5,EC2_150cm,0.4561041666666667
2021-04-24,-1.5,EC3_150cm,0.25583333333333336
2021-04-24,-0.8,EC1_80cm,0.31895833333333334
2021-04-24,-0.8,EC2_80cm,0.48152083333333334
2021-04-24,-0.8,EC3_80cm,0.3078680555555556
2021-04-24,-0.5,EC1_50cm,0.38716666666666666
2021-04-24,-0.5,EC2_50cm,0.32730555555555557
2021-04-24,-0.5,EC3_50cm,0.43501388888888887
2021-04-24,-0.15,EC1_15cm,0.2534652777777778
2021-04-24,-0.15,EC2_15cm,0.3070486111111111
2021-04-24,-0.15,EC3_15cm,0.45652777777777775
2021-04-25,-1.5,EC1_150cm,0.24375
2021-04-25,-1.5,EC2_150cm,0.4603402777777778
2021-04-25,-1.5,EC3_150cm,0.3773680555555556
2021-04-25,-0.8,EC1_80cm,0.32009722222222226
2021-04-25,-0.8,EC2_80cm,0.48222916666666665
2021-04-25,-0.8,EC3_80cm,0.3788125
2021-04-25,-0.5,EC1_50cm,0.39372222222222225
2021-04-25,-0.5,EC2_50cm,0.3479305555555555
2021-04-25,-0.5,EC3_50cm,0.44943055555555556
2021-04-25,-0.15,EC1_15cm,0.2667569444444445
2021-04-25,-0.15,EC2_15cm,0.31127777777777776
2021-04-25,-0.15,EC3_15cm,0.46434722222222224
2021-04-26,-1.5,EC1_150cm,0.2507847222222222
2021-04-26,-1.5,EC2_150cm,0.4597847222222222
2021-04-26,-1.5,EC3_150cm,0.37632638888888886
2021-04-26,-0.8,EC1_80cm,0.3759652777777778
2021-04-26,-0.8,EC2_80cm,0.48152083333333334
2021-04-26,-0.8,EC3_80cm,0.3935138888888889
2021-04-26,-0.5,EC1_50cm,0.408
2021-04-26,-0.5,EC2_50cm,0.3652638888888889
2021-04-26,-0.5,EC3_50cm,0.4485277777777778
2021-04-26,-0.15,EC1_15cm,0.27918750000000003
2021-04-26,-0.15,EC2_15cm,0.31572222222222224
2021-04-26,-0.15,EC3_15cm,0.4636180555555556
2021-04-27,-1.5,EC1_150cm,0.25427777777777777
2021-04-27,-1.5,EC2_150cm,0.45887500000000003
2021-04-27,-1.5,EC3_150cm,0.3753680555555556
2021-04-27,-0.8,EC1_80cm,0.4002361111111111
2021-04-27,-0.8,EC2_80cm,0.4814583333333333
2021-04-27,-0.8,EC3_80cm,0.40179166666666666
2021-04-27,-0.5,EC1_50cm,0.42974999999999997
2021-04-27,-0.5,EC2_50cm,0.36938194444444444
2021-04-27,-0.5,EC3_50cm,0.4487847222222222
2021-04-27,-0.15,EC1_15cm,0.28197222222222224
2021-04-27,-0.15,EC2_15cm,0.3172013888888889
2021-04-27,-0.15,EC3_15cm,0.4665416666666667
2021-04-28,-1.5,EC1_150cm,0.257
2021-04-28,-1.5,EC2_150cm,0.4584166666666667
2021-04-28,-1.5,EC3_150cm,0.37566666666666665
2021-04-28,-0.8,EC1_80cm,0.4003541666666667
2021-04-28,-0.8,EC2_80cm,0.48083333333333333
2021-04-28,-0.8,EC3_80cm,0.4107638888888889
2021-04-28,-0.5,EC1_50cm,0.4874722222222222
2021-04-28,-0.5,EC2_50cm,0.37619444444444444
2021-04-28,-0.5,EC3_50cm,0.44988194444444446
2021-04-28,-0.15,EC1_15cm,0.2889236111111111
2021-04-28,-0.15,EC2_15cm,0.32054166666666667
2021-04-28,-0.15,EC3_15cm,0.47302083333333333
2021-04-29,-1.5,EC1_150cm,0.258
2021-04-29,-1.5,EC2_150cm,0.45800694444444445
2021-04-29,-1.5,EC3_150cm,0.3757916666666667
2021-04-29,-0.8,EC1_80cm,0.3995277777777778
2021-04-29,-0.8,EC2_80cm,0.48
2021-04-29,-0.8,EC3_80cm,0.4115555555555555
2021-04-29,-0.5,EC1_50cm,0.4875347222222222
2021-04-29,-0.5,EC2_50cm,0.38735416666666667
2021-04-29,-0.5,EC3_50cm,0.45098611111111114
2021-04-29,-0.15,EC1_15cm,0.2967222222222222
2021-04-29,-0.15,EC2_15cm,0.3256805555555556
2021-04-29,-0.15,EC3_15cm,0.4809375
2021-04-30,-1.5,EC1_150cm,0.2587847222222222
2021-04-30,-1.5,EC2_150cm,0.4578055555555556
2021-04-30,-1.5,EC3_150cm,0.3755833333333333
2021-04-30,-0.8,EC1_80cm,0.39953472222222225
2021-04-30,-0.8,EC2_80cm,0.4795625
2021-04-30,-0.8,EC3_80cm,0.4121388888888889
2021-04-30,-0.5,EC1_50cm,0.48916666666666664
2021-04-30,-0.5,EC2_50cm,0.39555555555555555
2021-04-30,-0.5,EC3_50cm,0.45174305555555555
2021-04-30,-0.15,EC1_15cm,0.301625
2021-04-30,-0.15,EC2_15cm,0.32859722222222226
2021-04-30,-0.15,EC3_15cm,0.4777777777777778
2021-05-01,-1.5,EC1_150cm,0.2588125
2021-05-01,-1.5,EC2_150cm,0.4581805555555556
2021-05-01,-1.5,EC3_150cm,0.37532638888888886
2021-05-01,-0.8,EC1_80cm,0.39956250000000004
2021-05-01,-0.8,EC2_80cm,0.47909722222222223
2021-05-01,-0.8,EC3_80cm,0.4112361111111111
2021-05-01,-0.5,EC1_50cm,0.48972916666666666
2021-05-01,-0.5,EC2_50cm,0.3924166666666667
2021-05-01,-0.5,EC3_50cm,0.4529930555555556
2021-05-01,-0.15,EC1_15cm,0.3060555555555555
2021-05-01,-0.15,EC2_15cm,0.33258333333333334
2021-05-01,-0.15,EC3_15cm,0.4825902777777778
2021-05-02,-1.5,EC1_150cm,0.259
2021-05-02,-1.5,EC2_150cm,0.4592638888888889
2021-05-02,-1.5,EC3_150cm,0.37722916666666667
2021-05-02,-0.8,EC1_80cm,0.3982013888888889
2021-05-02,-0.8,EC2_80cm,0.48138194444444443
2021-05-02,-0.8,EC3_80cm,0.38426388888888885
2021-05-02,-0.5,EC1_50cm,0.4947361111111111
2021-05-02,-0.5,EC2_50cm,0.3924930555555556
2021-05-02,-0.5,EC3_50cm,0.45167361111111115
2021-05-02,-0.15,EC1_15cm,0.30170138888888887
2021-05-02,-0.15,EC2_15cm,0.3229444444444445
2021-05-02,-0.15,EC3_15cm,0.44353472222222223
2021-05-03,-1.5,EC1_150cm,0.25866666666666666
2021-05-03,-1.5,EC2_150cm,0.46089583333333334
2021-05-03,-1.5,EC3_150cm,0.37853472222222223
2021-05-03,-0.8,EC1_80cm,0.3963263888888889
2021-05-03,-0.8,EC2_80cm,0.48509027777777775
2021-05-03,-0.8,EC3_80cm,0.33243055555555556
2021-05-03,-0.5,EC1_50cm,0.49622222222222223
2021-05-03,-0.5,EC2_50cm,0.37974305555555554
2021-05-03,-0.5,EC3_50cm,0.4514166666666667
2021-05-03,-0.15,EC1_15cm,0.2920277777777778
2021-05-03,-0.15,EC2_15cm,0.32154166666666667
2021-05-03,-0.15,EC3_15cm,0.430125
2021-05-04,-1.5,EC1_150cm,0.2572083333333333
2021-05-04,-1.5,EC2_150cm,0.45875
2021-05-04,-1.5,EC3_150cm,0.37581944444444443
2021-05-04,-0.8,EC1_80cm,0.3955416666666667
2021-05-04,-0.8,EC2_80cm,0.4839097222222222
2021-05-04,-0.8,EC3_80cm,0.32306944444444446
2021-05-04,-0.5,EC1_50cm,0.4959166666666667
2021-05-04,-0.5,EC2_50cm,0.36796527777777777
2021-05-04,-0.5,EC3_50cm,0.45039583333333333
2021-05-04,-0.15,EC1_15cm,0.2880555555555555
2021-05-04,-0.15,EC2_15cm,0.3207847222222222
2021-05-04,-0.15,EC3_15cm,0.4503333333333333
2021-05-05,-1.5,EC1_150cm,0.25745833333333334
2021-05-05,-1.5,EC2_150cm,0.4578055555555556
2021-05-05,-1.5,EC3_150cm,0.3757083333333333
2021-05-05,-0.8,EC1_80cm,0.39613194444444444
2021-05-05,-0.8,EC2_80cm,0.48283333333333334
2021-05-05,-0.8,EC3_80cm,0.3379513888888889
2021-05-05,-0.5,EC1_50cm,0.497125
2021-05-05,-0.5,EC2_50cm,0.36845833333333333
2021-05-05,-0.5,EC3_50cm,0.45016666666666666
2021-05-05,-0.15,EC1_15cm,0.2920486111111111
2021-05-05,-0.15,EC2_15cm,0.3171319444444444
2021-05-05,-0.15,EC3_15cm,0.45261805555555557
2021-05-06,-1.5,EC1_150cm,0.2560625
2021-05-06,-1.5,EC2_150cm,0.4579444444444445
2021-05-06,-1.5,EC3_150cm,0.37614583333333335
2021-05-06,-0.8,EC1_80cm,0.3956527777777778
2021-05-06,-0.8,EC2_80cm,0.48368055555555556
2021-05-06,-0.8,EC3_80cm,0.3283680555555556
2021-05-06,-0.5,EC1_50cm,0.49688194444444445
2021-05-06,-0.5,EC2_50cm,0.36232638888888885
2021-05-06,-0.5,EC3_50cm,0.44983333333333336
2021-05-06,-0.15,EC1_15cm,0.2881875
2021-05-06,-0.15,EC2_15cm,0.31969444444444445
2021-05-06,-0.15,EC3_15cm,0.44955555555555554
2021-05-07,-1.5,EC1_150cm,0.25785416666666666
2021-05-07,-1.5,EC2_150cm,0.45763888888888893
2021-05-07,-1.5,EC3_150cm,0.3761875
2021-05-07,-0.8,EC1_80cm,0.3959722222222222
2021-05-07,-0.8,EC2_80cm,0.48177777777777775
2021-05-07,-0.8,EC3_80cm,0.34200694444444446
2021-05-07,-0.5,EC1_50cm,0.49749305555555556
2021-05-07,-0.5,EC2_50cm,0.36240277777777774
2021-05-07,-0.5,EC3_50cm,0.45147916666666665
