scen,twd_pd_cor,lwp_pd_cor,twd_md_cor,lwp_md_cor,min_pd_psi,min_md_psi,plfl_mean,plfl_max
1779,-0.5805669841789562,0.5190964245603781,-0.6514485192304157,0.6654765265879097,-320.2862894207119,-320.2862894207119,0.05404588897120459,0.3071852578436477
1780,-0.7459911607704857,0.6988639411420573,-0.7857724819944624,0.8094810772109838,-1587.6400339289391,-1588.3344932064692,0.06954245281072079,0.3964789282744823
1781,-0.6796710803614807,0.59239343300224,-0.7470880922222508,0.7641643018478589,-584.8064978499762,-584.8064978499762,0.2435891974773364,0.9663892671585739
1782,-0.6888260562987651,0.585295552792132,-0.71729433263866,0.7386182249750189,-4183.089210623748,-4237.0682157869305,0.5753669891419294,3.554052819402066
1783,-0.666708739118591,0.5902480859489819,-0.7245225494426052,0.7429485114847181,-694.0675114948978,-694.0675114948978,0.1381314870139589,1.2011863244348309
1784,-0.6199412573409967,0.533667529868961,-0.5655461731366317,0.5775287653849849,-267.2987694169863,-267.2987694169863,0.36316331239005845,1.151850124254427
1785,-0.5748991135476298,0.45583245089529356,-0.6111807758426923,0.6345688455891889,-9319.985808321182,-9319.985808321182,0.693737214744106,4.057921820943061
1786,-0.7321856316308611,0.6564451376519097,-0.7428400383115669,0.7709348406451206,-2686.0084230229336,-2686.0084230229336,0.2085024372697292,1.3867442805034174
1787,-0.7365760635058289,0.6365601739532971,-0.7724592492410465,0.7978277666259475,-1992.437941805032,-1992.437941805032,0.4189120898948688,2.879498412908295
1788,-0.7557170069037825,0.675191564662499,-0.7993897879088874,0.8217857011737187,-1702.9468536384725,-1702.9486291009123,0.23044591747617021,1.516809460048969
1789,-0.751517565634719,0.6527061031820469,-0.7990173768673322,0.8207143140880347,-1919.2228632731596,-1967.3859001227809,0.2476527940234435,1.230196009128237
1790,-0.7078991968916628,0.6337251701618007,-0.7125658902494394,0.7391376969488076,-2073.646699473954,-2073.646699473954,0.22230001883739442,1.7359584360297067
1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,-0.7279979081113467,0.6272306529634117,-0.7666315110825934,0.7908940383052442,-1700.1580492210455,-1700.1580492210455,0.566361090321947,3.668235267516937
1793,-0.4538696306509235,0.4030137903628305,-0.46267473184308733,0.4683754944868531,-149.14476428869423,-149.14476428869423,0.12378344562159707,0.4471539781652957
1794,-0.7467310625799587,0.6543617367939322,-0.7733277115908166,0.801167520639147,-2492.9499967022048,-2492.9499982401107,0.3845253657467138,3.036888881174476
1795,-0.7380840986376459,0.6370688989050207,-0.7769535810087088,0.8019808809444778,-1900.814835627991,-1900.814835627991,0.5793171388100745,3.438220869227695
1796,-0.546001241706258,0.4778615516996127,-0.6141692124091038,0.6253900531076804,-252.86506469500972,-252.86506469500972,0.06616434131839609,0.2517102878870007
1797,-0.7072277052188634,0.6128872666195665,-0.7679946766357566,0.7857507095427698,-754.3335325762107,-754.3335325762107,0.4292772413332493,1.2827676915565536
1798,-0.7137982920477212,0.6202645976122507,-0.7751127230237814,0.7932006596011667,-841.8909348441941,-841.8909348441941,0.47805613524851415,1.5995036831210647
1799,-0.75692927727958,0.6609624544431162,-0.7780312998755341,0.8048778969478971,-3204.7325102880736,-3204.7325102880736,0.5550870406652102,3.7787062300368675
1800,-0.7036851176940855,0.5971009367312802,-0.7240496777483482,0.7446606049601756,-3366.5626506192407,-3580.378268126001,0.9853517390425177,4.15829870943146
1801,-0.7577056030650555,0.6584082654528152,-0.7911895747119561,0.8171724290028451,-2633.2948134209555,-2646.1831212008165,0.4295607244478643,3.044913844524632
1802,-0.7352579788201362,0.6339251975096026,-0.7873576800387982,0.8069263020080163,-1261.5423642820924,-1261.5423642820924,0.6582411952443165,2.4373834374187826
1803,-0.7286487692196945,0.630930561061448,-0.7814510903116682,0.800425821308742,-1266.6484716157224,-1266.6484716157224,0.4304879064893217,2.8019141724177214
1804,-0.7411346636520257,0.6421344738243058,-0.7694325332346651,0.7972419597481335,-2473.4424977691,-2473.647735014367,0.5513884879625628,3.548607677883098
1805,-0.7156360838616483,0.6244970309059846,-0.764308465489655,0.7839706625316384,-1222.6127709431742,-1222.6127709431742,0.19793013298257317,1.7825586986032305
1806,-0.7663298662527271,0.6764932737724924,-0.7774900492175958,0.8033796720664741,-3651.4012626394992,-3651.910464452939,0.37439131447725793,2.918194273310842
1807,-0.7369413974538522,0.6368249241827355,-0.7888422715376919,0.8082870206218413,-1390.8706677937496,-1390.8706677937496,0.504685821668004,3.0027522771321205
1808,-0.7682251455618999,0.6840598304016902,-0.7863365126530658,0.8132159824407306,-3303.9477252833562,-3303.9483388617214,0.2078639755382901,1.9871433268388248
1809,-0.7285778700864614,0.6294201482835805,-0.7711763722251855,0.7939231641995624,-1578.8136669630399,-1578.8136669630399,0.4506065894438924,2.9305175760971918
1810,-0.5194093816179995,0.4617104266843079,-0.5601751843143392,0.570806174760308,-212.33590331319016,-212.33590331319016,0.16032765951346284,0.6335812165340029
1811,-0.736561080684254,0.6367146133806428,-0.7613713587427655,0.7878270983185686,-2321.8734429496762,-2321.8734429496762,0.4629582718568166,3.757238503549807
1812,-0.7127330720455144,0.6223409959968103,-0.7723626689813938,0.790665580775427,-972.55434782609,-972.55434782609,0.34056301281362705,1.9193525533319775
1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,-0.7156619891504499,0.6228517066163072,-0.7728157251424662,0.7907541790210668,-1034.2532998800048,-1034.2532998800048,0.4120029112887695,2.407205866959146
1815,-0.697079016621743,0.5869140140358134,-0.7171409137199438,0.7395564897763661,-5665.746356742792,-6021.585070837141,1.0632416114360699,4.359918806538048
1816,-0.7524292137359213,0.683579784956102,-0.7865631508209092,0.810938803198731,-1813.7165466147069,-1814.6379693517956,0.20501157829170663,1.2780727611821079
1817,-0.7190889465392837,0.6246918587843149,-0.7695585500630113,0.7890598963664531,-1231.599607458295,-1231.599607458295,0.33967498829041476,2.413620791845731
1818,-0.6318226650597142,0.5529922592677162,-0.6735339623588097,0.6880805117093753,-348.0004718650476,-348.0004718650476,0.3384231322068322,1.1290524171192275
1819,-0.7519480897835984,0.6529218615059877,-0.7967174264802649,0.8189957432654388,-1951.1487867532157,-1969.622328011633,0.5051303419389617,3.0004602586581104
1820,-0.7615435967732413,0.6979543855534258,-0.7998906836146301,0.8240610442129884,-2101.6115446817607,-2101.6668626587416,0.09228982102267773,0.6133160237460704
1821,-0.6778453034734405,0.5813232438189367,-0.70913196221389,0.7349082036326878,-7738.138161703184,-7819.309511106439,0.8946340704623,4.267416644594315
1822,-0.7637978221836552,0.687443038459812,-0.7912333706552952,0.8177747622347501,-2678.856071627012,-2678.874907153061,0.17427843718004493,1.4862083481383033
1823,-0.6660099641977437,0.5797790931672921,-0.7346123232173764,0.7519030527474414,-547.0146585627465,-547.0146585627465,0.07117200065223359,0.36227527922049696
1824,-0.7671341772163245,0.6849746899365958,-0.8057778462572386,0.8299529719015043,-2297.950054871838,-2297.950304844929,0.15259365752365522,1.1149538782166788
1825,-0.7458748036079325,0.6410856884635701,-0.7852894371329041,0.8115056441943667,-3823.747056760916,-3877.0722412659143,0.8928741641356339,4.332143773855481
1826,-0.7248997203619217,0.626097986949068,-0.7764826708601765,0.7953778929472906,-1234.1311134235189,-1234.1311134235189,0.5166011419757787,3.192487542235888
1827,-0.7489880566825874,0.646846160450737,-0.7922734279113438,0.8148807431166636,-1955.8823529411793,-1955.8823529411793,0.3116600077105949,1.8651000850390302
1828,-0.7141552811545523,0.6235409436814121,-0.7388937311546101,0.7662537008161798,-1885.3926835507834,-1885.3926835507834,0.31992230162557206,2.295357199762734
1829,-0.7531078364541176,0.6834597809494254,-0.7989908436388085,0.8210193967311539,-1507.8842741731578,-1507.8970463689081,0.18350711554821847,1.1317145668940096
1830,-0.718667265601396,0.6580785825020787,-0.7681363291714505,0.7900301405132357,-1186.8025230470657,-1186.8025230470657,0.049791269762805755,0.27689952830555453
1831,-0.6538762792702931,0.5405833412561556,-0.7035847142327657,0.7307838344600802,-6574.51301521645,-6574.51301521645,0.7333137823178772,4.343123297851988
1832,-0.7369247343926645,0.6349426009302169,-0.7723108342727257,0.7977291499207306,-2020.2174911931393,-2020.2174911931393,0.5384402859265558,3.3605296209908553
1833,-0.653613015843589,0.5721670646573865,-0.7229309472082789,0.7397510858043556,-500.85034013605514,-500.85034013605514,0.1142364811664645,0.6169510587457169
1834,-0.7476406412328019,0.6495532581514629,-0.7931833625038976,0.8152537223287626,-1728.49083215797,-1728.49083215797,0.5779103965879697,3.1253990633716775
1835,-0.739098544791109,0.6463871365227154,-0.767158797108966,0.7949360614522206,-2220.949996498985,-2220.9499991074067,0.44192336500734136,3.0744129399766296
1836,-0.7516584321025209,0.6640706212467773,-0.7868351993224496,0.8107321477751929,-4468.479909411944,-4603.990265547325,0.44518724908246327,3.399078455881328
1837,-0.6965122394697624,0.6070248136841466,-0.7618486418924513,0.7795121417874346,-721.5274303818583,-721.5274303818583,0.27748557003482244,1.1631164609468567
1838,-0.7524880390399454,0.6855645639709492,-0.7452864016371576,0.7725852657883707,-3577.313670426333,-3577.5251286587495,0.24836188294259876,2.029135427348439
1839,-0.7764062073535768,0.7112972103743248,-0.7925748167530862,0.817438527001569,-3665.948295787304,-3665.949040220108,0.056771937984854824,0.5559356138395444
1840,-0.7586050545503256,0.6659016666216458,-0.7925235801797745,0.8181836596343861,-2395.9500000000003,-2395.9500000000003,0.3097485214018201,2.345317130556908
1841,-0.7456914099824008,0.6412745357128601,-0.7914612472229668,0.8133732808067028,-1845.7823567289151,-1845.7823567289151,0.70951174664733,3.2942581076045196
1842,-0.7378724970378963,0.6288225552790478,-0.779524147719927,0.8036883524990743,-2942.7037913146596,-2990.5718484248073,0.8167463628531878,3.86635361489001
1843,-0.726820466537655,0.6317689854616745,-0.7822267807361353,0.8011637259083974,-1106.790645252184,-1106.790645252184,0.2631390696199667,1.3712007341946453
1844,-0.7075543544359592,0.6552481182080099,-0.6817250482371021,0.7104676048376314,-2689.6309843900967,-2692.5824548052606,0.15240862808844108,0.8831515751402977
1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,-0.7509431717263176,0.6588270966631982,-0.7893439409511477,0.8136632836374501,-1961.9499999529835,-1961.9499999774346,0.3495156980367243,2.349241781911505
1847,-0.7191769680244209,0.6258555883326273,-0.7798501474128605,0.7981344759777097,-984.3591600289694,-984.3591600289694,0.45400381199303497,2.1471155371700306
1848,-0.7325470388734062,0.640403189313873,-0.7747000546034454,0.7972879645148141,-1493.1757995518492,-1493.1757995518492,0.4479637722190626,2.290696354067754
1849,-0.7455317887673378,0.6497758783437343,-0.7896212776645096,0.8119474604959911,-1677.3353526431397,-1679.953803305467,0.46964382510530356,2.9111025990060075
1850,-0.7774210208205712,0.6931125340317289,-0.7872158646608636,0.8125225082845614,-3743.3700614233726,-3743.4693087766177,0.26127616784339736,2.20288942353152
1851,-0.7416642748685167,0.639996376094738,-0.7880385253951342,0.8093481516311487,-1681.1658202693743,-1681.1658202693745,0.3897300976177305,2.5410911231154163
1852,-0.7420569043105795,0.6456601644396401,-0.7681286819681151,0.7952857798731783,-2464.285714285714,-2464.285714285714,0.3163471445711518,2.3337493035958925
1853,-0.7248925300592666,0.6251814188962762,-0.7638894634333946,0.7876177768834917,-1621.833669580811,-1621.833669580811,0.4905890683846803,3.155504330311366
1854,-0.7431300726218297,0.6407082936662494,-0.7887130644515281,0.8105988288252771,-1746.800923012377,-1746.800923012377,0.5161619728330449,3.2173170510985947
1855,-0.7197047738046557,0.6240879700712889,-0.7619676043324471,0.7841897101985102,-1436.5463342017108,-1436.5463342017108,0.33933658524353644,2.7373949555386687
1856,-0.7448892325806604,0.6416773136687869,-0.7927392454106824,0.8140689806357149,-1706.8218115446061,-1706.8218115446061,0.6423006080651034,3.44098917990715
1857,-0.6889652947853101,0.5947777664159044,-0.7339864369890996,0.7505111511531436,-542.7494544733207,-542.7494544733207,0.4686633500430178,1.4567319088257535
1858,-0.6456876394206418,0.5551412172685597,-0.712613443784842,0.7281120967027104,-416.8190127970757,-416.8190127970757,0.13979765630350213,0.5433910147214347
1859,-0.7221650400255502,0.6367153639141758,-0.7472187885259673,0.7716848922697555,-1784.219813461054,-1784.219813461054,0.1654448368448265,1.543392277975282
1860,-0.7126895476547559,0.6204728352303306,-0.7620269509776626,0.7816978730639224,-1187.8017789072428,-1187.8017789072428,0.2827256198705166,2.192386853208749
1861,-0.674815858906141,0.5918660086177109,-0.7420459720576154,0.7585065784613695,-543.0751298082016,-543.0751298082016,0.36335875457736,1.2203230805116732
1862,-0.709046665312565,0.6268098819396077,-0.7170843725544219,0.7458207546299433,-2341.176470588235,-2341.176470588235,0.327497075220352,2.1253796797150692
1863,-0.7289896439685336,0.6298703146042658,-0.7608627633159692,0.7874953858017547,-2004.3572984749455,-2004.3572984749455,0.48465060547535943,3.4311563762222246
1864,-0.6909110271601538,0.6089487869347462,-0.7291267240590985,0.7520551309181626,-1128.540305010893,-1128.540305010893,0.19494367198264867,1.1678388982000838
1865,-0.71731496563247,0.6223837004374763,-0.7392699339283341,0.7670521544681426,-2009.1034190748371,-2009.1034190748371,0.4521596847227073,3.1641173905419997
1866,-0.7220289083271785,0.6289658237907272,-0.7809113746132087,0.799661986330254,-1068.3142100617827,-1068.3142100617827,0.35989944512246075,1.8355760344603775
1867,-0.7446215978663387,0.6387816067890303,-0.784686939634622,0.8099430334879626,-3048.591381533041,-3107.607539380816,0.8661362555785964,4.028223562985025
1868,-0.6498883044621502,0.5894035589478438,-0.6479856279255627,0.6752371170871464,-723.4920280967794,-723.4920280967794,0.062100784548507156,0.31803891915517646
1869,-0.7561244596566652,0.6652380434180527,-0.7859543666846067,0.8112120071042178,-3466.19193184898,-4122.082925252937,0.030219275980289152,0.24824945972809553
1870,-0.6945221356116099,0.6095993424787494,-0.7555993259133356,0.7734580473389959,-824.6253122398006,-824.6253122398006,0.2806363448528605,1.8354470947144212
1871,-0.7245972749273742,0.6242086122614441,-0.7617759124864576,0.7867088195873317,-1688.7019230769235,-1688.7019230769235,0.5984338975735688,3.6888514100497454
1872,-0.7197646408869085,0.6240369662587446,-0.7784123121614189,0.7969053975273575,-913.5627530364388,-913.5627530364388,0.5580310458307938,1.718983575341844
1873,-0.743455835386869,0.6501961039825693,-0.78816111586702,0.8100553611766216,-1583.4385338670484,-1583.4818603171277,0.4492909133305151,2.640051207367878
1874,-0.7450509757831523,0.6436279099369435,-0.7902453949573176,0.8121917021407977,-1830.903790087468,-1830.903790087468,0.2113708216227502,1.4069787602150783
1875,-0.7238342925513372,0.6388668615922644,-0.7310995801223048,0.7577945003260156,-2407.436096049575,-2407.436096049575,0.3447314616850945,2.887997461629055
1876,-0.6911919892896312,0.6101731362423811,-0.7461159124472453,0.7647166634724908,-879.9897645854685,-879.9897645854685,0.16575902023384595,1.0676756136223238
1877,-0.7469372391905154,0.6497865684463318,-0.790455619832047,0.813045909143067,-1825.403225806457,-1825.403225806457,0.4102151684760205,2.386415157503769
1878,-0.7163755579962375,0.6027860155159077,-0.7617882155074809,0.7857479748116413,-3419.4030519006265,-3529.7817611733194,0.8740740705485026,4.158086737871853
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,-0.7486514195761597,0.6421795265961276,-0.7905002219270649,0.8150580219745163,-2545.4548204746825,-2587.9549127491,0.7915431139455033,3.920293132240765
1881,-0.741789914039622,0.6395835942802496,-0.78534598669258,0.8080003897296072,-1778.4764642472144,-1778.4764642472144,0.5687360789712423,3.602138790912503
1882,-0.705260480584454,0.6172211141895612,-0.7640370089918144,0.7821765011490189,-930.9086629001902,-930.9086629001902,0.3020074653469771,1.937307834311103
1883,-0.6304388652696049,0.5460068152649139,-0.7008925721572463,0.7161515492146555,-392.99980977743985,-392.99980977743985,0.10544763814716632,0.5073898389277768
1884,-0.7588505065954633,0.6592360695343572,-0.7879779462193754,0.8145729644000227,-2952.50598033404,-2953.241762024531,0.4797105183818008,3.6576278505805875
1885,-0.7181201470726639,0.6268045595086221,-0.7745055458432948,0.7932328734121402,-1049.1673275178443,-1049.1673275178443,0.24813790381055706,1.7282290195672647
1886,-0.7556707394828789,0.7088626214195082,-0.7808617749654012,0.8080444754784674,-2913.066605861684,-2913.691432270771,0.04001724280811644,0.26052616647352306
1887,-0.7053471807805997,0.6162132718714213,-0.7694990552065566,0.7872041270347655,-803.7854889589944,-803.7854889589944,0.3973711582728999,1.6789753595215784
1888,-0.6041204744008375,0.5178830629239566,-0.6536566699724266,0.6677571622864333,-25263.052396943473,-25263.052396943473,0.5336883419001915,3.933457258204076
1889,-0.7006267734168741,0.630798675091579,-0.7549055484452858,0.7732160900223521,-7503.900691969129,-8015.977557079674,0.6859643502613597,4.20438022868829
1890,-0.7648411845597353,0.6888868766630067,-0.8054475444025098,0.8291548903009223,-2132.94459327454,-2132.947549628491,0.11899568482271639,0.8613259978300035
1891,-0.7344700819607737,0.6353706222834447,-0.789306401609649,0.8085633366601118,-1287.4033651659863,-1287.4033651659863,0.45389115426011084,2.359416538862993
1892,-0.7626311430260183,0.671508517894099,-0.7943934548290301,0.8185871474972526,-3554.11110463701,-3555.9468581021456,0.8764082055994977,4.238129892634468
1893,-0.7492651813193298,0.6467890754938701,-0.7875782160362589,0.8113581058239216,-2175.8078861547588,-2175.8078861547588,0.538157685994709,3.146933746066037
1894,-0.7646309776497574,0.6769413669808586,-0.773118231713947,0.79953761327771,-3640.9500000000007,-3640.9500000000007,0.3248742649356616,2.780277202222584
1895,-0.7263136411025454,0.630266372005962,-0.777748348855177,0.796774874283167,-1252.2116776580342,-1252.2116776580342,0.3240209523528277,2.1628703233365623
1896,-0.5430267632863303,0.480056986429284,-0.5630828417981326,0.5741855363836635,-219.28038017651062,-219.28038017651062,0.2037471810552537,0.7339071297012667
1897,-0.741795738164525,0.6340387473837603,-0.7820471058906886,0.8054193627507803,-2584.025493264581,-2610.1546656791825,0.8984838832564189,4.086095745622467
1898,-0.7451620768710961,0.6582338151420587,-0.7845827109766664,0.8082722230216662,-1721.9497161940783,-1721.9498964693626,0.35033057478562046,2.2183626515083317
1899,-0.7402177287883781,0.6381725591573582,-0.7908684351955485,0.8108219958442044,-1500.5664652567984,-1500.5664652567984,0.5521199815483334,3.147331498685319
1900,-0.7297876044487143,0.6170577314421581,-0.7693441061281329,0.7942915963996637,-3326.7986237149553,-3393.412421516751,0.9645329752562324,4.301005528825101
1901,-0.627921694113282,0.48791138296284264,-0.6137124052513289,0.6299078524945992,-5974.262491325208,-5974.262491325208,1.0209525590187118,4.301468993754135
1902,-0.7434477900642714,0.6403615178846338,-0.7839745369624774,0.8079022215934694,-1944.186046511634,-1944.186046511634,0.5818483032493046,3.651697192339115
1903,-0.7100584017249693,0.6187300174373205,-0.7408522504689173,0.7647748451492563,-1495.1410841821835,-1495.1410841821835,0.2950475365260392,2.7271181756585694
1904,-0.7069100717861206,0.6173237405869373,-0.7687338710162823,0.7871066822869885,-867.19042274598,-867.19042274598,0.2547296239340682,1.389221380426764
1905,-0.6418596730270902,0.5561268183248869,-0.6749438059858246,0.6896397338660483,-356.6465256797588,-356.64652567975884,0.3334963029565892,1.1048950780417912
1906,-0.7477311789401195,0.6568609967307691,-0.7918509768580289,0.8140079833034382,-1654.9499999991447,-1654.950055386804,0.3626197138537234,2.4868362521586547
1907,-0.7174549179582521,0.6323550743422977,-0.7428003780465162,0.7701907879268197,-1840.202916930882,-1840.202916930882,0.2879398052512601,1.6193410817428127
1908,-0.7257043848997634,0.6260806200707304,-0.769739065616445,0.7917765347821409,-1468.2581599239454,-1468.2581599239454,0.5216663450609028,3.3139880198436718
1909,-0.751482097501979,0.66080890462207,-0.80233731587309,0.8228329560589552,-1486.0877910731892,-1488.898104507677,0.35463406975494316,1.845241112995669
1910,-0.7575844115315571,0.6576935472059515,-0.7902951857271481,0.816332593714901,-2730.2195445597526,-2746.886470496735,0.4298944447313549,3.07531387162502
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,-0.7337705812529396,0.638194431494726,-0.7639033493344225,0.7915103849851518,-2071.781646249732,-2071.781646249732,0.5777751194110521,3.32444377151817
1913,-0.7387393392241557,0.6372384893050247,-0.7725515621380231,0.7962678170306932,-1922.1501390176104,-1922.1501390176104,0.3776030468974241,2.840356639406102
1914,-0.7029986160330964,0.6080920469616964,-0.7650472550230601,0.7827004454450445,-732.1685016754443,-732.1685016754443,0.30622446255097596,1.0276971550958838
1915,-0.7518069126920579,0.6540642620507262,-0.7983961461163868,0.8200821928904829,-1830.925848576332,-1840.4137708246237,0.5482368589519572,3.120540608700331
1916,-0.7547012135205317,0.6722550846999856,-0.8027528159156629,0.8240480206400473,-1548.9499697616209,-1548.9499906724047,0.24114053441987957,1.527576837617512
1917,-0.7028362371699023,0.6139211893818974,-0.7449246228205928,0.7672127623758027,-1228.3628779979204,-1228.3628779979204,0.27329833380789964,2.1341328730988818
1918,-0.7590852977901618,0.6629845731536392,-0.7999365150345915,0.8233675845520028,-2310.837833372663,-2331.901129203961,0.26062326771454547,1.6576927311939025
1919,-0.7542754467096628,0.6712511436256866,-0.8025742236785834,0.8237204258666943,-1533.9499850147795,-1533.9499956416835,0.24706575273977893,1.568428864920892
1920,-0.7109802421193888,0.6254707333402822,-0.753602943308513,0.7752805727623342,-1247.3666703625674,-1247.3666703625674,0.25437213249785,1.4394893348844955
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,-0.7431724964308359,0.6357687667712114,-0.7877861105727868,0.8078243787698782,-2005.069217035032,-2125.145914832043,0.5703437374128634,3.4434058221513375
1923,-0.7127284580702626,0.621420873842992,-0.7724709625059395,0.7902567155439144,-965.8257869771456,-965.8257869771456,0.42644322881254815,2.344184883819823
1924,-0.4525623518717973,0.30277510404721747,-0.47244800752996535,0.4780888589157252,-19001.37788624777,-19001.37788624777,0.8398654030851972,3.899082742258047
1925,-0.6396265332645905,0.5534882403557234,-0.6951421614484377,0.7103812470602495,-379.111457521435,-379.11145752143506,0.24355151902590919,0.8064510909570334
1926,-0.5516885827091627,0.42644529620648414,-0.5277746965481852,0.5356071602793926,-31857.26120712814,-31857.26120712814,0.883235901996891,3.9343717590802534
1927,-0.7596006119193967,0.6852912892504989,-0.8072199678502664,0.8292380228469431,-1677.949040687329,-1677.949608351644,0.13673320298840597,0.8437478560481143
1928,-0.7385485299435773,0.6420610219372611,-0.787766598128953,0.8076031050944039,-1409.932099587274,-1409.932099587274,0.47820024597103755,2.40917950810861
1929,-0.750938647912281,0.6500623684109739,-0.7789779530176287,0.8051754814791743,-2592.204526404028,-2592.204526404028,0.5825316524934165,3.7488601137414435
1930,-0.7200542606484858,0.6249900339177148,-0.756466504926312,0.7815391024807057,-1670.2221106788834,-1670.2221106788834,0.35648549198283774,2.6136419768600363
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,-0.7114711687483241,0.6056003269539535,-0.75384320200761,0.7772009217465382,-3058.575448286291,-4112.9506388323825,0.5924882653225279,3.7164192569484946
1933,-0.6853202535890137,0.6225022327565191,-0.6991908022202034,0.7278424804392432,-1488.3659439450034,-1488.3659439450034,0.07652848348581613,0.47774801030088776
1934,-0.7011720984883197,0.6098023313144798,-0.7627136529355699,0.7806311322067082,-773.9955357142867,-773.9955357142867,0.17026419293512607,0.7839489026239885
1935,-0.6901038198707335,0.6064484425641204,-0.7530184244947153,0.7709747801292263,-766.2286978014832,-766.2286978014832,0.22180263937626385,1.4794678925212101
1936,-0.7560894166595232,0.6564436507377364,-0.7928828418931166,0.8182053560414322,-2478.2924062041934,-2490.8381662788224,0.49435605646491326,3.450720846748433
1937,-0.7393022527081856,0.6367454523423072,-0.7839671574444946,0.8064163237164385,-1719.5855614973298,-1719.5855614973298,0.571681325835569,3.693133143447477
1938,-0.7100110206441489,0.6216117131325759,-0.7704210753836902,0.7881481077604932,-920.9175314036057,-920.9175314036057,0.36254280086356994,1.923564596614398
1939,-0.7551532968143843,0.6590351586010198,-0.7984738533326206,0.8213567419890536,-2013.2862042009342,-2028.0815308801289,0.4365168080649458,2.723656569237875
1940,-0.7591113081342092,0.6765051157293077,-0.7739939268417971,0.8020403371107268,-3179.932770701111,-3179.941268003944,0.277330786845338,2.3817352015370266
1941,-0.7292239925249515,0.6368787912106624,-0.755109465548367,0.7832121267970348,-2076.7181672882257,-2076.7181672882257,0.4838455563914589,2.676473126991278
1942,-0.759213156396727,0.667967067252265,-0.7702178568013106,0.7969698152375994,-3469.8809426250186,-3470.4778527822737,0.47671395430747954,3.643529913945986
1943,-0.5721076395800994,0.4648774392521052,-0.5684016039832691,0.5815017911578756,-33309.2396803268,-33309.23968032692,0.8708081394832887,4.609998771757209
1944,-0.7030841683061179,0.6142756964170881,-0.7568502377347137,0.7749243869105996,-971.1695191524076,-971.1695191524076,0.28962693291086117,2.187204937560712
1945,-0.6703203718796069,0.5938155082200665,-0.7312851176253327,0.7494826642693665,-688.0941602535092,-688.0941602535092,0.14863270169990253,1.216126388171631
1946,-0.7319658762478386,0.634831077207883,-0.7892144931174551,0.8083444428809031,-1171.5836676894032,-1171.5836676894032,0.5121871285763218,2.212690056359893
1947,-0.7366904301410114,0.6398510696246664,-0.7810204884644892,0.8082040221106394,-4539.856547517121,-4575.543339785436,1.0234017473114863,4.359422529973304
1948,-0.7626349441180751,0.6726687516705879,-0.7731227553996707,0.7998208743869548,-3495.2182856118384,-3495.705176006185,0.42715583416372815,3.3208623505208963
1949,-0.7199342481495551,0.6234438199472,-0.7397256219688926,0.7673473459927099,-2122.917356283796,-2122.917356283796,0.4898558449072253,3.6124148804859106
1950,-0.757766429072084,0.6773264900769986,-0.778799006211988,0.8052635099917498,-2964.8187633262423,-2964.8187633262423,0.15107646867294777,1.2157570668308089
1951,-0.7611354773680752,0.6774822739500689,-0.803977277523231,0.8269181520140845,-1933.9499645994877,-1933.9499883939648,0.19814230726012078,1.3718112285245754
1952,-0.7300602364742218,0.6659041668585758,-0.7570269142612708,0.7822096000611278,-1560.8069164265196,-1560.8069164265196,0.2183204155534984,1.0777840366658509
1953,-0.7561269389529806,0.6527906680051329,-0.7870349434046567,0.8126004848082384,-3105.223880597015,-3105.223880597015,0.6430084671577446,3.920298172276682
1954,-0.6908585910526248,0.598603172931835,-0.7543569285958638,0.7713997213943908,-620.1932963191449,-620.1932963191449,0.2809911487884596,0.9388840992101398
1955,-0.6134639259354944,0.48015656686611613,-0.6670153997581082,0.6840520865993311,-7975.846165077134,-8032.1867361627055,0.5202547696550969,3.318096340708825
1956,-0.7780128441491234,0.6895914771025612,-0.7939523400848268,0.8188287107113186,-3543.089521386774,-3543.089521386774,0.23012472541669657,1.8121840697468976
1957,-0.7465237709455822,0.6449344814857689,-0.794392997308571,0.8151943783872693,-1569.0593794674442,-1655.353616149087,0.43980892705303737,1.9009525234404328
1958,-0.6854250997413752,0.6046016901116731,-0.7492617091657133,0.7674807278638994,-745.303356944872,-745.303356944872,0.16003607320004823,1.1783370718872241
1959,-0.6989527002387074,0.5926618747043891,-0.7477805084467802,0.773749596032933,-4501.793167470686,-4501.793167470686,0.9977178452339419,4.301232891116535
1960,-0.5978724098476699,0.5223367714798339,-0.6116606122888456,0.6244972096129412,-272.3636848420211,-272.36368484202114,0.27640788388101756,0.8795033880340082
1961,-0.7172963589116518,0.6239054160441161,-0.7706585633606188,0.7890952377252956,-1112.4513129790178,-1112.4513129790178,0.33033483901904187,2.2047385248348474
1962,-0.5784137729888801,0.44178313127626323,-0.5445638056416606,0.5567800304497392,-6623.021684730966,-6623.021684730978,1.0529423586270232,4.203902910028193
1963,-0.7485526515440113,0.645134212591814,-0.7838813528274899,0.8079596683460105,-2186.750130412103,-2186.750130412103,0.46360753443508973,3.0307805597222037
