scen,swp_nse20,swp_nse80,swp_nse110,swp_nse160,trans_cor,max_trans
146,0.5458160659906178,0.40210324780422657,0.6687191661007723,-0.1034806075619421,0.7534709465336771,5.350799363394511
147,0.7505377187737041,0.8270924641531333,0.8144620780335318,-0.9270470705218643,0.717193619717004,5.811571772750385
148,0.5909639980703391,0.5442843259187679,0.76736310674706,-0.04362473363345076,0.7365481217958417,5.5455218581161105
149,0.6651957813035996,0.6059446034149203,0.519858727350778,-0.3316859137155248,0.6292996791127263,7.117128895797432
150,0.6269953471822718,0.747221384342099,0.7197383595533273,0.3657471776477461,0.6821403420996746,6.285290385291402
151,0.6701407261063658,0.6967190786192119,0.7153717006822553,-0.029918986024957128,0.724247054708844,5.3719131953860115
152,0.7743878980665476,0.7902021632909484,0.44935868812922375,-2.2036563234020377,0.7629191614414305,4.9869360377781025
153,0.6658424325056709,0.6910723450729102,0.19684648930851023,-1.603962684566036,0.630227317730242,7.041738716013994
154,0.4841674530059694,0.38226554621747233,-0.38732643544740086,0.33119011673514653,0.533141962603369,6.8559563776561046
155,0.6107480673709352,0.7855227762926992,0.5264619290474422,-0.8376494103820593,0.6259487450087746,6.297031956091192
156,0.5010800649131892,0.7627848410208622,0.7072380191815004,-1.2291723924506526,0.6811934585845201,6.6199963108886095
157,0.4998064751534277,0.6294825604959344,0.6282206331952609,-0.8768423241713708,0.7634035305880136,5.036477402396034
158,0.6475640708518264,0.717108064609322,0.8407909728641904,0.5768169238435987,0.7459839001424553,4.547681207887312
159,-0.12061447255878366,-0.2192519070875003,-0.15033795556512541,-0.47591121016519744,0.7679030804636376,3.451195897322283
160,0.5933472338967019,0.5821150668434534,0.6179514681878143,-0.013725077783725448,0.6449377436167884,6.472188863681235
161,0.2507918128191343,0.1478449210139432,0.22816526473358945,-0.6205351941891921,0.7422581736967173,3.808056963711433
162,0.22340382020108684,0.29613544611994713,0.5464571643401575,-0.11053045215645896,0.7868990173431307,4.577558126965101
163,0.7518348165655995,0.65525939987419,0.5080135142114817,-1.1701568976109007,0.7482314840636932,6.051849235622445
164,0.3967570098631399,0.4235960785395462,0.418213009571759,-0.7820265725393392,0.7514970603465511,5.309057627859251
165,0.37764764244957494,0.37888885511194137,0.63497376896546,0.10572812137899168,0.7695286512427737,4.053970910087063
166,0.5839886912148058,0.6209738687708978,0.8269564840526489,-0.28528691317345545,0.7929675072011186,5.08794531393846
167,0.4294384081718646,0.438950944104336,0.535205149286464,-0.20657491341798018,0.7692319439656616,3.207894975944054
168,0.7602034536748213,0.7828203452178721,0.6856096429035443,-1.219455273749111,0.7257851607867436,5.393370490332769
169,0.6507503997845077,0.7410544582901639,0.4970915326325458,-1.8473504782978543,0.6761697862148804,6.106842317353464
170,0.20916625994706806,0.136588478554444,0.3821803784283876,-0.2493981151169795,0.7614182587759761,4.379844684274254
171,0.71724048282095,0.5668340901217923,0.5738130864012257,0.047513379686784596,0.7489958675371738,5.48603633451912
172,0.7373492774436848,0.8096513114264732,0.48158682681612297,-1.19184151413411,0.6791593580701281,6.559281927024491
173,-0.04899657035346827,-0.10184171000659314,-0.10903268596187599,-0.39882602562623326,0.7796905864182937,3.7689776048287333
174,0.5973854265660633,0.4137757330688624,0.6896709867502246,-0.2927672706054216,0.7029125560905314,6.272286307120975
175,0.5613895558464765,0.4162779914615582,0.7357702678080023,0.6969317483372999,0.7594572476215001,4.8648432182643315
176,0.6244683618794902,0.6539180039195805,0.7018977708101286,-0.6114675851371378,0.6109641795056887,6.572710154751325
177,0.5905641169001965,0.7449571233690322,0.7968704302322448,0.23613716855181965,0.7406103858044797,3.1725834567588644
178,0.6947737937315617,0.90163145545022,0.24955644681450428,-1.9370074533866126,0.7065326460997653,6.29481639164904
179,0.42374715454645373,0.4208545359495449,0.6730333452719672,-0.22575212507074371,0.7613622242864081,4.193410964057612
180,0.7256345693806228,0.7833001611064156,0.1892175935917414,-2.12705492209927,0.6885048673217576,6.203335322846894
181,0.7807425752741,0.8565493966491998,-0.21023089183118215,-1.8500088818572786,0.7242750594409879,7.082061090180241
182,0.5885353992701741,0.5180863146752879,0.7085832515266537,-0.7748894792819954,0.7553513702318736,5.3823785321879605
183,0.591747717570708,0.6664057571545497,0.7752605554912104,-0.37019192904579756,0.7625110498878968,4.709182615811255
184,-0.09001864844737173,-0.23705572320972523,-0.21787116688412866,-0.38286378401465004,0.760421819158149,2.9150318591889524
185,0.6981228939129386,0.6516739434719314,0.6795392950265782,-1.5955185057526857,0.7859839098316049,5.092642729274423
186,0.23913023238722786,0.14674487423246674,0.2923053372404947,-0.22882305021640503,0.7684874765452612,3.6236126191199793
187,0.5504817058883871,0.5953701424273017,0.8024659050998054,0.6271838415711778,0.7350836569635657,4.774729216322955
188,0.780883947927346,0.8082082930410259,0.7496956603587324,-0.9983515512178951,0.7529323462753597,6.651923167410103
189,0.6677973812604866,0.6782720941603235,0.7233380526606863,-1.012565989956005,0.7547070839561397,6.0034915112731735
190,0.6413375570448918,0.6304901289021492,0.8127521454379083,0.44387749055912384,0.6819686385028649,6.943320799764147
191,0.2895985844954979,0.23981887227458498,0.42957506247486543,-0.13132150173762724,0.7772739609078627,3.9063789604751764
192,0.6515165913101031,0.7157027499499632,0.49807775293113177,-1.8831614443848337,0.7440533988311241,5.6180733041521504
193,0.4892481548790437,0.5679680565310922,0.11215152301750952,-1.270444352254152,0.7689640441573937,3.979091475818586
194,0.6616675196699611,0.4545671462548314,0.7243477008537745,0.6523867164694898,0.7666716722474994,4.787932562481372
195,0.46214521617568083,0.3929105297690666,0.6508369009876596,-0.001336963761659371,0.7638761224894145,4.12941015833464
196,0.5964367879812824,0.6195944880914532,0.7994073377833681,0.16191528209009198,0.7458424710042781,4.257444260667068
197,0.5030908877275013,0.5857633366659513,0.48069708459909655,-0.6636032010871371,0.7809981021514493,4.91657243445718
198,0.549945412355002,0.6532367511271925,0.8594628478688071,-0.17026840614958694,0.7291707676880813,4.946858167346821
199,0.61765282448968,0.7601132721138252,0.5677518656546126,0.0060334827989169115,0.6758274451197669,5.62639477235291
200,0.6348350023721746,0.6659028037271209,0.6458186346069772,-0.7849201945428155,0.6501546983810963,5.716989963213582
201,0.6233540087211678,0.6354875530029922,0.7528055147360575,0.2143760822847286,0.7423151623854174,4.746450768965121
202,0.7465803955221589,0.771971197094864,0.4435663416914638,-0.8449184313003197,0.6546700431516558,8.566312597843574
