DRAIN,INFEXP,IDEPTH_m,RSSA,ths1,thr1,ksat1,alpha1,npar1,ths2,thr2,ksat2,alpha2,npar2,ths3,thr3,ksat3,alpha3,npar3,FRINTLAI,GLMAX,CVPD,R5,PSICR,FXYLEM,MXKPL,MAXROOTDEPTH,BETAROOT,scen
0.12760714285714286,0.6831035714285714,0.7710030357142857,671.1392857142857,0.5883441964285714,0.010051607142857143,0.1721928571428572,0.6605223214285714,1.2051287499999999,0.19845035714285714,0.013201857142857144,-0.34985625,0.9379232142857143,1.2186294642857143,0.23135089285714286,0.002933071428571429,0.30404017857142857,0.7131116071428572,1.288415625,0.19996321428571429,0.005973530357142857,0.8792767857142858,72.2625,-1.5591044642857144,0.30895,10.036303571428572,-1.584892857142857,0.9674241964285714,18180
0.11710142857142858,0.5551535714285714,0.7286833928571429,750.1392857142857,0.5663343750000001,0.005357678571428571,-0.12575,0.6188705357142857,1.24385125,0.20252464285714286,0.010847,-0.24578125,1.0975660714285715,1.2158458928571427,0.22491482142857142,0.00044464285714285716,0.20621875,0.8487276785714286,1.284583482142857,0.18079964285714284,0.006098419642857142,1.0237232142857144,82.7475,-1.5891116071428573,0.29661857142857145,9.772625,-1.4092357142857141,0.9657675178571429,19662
0.12192142857142857,0.5364107142857143,0.6986208928571429,735.9392857142857,0.562734375,0.014841964285714286,-0.032692857142857135,0.6837187499999999,1.24181875,0.19854321428571428,0.006895,-0.18961874999999997,1.0105553571428572,1.2117391071428572,0.22914160714285714,0.0014220714285714286,0.16041517857142856,0.8883973214285714,1.291290625,0.1916439285714286,0.005791519642857143,0.8397589285714286,66.61178571428572,-1.5778812500000001,0.2523042857142857,8.231803571428571,-1.4325214285714285,0.9712620178571428,19796
0.15310714285714286,0.5906321428571428,0.6958351785714286,710.1750000000001,0.5923352678571429,0.007908749999999999,-0.19280714285714287,0.7786830357142858,1.22810625,0.19962892857142858,0.009306142857142857,-0.21480624999999998,1.0921339285714287,1.20688125,0.2272730357142857,0.002094928571428572,0.1018169642857143,0.7807544642857143,1.296359375,0.18405892857142858,0.006023580357142857,0.9064553571428572,63.20892857142857,-1.5560383928571428,0.2898242857142857,9.045125,-1.7331357142857142,0.9695817678571428,20887
0.14351857142857144,0.528525,0.7218398214285715,723.2035714285714,0.5782995535714286,0.004544464285714286,0.18285000000000007,0.7906294642857143,1.2305362499999999,0.20316035714285716,0.008147,-0.30384375,0.9394017857142858,1.2171112499999999,0.23698660714285713,0.0006287857142857144,0.34805803571428573,0.8793883928571429,1.2923334821428571,0.18311892857142856,0.005563348214285714,1.1707232142857142,71.0325,-1.5749830357142858,0.2630071428571429,9.483017857142858,-1.7639785714285714,0.9701030892857143,20939
0.13144142857142857,0.6024964285714286,0.7811198214285715,699.5821428571429,0.5857540178571429,0.010543392857142857,-0.0017642857142857182,0.61090625,1.22500875,0.20852892857142857,0.008157285714285714,-0.13214374999999995,1.0317375,1.2116148214285714,0.22974589285714286,0.002641071428571429,0.3203169642857143,0.8671026785714286,1.290915625,0.18567464285714286,0.006072608928571428,1.036544642857143,81.66964285714286,-1.58135625,0.2864357142857143,10.516732142857144,-1.5613214285714285,0.9615407678571428,22839
0.11670428571428572,0.6410107142857142,0.6879191071428572,720.2678571428571,0.5754388392857143,0.021051964285714285,-0.07707857142857143,0.6397901785714285,1.20315375,0.20004750000000002,0.0076487142857142865,-0.29984375,0.9982875,1.2157130357142858,0.22526410714285713,0.0005100714285714286,0.2490044642857143,0.7929419642857143,1.2925183035714285,0.19785678571428572,0.006299405357142857,1.0043660714285716,75.96964285714286,-1.5923205357142858,0.2557642857142857,8.109767857142858,-1.4867071428571428,0.9708448035714285,23284
0.13464142857142858,0.5798107142857143,0.6963830357142857,720.3892857142857,0.5796897321428571,0.014011607142857143,-0.19665000000000002,0.6276026785714286,1.24367375,0.19714678571428573,0.011890428571428573,-0.26526875,0.9958767857142857,1.2165219642857144,0.22906660714285715,0.0024126428571428576,0.16290624999999997,0.7566651785714286,1.2979308035714285,0.18412821428571427,0.0058345767857142855,0.9605446428571429,62.2875,-1.5917026785714286,0.2921414285714286,10.37380357142857,-1.65355,0.9684837321428571,23755
0.11748428571428572,0.5566892857142857,0.7052137500000001,636.375,0.554334375,0.01703946428571429,-0.05276428571428571,0.7506205357142857,1.21999375,0.19520392857142857,0.008955571428571429,-0.09548124999999996,1.1185660714285715,1.2038105357142856,0.22149160714285712,0.0004993571428571429,0.23166517857142857,0.8400669642857144,1.2772004464285713,0.19016607142857142,0.005773291071428571,0.8620089285714286,61.34892857142857,-1.5861776785714286,0.28727,10.275339285714285,-1.5354214285714285,0.9685678035714286,24437
0.15361,0.5221678571428572,0.6706476785714286,712.3964285714286,0.588290625,0.0006230357142857143,0.17309285714285721,0.6165669642857142,1.23197625,0.20816392857142857,0.009147285714285715,-0.12969374999999994,0.9444267857142857,1.2144241071428572,0.22599589285714286,0.0001283571428571429,0.19978125,0.7838794642857143,1.294559375,0.1958625,0.0061983625,0.8577767857142857,76.64892857142857,-1.590750892857143,0.3078414285714286,8.86169642857143,-1.7271642857142857,0.9703549107142857,24819
0.10836714285714286,0.512725,0.7912226785714286,608.975,0.582178125,0.005691964285714286,0.14416428571428574,0.74590625,1.18683625,0.2088475,0.007702428571428572,-0.25598125000000005,1.0067732142857142,1.2283805357142856,0.22741982142857142,0.0013199285714285715,0.2068705357142857,0.7784062500000001,1.294146875,0.18507892857142857,0.005984923214285714,1.189544642857143,89.83607142857143,-1.5609758928571429,0.2665157142857143,9.134160714285715,-1.79965,0.9696183035714285,24849
0.10941000000000001,0.6697107142857143,0.78532625,710.6892857142857,0.5662138392857143,0.021600535714285718,-0.18192142857142857,0.6111741071428571,1.22662375,0.20882392857142856,0.007340142857142858,-0.07643124999999995,1.146969642857143,1.2020962499999999,0.21836839285714285,0.0014497857142857142,0.34125446428571427,0.7583883928571429,1.285333482142857,0.18503392857142856,0.0056517410714285714,1.1123660714285715,79.56535714285715,-1.58448125,0.29350714285714286,9.463410714285715,-1.6241642857142857,0.9653691607142857,24880
0.12293571428571429,0.6756964285714285,0.7826612500000001,644.225,0.5822772321428571,0.02133053571428572,-0.025792857142857117,0.8372723214285714,1.22244375,0.2073675,0.006325285714285715,-0.10326874999999996,1.1799267857142857,1.2171926785714287,0.22228339285714285,0.0016637857142857144,0.19263839285714285,0.7303348214285714,1.2937263392857143,0.19506107142857143,0.0060849839285714285,1.0252410714285716,85.04678571428572,-1.5684526785714286,0.27486714285714287,9.272803571428572,-1.70465,0.9693040178571428,25007
0.10177285714285715,0.5461678571428571,0.6914848214285715,641.225,0.5722004464285715,0.02563232142857143,-0.015535714285714264,0.6215491071428572,1.18241625,0.2131575,0.007802142857142857,-0.05240624999999993,1.0890803571428571,1.216891607142857,0.21477160714285715,0.0014517857142857143,0.11763839285714286,0.77228125,1.2871575892857143,0.19746464285714288,0.0058551232142857144,1.100794642857143,82.56535714285715,-1.5608098214285715,0.32307285714285716,9.107910714285714,-1.5295357142857142,0.9677431964285714,25773
