scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
49,-19.040735845267633,0.15203720770520662,-38.76399773509251,0.19223709680612508,-37.80055861545446,0.2011752983421621,-33.55119592653964,0.20323710837552653,-0.5150898726709374,-0.7865043153129241,5.384721952543091,3.5329526767695727,4.733552051142863,3.556064057741922,0.683996058387881,0.35286580820470104,1.83979551871499,141.39385475345188
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-1.539049920139996,0.05411637190991,-0.03169569861534227,0.030964779290073345,0.13500162591225007,0.030037467264893983,0.008497103143575324,0.03442852832035315,-212.81603217078046,-0.010199029361807499,5.153092493922828,3.0730027408086973,3.5785516039763516,4.054808750857595,0.46381069999864977,-9.756990085516778,6.062297555462198,355.455971625519
52,0.04579254450512538,0.03317526920726925,-9.371014831151946,0.09817542873742215,-9.53726296020076,0.10483820439511085,-9.277725462200975,0.11084598613172854,0.3937877421743321,0.674038808503979,5.649931608705183,3.1111395344937223,3.6365103229051954,4.139087377803568,0.6021359074705132,-8.237878499587985,4.520258342915915,418.6282125337915
53,-5.698978768821538,0.08790171605833795,-14.134375352695965,0.11859719823711065,-16.252273021325166,0.13414633940719914,-17.751640061911548,0.14972388726678015,-35444.246203948154,-0.1433772528258983,5.356284702437306,3.198975078673141,3.8609027839154755,3.7666383598943343,0.5923580208115565,-8.82920476565327,6.3590155260037236,408.2939124781883
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-24.882180708351452,0.17278000630681933,-35.78738972208487,0.1849020241536635,-35.21880478350223,0.1943670853542319,-31.266838935809687,0.19640370479415073,-0.11210418144937373,-0.4871397132416442,5.798415606784087,3.260501496352049,5.446837295365086,3.8103331425413764,0.7078844306344679,-2.6283497086272316,3.026396460421225,287.6388648679214
56,-0.008894420273984904,0.034112685714500365,-26.864362449801433,0.16092248639587162,-27.32497940085328,0.17188598462933816,-28.80286638355432,0.1887558771991162,-1.6270943117546367e60,0.13017657063237842,NaN,NaN,NaN,3.001962893193264,0.5716911409232579,-10.049953194496856,5.810222129803115,413.55484843821336
57,-5.7520178095362,0.08824901009706235,-0.23855898435276934,0.03392739584093114,-0.16996055418125833,0.03493343362107113,-0.4097914511651932,0.041053378321496595,-2.9621624696118123,0.25401241593111257,6.001927526503634,2.841826968837689,5.735344467439522,10.50624093682637,0.5053283553553125,-8.753713351708788,6.23895265659989,346.22472227128367
58,-27.746275270712793,0.18208905539629106,0.6021037822873736,0.019229902590396974,0.74338404818496,0.016360534565362708,0.6661668731366639,0.019977271882557324,-0.07418149767446969,0.27642401070011036,6.0962135469263385,3.007828744837688,2.783580681094383,4.057619751468266,0.5793438449307942,-7.3625970487843375,5.5038393347737005,346.674232275455
59,-29.529703274301564,0.1876524956553403,-12.837701786520462,0.11340290043006983,-13.357447072460323,0.1223754429904724,-12.530962367345602,0.12718497476681526,0.22211432764270977,-0.5072483181064555,5.682787668497178,4.2762365777485085,5.306491796592778,3.3042116788057916,0.7098707605099334,-1.740187413674045,3.029107337391163,262.9845054156839
60,-21.97550447237571,0.1627891970150586,-10.375619728219236,0.1028205000708651,-12.155174308187842,0.11713966249941359,-13.083843901194381,0.12975737959306988,-23858.53763544348,-0.2372391797714375,NaN,NaN,NaN,5.112112934084329,0.6677053518405377,-4.364605460386235,3.9131510449425266,337.02004689709344
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.3691356591277677,0.02697497450789153,-2.173824140414752,0.054310475908892986,-2.3351468540799023,0.05898113773688941,-2.6148786007220477,0.065738277978751,0.45848446466944826,0.17681599323167652,5.233992345593871,2.9707075359436605,3.583287539036102,3.470964132280115,0.5589430325072798,-8.500842670873336,5.860560766055983,368.98716546377176
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.011541163761334516,0.03415740218293706,-12.54051170443705,0.11217852293873276,-12.247796715523716,0.11755131522962156,-11.893067044896934,0.12415081806431781,-2.033867889693296e60,0.7995154700608402,NaN,NaN,NaN,19340.68132598787,0.5462382061825062,-13.57912228734246,6.8590028399086265,441.20099746609594
65,-0.5889370316196316,0.04281011518600989,-0.7976122863012496,0.04087334610130513,-0.24646640119442198,0.036057528311954475,-0.06584117811352885,0.03569584873173736,0.46670717733832934,0.4919403430121375,5.241163555138653,2.8607520188360134,2.315455362600144,3.0752131668058826,0.5622260648585982,-5.475267743538945,3.744120735423271,327.3390872533283
66,-33.76606274618058,0.200249208322892,-3.6158484902911088,0.06549647868518436,-3.842273680722246,0.07106902065205149,-3.621766227982955,0.07433193739891245,0.363787095489992,0.23833488796969182,5.434129536533722,4.141473779998887,75.26704071078814,13.16735395940846,0.6946368862663425,-3.5172387286605575,3.3836534436333006,309.0957934619368
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-16.3461308846127,0.14144720248201273,-53.33918267044789,0.2247236239372654,-52.26038962318395,0.2356990513324878,-47.62055786116897,0.24109124176085334,-0.539944096832385,-0.8192747255163031,6.168596094687603,3.6531384906088347,4.0943569084708455,4.059556654327471,0.6917876938941154,0.4190687678835664,1.652004330265325,125.7616934378797
