scen,swc_nse15,rmse_nse15,swc_nse50,rmse_nse50,swc_nse80,rmse_nse80,swp_nse15,swp_nse50,swp_nse80,et_cor,et_nse,max_ET
7306,-1.1630845511387897,0.02028930253189671,-2.986060456935061,0.04070164518465036,-125.61776553687102,0.09871498030170556,-7.493730016572977,-2.4860555168721192,-0.8574548545269589,0.5318693752691471,-0.4225163375882319,5.905102779366634
7307,-177.49265354522197,0.18430645383898167,-17.513989843596036,0.08771826516505765,-288.7629888463389,0.14933348383072478,-7.843441908134787,-2.6031336024983682,-0.9493619008495582,0.6745873549227658,-0.5710018657543465,6.058900488883321
7308,-144.10064412818585,0.16617475238472884,-82.07277179816838,0.18581012435761776,-798.7182367094606,0.24808713315046924,-7.24060052981017,-2.255471888344327,-0.6731195586680039,0.7024940148427136,-0.9225977792955147,5.947281800930196
7309,-42.53224577170524,0.09101980617348564,-70.97586641690962,0.17295514033459503,-718.4455675735595,0.23530692650657306,-10.951014255445582,-2.1322054190255537,-1.747153454353143,0.6526959562149707,-0.11178535216850638,6.1495531757757425
7310,-31.089799031393895,0.07814728040028739,-156.59699747500414,0.25592575482616353,-1317.8808045505643,0.3185946761964532,-91.70861613369647,-223.503179460396,-440.45264967938795,0.6757853333116436,-2.768303959610165,6.693025316297225
7311,-13.287870423098408,0.05214517407622475,-10.711385826319725,0.06976605527985041,-224.153369934945,0.1316360877234797,-1358.7194002497658,-2.29251949460553,-0.6832056467993513,0.6331560010457861,-2.1150453688399,6.923026056941275
7312,-14.138559712668549,0.05367507367668752,-9.935416293932176,0.06741517769997196,-185.35625296489204,0.11975887990116085,-5.406214909459407,-31.283554480045687,-22.033289507967112,0.6613081390800206,-4.60848084859817,8.29712632927048
7313,-34.1892461509775,0.08183429620292781,-107.99323178224391,0.21283340268233897,-985.590512000704,0.27555240629598277,-6.260102270057594,-424.9771145215342,-849.974311365063,0.6749176469518189,-3.5139025060775246,7.372127321295251
7314,-22.95743035256164,0.0675228068690516,-8.15061129745387,0.061668740287075634,-145.68507993178434,0.10624994442288183,-12.07262921250765,-1.4822250140092552,-0.5483066708379203,0.700786618313306,-2.1977615627965785,6.7137482466187555
7315,-126.13630899798983,0.15554826438204197,-44.025141470961756,0.13679416296815877,-514.727404125805,0.19922592190000796,-7.714028538602877,-1.9255948904285636,-0.42122591400697207,0.6925871087796307,-1.9093641871713398,7.2885893448593615
7316,-25.018339199050867,0.07036718145032121,-36.6893550873004,0.12515533770647722,-398.50900337657913,0.17534727705394926,-5.203021958166154,-10.459415278150209,-21.205898523091452,0.5998092574698441,-4.433354232564627,8.18158798001308
7317,-65.66962916439465,0.11264045338452959,-144.17402213606303,0.24563173622920081,-1233.8852172107772,0.3082826166133124,-1291.3511550648789,-7.349422705967429,-20.216054730565197,0.5925321989932754,-8.620585125074344,9.792473752620529
7318,-102.26707908400738,0.14018815390991465,-23.383711857849224,0.10066765038062248,-329.1739816842683,0.1594069176431327,-114.77188726756408,-1.722929063083328,-1.2096868531656524,0.607508592771685,-3.2553508017988753,6.452845395882584
7319,-31.458554230227676,0.0785950068097858,-150.93631622436862,0.25128746175816463,-1278.832672722147,0.3138429209582191,-15.967791297788157,-302.02581277520005,-603.3970297014789,0.6764249396556598,-2.5329971624845036,6.73175376634155
7320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7321,-108.73201361489593,0.14450971498627627,-41.636979118575326,0.13311691269929604,-495.8024111604148,0.19553638781635985,-7.172041570050739,-2.532395866009846,-0.8847634324484892,0.6912409905084871,-1.3685540879153262,6.418881304891346
7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324,-130.58516654476762,0.15824639944681435,-203.157466618484,0.2912880426814774,-1625.8779656111399,0.3538451352486978,-7.367647498463043,-0.6831427629872608,-2.8495453792070666,0.6882532591783462,-1.7059768861240734,7.561662743853006
7325,-25.66553833047595,0.07123698790314176,-14.84916226333414,0.08116021319484587,-65.16534170631512,0.07135937218544457,-7.696631020521499,-2.022615066502094,-1.723271233440082,0.6842295951114824,-2.901425165047603,6.68243912510313
7326,-31.985320468570144,0.07923019486066003,-168.16307638922765,0.2651507199182553,-1398.0154321075738,0.3281307968425988,-2.5517991010470067,-927.5828794802725,-1861.466821744267,0.5793348000448139,-6.610133114159223,9.984105424706737
7327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7328,-15.099519094579883,0.05535244663281654,-2.222302909801106,0.036595122482314064,-41.31031767051696,0.05706356280630591,-5.049955477432146,-0.5426653187008481,-0.19167838440102414,0.697152058389006,-2.0870902452613973,7.396800306479824
7329,-4.878144170522415,0.03344648529683919,-108.9818481103073,0.2137964698209987,-989.957041938567,0.2761615138446226,-7.026867176893177,-2.055940891914923,-0.5377907025506781,0.6736431388220033,-0.8859890941365516,6.542633846291409
7330,-7.819579295339082,0.04096890012223273,-158.79115524103568,0.2577011707694282,-1365.983766250641,0.3243526265930927,-6.386988978790974,-3.9627032868792478,-3.0649447804125236,0.6494736691903418,-2.06877914337242,7.158840642222131
7331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7332,-15.944623909709723,0.056786661495395845,-30.980168430604568,0.1152870155479071,-384.5530950996543,0.1722573800636745,-17.567332406165725,-15.170131333813284,-29.443859181563244,0.7071090259323811,-2.4033384612988025,6.860863081071675
7333,-33.355924777451094,0.08085952610397307,-265.3872281968773,0.3327336489811333,-2028.5226292465852,0.39521433588818106,-1082.711624575951,-3242.7475399834584,-6397.476103115868,0.5189461406553321,-4.880100884315379,8.138116835439542
7334,-4.347999960849192,0.03190259920517706,-160.27823080531024,0.2588975249694487,-1339.3090989478624,0.32117240483033443,-102.10707353418829,-2.2148166731828036,-0.6205857516114834,0.6741810067790521,-0.6204317739974115,5.572160094621481
7335,-85.75693469756199,0.1284938878137833,-156.49318370050221,0.25584144803145714,-1318.718980295699,0.3186958968357979,-5145.49610907556,-2622.6531483197423,-5126.567247458833,0.6067182470841151,-7.4461359650310985,8.761131682605212
7336,-130.06553176442173,0.15793362985985135,-39.4741467858465,0.12969668461148115,-419.6131484138758,0.17991905566215183,-1703.0339636105468,-30.2841217006268,-20.37823449979745,0.6263886769311162,-5.830890950307247,8.83284573063314
7337,-22.476938881250206,0.0668422568330823,-134.60891594667206,0.2374018754122721,-1168.3459174349662,0.29999032085502814,-17.327057016348807,-5.59309304295419,-9.20595739057577,0.6896197588559897,-1.9304680943015824,6.693864355915586
7338,-38.7822022390566,0.08701112434146771,-26.338502231436387,0.10659268013620977,-367.71911311784305,0.16845486806495738,-151.2517728952475,-1.775539090371761,-0.3148859324087365,0.629139443602194,-3.7675930192544707,8.054002863385582
7339,-14.057454721541747,0.05353109819741269,-76.3781406934743,0.17932843907622464,-757.8955276154542,0.24167222323578003,-5.541129438052168,-1.787395520233244,-0.31124784962194996,0.6409438454566269,-1.6602486505465297,6.726635952673854
7340,-37.18976821597527,0.08525186359621738,-68.99188805298708,0.17055477302539257,-698.4031751309303,0.23200617304261797,-5176.274386684206,-1.258250023304576,-0.2714662651270201,0.629468485710336,-2.9738887032497,6.92725454636836
7341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7342,-62.078860597342384,0.10956511278701372,-1.967459677124126,0.03511821525458195,-16.964233620074612,0.03718262852473616,-6.118789154461734,-2.183906639655781,-0.607440145164674,0.6083337873496236,-1.4077333008059152,6.6387398357879075
7343,-201.1875158703032,0.19615868360297303,-4.800106002868246,0.049097342850207344,-154.57465997490038,0.10942213161410214,-7.636570498660847,-2.6675173095832605,-1.006850762577332,0.6875526114226926,-0.3760961071070812,5.58269202718507
7344,-34.990384884390835,0.08276059716020108,-161.3686613784069,0.25977127648244913,-1346.4697449719415,0.32202919912928796,-7.968178721647407,-2.1204485381076337,-3.5315695316517006,0.6488415740685467,-3.100996025042833,6.981887782219621
7345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7346,-57.58446232622898,0.10558970933054705,-129.56877110468102,0.23294837305946103,-1135.773057326626,0.2957826029746768,-32.602427833418965,-54.90625532923451,-115.605059645499,0.6828894215326966,-3.1207404296349486,7.438909178337091
7347,-3.3383803728698043,0.028733874029062807,-13.863094028894405,0.07859494890866767,-10.550563161771642,0.02981517208256465,-7.160795367195771,-2.424657998230716,-0.8324603357890481,0.6529170522358851,-0.14684374341878015,5.484203730291464
7348,-1.2075179249666022,0.020496631325266596,-2.165191822788323,0.03626937241489825,-36.50968535229266,0.05372883837818475,-6.255349434004382,-1.7484104596445054,-0.2780277875678634,0.6860243723323087,-0.3411773855726701,5.683488739202469
7349,-206.71160514101268,0.1988203120367802,-2.6796078440818283,0.039105765468508254,-98.82114496452549,0.08764900980735907,-7.567833026065918,-2.448085734455036,-0.8485657580652008,0.6990695275791032,-0.48395522359639687,5.319510489398402
7350,-27.255044400836045,0.07332943979387298,-9.296185811872803,0.06541513004267266,-204.60437134589668,0.12579167862599192,-7.6546672118004935,-2.275044370756673,-0.6718773615076601,0.7010768012420134,-0.3480549745528936,5.450799185937771
7351,-25.588160623665527,0.07113355553882064,-5.047064230233569,0.05013168638254475,-100.04653454459007,0.08818535194052911,-4.9350930262753465,-4.375907122144457,-8.634436179948478,0.6410339392180862,-3.6320493854589753,7.367196488215967
7352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7353,-42.269521770850446,0.09074473103878133,-18.698860984134893,0.09048166444536312,-243.60786850803666,0.13720532038505842,-6.31056891039247,-1.408739255363487,-1.4342416526677386,0.6840951775928913,-4.4213682044725955,7.309447954310549
7354,-8.777612696455476,0.04313668681036562,-140.04010245974396,0.24210922120570305,-1206.5384954575618,0.30485002358087493,-659.9740838452894,-62.00838293370928,-127.74719868961898,0.6849566059885803,-3.172805572119368,7.427878515708437
7355,-114.35442270239206,0.148165637911963,-15.166236049086972,0.08196802693103027,-261.2848905638215,0.14207654161443967,-8.652255759315668,-2.2318065264031586,-0.6397983212886955,0.6764781372241326,-0.47989366025712243,5.9952175853685805
7356,-73.97220635918784,0.11944844931189309,-16.637541498371522,0.0856168110275099,-11.301716079683043,0.030769369017615372,-7.748911305411285,-2.1912851151481294,-0.6200309035089453,0.6406725571675831,-1.0281443652844122,6.605485779518192
7357,-97.9240269922303,0.13720857810977272,-104.31055344400254,0.2092068839542491,-957.2958995966355,0.271572353238612,-7.005610264589432,-2.3104023503099556,-0.7049630964840623,0.6252475736735917,-0.5936066069075743,6.4355106460449
7358,-33.8495548422382,0.08143835405640161,-22.009582499266315,0.09778998795423362,-308.76015817930414,0.15440043491882718,-18.03952599195915,-1.5532220742057516,-0.1854684710871135,0.6235999365129816,-5.467642751421685,8.624412031382057
7359,-36.45841085883369,0.08443160490295813,-36.51202547611494,0.12486056064690544,-456.09799453617535,0.187560075363462,-5.850542950540023,-0.49305456847487705,-0.04785722929324576,0.7002861368496323,-2.6155415335832335,6.967274302167331
7360,-83.18117213420742,0.12657206173920102,-1.5977615163731973,0.03285788934604164,-52.26715928977144,0.06402734728888618,-7.627355140458615,-2.2901391963321314,-0.6786359232992416,0.6934753525506362,-1.1747290081286743,6.435041292939481
7361,-29.178638159588285,0.07578446500578066,-132.74415252691227,0.2357639640146564,-1152.4319527674534,0.2979420006891256,-6.899278191501323,-2.397641370700833,-0.7821060754644886,0.596907782181038,-0.24323127083368412,5.916123138931364
7362,-28.42964077952134,0.07483811682577207,-97.32712443125368,0.20215137167835326,-1578.5034986881203,0.34865511160626395,-26.8852078455485,-2.0133463901152124,-8.399712370222554,0.6949559853010548,-3.024644665914442,7.171316280061996
7363,-190.3900750567993,0.19084908253189964,-26.506432649806168,0.10691955885105049,-370.8550556589199,0.16916970261153358,-6.883734140040399,-1.941270543085858,-0.397859662604678,0.6930396342003264,-1.6502901042916016,6.835368830728514
7364,-8.718776859100593,0.04300670556056441,-126.60697902239558,0.23029114387063646,-1084.4102686070776,0.289023198978941,-71.27101825284261,-111.90626256275499,-67.4348132397004,0.686127468997723,-1.8396308945451887,6.503878269633692
7365,-2.2122806407728492,0.02472504611761577,-67.21276614635366,0.16837315659770138,-643.4758451853892,0.2227096641503603,-7.562834940903118,-1.5616375728999041,-0.45427706948627256,0.6919754767764793,-1.0678217040823776,6.504763557489394
7366,-46.20323281669194,0.09477989904240759,-68.42394221240073,0.16986138425323122,-700.5288122679626,0.2323584639798543,-159.04670101907718,-2.278337372599009,-0.6709445941714123,0.6617822853210088,-0.4693689151739753,6.051842778060303
7367,-103.14515437817728,0.1407828990734842,-171.578705003562,0.26781421593975513,-1416.8598310348602,0.33033332593654957,-8.631123941103985,-578.1789185643754,-1151.9251127084142,0.6366874523978457,-2.2464966465187657,7.155883247335492
7368,-12.375739341948814,0.05045326412357383,-107.01476935856051,0.21187591673719253,-975.2107584291576,0.27409905320471983,-7.623447906698365,-2.3063716089424133,-0.718275676522528,0.6194274039630497,-0.4209297029085688,5.9370814836997825
7369,-119.83064915185433,0.15164179776079142,-91.54064900866295,0.19611295960351796,-866.3136716338249,0.2583591438968841,-6.660643367094409,-2.1422741208862406,-0.5640320227990601,0.6758514973652647,-0.4330659072811618,5.994228929843143
7370,-3.6767304789917308,0.029833316888528565,-128.3303861583148,0.2318410368879231,-1125.2620570829536,0.2944119727209436,-6.959335682432178,-1.9749331945889832,-0.4340126374036344,0.6839706405024438,0.012841996534674327,5.166086369053553
7371,-58.58307587829274,0.1064858323033327,-14.486451234125797,0.08022615494620304,-89.93698969042252,0.08365772062098718,-157228.1571599376,-1.0977298041811827,-0.5495374182567709,0.5638168860423857,-7.371373097239953,8.968205463720171
7372,-67.73318848134386,0.11437039357492619,-163.0118073413345,0.26108239051230725,-1361.8786155200312,0.3238652332462527,-297.6283659179447,-604.0503757093693,-1221.1135807869166,0.6001169900675651,-0.8124634043869283,6.69369196599233
7373,-61.6207347816591,0.10916651588514378,-31.49419980004774,0.1162098515982293,-408.482240226689,0.17752244711159643,-6.372141866652758,-1.1758649700507111,0.032105536870250084,0.6705186626801234,-0.28762212919262775,5.471587321911079
7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7375,-10.196183736229447,0.04615995519243029,-49.335618629932846,0.14463644159565733,-543.9582885152031,0.20479406750781068,-4.160240423400233,-31.10219613555784,-158.5705628514801,0.6058705009877489,-4.169978270854874,7.8599162303192625
7376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7377,-70.23589455175996,0.11643399832403382,-3.313426472738662,0.042340036007041386,-50.67081372877936,0.06306064247785663,-70.22643569661074,-2.409060360077088,-0.9047906295817116,0.6835115144556478,-1.5706129492394427,7.208563872034918
7378,-118.09985278542659,0.1505518104531201,-14.396276369947557,0.07999224259207037,-260.63830767971297,0.14190131050311042,-5.648010777809097,-1.0339251913826493,0.1354201827773669,0.587797032213446,-0.22728579816029626,5.175781158931725
7379,-8.041902823134794,0.04148205736387869,-37.47081753866585,0.12644618508376182,-451.0570358661269,0.18652298505578915,-321.9572424116471,-487.586366005424,-960.2210269575139,0.6876421673229136,-4.93165414839713,8.13748466719961
7380,-1.9328290774143801,0.023625104971403407,-1.8416665148337912,0.03436580948821207,-22.71069892568612,0.04271770562454005,-6.382539835060789,-0.7336206106264549,0.21185144021564495,0.6735798130967644,-0.7078323382583225,6.518645993569498
7381,-96.82150136264234,0.13644182890220036,-50.90253267442604,0.14687040707238377,-565.087048190621,0.2087263842380326,-81.04420670345777,-137.56974006384766,-291.0010334372891,0.643207252201971,-4.44464288620348,7.579281550630256
7382,-9.58129064943157,0.044874507174655326,-4.00602305639685,0.04561276988880005,-129.36016185065787,0.10016319890755788,-5.933170219739312,-1.6648491660864808,-0.38526233287160605,0.6510784178666408,-2.509046242393556,7.241019034453602
7383,-3.5164287389678632,0.029317568682785827,-22.539504601242456,0.09890965400615592,-335.0437958574053,0.16081763886939018,-6.324537471255119,-6.102157817123661,-12.81876581885347,0.6787376316082974,-1.6072859564786075,7.353015334088029
7384,-119.03862502295938,0.15114398769966103,-56.93485418628381,0.15517079401682612,-612.7532918603513,0.21733649449083736,-6.333926194854708,-1.9232230799711534,-0.8133864769838925,0.681543401474023,-0.3774743755141723,5.788023492600555
7385,-101.33508829250981,0.13955411740267445,-10.48034836816161,0.06907446927095949,-194.64157988146405,0.12270614753164999,-4.518290055247417,-1.5144975399530223,-0.272686880658618,0.5827199602106747,-5.174935093015962,8.77554358398081
7386,-25.404842777624175,0.07088790851845794,-138.16964487700687,0.24049845062448066,-1239.0840850374327,0.3089308700835522,-5.4796965674981575,-29879.01559805044,-2580.6886726860266,0.5940207693094267,-5.553088479171594,8.192699928267354
7387,-265.5325507663787,0.22521924482938546,-30.510186236467874,0.11443674814795467,-404.46458676664645,0.17664941563962822,-6.42319463984219,-2.220431543994319,-0.6187369628979862,0.6880644616704683,-1.796333546978961,7.1150444197743195
7388,-93.98852028013664,0.134451586540125,-20.749794694846862,0.09507527805993168,-274.95918912010103,0.1457330890922154,-254.94572835814955,-10.784399300191755,-23.626904655315027,0.6256010410958199,-7.940029353468054,9.055102381145337
7389,-47.10424609015287,0.0956802004359212,-22.429146318560214,0.09867752670835248,-335.0428424740646,0.1608174107429251,-2355.122549219374,-1.5634448823350557,-0.7941642230582597,0.6672138151316286,-1.8899851620686627,6.707466573823762
7390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7391,-10.299032254148784,0.04637148397073336,-10.425961951201701,0.06891066010108478,-7.008722528087414,0.02482660670070998,-5.934629925583545,-0.5915236379650162,0.3268833537078809,0.6707695644296302,-1.18835634153635,6.109504702432557
7392,-203.0189885383049,0.19704511163405994,-27.184154014788167,0.10822872071545814,-374.3945481391618,0.1699729144633186,-7.676559182025478,-2.6289640850963973,-0.9759753344795032,0.5891737202578563,0.01649143508512263,4.363570267661
7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
