scen,twd_pd_cor,twd_md_cor,min_pd_psi,min_md_psi,plfl_mean,plfl_max
3314,-0.8009201304478811,-0.7991962254661088,-2286.100891929129,-2286.3888095116126,0.2339528887262483,1.7730471600446014
3315,-0.7896491140633295,-0.796862158526454,-1936.35914989198,-1936.3591499624877,0.342479795607485,2.8530044512634465
3316,-0.8016029721928317,-0.8044293996174868,-2139.355607104881,-2139.35694358816,0.3432081479209177,2.5874605369678965
3317,-0.7946731835226547,-0.7959037815756459,-2024.6528680461577,-2024.8244362528767,0.2252665449158638,1.5397200501766812
3318,-0.8036702582925921,-0.8053940465042556,-2814.3591496294434,-2814.359149868289,0.3547835441967661,3.2450097161675204
3319,-0.800545046096668,-0.8028175678345353,-2064.32146927861,-2064.3337966219597,0.31277444396842613,2.21723626169467
3320,-0.794513467123717,-0.7981240482027651,-2185.352983893162,-2185.355228500217,0.2877498026449135,2.423476424611399
3321,-0.8028956919610475,-0.8058176099314097,-2738.6518311213217,-2738.6518311213217,0.45090677403848317,3.300362582667604
3322,-0.7980413817925752,-0.7991616811186787,-2071.9466089459834,-2072.056123466702,0.2541459685065676,1.7029835387720096
3323,-0.8031175302025959,-0.8050029017362661,-2626.359135890455,-2626.3591442545453,0.3305054746811429,3.034973718368196
3324,-0.793610247386809,-0.7979707544625454,-2151.3576051954883,-2151.3582007072137,0.29589694770264424,2.550517109404622
3325,-0.7966673690011316,-0.8021784889677129,-1844.1744102930686,-1844.1744102930688,0.33208624953013466,2.8301823676719273
3326,-0.8029390760141007,-0.8006545893460031,-2492.69706908373,-2492.865978761867,0.2453415346867831,1.9505497491376447
3327,-0.7980244881800449,-0.8016287933897277,-1923.3612617052697,-1923.3612617052743,0.3038401833404363,2.3632890424948756
3328,-0.7956467418193192,-0.8005236970169056,-1974.357916874615,-1974.3583979079756,0.3299552329919714,2.4908412912768307
3329,-0.7909097213082235,-0.7977667051234889,-1983.3591499734193,-1983.3591499909012,0.3489699742975673,2.9407289899881026
3330,-0.8050771369657914,-0.8063526931956086,-2628.186346322901,-2628.186346322901,0.365668076391226,3.1534649180079466
