ψ_kPa_100mm,ψ_kPa_200mm,ψ_kPa_400mm,ψ_kPa_600mm,ψ_kPa_800mm,ψ_kPa_1000mm,ψ_kPa_1200mm,date,ψ_kPa_eff,RWU,AET,cap
-73.38469992324512,-45.621121594817716,-33.63879004985476,-30.63832241498243,-28.03237842216165,-26.785776342210546,-24.817028940254616,2024-05-16,-46.05073528435132,0.6734034642762271,0.6775723934304684,2.0
-2.5773389951968597,-7.499323547489854,-24.541725399851213,-27.083506221367536,-27.428354293187454,-27.14241360123615,-25.85794450621646,2024-05-17,-21.725767444221564,0.22393224621626384,0.18509816738263238,2.0
-9.48220961574789,-13.811706005157209,-22.243402624037433,-23.032100460291396,-23.751299556791533,-24.0661895968103,-24.224471545956074,2024-05-18,-14.232450067234023,1.0919111113271733,1.106973661829933,2.0
-20.507263213225638,-22.01036115392853,-25.2256629424179,-24.53812044154329,-24.086212296293027,-23.902494757880923,-23.631660875042762,2024-05-19,-22.40132810643538,0.9539613324848973,0.9410687425500489,2.0
-45.75081875201404,-34.10977717281504,-29.485030187953658,-27.59220385533286,-26.120090690605256,-25.458283814922734,-24.500433864592118,2024-05-20,-38.934079209865125,1.0559451697036992,1.0922739074285648,2.0
-77.65774929084576,-46.70735632370029,-33.94590605126595,-31.104959214776432,-28.78223944184406,-27.70814884640657,-26.101572586911963,2024-05-21,-51.56242511649387,0.7852750756225486,0.7854298919260355,2.0
-20.04781841919952,-24.328899974873647,-34.19495852899245,-32.879935946770736,-30.93066155629826,-29.84470905913603,-27.930601321662113,2024-05-22,-28.875462224360028,0.6778617641954446,0.6969955517622659,2.0
-40.792567070451646,-36.0627913520089,-35.55830046514824,-33.653752114098474,-31.761862648996622,-30.78677326813544,-29.047779320888193,2024-05-23,-38.79298585294786,1.0225418517163634,0.9814661147879475,2.0
-10.526437752887906,-17.188479693888002,-31.89308788781857,-32.36756109989001,-31.715200533250734,-31.15483593909475,-29.78099945919635,2024-05-24,-20.868673273516258,0.3972394873339509,0.393453440118098,2.0
-19.635929178605732,-24.212055728501134,-31.32039059675863,-31.03802484868468,-30.592958357066273,-30.303749125461522,-29.54116548252902,2024-05-25,-23.30583200007929,0.7240308382406813,0.7108393544125127,2.0
-40.292606545393944,-35.34421388784476,-34.645391731292584,-33.049864307443755,-31.687654578547253,-31.034346583678875,-29.952326228782646,2024-05-26,-38.187368244328646,0.9864404968980494,1.029634580185437,2.0
-79.38940303498478,-51.44966858887606,-39.608871407473444,-36.687414005450556,-34.25108147752004,-33.114018991172664,-31.38312817108254,2024-05-27,-59.809366169427605,0.9781584559682502,0.9899529370716177,2.0
-5.4944997619540334,-12.45825878826104,-32.78716514575394,-34.8537429404337,-34.72623052516328,-34.23591105228311,-32.75373441791124,2024-05-28,-26.43919687116761,0.4243010068861026,0.4084330261369316,2.0
-16.935826450985733,-22.186051569916582,-31.69521383260556,-32.141135607929385,-32.36745544508309,-32.394957624552916,-32.02096017111919,2024-05-29,-22.216609030438242,1.2441244424066136,1.2331346755204244,2.0
-24.548442195278344,-27.761808988924155,-33.38040260848489,-32.85666351983872,-32.3658186403242,-32.115380775161626,-31.61198043464256,2024-05-30,-27.563742016082607,0.6469626629429166,0.613443491553325,2.0
-3.986380020594427,-9.530587256038533,-26.88787124368631,-29.81728742999234,-31.18691578528635,-31.54472620586539,-31.473075038863644,2024-05-31,-13.185182027496701,0.5604626327768977,0.5826496396258098,2.0
-6.527831865915516,-11.778631945849458,-23.152116972666803,-25.10110533340658,-26.935597499856172,-27.82185719686784,-28.990517941587537,2024-06-01,-7.181487346040244,0.27640344907922865,0.20194956401633923,2.0
-16.88162203668947,-20.04345639586256,-25.9991920583867,-26.107275493178804,-26.53848487278782,-26.834573289759977,-27.471165100288623,2024-06-02,-20.55521833527229,1.0300011687440247,1.1211706746313441,2.0
-9.34317758282081,-14.80562591496682,-25.705425481744566,-26.42523874559985,-26.84434844153503,-27.011218470104374,-27.23730301942147,2024-06-03,-14.983057702536449,0.4461641752186691,0.36359576040712566,2.0
-21.331182049265227,-23.477933026115323,-27.898766319107338,-27.44594504961157,-27.219696321455338,-27.149721295876805,-27.0906540261351,2024-06-04,-23.94000501224705,0.9284267888886174,1.007079306563066,2.0
-55.139660337032936,-39.28161054283795,-33.470975635126976,-31.373986856274417,-29.778950662770278,-29.079186535984608,-28.12896926236138,2024-06-05,-46.24526242797744,1.3721503095117833,1.4032374144712998,2.0
-140.13291351683722,-63.9015131308241,-41.03986644528294,-37.080094476459905,-33.89266460812169,-32.44919448699987,-30.39726173278507,2024-06-06,-86.37753667350884,1.4003963627520188,1.4437563194080365,2.0
-72.33181391998299,-52.01457388979497,-45.87493198038218,-41.86343971682868,-37.99466176227323,-36.10969863086883,-33.22042664828165,2024-06-07,-45.754257736918134,0.8686838647778978,0.8612592822945028,2.0
-84.27579772646435,-59.492058369016746,-49.36898998283268,-45.16294674317956,-41.076777348514256,-39.05037032256742,-35.810338642495154,2024-06-08,-60.48390402481699,0.9936475407909562,0.9840722951919711,2.0
-80.48339157835332,-61.23216580035434,-51.42610213800133,-47.383531473604606,-43.3705095162697,-41.350390196884504,-38.03205838366226,2024-06-09,-53.28681986869391,0.5510478258145841,0.5345111661973779,2.0
-38.253641231867675,-41.18923853788775,-50.656462883832454,-48.263696245782945,-45.00811826300224,-43.21038572038712,-40.017771692489525,2024-06-10,-44.65050082484479,0.6035023531896452,0.6097227764305664,2.0
-43.283744524939344,-43.31817351079428,-50.07906930821141,-48.14295581920342,-45.57025423917129,-44.12394535578404,-41.39292275683797,2024-06-11,-45.74892177203556,0.9018516006980036,0.8720844532485011,2.0
-51.71949243515014,-50.90849911760759,-49.24779897864107,-47.25054209285455,-45.16704477649892,-44.05221418769731,-41.93360210253789,2024-06-12,-51.08082982843926,0.2007391279228164,0.18155292145336038,2.0
-105.56957184884833,-69.61453196948135,-54.84550084158077,-51.056906411011745,-47.681733700533904,-46.050783766747855,-43.44453629221278,2024-06-13,-82.72807383019281,0.9841878289083248,1.0584327835949703,2.0
-219.01091176488575,-109.33847357414615,-67.03547744422809,-59.888251530377666,-53.79580774369939,-50.97725272222526,-46.877658976967545,2024-06-14,-107.64883701322262,1.3252083715856011,1.3951377306777393,2.0
-111.75358553711624,-77.7956722180747,-69.34041419468564,-63.824304708415816,-58.006641924879645,-55.07113685719971,-50.40550895061091,2024-06-15,-65.12567223053405,0.4858210808762003,0.41316414849018707,2.0
-3.3118350227419113,-11.553063989630122,-47.228578728101674,-54.67771594084504,-56.00689724233797,-55.38547814875707,-52.33563657374214,2024-06-16,-37.50213806879841,0.44049766191579987,0.4427127576481169,2.0
-12.127267642976328,-20.861156849740205,-39.89039635601388,-43.624441652068306,-46.72889225563743,-48.0486688419834,-48.90014708463257,2024-06-17,-19.49529216855792,1.275066845178708,1.1997352118899187,2.0
-33.95446761331866,-37.274528743172596,-45.120952598114485,-45.29102174200848,-45.76756390852778,-46.07128191621818,-46.53097451951969,2024-06-18,-38.28743029091698,1.3483194123350242,1.3917324918988472,2.0
-99.91095821062127,-64.82724364375068,-53.918495365971445,-51.21947946271621,-49.26347873454536,-48.446584657467895,-47.446442275391256,2024-06-19,-82.7180412969325,1.3927750542283508,1.4136898671883737,2.0
-187.47648612389742,-99.64732577259574,-67.20994052144624,-61.11457212298358,-56.13744454930833,-53.90623649290335,-50.88296005429244,2024-06-20,-101.6863295947053,1.3272012263096955,1.4056895869488082,2.0
-65.83361234735968,-60.3111080439655,-67.16693825442435,-63.87826733722993,-59.80181935800346,-57.645035469866215,-54.09098456980133,2024-06-21,-63.625940688794046,0.3477583444106591,0.2510996975413073,2.0
-1.0418055636757702,-5.989056015983128,-36.675576744007806,-48.15814922186635,-53.663782888569244,-54.969748251603185,-54.28394746303315,2024-06-22,-17.52237147547622,0.10833610704269472,0.07567936456771487,2.0
-1.2505167680392255,-3.6676515688118405,-15.821086320809162,-22.703807485974842,-31.264210612364963,-35.98604625696615,-43.15960955428419,2024-06-23,-3.123113651226782,0.5443739814261992,0.4630364606437585,2.0
-5.922107132659868,-9.55596932843112,-17.69894477632198,-19.799337558740753,-23.250319648329462,-25.448208610242265,-30.700437743049132,2024-06-24,-9.91009081410346,0.7577074867008384,0.7963914147870516,2.0
-17.64434423788772,-19.39737182788964,-23.68934444362539,-23.89769180630463,-25.014069544765384,-25.855918912238124,-28.30559417561264,2024-06-25,-20.491084586135337,1.3983012808725435,1.4471087122345192,2.0
-42.41284324367338,-33.37758351977393,-30.314782864833667,-29.073716112590844,-28.64088575434482,-28.635334229818003,-29.30224690822903,2024-06-26,-37.61960277206981,1.2727692778064528,1.2634402480192777,2.0
-68.75700927563248,-46.12090603783862,-36.23812413394292,-33.94273310834387,-32.36997306124674,-31.744159237835078,-31.151107162418466,2024-06-27,-50.95399991846958,0.8380817021917573,0.8472283065407157,2.0
-189.6481705122229,-77.00770605720128,-46.31636883081276,-41.588346531681495,-37.9010931015657,-36.27859905225694,-34.13367225363353,2024-06-28,-110.10696471729955,1.6180990417302061,1.721263175125278,2.0
-351.31749667006665,-127.65934549788716,-61.75904264723739,-53.10230307852442,-46.099494783696414,-42.97854079441224,-38.7406865697988,2024-06-29,-81.84796037441507,1.647807796132318,1.7139373228882706,2.0
-300.9798980744797,-111.63883756897658,-67.62785865466793,-59.52597100960966,-52.0884515857638,-48.53777950506653,-43.26917755050641,2024-06-30,-62.57399154821748,0.7466083237906186,0.6754642356569108,2.0
-333.0627813392396,-121.78138045413685,-73.97619088188553,-65.21970453082903,-57.14212765021756,-53.25442952843739,-47.37204155648231,2024-07-01,-70.59930498787148,0.7184492200042376,0.7299945628410693,2.0
-146.27069850657372,-93.38682122185378,-80.83325603059181,-72.0379856522629,-63.06793190811613,-58.64443018315382,-51.90230819490179,2024-07-02,-76.85026678969285,0.920593760152037,0.9555871052587643,2.0
-254.99573987630865,-151.46168648382402,-91.9372799610805,-80.42515124679598,-69.75077759150204,-64.6241177191686,-56.92193473783936,2024-07-03,-111.58217963703527,1.225736529839558,1.2412021333816803,2.0
-236.29459503038373,-135.1660096746048,-97.52859809737465,-86.60113384622966,-75.6578087960108,-70.2487618819694,-61.93012612023084,2024-07-04,-89.37556935007167,0.6739248717884521,0.6575874177116349,2.0
-398.26509700974225,-216.1222982207535,-121.84098455688658,-103.44215744924126,-87.18194517533931,-79.64071207159155,-68.93603426989282,2024-07-05,-139.64563829776898,1.4693407896805986,1.5876051647160385,2.0
-581.3586392881051,-265.1441567891649,-161.8240723773373,-132.24234325828235,-106.52413297670908,-94.94731015204674,-79.53626763227335,2024-07-06,-149.3592213034955,1.5885084303671968,1.67143928606873,2.0
-2.287133248494012,-13.201497533237111,-89.48398231523353,-110.78975114849489,-108.21719981492434,-102.18332581167128,-88.14625221693943,2024-07-07,-96.2414690323925,0.705606929593019,0.6052208360173968,2.0
-8.131862357215473,-20.191872695439965,-57.83360672490806,-70.05126213634252,-79.14287639764774,-82.42445914378824,-82.01426479593125,2024-07-08,-12.17054820675137,1.3991136111172087,1.11247222972851,2.0
-27.603005029137265,-38.46542022898099,-61.00431488154074,-65.11627471543325,-69.2100195831632,-71.20184179818844,-73.33413085436561,2024-07-09,-37.322846025407856,1.397232123032793,1.483901102594002,2.0
-103.05841481770763,-78.44176004805865,-74.39459084676149,-72.61793630616985,-71.80898600309145,-71.63313763122198,-71.68871754643368,2024-07-10,-95.04748931110474,1.721137262132018,1.7569083724083738,2.0
-126.24998429049137,-97.26274556322575,-88.3429251368777,-83.45531402301623,-79.18014762690915,-77.24702658805423,-74.71101785515918,2024-07-11,-100.84177545142711,1.1152495758572796,1.1612338648125995,2.0
-272.31574421959135,-159.28591988999435,-108.5230228889694,-98.48404301750085,-89.88187638088796,-85.94934414896458,-80.50299215026087,2024-07-12,-163.60946399454815,1.37238115219387,1.4263857018715413,2.0
-0.2530267887481656,-3.8272069067952526,-48.40435097386343,-73.2932039607768,-84.12200585292261,-86.05919996550989,-83.65072212135581,2024-07-13,-64.48693567353706,0.2590092113048908,0.17637829403612554,2.0
-6.359895152157645,-12.676054046713277,-31.018818958237315,-38.909382971172725,-49.79429286611059,-56.133957733579905,-66.5674421061668,2024-07-14,-11.269449345517442,1.3503327268246013,1.2226982400503654,2.0
-18.596220399125865,-25.190172493492575,-38.321749973117406,-41.38850999646015,-46.093589065224336,-49.00331680083352,-55.491097413728895,2024-07-15,-25.665772808717364,1.2348796461321871,1.2646376707236897,2.0
-0.441462297703312,-2.504633455159191,-20.839285644865758,-31.98608649226784,-41.32297499098898,-45.53878538454027,-51.721737392998236,2024-07-16,-9.468258812824303,1.087174347484972,1.0740609782054293,2.0
-4.085269401721634,-7.595934206438587,-17.62651147548971,-21.096464227857485,-26.494795523886648,-29.899519628558306,-37.81964288626556,2024-07-17,-9.716421408735297,1.3228242270081225,1.3021819163263348,2.0
-13.14003433619332,-16.638464012172616,-23.41117022384314,-24.506702590925112,-26.798892560120656,-28.3514479566678,-32.54347827833245,2024-07-18,-17.672693298056593,1.35536894577583,1.3749310297211768,2.0
-35.811101808730385,-31.01024522915009,-30.865853027328356,-30.229050666000816,-30.588331661955056,-31.05659311729948,-32.86448800592065,2024-07-19,-34.233595941812304,1.4446359402435272,1.4614387921240075,2.0
-93.4380122419204,-53.636299468491025,-39.82352976653021,-37.27454528733729,-35.75168478941109,-35.24031865066457,-35.134695357008454,2024-07-20,-69.0998517270013,1.4714722301823935,1.5072232647336663,2.0
-245.0777283237734,-95.53847903719938,-53.29213264287783,-47.52938099171002,-43.16622496119496,-41.303028321362795,-39.03004505308755,2024-07-21,-117.53000624509161,1.721333531970763,1.8102419524450337,2.0
-23.854814533147962,-31.5998447681194,-51.771742890730835,-50.42066735281055,-47.374170756950875,-45.607067306923675,-42.602339291082124,2024-07-22,-48.32431983470417,0.5790917868702702,0.4765590786638466,2.0
-70.3350949000334,-57.053053197157276,-53.78761669275543,-51.10640935035919,-48.359525433716385,-46.92163375746892,-44.331111039584016,2024-07-23,-64.91889148457524,1.355919822731438,1.3584090100063455,2.0
-171.856865719624,-92.33948075730947,-63.15466551423772,-57.547627291664206,-52.66182768686998,-50.352311148975154,-46.83162681701933,2024-07-24,-113.90911550868088,1.3347588261635948,1.403436122048692,2.0
-294.958346376096,-144.882189025374,-80.42693868002027,-70.06585793056456,-61.30488443150749,-57.29816627309084,-51.6436912280942,2024-07-25,-98.80955676966337,1.40043862756335,1.479663074866367,2.0
-432.86114464253836,-190.45086579128989,-103.73248734035214,-87.52462559617891,-73.64245922766568,-67.34949385003027,-58.731124787458846,2024-07-26,-110.31196806479811,1.4878258282326113,1.5439831546499723,2.0
-591.9366841377621,-238.34716795838816,-134.08402714209694,-110.27178396077484,-89.70078559553252,-80.42542675416942,-68.01390440125512,2024-07-27,-130.3835596852522,1.5714802904497942,1.6338940447593,2.0
-801.0868509773137,-299.1536595691349,-176.46029681056785,-141.4017246158678,-111.0916673771166,-97.56914398764404,-80.00418327525787,2024-07-28,-161.58455029735416,1.69350283651143,1.7699909800572537,2.0
-899.6446595310504,-346.02778895830795,-229.83177952186855,-181.65927284470067,-138.80901260551678,-119.65647776061174,-95.27997421525147,2024-07-29,-196.48769530650753,1.7082152367739643,1.7849627894045623,2.0
-1102.3382778755415,-432.05001700149626,-295.99572710542975,-232.55875703116914,-174.1853195445274,-147.79987296478566,-114.55758065088408,2024-07-30,-244.81449147302564,1.7184506654853666,1.8092365959191925,2.0
-1375.3884310587139,-527.9096086025183,-390.89539203308215,-305.2440429620634,-223.46317317446824,-186.11971984912614,-139.89296028518237,2024-07-31,-308.5147269010807,1.7930600366567466,1.9228978901576956,2.0
-321.81461649726873,-281.13199260857317,-412.92724503244983,-353.9343955861096,-270.39134772697713,-227.01231305512852,-168.89207733530324,2024-08-01,-315.78406511632755,1.3863953510864597,1.456132150710976,2.0
-177.83368588253722,-279.6580872358186,-334.3497047746226,-308.6056075944151,-263.1336273189327,-235.2157822240735,-185.83410710139043,2024-08-02,-236.92470461854657,1.0648809221271895,0.7903740997947865,2.0
-120.15721616476287,-148.5401022565382,-267.97665514993554,-262.72554216581767,-238.3673857808781,-222.2332802941955,-188.36032837830072,2024-08-03,-128.14763354088467,1.0981590577571876,0.9879452248271133,2.0
