date,PLPSI_pd,PLPSI_md,PLFL,PLRF,RWU,PLSTOR,ks
2024-05-03,-138.18868301934796,-174.14134865440343,0.07190533127011095,0.11077763816367603,0.2723673912722278,9.6517173026912,2.4
2024-05-04,-142.1285807183274,-167.04618126357408,0.04983520109049335,0.06402553587215205,0.22475322786698876,9.66590763747286,2.4
2024-05-05,-141.84684687780108,-182.61378181251897,0.08153386986943577,0.050398668771546015,0.6436330279503857,9.63477243637497,2.4
2024-05-06,-146.31012970599454,-195.79306321680866,0.09896586702162821,0.07260730421304885,0.5261380552305293,9.608413873566391,2.4
2024-05-07,-150.3860626603436,-162.8406922683281,0.02490925921596897,0.09081400111293009,0.0712478293539707,9.674318615463353,2.4
2024-05-08,-34.24197358079459,-47.72833572322973,0.026972724284870287,0.257197437375067,0.005141254366896434,9.90454332855355,2.4
2024-05-09,-47.72833572322973,-101.19551355755328,0.1069343556686471,0.0,0.6917943522715375,9.797608972884902,2.4
2024-05-10,-65.3407606963849,-118.74103319764527,0.10680054500252073,0.07170950572233675,0.9084271761278835,9.762517933604718,2.4
2024-05-11,-53.760629479450216,-121.83951854073837,0.13615777812257632,0.1299608074363901,0.9516582479212478,9.756320962918531,2.4
2024-05-12,-70.37881122143177,-135.7355007462633,0.13071337904966304,0.10292141463861319,0.9963990638727731,9.728528998507482,2.4
2024-05-13,-81.5543045239454,-133.7161900530627,0.10432377105823455,0.1083623924446358,0.6973563508488805,9.732567619893883,2.4
2024-05-14,-66.29546292455363,-113.61648603365902,0.09464204621821078,0.1348414542570181,0.5405281386671723,9.77276702793269,2.4
2024-05-15,-92.35816485389985,-135.01149017655564,0.0853066506453116,0.04251664235951834,0.788903572217714,9.729977019646897,2.4
2024-05-16,-90.70819984738068,-137.09595475367627,0.09277550981259115,0.08860658065834992,0.5847968836178772,9.725808090492656,2.4
2024-05-17,-99.45294131678038,-117.67891533686054,0.03645194804016031,0.07528602687379177,0.14864621934247207,9.764642169326288,2.4
2024-05-18,-61.685360552625724,-125.21019058824035,0.12704966007122925,0.11198710956846963,0.9799240017587038,9.749579618823528,2.4
