 

stn;time;rka150d0
VSSIE;20190430;0.0
VSSIE;20190501;0.0
VSSIE;20190502;0.3
VSSIE;20190503;1.0
VSSIE;20190504;0.0
VSSIE;20190505;0.0
VSSIE;20190506;0.0
VSSIE;20190507;0.0
VSSIE;20190508;22.7
VSSIE;20190509;0.6
VSSIE;20190510;0.6
VSSIE;20190511;4.6
VSSIE;20190512;0.0
VSSIE;20190513;0.0
VSSIE;20190514;0.0
VSSIE;20190515;0.0
VSSIE;20190516;0.0
VSSIE;20190517;0.0
VSSIE;20190518;0.0
VSSIE;20190519;0.7
VSSIE;20190520;3.3
VSSIE;20190521;2.0
VSSIE;20190522;0.0
VSSIE;20190523;0.0
VSSIE;20190524;0.0
VSSIE;20190525;0.0
VSSIE;20190526;0.0
VSSIE;20190527;0.7
VSSIE;20190528;4.3
VSSIE;20190529;0.0
VSSIE;20190530;0.0
VSSIE;20190531;0.0
VSSIE;20190601;0.0
VSSIE;20190602;0.0
VSSIE;20190603;0.0
VSSIE;20190604;0.0
VSSIE;20190605;0.0
VSSIE;20190606;0.0
VSSIE;20190607;0.0
VSSIE;20190608;0.0
VSSIE;20190609;2.2
VSSIE;20190610;22.1
VSSIE;20190611;2.1
VSSIE;20190612;0.4
VSSIE;20190613;0.0
VSSIE;20190614;0.0
VSSIE;20190615;3.6
VSSIE;20190616;0.0
VSSIE;20190617;0.0
VSSIE;20190618;0.0
VSSIE;20190619;0.5
VSSIE;20190620;0.5
VSSIE;20190621;15.3
VSSIE;20190622;2.2
VSSIE;20190623;0.0
VSSIE;20190624;0.0
VSSIE;20190625;0.0
VSSIE;20190626;0.0
VSSIE;20190627;0.0
VSSIE;20190628;0.0
VSSIE;20190629;0.0
VSSIE;20190630;3.1
VSSIE;20190701;16.9
VSSIE;20190702;17.0
VSSIE;20190703;1.3
VSSIE;20190704;0.0
VSSIE;20190705;0.0
VSSIE;20190706;0.0
VSSIE;20190707;2.2
VSSIE;20190708;0.0
VSSIE;20190709;0.0
VSSIE;20190710;0.0
VSSIE;20190711;0.0
VSSIE;20190712;0.0
VSSIE;20190713;0.0
VSSIE;20190714;0.1
VSSIE;20190715;11.7
VSSIE;20190716;0.0
VSSIE;20190717;0.0
VSSIE;20190718;0.0
VSSIE;20190719;0.0
VSSIE;20190720;0.0
VSSIE;20190721;1.5
VSSIE;20190722;0.0
VSSIE;20190723;0.0
VSSIE;20190724;0.0
VSSIE;20190725;0.0
VSSIE;20190726;14.8
VSSIE;20190727;0.6
VSSIE;20190728;6.6
VSSIE;20190729;0.0
VSSIE;20190730;0.0
VSSIE;20190731;0.0
VSSIE;20190801;0.0
VSSIE;20190802;2.5
VSSIE;20190803;0.0
VSSIE;20190804;0.0
VSSIE;20190805;0.0
VSSIE;20190806;5.5
VSSIE;20190807;7.0
VSSIE;20190808;0.0
VSSIE;20190809;0.0
VSSIE;20190810;5.0
VSSIE;20190811;17.3
VSSIE;20190812;4.9
VSSIE;20190813;0.2
VSSIE;20190814;0.0
VSSIE;20190815;0.0
VSSIE;20190816;0.0
VSSIE;20190817;0.0
VSSIE;20190818;3.6
VSSIE;20190819;17.5
VSSIE;20190820;15.5
VSSIE;20190821;0.0
VSSIE;20190822;0.0
VSSIE;20190823;0.0
VSSIE;20190824;0.0
VSSIE;20190825;0.0
VSSIE;20190826;0.0
VSSIE;20190827;0.0
VSSIE;20190828;0.0
VSSIE;20190829;0.0
VSSIE;20190830;0.0
VSSIE;20190831;1.3
VSSIE;20190901;0.8
VSSIE;20190902;0.1
VSSIE;20190903;0.0
VSSIE;20190904;0.0
VSSIE;20190905;0.3
VSSIE;20190906;0.0
VSSIE;20190907;0.0
VSSIE;20190908;0.2
VSSIE;20190909;0.0
VSSIE;20190910;0.0
VSSIE;20190911;0.0
VSSIE;20190912;0.0
VSSIE;20190913;0.0
VSSIE;20190914;0.0
VSSIE;20190915;0.0
VSSIE;20190916;0.0
VSSIE;20190917;0.0
VSSIE;20190918;0.0
VSSIE;20190919;0.0
VSSIE;20190920;0.0
VSSIE;20190921;0.0
VSSIE;20190922;1.8
VSSIE;20190923;1.2
VSSIE;20190924;0.1
VSSIE;20190925;0.1
VSSIE;20190926;0.6
VSSIE;20190927;0.0
VSSIE;20190928;0.0
VSSIE;20190929;0.0
VSSIE;20190930;0.0
VSSIE;20191001;4.6
VSSIE;20191002;0.4
VSSIE;20191003;0.0
VSSIE;20191004;0.0
VSSIE;20191005;0.0
VSSIE;20191006;8.1
VSSIE;20191007;0.0
VSSIE;20191008;0.0
VSSIE;20191009;9.1
VSSIE;20191010;0.0
VSSIE;20191011;0.0
VSSIE;20191012;0.0
VSSIE;20191013;0.0
VSSIE;20191014;0.0
VSSIE;20191015;12.1
VSSIE;20191016;0.0
VSSIE;20191017;0.0
VSSIE;20191018;0.0
VSSIE;20191019;1.3
VSSIE;20191020;0.0
VSSIE;20191021;1.1
VSSIE;20191022;0.0
VSSIE;20191023;0.0
VSSIE;20191024;0.0
VSSIE;20191025;0.0
VSSIE;20191026;0.0
VSSIE;20191027;0.0
VSSIE;20191028;9.0
VSSIE;20191029;4.2
VSSIE;20191030;1.8
VSSIE;20191031;0.0
VSSIE;20191101;3.1
VSSIE;20191102;5.7
VSSIE;20191103;5.8
VSSIE;20191104;14.8
VSSIE;20191105;0.7
VSSIE;20191106;3.0
VSSIE;20191107;3.2
VSSIE;20191108;8.4
VSSIE;20191109;0.0
VSSIE;20191110;0.0
VSSIE;20191111;0.0
VSSIE;20191112;0.0
VSSIE;20191113;0.0
VSSIE;20191114;3.3
VSSIE;20191115;24.1
VSSIE;20191116;0.0
VSSIE;20191117;5.2
VSSIE;20191118;0.0
VSSIE;20191119;0.0
VSSIE;20191120;0.0
VSSIE;20191121;0.0
VSSIE;20191122;0.0
VSSIE;20191123;0.1
VSSIE;20191124;0.0
VSSIE;20191125;0.0
VSSIE;20191126;0.0
VSSIE;20191127;9.5
VSSIE;20191128;6.4
VSSIE;20191129;11.0
VSSIE;20191130;0.0
VSSIE;20191201;3.9
VSSIE;20191202;0.0
VSSIE;20191203;0.0
VSSIE;20191204;0.0
VSSIE;20191205;0.0
VSSIE;20191206;0.0
VSSIE;20191207;0.0
VSSIE;20191208;0.0
VSSIE;20191209;9.2
VSSIE;20191210;0.0
VSSIE;20191211;1.2
VSSIE;20191212;0.0
VSSIE;20191213;26.2
VSSIE;20191214;1.7
VSSIE;20191215;0.0
VSSIE;20191216;0.0
VSSIE;20191217;0.0
VSSIE;20191218;0.0
VSSIE;20191219;0.0
VSSIE;20191220;4.4
VSSIE;20191221;10.9
VSSIE;20191222;18.3
VSSIE;20191223;0.2
VSSIE;20191224;16.4
VSSIE;20191225;0.0
VSSIE;20191226;0.0
VSSIE;20191227;16.3
VSSIE;20191228;0.0
VSSIE;20191229;0.0
VSSIE;20191230;0.0
VSSIE;20191231;0.0
VSSIE;20200101;0.0
VSSIE;20200102;0.0
VSSIE;20200103;0.0
VSSIE;20200104;0.0
VSSIE;20200105;0.0
VSSIE;20200106;0.0
VSSIE;20200107;0.0
VSSIE;20200108;0.0
VSSIE;20200109;0.0
VSSIE;20200110;0.0
VSSIE;20200111;0.0
VSSIE;20200112;0.0
VSSIE;20200113;0.0
VSSIE;20200114;0.0
VSSIE;20200115;0.0
VSSIE;20200116;0.0
VSSIE;20200117;2.0
VSSIE;20200118;0.0
VSSIE;20200119;0.0
VSSIE;20200120;0.0
VSSIE;20200121;0.0
VSSIE;20200122;0.0
VSSIE;20200123;0.0
VSSIE;20200124;0.0
VSSIE;20200125;0.0
VSSIE;20200126;0.0
VSSIE;20200127;1.7
VSSIE;20200128;11.9
VSSIE;20200129;5.2
VSSIE;20200130;1.7
VSSIE;20200131;0.6
VSSIE;20200201;0.3
VSSIE;20200202;29.2
VSSIE;20200203;0.1
VSSIE;20200204;3.9
VSSIE;20200205;0.1
VSSIE;20200206;0.0
VSSIE;20200207;0.0
VSSIE;20200208;0.0
VSSIE;20200209;0.0
VSSIE;20200210;0.8
VSSIE;20200211;1.5
VSSIE;20200212;0.0
VSSIE;20200213;12.0
VSSIE;20200214;0.9
VSSIE;20200215;0.0
VSSIE;20200216;0.0
VSSIE;20200217;0.6
VSSIE;20200218;0.0
VSSIE;20200219;0.9
VSSIE;20200220;0.0
VSSIE;20200221;0.0
VSSIE;20200222;0.0
VSSIE;20200223;0.0
VSSIE;20200224;0.0
VSSIE;20200225;0.2
VSSIE;20200226;2.5
VSSIE;20200227;14.9
VSSIE;20200228;0.0
VSSIE;20200229;5.4
VSSIE;20200301;3.8
VSSIE;20200302;4.0
VSSIE;20200303;0.8
VSSIE;20200304;0.0
VSSIE;20200305;14.5
VSSIE;20200306;0.4
VSSIE;20200307;0.0
VSSIE;20200308;0.0
VSSIE;20200309;1.6
VSSIE;20200310;18.9
VSSIE;20200311;0.7
VSSIE;20200312;3.6
VSSIE;20200313;0.3
VSSIE;20200314;0.0
VSSIE;20200315;0.0
VSSIE;20200316;0.0
VSSIE;20200317;0.0
VSSIE;20200318;0.0
VSSIE;20200319;0.0
VSSIE;20200320;0.0
VSSIE;20200321;0.0
VSSIE;20200322;0.0
VSSIE;20200323;0.0
VSSIE;20200324;0.0
VSSIE;20200325;0.0
VSSIE;20200326;0.0
VSSIE;20200327;0.0
VSSIE;20200328;0.0
VSSIE;20200329;0.0
VSSIE;20200330;1.1
VSSIE;20200331;0.0
VSSIE;20200401;0.0
VSSIE;20200402;0.0
VSSIE;20200403;0.0
VSSIE;20200404;0.0
VSSIE;20200405;0.0
VSSIE;20200406;0.0
VSSIE;20200407;0.0
VSSIE;20200408;0.0
VSSIE;20200409;0.0
VSSIE;20200410;0.0
VSSIE;20200411;0.0
VSSIE;20200412;0.0
VSSIE;20200413;0.0
VSSIE;20200414;0.0
VSSIE;20200415;0.0
VSSIE;20200416;0.0
VSSIE;20200417;0.0
VSSIE;20200418;0.0
VSSIE;20200419;0.0
VSSIE;20200420;0.0
VSSIE;20200421;0.0
VSSIE;20200422;0.0
VSSIE;20200423;0.0
VSSIE;20200424;0.0
VSSIE;20200425;0.0
VSSIE;20200426;1.9
VSSIE;20200427;0.7
VSSIE;20200428;18.3
VSSIE;20200429;2.3
VSSIE;20200430;3.0
VSSIE;20200501;9.4
VSSIE;20200502;5.8
VSSIE;20200503;0.0
VSSIE;20200504;0.0
VSSIE;20200505;6.8
VSSIE;20200506;0.0
VSSIE;20200507;0.0
VSSIE;20200508;0.0
VSSIE;20200509;0.8
VSSIE;20200510;4.3
VSSIE;20200511;0.0
VSSIE;20200512;0.0
VSSIE;20200513;2.5
VSSIE;20200514;0.4
VSSIE;20200515;0.0
VSSIE;20200516;0.2
VSSIE;20200517;0.0
VSSIE;20200518;0.0
VSSIE;20200519;0.0
VSSIE;20200520;0.0
VSSIE;20200521;0.0
VSSIE;20200522;0.0
VSSIE;20200523;5.9
VSSIE;20200524;0.0
VSSIE;20200525;0.0
VSSIE;20200526;0.0
VSSIE;20200527;0.0
VSSIE;20200528;0.0
VSSIE;20200529;0.0
VSSIE;20200530;0.0
VSSIE;20200531;0.0
VSSIE;20200601;0.0
VSSIE;20200602;0.0
VSSIE;20200603;0.0
VSSIE;20200604;13.1
VSSIE;20200605;0.2
VSSIE;20200606;4.8
VSSIE;20200607;8.3
VSSIE;20200608;5.6
VSSIE;20200609;5.0
VSSIE;20200610;6.1
VSSIE;20200611;0.0
VSSIE;20200612;0.0
VSSIE;20200613;0.1
VSSIE;20200614;0.0
VSSIE;20200615;0.0
VSSIE;20200616;4.0
VSSIE;20200617;6.7
VSSIE;20200618;0.0
VSSIE;20200619;0.7
VSSIE;20200620;0.0
VSSIE;20200621;0.0
VSSIE;20200622;0.0
VSSIE;20200623;0.0
VSSIE;20200624;0.7
VSSIE;20200625;0.0
VSSIE;20200626;0.0
VSSIE;20200627;0.0
VSSIE;20200628;2.7
VSSIE;20200629;9.7
VSSIE;20200630;0.0
VSSIE;20200701;0.6
VSSIE;20200702;1.6
VSSIE;20200703;0.7
VSSIE;20200704;0.0
VSSIE;20200705;0.0
VSSIE;20200706;0.0
VSSIE;20200707;0.0
VSSIE;20200708;0.0
VSSIE;20200709;0.0
VSSIE;20200710;4.8
VSSIE;20200711;6.5
VSSIE;20200712;0.0
VSSIE;20200713;0.0
VSSIE;20200714;0.0
VSSIE;20200715;0.0
VSSIE;20200716;0.0
VSSIE;20200717;0.0
VSSIE;20200718;0.0
VSSIE;20200719;0.0
VSSIE;20200720;0.0
VSSIE;20200721;1.3
VSSIE;20200722;10.9
VSSIE;20200723;0.0
VSSIE;20200724;2.4
VSSIE;20200725;0.0
VSSIE;20200726;0.0
VSSIE;20200727;0.0
VSSIE;20200728;2.3
VSSIE;20200729;0.0
VSSIE;20200730;0.0
VSSIE;20200731;0.0
VSSIE;20200801;0.5
VSSIE;20200802;0.9
VSSIE;20200803;2.0
VSSIE;20200804;0.3
VSSIE;20200805;0.0
VSSIE;20200806;0.0
VSSIE;20200807;0.0
VSSIE;20200808;0.0
VSSIE;20200809;0.0
VSSIE;20200810;2.1
VSSIE;20200811;0.0
VSSIE;20200812;0.2
VSSIE;20200813;3.3
VSSIE;20200814;0.1
VSSIE;20200815;0.0
VSSIE;20200816;5.7
VSSIE;20200817;1.8
VSSIE;20200818;0.0
VSSIE;20200819;0.0
VSSIE;20200820;0.0
VSSIE;20200821;0.0
VSSIE;20200822;0.5
VSSIE;20200823;0.0
VSSIE;20200824;0.0
VSSIE;20200825;0.0
VSSIE;20200826;0.0
VSSIE;20200827;0.0
VSSIE;20200828;7.8
VSSIE;20200829;13.6
VSSIE;20200830;27.2
VSSIE;20200831;0.0
VSSIE;20200901;0.0
VSSIE;20200902;0.0
VSSIE;20200903;0.0
VSSIE;20200904;0.0
VSSIE;20200905;0.0
VSSIE;20200906;0.0
VSSIE;20200907;0.0
VSSIE;20200908;0.0
VSSIE;20200909;0.0
VSSIE;20200910;0.0
VSSIE;20200911;0.0
VSSIE;20200912;0.0
VSSIE;20200913;0.0
VSSIE;20200914;0.0
VSSIE;20200915;0.0
VSSIE;20200916;0.0
VSSIE;20200917;0.0
VSSIE;20200918;0.0
VSSIE;20200919;0.1
VSSIE;20200920;0.0
VSSIE;20200921;0.0
VSSIE;20200922;1.5
VSSIE;20200923;0.0
VSSIE;20200924;2.5
VSSIE;20200925;8.7
VSSIE;20200926;0.9
VSSIE;20200927;0.0
VSSIE;20200928;2.4
VSSIE;20200929;4.0
VSSIE;20200930;0.0
VSSIE;20201001;0.1
VSSIE;20201002;14.1
VSSIE;20201003;19.2
VSSIE;20201004;0.4
VSSIE;20201005;1.0
VSSIE;20201006;6.0
VSSIE;20201007;1.0
VSSIE;20201008;0.0
VSSIE;20201009;0.0
VSSIE;20201010;2.2
VSSIE;20201011;0.0
VSSIE;20201012;0.0
VSSIE;20201013;2.1
VSSIE;20201014;0.2
VSSIE;20201015;1.1
VSSIE;20201016;0.0
VSSIE;20201017;0.0
VSSIE;20201018;0.0
VSSIE;20201019;0.0
VSSIE;20201020;0.0
VSSIE;20201021;0.0
VSSIE;20201022;0.7
VSSIE;20201023;9.2
VSSIE;20201024;0.0
VSSIE;20201025;0.0
VSSIE;20201026;9.7
VSSIE;20201027;0.0
VSSIE;20201028;0.0
VSSIE;20201029;1.8
VSSIE;20201030;0.0
VSSIE;20201031;0.0
VSSIE;20201101;0.0
VSSIE;20201102;0.0
VSSIE;20201103;1.1
VSSIE;20201104;0.0
VSSIE;20201105;0.0
VSSIE;20201106;0.0
VSSIE;20201107;0.0
VSSIE;20201108;0.0
VSSIE;20201109;0.0
VSSIE;20201110;0.0
VSSIE;20201111;0.0
VSSIE;20201112;0.0
VSSIE;20201113;0.0
VSSIE;20201114;0.0
VSSIE;20201115;0.3
VSSIE;20201116;3.2
VSSIE;20201117;0.0
VSSIE;20201118;0.0
VSSIE;20201119;0.0
VSSIE;20201120;0.0
VSSIE;20201121;0.0
VSSIE;20201122;0.0
VSSIE;20201123;0.0
VSSIE;20201124;0.0
VSSIE;20201125;0.0
VSSIE;20201126;0.0
VSSIE;20201127;0.0
VSSIE;20201128;0.0
VSSIE;20201129;0.0
VSSIE;20201130;0.0
VSSIE;20201201;2.9
VSSIE;20201202;0.0
VSSIE;20201203;0.0
VSSIE;20201204;3.8
VSSIE;20201205;4.8
VSSIE;20201206;4.6
VSSIE;20201207;0.4
VSSIE;20201208;0.1
VSSIE;20201209;0.6
VSSIE;20201210;0.0
VSSIE;20201211;0.0
VSSIE;20201212;3.7
VSSIE;20201213;1.5
VSSIE;20201214;0.0
VSSIE;20201215;0.0
VSSIE;20201216;0.0
VSSIE;20201217;0.0
VSSIE;20201218;0.0
VSSIE;20201219;0.0
VSSIE;20201220;0.0
VSSIE;20201221;9.4
VSSIE;20201222;0.0
VSSIE;20201223;0.0
VSSIE;20201224;5.0
VSSIE;20201225;0.0
VSSIE;20201226;0.0
VSSIE;20201227;0.0
VSSIE;20201228;0.8
VSSIE;20201229;0.4
VSSIE;20201230;0.0
VSSIE;20201231;0.0
VSSIE;20210101;0.0
VSSIE;20210102;0.2
VSSIE;20210103;0.0
VSSIE;20210104;0.0
VSSIE;20210105;0.0
VSSIE;20210106;0.0
VSSIE;20210107;0.0
VSSIE;20210108;0.0
VSSIE;20210109;0.0
VSSIE;20210110;0.0
VSSIE;20210111;0.0
VSSIE;20210112;16.8
VSSIE;20210113;5.8
VSSIE;20210114;2.1
VSSIE;20210115;1.2
VSSIE;20210116;0.9
VSSIE;20210117;7.4
VSSIE;20210118;0.0
VSSIE;20210119;0.0
VSSIE;20210120;0.0
VSSIE;20210121;0.0
VSSIE;20210122;4.5
VSSIE;20210123;3.5
VSSIE;20210124;1.6
VSSIE;20210125;6.5
VSSIE;20210126;0.0
VSSIE;20210127;19.6
VSSIE;20210128;23.5
VSSIE;20210129;18.0
VSSIE;20210130;7.5
VSSIE;20210131;0.0
VSSIE;20210201;16.4
VSSIE;20210202;6.2
VSSIE;20210203;7.2
VSSIE;20210204;0.0
VSSIE;20210205;0.0
VSSIE;20210206;0.0
VSSIE;20210207;0.8
VSSIE;20210208;0.0
VSSIE;20210209;0.2
VSSIE;20210210;1.0
VSSIE;20210211;0.0
VSSIE;20210212;1.5
VSSIE;20210213;0.0
VSSIE;20210214;0.0
VSSIE;20210215;0.0
VSSIE;20210216;0.0
VSSIE;20210217;0.6
VSSIE;20210218;0.0
VSSIE;20210219;0.0
VSSIE;20210220;0.0
VSSIE;20210221;0.0
VSSIE;20210222;0.0
VSSIE;20210223;0.0
VSSIE;20210224;0.0
VSSIE;20210225;0.0
VSSIE;20210226;0.0
VSSIE;20210227;0.0
VSSIE;20210228;0.0
VSSIE;20210301;0.0
VSSIE;20210302;0.0
VSSIE;20210303;0.0
VSSIE;20210304;0.0
VSSIE;20210305;0.0
VSSIE;20210306;0.0
VSSIE;20210307;0.0
VSSIE;20210308;0.7
VSSIE;20210309;0.4
VSSIE;20210310;0.0
VSSIE;20210311;6.6
VSSIE;20210312;0.3
VSSIE;20210313;0.8
VSSIE;20210314;6.0
VSSIE;20210315;9.6
VSSIE;20210316;0.2
VSSIE;20210317;0.0
VSSIE;20210318;0.0
VSSIE;20210319;0.3
VSSIE;20210320;0.0
VSSIE;20210321;0.0
VSSIE;20210322;0.0
VSSIE;20210323;0.0
VSSIE;20210324;0.0
VSSIE;20210325;0.0
VSSIE;20210326;0.0
VSSIE;20210327;3.8
VSSIE;20210328;0.0
VSSIE;20210329;0.0
VSSIE;20210330;0.0
VSSIE;20210331;0.0
VSSIE;20210401;0.0
VSSIE;20210402;0.0
VSSIE;20210403;0.0
VSSIE;20210404;0.0
VSSIE;20210405;0.0
VSSIE;20210406;0.0
VSSIE;20210407;0.5
VSSIE;20210408;0.0
VSSIE;20210409;0.0
VSSIE;20210410;0.0
VSSIE;20210411;0.0
VSSIE;20210412;2.6
VSSIE;20210413;0.0
VSSIE;20210414;0.0
VSSIE;20210415;0.0
VSSIE;20210416;0.0
VSSIE;20210417;0.0
VSSIE;20210418;0.0
VSSIE;20210419;0.0
VSSIE;20210420;0.0
VSSIE;20210421;0.0
VSSIE;20210422;0.0
VSSIE;20210423;0.0
VSSIE;20210424;0.0
VSSIE;20210425;0.0
VSSIE;20210426;1.7
VSSIE;20210427;0.0
VSSIE;20210428;3.0
VSSIE;20210429;7.6
VSSIE;20210430;3.2
VSSIE;20210501;6.1
VSSIE;20210502;0.0
VSSIE;20210503;0.0
VSSIE;20210504;0.0
VSSIE;20210505;1.5
VSSIE;20210506;24.7
VSSIE;20210507;7.2
VSSIE;20210508;0.0
VSSIE;20210509;0.0
VSSIE;20210510;2.0
VSSIE;20210511;16.3
VSSIE;20210512;0.0
VSSIE;20210513;0.0
VSSIE;20210514;0.0
VSSIE;20210515;8.3
VSSIE;20210516;20.2
VSSIE;20210517;2.9
VSSIE;20210518;0.1
VSSIE;20210519;0.0
VSSIE;20210520;0.0
VSSIE;20210521;10.2
VSSIE;20210522;0.3
VSSIE;20210523;0.8
VSSIE;20210524;0.4
VSSIE;20210525;0.0
VSSIE;20210526;0.0
VSSIE;20210527;0.0
VSSIE;20210528;0.0
VSSIE;20210529;0.0
VSSIE;20210530;0.0
VSSIE;20210531;0.0
VSSIE;20210601;0.0
VSSIE;20210602;1.8
VSSIE;20210603;0.0
VSSIE;20210604;5.8
VSSIE;20210605;6.8
VSSIE;20210606;0.0
VSSIE;20210607;1.4
VSSIE;20210608;0.7
VSSIE;20210609;0.0
VSSIE;20210610;0.0
VSSIE;20210611;0.0
VSSIE;20210612;0.0
VSSIE;20210613;0.0
VSSIE;20210614;0.0
VSSIE;20210615;0.0
VSSIE;20210616;0.0
VSSIE;20210617;0.0
VSSIE;20210618;0.0
VSSIE;20210619;0.0
VSSIE;20210620;0.0
VSSIE;20210621;0.0
VSSIE;20210622;8.5
VSSIE;20210623;11.3
VSSIE;20210624;8.8
VSSIE;20210625;0.0
VSSIE;20210626;0.0
VSSIE;20210627;0.0
VSSIE;20210628;1.4
VSSIE;20210629;3.0
VSSIE;20210630;0.0
VSSIE;20210701;1.0
VSSIE;20210702;0.0
VSSIE;20210703;0.7
VSSIE;20210704;0.3
VSSIE;20210705;0.0
VSSIE;20210706;9.0
VSSIE;20210707;6.2
VSSIE;20210708;23.4
VSSIE;20210709;0.2
VSSIE;20210710;3.2
VSSIE;20210711;0.0
VSSIE;20210712;0.0
VSSIE;20210713;30.1
VSSIE;20210714;2.9
VSSIE;20210715;15.9
VSSIE;20210716;10.1
VSSIE;20210717;0.0
VSSIE;20210718;0.0
VSSIE;20210719;0.0
VSSIE;20210720;0.0
VSSIE;20210721;0.0
VSSIE;20210722;0.0
VSSIE;20210723;0.0
VSSIE;20210724;0.0
VSSIE;20210725;0.0
VSSIE;20210726;0.1
VSSIE;20210727;2.1
VSSIE;20210728;9.2
VSSIE;20210729;3.7
VSSIE;20210730;2.3
VSSIE;20210731;9.6
VSSIE;20210801;1.1
VSSIE;20210802;0.0
VSSIE;20210803;3.4
VSSIE;20210804;5.3
VSSIE;20210805;1.1
VSSIE;20210806;0.0
VSSIE;20210807;13.9
VSSIE;20210808;0.0
VSSIE;20210809;0.0
VSSIE;20210810;0.0
VSSIE;20210811;0.1
VSSIE;20210812;8.8
VSSIE;20210813;0.0
VSSIE;20210814;0.0
VSSIE;20210815;4.0
VSSIE;20210816;2.5
VSSIE;20210817;0.0
VSSIE;20210818;0.0
VSSIE;20210819;0.0
VSSIE;20210820;0.0
VSSIE;20210821;0.0
VSSIE;20210822;0.9
VSSIE;20210823;0.0
VSSIE;20210824;0.0
VSSIE;20210825;0.0
VSSIE;20210826;0.0
VSSIE;20210827;0.0
VSSIE;20210828;0.0
VSSIE;20210829;0.0
VSSIE;20210830;0.0
VSSIE;20210831;0.0
VSSIE;20210901;0.0
VSSIE;20210902;0.0
VSSIE;20210903;0.0
VSSIE;20210904;0.0
VSSIE;20210905;0.0
VSSIE;20210906;0.0
VSSIE;20210907;0.0
VSSIE;20210908;0.0
VSSIE;20210909;0.9
VSSIE;20210910;6.1
VSSIE;20210911;0.0
VSSIE;20210912;0.0
VSSIE;20210913;0.0
VSSIE;20210914;0.0
VSSIE;20210915;12.2
VSSIE;20210916;0.5
VSSIE;20210917;0.0
VSSIE;20210918;0.0
VSSIE;20210919;23.8
VSSIE;20210920;1.6
VSSIE;20210921;0.0
VSSIE;20210922;0.0
VSSIE;20210923;0.0
VSSIE;20210924;0.0
VSSIE;20210925;0.0
VSSIE;20210926;0.5
VSSIE;20210927;0.0
VSSIE;20210928;0.0
VSSIE;20210929;0.2
VSSIE;20210930;0.0
VSSIE;20211001;0.0
VSSIE;20211002;0.0
VSSIE;20211003;0.0
VSSIE;20211004;8.1
VSSIE;20211005;6.2
VSSIE;20211006;0.0
VSSIE;20211007;0.0
VSSIE;20211008;0.0
VSSIE;20211009;0.0
VSSIE;20211010;0.0
VSSIE;20211011;0.0
VSSIE;20211012;0.0
VSSIE;20211013;0.0
VSSIE;20211014;0.0
VSSIE;20211015;0.0
VSSIE;20211016;0.0
VSSIE;20211017;0.0
VSSIE;20211018;0.0
VSSIE;20211019;0.0
VSSIE;20211020;0.0
VSSIE;20211021;6.7
VSSIE;20211022;0.0
VSSIE;20211023;0.0
VSSIE;20211024;0.0
VSSIE;20211025;0.0
VSSIE;20211026;0.0
VSSIE;20211027;0.0
VSSIE;20211028;0.0
VSSIE;20211029;0.0
VSSIE;20211030;0.0
VSSIE;20211031;0.0
VSSIE;20211101;9.6
VSSIE;20211102;0.1
VSSIE;20211103;4.4
VSSIE;20211104;0.0
VSSIE;20211105;0.0
VSSIE;20211106;0.0
VSSIE;20211107;0.0
VSSIE;20211108;0.0
VSSIE;20211109;0.0
VSSIE;20211110;0.0
VSSIE;20211111;0.0
VSSIE;20211112;0.0
VSSIE;20211113;0.7
VSSIE;20211114;0.0
VSSIE;20211115;0.0
VSSIE;20211116;0.0
VSSIE;20211117;0.0
VSSIE;20211118;0.0
VSSIE;20211119;0.0
VSSIE;20211120;0.0
VSSIE;20211121;0.0
VSSIE;20211122;0.0
VSSIE;20211123;0.0
VSSIE;20211124;0.0
VSSIE;20211125;0.4
VSSIE;20211126;0.8
VSSIE;20211127;0.3
VSSIE;20211128;0.1
VSSIE;20211129;0.0
VSSIE;20211130;0.0
VSSIE;20211201;1.5
VSSIE;20211202;0.0
VSSIE;20211203;0.1
VSSIE;20211204;33.7
VSSIE;20211205;0.0
VSSIE;20211206;0.0
VSSIE;20211207;1.5
VSSIE;20211208;10.7
VSSIE;20211209;0.0
VSSIE;20211210;9.5
VSSIE;20211211;0.0
VSSIE;20211212;0.0
VSSIE;20211213;0.0
VSSIE;20211214;0.0
VSSIE;20211215;0.0
VSSIE;20211216;0.0
VSSIE;20211217;0.0
VSSIE;20211218;0.0
VSSIE;20211219;0.0
VSSIE;20211220;0.0
VSSIE;20211221;0.0
VSSIE;20211222;0.0
VSSIE;20211223;0.0
VSSIE;20211224;0.0
VSSIE;20211225;0.0
VSSIE;20211226;2.9
VSSIE;20211227;1.8
VSSIE;20211228;16.2
VSSIE;20211229;29.0
VSSIE;20211230;0.3
VSSIE;20211231;0.0
VSSIE;20220101;0.0
VSSIE;20220102;0.0
VSSIE;20220103;0.0
VSSIE;20220104;0.2
VSSIE;20220105;3.7
VSSIE;20220106;0.0
VSSIE;20220107;0.1
VSSIE;20220108;5.2
VSSIE;20220109;7.7
VSSIE;20220110;1.7
VSSIE;20220111;0.0
VSSIE;20220112;0.0
VSSIE;20220113;0.0
VSSIE;20220114;0.0
VSSIE;20220115;0.0
VSSIE;20220116;0.0
VSSIE;20220117;0.0
VSSIE;20220118;0.0
VSSIE;20220119;0.0
VSSIE;20220120;0.0
VSSIE;20220121;0.0
VSSIE;20220122;0.0
